eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-109,-141,42,0.1,0,10,2
1,0.1,0.31,0.5,0,0,-120,-123,24,0.1,0,10,2
2,0.1,0.31,0.5,0,0,-141,-132,42,0.1,0,10,2
3,0.1,0.31,0.5,0,0,-123,-139,40,0.1,0,10,2
4,0.1,0.31,0.5,0,0,-107,-108,9,0.1,0,10,2
5,0.1,0.31,0.5,0,12,-115,79,22,0.1,0,10,2
6,0.1,0.31,0.5,9,10,-135,92,36,0.1,0,10,2
7,0.1,0.31,0.5,10,10,-132,90,33,0.1,0,10,2
8,0.1,0.31,0.5,10,10,-111,91,12,0.1,0,10,2
9,0.1,0.31,0.5,10,10,-124,92,25,0.1,0,10,2
10,0.1,0.31,0.5,20,10,68,91,33,0.1,1,10,2
11,0.1,0.31,0.5,22,20,83,91,18,0.1,1,10,2
12,0.1,0.31,0.5,22,10,84,90,17,0.1,1,10,2
13,0.1,0.31,0.5,16,19,85,92,16,0.1,1,10,2
14,0.1,0.31,0.5,22,15,78,92,23,0.1,1,10,2
15,0.1,0.31,0.5,22,20,82,87,19,0.1,1,10,2
16,0.1,0.31,0.5,22,15,-120,92,21,0.1,0,10,2
17,0.1,0.31,0.5,16,19,-112,92,13,0.1,0,10,2
18,0.1,0.31,0.5,12,13,-146,82,47,0.1,0,10,2
19,0.1,0.31,0.5,12,10,-118,92,19,0.1,0,10,2
20,0.1,0.31,0.5,24,10,63,92,38,0.1,1,10,2
21,0.1,0.31,0.5,20,19,87,92,14,0.1,1,10,2
22,0.1,0.31,0.5,25,10,84,92,17,0.1,1,10,2
23,0.1,0.31,0.5,20,18,82,89,19,0.1,1,10,2
24,0.1,0.31,0.5,20,17,86,92,15,0.1,1,10,2
25,0.1,0.31,0.5,23,20,85,85,16,0.1,1,10,2
26,0.1,0.31,0.5,24,23,-109,92,10,0.1,0,10,2
27,0.1,0.31,0.5,18,17,86,90,15,0.1,1,10,2
28,0.1,0.31,0.5,20,12,87,92,14,0.1,1,10,2
29,0.1,0.31,0.5,23,19,87,92,14,0.1,1,10,2
30,0.1,0.31,0.5,23,17,-107,92,9,0.1,0,10,2
31,0.1,0.31,0.5,19,12,85,90,16,0.1,1,10,2
32,0.1,0.31,0.5,19,19,86,92,15,0.1,1,10,2
33,0.1,0.31,0.5,22,19,87,92,14,0.1,1,10,2
