eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-181,-172,82,0.1,0,25,2
1,0.1,0.31,0.5,0,0,-347,-206,248,0.1,0,25,2
2,0.1,0.31,0.5,0,0,-622,-564,523,0.1,0,25,2
3,0.1,0.31,0.5,0,113,-314,-181,282,0.1,0,25,2
4,0.1,0.31,0.5,44,46,-689,52,590,0.1,0,25,2
5,0.1,0.31,0.5,45,51,-229,39,130,0.1,0,25,2
6,0.1,0.31,0.5,47,47,-171,55,72,0.1,0,25,2
7,0.1,0.31,0.5,47,45,-309,51,210,0.1,0,25,2
8,0.1,0.31,0.5,133,61,-302,-5,403,0.1,1,25,2
9,0.1,0.31,0.5,96,96,21,41,80,0.1,1,25,2
10,0.1,0.31,0.5,97,47,-135,45,56,0.1,0,25,2
11,0.1,0.31,0.5,84,61,-173,-203,104,0.1,0,25,2
12,0.1,0.31,0.5,139,45,-179,52,280,0.1,1,25,2
13,0.1,0.31,0.5,77,86,1,49,100,0.1,1,25,2
14,0.1,0.31,0.5,95,65,1,38,100,0.1,1,25,2
15,0.1,0.31,0.5,93,98,26,47,75,0.1,1,25,2
16,0.1,0.31,0.5,76,75,11,20,90,0.1,1,25,2
17,0.1,0.31,0.5,109,57,-44,53,145,0.1,1,25,2
18,0.1,0.31,0.5,87,75,19,56,82,0.1,1,25,2
19,0.1,0.31,0.5,71,77,34,47,67,0.1,1,25,2
20,0.1,0.31,0.5,82,67,20,59,81,0.1,1,25,2
21,0.1,0.31,0.5,95,52,-197,51,98,0.1,0,25,2
22,0.1,0.31,0.5,88,58,6,57,95,0.1,1,25,2
23,0.1,0.31,0.5,79,85,27,38,74,0.1,1,25,2
24,0.1,0.31,0.5,92,100,26,-382,283,0.1,0,25,2
25,0.1,0.31,0.5,86,85,27,55,74,0.1,1,25,2
26,0.1,0.31,0.5,79,58,32,38,69,0.1,1,25,2
27,0.1,0.31,0.5,91,89,20,50,81,0.1,1,25,2
28,0.1,0.31,0.5,89,77,25,56,76,0.1,1,25,2
29,0.1,0.31,0.5,95,72,-189,31,90,0.1,0,25,2
30,0.1,0.31,0.5,94,83,2,57,99,0.1,1,25,2
