eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,48,0,-748,-106,-10,-236,649,0.1,0,20,4
1,0.1,0.31,0.5,30,30,32,30,-396,-173,67,-201,297,0.1,0,20,4
2,0.1,0.31,0.5,30,30,28,30,-177,-328,69,-131,229,0.1,0,20,4
3,0.1,0.31,0.5,30,30,28,30,-182,-148,-237,-155,138,0.1,0,20,4
4,0.1,0.31,0.5,30,30,41,30,-275,-197,49,-126,176,0.1,0,20,4
5,0.1,0.31,0.5,31,31,29,31,-198,-143,71,-154,99,0.1,0,20,4
6,0.1,0.31,0.5,32,54,27,32,-175,-60,72,-178,161,0.1,0,20,4
7,0.1,0.31,0.5,52,46,50,52,-197,62,78,-152,98,0.1,0,20,4
8,0.1,0.31,0.5,56,51,21,56,-255,59,80,-138,156,0.1,0,20,4
9,0.1,0.31,0.5,56,35,41,56,-344,68,81,-122,245,0.1,0,20,4
10,0.1,0.31,0.5,56,47,43,56,-195,-174,-121,-195,96,0.1,0,20,4
11,0.1,0.31,0.5,56,46,43,56,-252,63,-109,-206,153,0.1,0,20,4
12,0.1,0.31,0.5,56,34,46,56,-270,66,-129,-122,171,0.1,0,20,4
13,0.1,0.31,0.5,56,49,33,56,-159,63,74,-155,60,0.1,0,20,4
14,0.1,0.31,0.5,57,43,31,57,-242,54,81,-221,143,0.1,0,20,4
15,0.1,0.31,0.5,57,39,30,57,-303,64,79,-251,204,0.1,0,20,4
16,0.1,0.31,0.5,57,37,38,57,-181,70,-119,-218,119,0.1,0,20,4
17,0.1,0.31,0.5,61,54,32,61,-197,51,82,-155,98,0.1,0,20,4
18,0.1,0.31,0.5,85,67,46,61,-111,10,-128,-247,212,0.1,0,20,4
19,0.1,0.31,0.5,83,59,44,83,20,60,73,-194,95,0.1,0,20,4
20,0.1,0.31,0.5,69,91,38,93,29,-7,79,-451,352,0.1,0,20,4
21,0.1,0.31,0.5,85,68,42,41,24,60,83,15,86,0.1,1,20,4
22,0.1,0.31,0.5,114,85,73,83,-134,57,74,72,44,0.1,0,20,4
23,0.1,0.31,0.5,102,52,78,86,-132,67,-105,74,34,0.1,0,20,4
24,0.1,0.31,0.5,83,75,55,35,-34,62,72,72,135,0.1,1,20,4
25,0.1,0.31,0.5,98,72,50,91,35,66,83,71,66,0.1,1,20,4
26,0.1,0.31,0.5,84,61,52,50,27,68,79,65,74,0.1,1,20,4
27,0.1,0.31,0.5,90,87,57,73,33,59,82,70,68,0.1,1,20,4
28,0.1,0.31,0.5,100,70,45,75,34,65,83,74,67,0.1,1,20,4
29,0.1,0.31,0.5,84,72,57,73,48,64,83,67,53,0.1,1,20,4
30,0.1,0.31,0.5,89,99,47,85,38,63,83,65,63,0.1,1,20,4
31,0.1,0.31,0.5,94,66,44,67,36,58,81,69,65,0.1,1,20,4
32,0.1,0.31,0.5,84,75,61,77,43,61,82,66,58,0.1,1,20,4
33,0.1,0.31,0.5,89,90,99,82,44,62,-139,63,57,0.1,0,20,4
34,0.1,0.31,0.5,84,65,78,65,41,61,83,73,60,0.1,1,20,4
35,0.1,0.31,0.5,89,71,23,92,44,57,81,46,57,0.1,1,20,4
36,0.1,0.31,0.5,87,99,72,89,40,43,79,72,61,0.1,1,20,4
37,0.1,0.31,0.5,96,61,60,65,36,68,83,58,65,0.1,1,20,4
38,0.1,0.31,0.5,104,60,31,57,-46,65,81,74,147,0.1,1,20,4
39,0.1,0.31,0.5,102,91,66,82,3,68,83,72,98,0.1,1,20,4
40,0.1,0.31,0.5,115,77,60,81,11,66,83,72,90,0.1,1,20,4
41,0.1,0.31,0.5,97,75,48,74,45,64,81,64,56,0.1,1,20,4
42,0.1,0.31,0.5,114,77,80,67,-19,67,73,70,120,0.1,1,20,4
43,0.1,0.31,0.5,107,72,70,74,20,68,81,73,81,0.1,1,20,4
44,0.1,0.31,0.5,101,78,42,72,40,75,82,77,61,0.1,1,20,4
45,0.1,0.31,0.5,100,85,63,67,29,67,83,74,72,0.1,1,20,4
46,0.1,0.31,0.5,123,79,55,85,-53,40,72,47,154,0.1,1,20,4
47,0.1,0.31,0.5,95,74,39,93,26,60,83,-108,75,0.1,0,20,4
48,0.1,0.31,0.5,108,102,70,69,32,53,80,74,69,0.1,1,20,4
49,0.1,0.31,0.5,110,103,61,75,2,-104,83,-105,99,0.1,0,20,4
50,0.1,0.31,0.5,88,103,52,76,19,-104,69,-105,82,0.1,0,20,4
51,0.1,0.31,0.5,90,97,42,111,28,-104,83,-224,125,0.1,0,20,4
52,0.1,0.31,0.5,87,103,53,110,25,30,60,-132,76,0.1,0,20,4
53,0.1,0.31,0.5,103,68,52,117,9,60,83,-119,92,0.1,0,20,4
54,0.1,0.31,0.5,123,69,60,99,-167,64,68,45,68,0.1,0,20,4
55,0.1,0.31,0.5,96,98,90,62,12,33,54,71,89,0.1,1,20,4
56,0.1,0.31,0.5,75,75,57,77,42,54,83,73,59,0.1,1,20,4
57,0.1,0.31,0.5,97,76,46,81,-132,61,80,-113,40,0.1,0,20,4
58,0.1,0.31,0.5,101,89,63,59,33,48,83,77,68,0.1,1,20,4
59,0.1,0.31,0.5,74,84,50,89,41,46,83,-117,60,0.1,0,20,4
60,0.1,0.31,0.5,95,84,45,63,40,58,83,71,61,0.1,1,20,4
61,0.1,0.31,0.5,95,84,48,67,45,44,82,68,57,0.1,1,20,4
62,0.1,0.31,0.5,80,86,56,90,41,52,83,-130,60,0.1,0,20,4
63,0.1,0.31,0.5,86,70,43,89,41,54,78,-124,60,0.1,0,20,4
64,0.1,0.31,0.5,82,63,94,103,41,51,0,-168,101,0.1,0,20,4
65,0.1,0.31,0.5,69,70,66,102,37,59,79,-141,64,0.1,0,20,4
66,0.1,0.31,0.5,85,72,41,102,42,64,82,-161,62,0.1,0,20,4
67,0.1,0.31,0.5,79,58,49,102,43,63,80,-166,67,0.1,0,20,4
68,0.1,0.31,0.5,71,70,48,102,31,62,82,-129,70,0.1,0,20,4
69,0.1,0.31,0.5,100,84,42,99,39,59,83,70,62,0.1,1,20,4
70,0.1,0.31,0.5,104,86,76,39,54,59,77,72,47,0.1,1,20,4
71,0.1,0.31,0.5,60,71,60,87,56,59,80,72,45,0.1,1,20,4
