eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-709,-111,610,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-190,-110,91,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-325,-123,226,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-192,-388,289,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-585,-355,486,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-163,-179,80,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-172,-198,99,0.1,0,20,2
7,0.1,0.31,0.5,0,0,-167,-110,68,0.1,0,20,2
8,0.1,0.31,0.5,0,0,-288,-919,820,0.1,0,20,2
9,0.1,0.31,0.5,0,0,-272,-224,173,0.1,0,20,2
10,0.1,0.31,0.5,0,0,-140,-180,81,0.1,0,20,2
11,0.1,0.31,0.5,0,0,-228,-655,556,0.1,0,20,2
12,0.1,0.31,0.5,0,55,-212,-9,113,0.1,0,20,2
13,0.1,0.31,0.5,33,34,-157,67,58,0.1,0,20,2
14,0.1,0.31,0.5,34,42,-220,50,121,0.1,0,20,2
15,0.1,0.31,0.5,44,44,-149,52,50,0.1,0,20,2
16,0.1,0.31,0.5,45,42,-264,48,165,0.1,0,20,2
17,0.1,0.31,0.5,46,44,-148,43,58,0.1,0,20,2
18,0.1,0.31,0.5,46,41,-163,-187,88,0.1,0,20,2
19,0.1,0.31,0.5,95,42,-183,54,284,0.1,1,20,2
20,0.1,0.31,0.5,104,59,-140,46,55,0.1,0,20,2
21,0.1,0.31,0.5,59,31,53,67,48,0.1,1,20,2
22,0.1,0.31,0.5,42,55,55,67,46,0.1,1,20,2
23,0.1,0.31,0.5,52,21,55,79,46,0.1,1,20,2
24,0.1,0.31,0.5,52,31,-118,82,19,0.1,0,20,2
25,0.1,0.31,0.5,57,24,17,76,84,0.1,1,20,2
26,0.1,0.31,0.5,43,68,56,50,51,0.1,1,20,2
27,0.1,0.31,0.5,56,48,62,46,55,0.1,1,20,2
28,0.1,0.31,0.5,57,59,37,52,64,0.1,1,20,2
29,0.1,0.31,0.5,61,47,53,70,48,0.1,1,20,2
30,0.1,0.31,0.5,95,51,-10,61,111,0.1,1,20,2
31,0.1,0.31,0.5,97,47,-154,70,55,0.1,0,20,2
32,0.1,0.31,0.5,55,48,43,64,58,0.1,1,20,2
33,0.1,0.31,0.5,79,52,0,68,101,0.1,1,20,2
34,0.1,0.31,0.5,65,60,36,61,65,0.1,1,20,2
35,0.1,0.31,0.5,68,39,-208,64,109,0.1,0,20,2
36,0.1,0.31,0.5,56,54,40,66,61,0.1,1,20,2
37,0.1,0.31,0.5,60,60,48,57,53,0.1,1,20,2
38,0.1,0.31,0.5,67,48,47,71,54,0.1,1,20,2
39,0.1,0.31,0.5,57,53,51,70,50,0.1,1,20,2
40,0.1,0.31,0.5,61,54,47,67,54,0.1,1,20,2
41,0.1,0.31,0.5,71,46,49,70,52,0.1,1,20,2
42,0.1,0.31,0.5,58,53,46,67,55,0.1,1,20,2
43,0.1,0.31,0.5,103,49,-74,70,175,0.1,1,20,2
44,0.1,0.31,0.5,66,44,47,70,54,0.1,1,20,2
45,0.1,0.31,0.5,58,73,46,49,55,0.1,1,20,2
46,0.1,0.31,0.5,68,52,-228,67,129,0.1,0,20,2
47,0.1,0.31,0.5,63,41,46,69,55,0.1,1,20,2
48,0.1,0.31,0.5,56,57,64,66,37,0.1,1,20,2
49,0.1,0.31,0.5,63,48,-138,69,39,0.1,0,20,2
50,0.1,0.31,0.5,54,40,-144,68,45,0.1,0,20,2
51,0.1,0.31,0.5,30,40,-189,61,90,0.1,0,20,2
52,0.1,0.31,0.5,28,42,-346,-323,247,0.1,0,20,2
53,0.1,0.31,0.5,34,38,-179,68,80,0.1,0,20,2
54,0.1,0.31,0.5,32,34,-158,70,59,0.1,0,20,2
55,0.1,0.31,0.5,32,32,-217,-254,155,0.1,0,20,2
56,0.1,0.31,0.5,103,36,-239,53,340,0.1,1,20,2
57,0.1,0.31,0.5,61,65,37,65,64,0.1,1,20,2
58,0.1,0.31,0.5,67,31,32,72,69,0.1,1,20,2
59,0.1,0.31,0.5,64,60,31,68,70,0.1,1,20,2
60,0.1,0.31,0.5,69,33,-323,70,224,0.1,0,20,2
61,0.1,0.31,0.5,66,60,20,65,81,0.1,1,20,2
62,0.1,0.31,0.5,64,32,-2,72,103,0.1,1,20,2
63,0.1,0.31,0.5,71,54,5,72,96,0.1,1,20,2
