eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.5,1,0,0,-112,-146,47,0.1,0,10
1,0.1,0.5,1,0,0,-120,-126,27,0.1,0,10
2,0.1,0.5,1,0,0,-126,-116,27,0.1,0,10
3,0.1,0.5,1,0,0,-104,-148,49,0.1,0,10
4,0.1,0.5,1,0,0,-116,-111,17,0.1,0,10
5,0.1,0.5,1,0,0,-106,-106,7,0.1,0,10
6,0.1,0.5,1,0,21,-147,22,79,0.1,0,10
7,0.1,0.5,1,12,8,-111,-118,19,0.1,0,10
8,0.1,0.5,1,4,21,-141,35,66,0.1,0,10
9,0.1,0.5,1,4,13,-113,-100,201,0.1,0,10
10,0.1,0.5,1,4,12,-148,-41,142,0.1,0,10
11,0.1,0.5,1,10,14,-176,21,80,0.1,0,10
12,0.1,0.5,1,10,13,-122,44,57,0.1,0,10
13,0.1,0.5,1,10,12,-137,25,76,0.1,0,10
14,0.1,0.5,1,13,13,-154,69,55,0.1,0,10
15,0.1,0.5,1,13,16,-111,-9,110,0.1,0,10
16,0.1,0.5,1,13,13,-121,-13,114,0.1,0,10
17,0.1,0.5,1,13,13,-149,23,78,0.1,0,10
18,0.1,0.5,1,13,12,-109,82,19,0.1,0,10
19,0.1,0.5,1,14,12,-118,82,19,0.1,0,10
20,0.1,0.5,1,19,11,41,90,60,0.1,1,10
21,0.1,0.5,1,19,20,83,34,67,0.1,1,10
22,0.1,0.5,1,15,16,87,58,43,0.1,1,10
23,0.1,0.5,1,17,20,87,56,45,0.1,1,10
24,0.1,0.5,1,18,12,87,86,15,0.1,1,10
25,0.1,0.5,1,11,15,-110,91,11,0.1,0,10
26,0.1,0.5,1,11,11,-152,92,53,0.1,0,10
27,0.1,0.5,1,11,10,-111,92,12,0.1,0,10
28,0.1,0.5,1,11,11,-124,89,25,0.1,0,10
29,0.1,0.5,1,11,10,-117,92,18,0.1,0,10
30,0.1,0.5,1,11,10,-139,92,40,0.1,0,10
31,0.1,0.5,1,11,10,-124,92,25,0.1,0,10
32,0.1,0.5,1,11,10,-115,91,16,0.1,0,10
33,0.1,0.5,1,11,10,-134,92,35,0.1,0,10
34,0.1,0.5,1,11,11,-124,90,25,0.1,0,10
35,0.1,0.5,1,17,10,65,91,36,0.1,1,10
36,0.1,0.5,1,18,23,88,84,17,0.1,1,10
37,0.1,0.5,1,16,10,89,92,12,0.1,1,10
38,0.1,0.5,1,18,19,89,92,12,0.1,1,10
39,0.1,0.5,1,16,10,89,92,12,0.1,1,10
40,0.1,0.5,1,14,14,89,92,12,0.1,1,10
41,0.1,0.5,1,12,11,86,92,15,0.1,1,10
42,0.1,0.5,1,18,18,91,91,10,0.1,1,10
43,0.1,0.5,1,11,12,90,-109,11,0.1,0,10
44,0.1,0.5,1,12,16,91,41,60,0.1,1,10
45,0.1,0.5,1,18,23,89,83,18,0.1,1,10
46,0.1,0.5,1,14,10,91,89,12,0.1,1,10
47,0.1,0.5,1,20,19,-113,86,15,0.1,0,10
48,0.1,0.5,1,11,10,88,92,13,0.1,1,10
49,0.1,0.5,1,10,13,-102,92,9,0.1,0,10
50,0.1,0.5,1,15,10,-137,92,38,0.1,0,10
51,0.1,0.5,1,16,10,-118,88,19,0.1,0,10
52,0.1,0.5,1,16,10,-110,92,11,0.1,0,10
53,0.1,0.5,1,16,9,-102,92,9,0.1,0,10
54,0.1,0.5,1,16,10,-114,92,15,0.1,0,10
55,0.1,0.5,1,16,10,-131,92,32,0.1,0,10
56,0.1,0.5,1,16,9,-105,92,9,0.1,0,10
57,0.1,0.5,1,16,10,-133,92,34,0.1,0,10
58,0.1,0.5,1,16,10,-112,92,13,0.1,0,10
59,0.1,0.5,1,16,10,-110,92,11,0.1,0,10
60,0.1,0.5,1,10,10,85,92,16,0.1,1,10
61,0.1,0.5,1,20,19,91,92,10,0.1,1,10
62,0.1,0.5,1,10,10,87,92,14,0.1,1,10
63,0.1,0.5,1,20,19,91,92,10,0.1,1,10
64,0.1,0.5,1,10,10,90,92,11,0.1,1,10
65,0.1,0.5,1,13,18,90,87,14,0.1,1,10
66,0.1,0.5,1,17,13,91,90,11,0.1,1,10
67,0.1,0.5,1,14,24,91,64,37,0.1,1,10
68,0.1,0.5,1,13,13,90,87,14,0.1,1,10
69,0.1,0.5,1,17,26,91,76,25,0.1,1,10
70,0.1,0.5,1,15,13,91,90,11,0.1,1,10
71,0.1,0.5,1,17,20,91,90,11,0.1,1,10
72,0.1,0.5,1,15,13,89,90,12,0.1,1,10
73,0.1,0.5,1,20,11,-134,90,35,0.1,0,10
74,0.1,0.5,1,10,19,91,-107,10,0.1,0,10
75,0.1,0.5,1,14,9,-110,88,13,0.1,0,10
76,0.1,0.5,1,11,21,91,82,19,0.1,1,10
77,0.1,0.5,1,19,10,90,92,11,0.1,1,10
78,0.1,0.5,1,10,19,90,90,11,0.1,1,10
79,0.1,0.5,1,18,10,91,90,11,0.1,1,10
80,0.1,0.5,1,11,21,91,-117,18,0.1,0,10
81,0.1,0.5,1,16,12,90,85,16,0.1,1,10
82,0.1,0.5,1,14,22,91,88,13,0.1,1,10
83,0.1,0.5,1,18,11,-104,90,11,0.1,0,10
84,0.1,0.5,1,14,22,91,90,11,0.1,1,10
85,0.1,0.5,1,16,8,91,90,11,0.1,1,10
86,0.1,0.5,1,13,19,91,92,10,0.1,1,10
87,0.1,0.5,1,16,9,91,92,10,0.1,1,10
88,0.1,0.5,1,13,19,91,92,10,0.1,1,10
89,0.1,0.5,1,17,10,89,92,12,0.1,1,10
90,0.1,0.5,1,13,17,91,92,10,0.1,1,10
91,0.1,0.5,1,16,12,90,92,11,0.1,1,10
92,0.1,0.5,1,14,15,91,92,10,0.1,1,10
93,0.1,0.5,1,16,13,91,89,12,0.1,1,10
94,0.1,0.5,1,14,14,89,92,12,0.1,1,10
95,0.1,0.5,1,16,15,91,92,10,0.1,1,10
96,0.1,0.5,1,13,14,90,92,11,0.1,1,10
97,0.1,0.5,1,18,13,89,92,12,0.1,1,10
98,0.1,0.5,1,13,16,91,92,10,0.1,1,10
99,0.1,0.5,1,14,19,-107,-108,9,0.1,0,10
100,0.1,0.5,1,10,17,-107,-103,8,0.1,0,10
101,0.1,0.5,1,10,15,-113,-118,19,0.1,0,10
102,0.1,0.5,1,10,14,-132,-106,33,0.1,0,10
103,0.1,0.5,1,11,12,-163,-109,64,0.1,0,10
104,0.1,0.5,1,11,12,-129,-111,30,0.1,0,10
105,0.1,0.5,1,11,12,-146,-111,47,0.1,0,10
106,0.1,0.5,1,10,11,-147,-122,48,0.1,0,10
107,0.1,0.5,1,10,11,-145,-127,46,0.1,0,10
108,0.1,0.5,1,10,10,-129,-108,30,0.1,0,10
109,0.1,0.5,1,10,18,-120,30,71,0.1,0,10
110,0.1,0.5,1,18,10,-123,92,24,0.1,0,10
111,0.1,0.5,1,19,10,-110,92,11,0.1,0,10
112,0.1,0.5,1,18,10,-145,92,46,0.1,0,10
113,0.1,0.5,1,18,10,-252,92,153,0.1,0,10
114,0.1,0.5,1,18,10,-133,92,34,0.1,0,10
115,0.1,0.5,1,28,10,-2,92,103,0.1,1,10
116,0.1,0.5,1,29,17,78,92,23,0.1,1,10
117,0.1,0.5,1,19,10,81,92,20,0.1,1,10
118,0.1,0.5,1,28,16,79,92,22,0.1,1,10
119,0.1,0.5,1,18,13,81,92,20,0.1,1,10
120,0.1,0.5,1,27,15,82,92,19,0.1,1,10
121,0.1,0.5,1,18,15,83,91,18,0.1,1,10
122,0.1,0.5,1,21,20,80,-107,21,0.1,0,10
123,0.1,0.5,1,25,10,80,90,21,0.1,1,10
124,0.1,0.5,1,21,29,83,84,18,0.1,1,10
125,0.1,0.5,1,23,11,83,84,18,0.1,1,10
126,0.1,0.5,1,22,19,83,92,18,0.1,1,10
127,0.1,0.5,1,27,10,-125,92,26,0.1,0,10
128,0.1,0.5,1,18,19,83,92,18,0.1,1,10
129,0.1,0.5,1,27,10,83,92,18,0.1,1,10
130,0.1,0.5,1,17,19,83,92,18,0.1,1,10
131,0.1,0.5,1,29,10,73,92,28,0.1,1,10
132,0.1,0.5,1,19,17,81,92,20,0.1,1,10
133,0.1,0.5,1,25,12,84,92,17,0.1,1,10
134,0.1,0.5,1,17,17,85,92,16,0.1,1,10
135,0.1,0.5,1,24,11,84,92,17,0.1,1,10
136,0.1,0.5,1,18,18,85,92,16,0.1,1,10
137,0.1,0.5,1,25,11,81,92,20,0.1,1,10
138,0.1,0.5,1,17,26,83,-135,36,0.1,0,10
139,0.1,0.5,1,25,10,85,92,16,0.1,1,10
140,0.1,0.5,1,17,19,85,92,16,0.1,1,10
141,0.1,0.5,1,25,10,83,92,18,0.1,1,10
142,0.1,0.5,1,17,19,85,92,16,0.1,1,10
143,0.1,0.5,1,25,10,85,92,16,0.1,1,10
144,0.1,0.5,1,17,19,85,92,16,0.1,1,10
145,0.1,0.5,1,25,10,85,92,16,0.1,1,10
146,0.1,0.5,1,17,23,84,89,17,0.1,1,10
147,0.1,0.5,1,24,10,85,92,16,0.1,1,10
148,0.1,0.5,1,25,19,-113,92,14,0.1,0,10
