eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,1,1,0,0,-131,-160,61,0.1,0,10
1,0.1,1,1,0,0,-105,-107,8,0.1,0,10
2,0.1,1,1,0,0,-122,-134,35,0.1,0,10
3,0.1,1,1,0,0,-120,-130,31,0.1,0,10
4,0.1,1,1,0,0,-118,-159,60,0.1,0,10
5,0.1,1,1,0,0,-132,-137,38,0.1,0,10
6,0.1,1,1,0,16,-120,67,34,0.1,0,10
7,0.1,1,1,11,12,-127,89,28,0.1,0,10
8,0.1,1,1,18,12,76,89,25,0.1,1,10
9,0.1,1,1,19,21,83,87,18,0.1,1,10
10,0.1,1,1,17,13,85,86,16,0.1,1,10
11,0.1,1,1,18,9,-143,-136,44,0.1,0,10
12,0.1,1,1,20,28,77,14,87,0.1,1,10
13,0.1,1,1,13,16,-135,89,36,0.1,0,10
14,0.1,1,1,15,12,-156,90,57,0.1,0,10
15,0.1,1,1,15,13,-148,86,49,0.1,0,10
16,0.1,1,1,15,11,-108,90,11,0.1,0,10
17,0.1,1,1,15,12,-130,90,31,0.1,0,10
18,0.1,1,1,21,12,37,88,64,0.1,1,10
19,0.1,1,1,23,21,77,90,24,0.1,1,10
20,0.1,1,1,18,12,83,90,18,0.1,1,10
21,0.1,1,1,22,18,78,90,23,0.1,1,10
22,0.1,1,1,18,12,76,90,25,0.1,1,10
23,0.1,1,1,22,22,75,82,26,0.1,1,10
24,0.1,1,1,19,12,80,87,21,0.1,1,10
25,0.1,1,1,23,21,82,90,19,0.1,1,10
26,0.1,1,1,19,12,81,88,20,0.1,1,10
27,0.1,1,1,23,21,80,90,21,0.1,1,10
28,0.1,1,1,7,12,-117,90,18,0.1,0,10
29,0.1,1,1,24,11,59,88,42,0.1,1,10
30,0.1,1,1,15,22,87,84,17,0.1,1,10
31,0.1,1,1,21,12,89,89,12,0.1,1,10
32,0.1,1,1,18,19,74,83,27,0.1,1,10
33,0.1,1,1,22,20,89,90,12,0.1,1,10
34,0.1,1,1,14,15,88,90,13,0.1,1,10
35,0.1,1,1,21,20,89,88,13,0.1,1,10
36,0.1,1,1,15,15,87,88,14,0.1,1,10
37,0.1,1,1,11,18,91,81,20,0.1,1,10
38,0.1,1,1,11,13,-131,90,32,0.1,0,10
39,0.1,1,1,11,10,-116,91,17,0.1,0,10
40,0.1,1,1,13,10,-120,92,21,0.1,0,10
41,0.1,1,1,13,10,-130,92,31,0.1,0,10
42,0.1,1,1,13,10,-115,92,16,0.1,0,10
43,0.1,1,1,13,10,-188,92,89,0.1,0,10
44,0.1,1,1,13,10,-120,92,21,0.1,0,10
45,0.1,1,1,13,5,-137,-122,38,0.1,0,10
46,0.1,1,1,13,5,-138,-135,39,0.1,0,10
47,0.1,1,1,13,18,-145,59,46,0.1,0,10
48,0.1,1,1,19,13,-131,86,32,0.1,0,10
49,0.1,1,1,19,12,-127,90,28,0.1,0,10
50,0.1,1,1,19,13,-102,85,16,0.1,0,10
51,0.1,1,1,19,12,-118,90,19,0.1,0,10
52,0.1,1,1,19,12,-115,89,16,0.1,0,10
53,0.1,1,1,19,12,-159,90,60,0.1,0,10
54,0.1,1,1,19,12,-133,90,34,0.1,0,10
55,0.1,1,1,19,12,-119,90,20,0.1,0,10
56,0.1,1,1,15,12,78,90,23,0.1,1,10
57,0.1,1,1,23,23,87,89,14,0.1,1,10
58,0.1,1,1,14,13,87,88,14,0.1,1,10
59,0.1,1,1,20,18,87,92,14,0.1,1,10
60,0.1,1,1,12,10,-109,86,15,0.1,0,10
61,0.1,1,1,13,10,-112,92,13,0.1,0,10
62,0.1,1,1,18,10,57,92,44,0.1,1,10
63,0.1,1,1,25,19,85,92,16,0.1,1,10
64,0.1,1,1,14,10,87,92,14,0.1,1,10
65,0.1,1,1,24,19,87,92,14,0.1,1,10
66,0.1,1,1,14,11,87,91,14,0.1,1,10
67,0.1,1,1,13,19,-111,91,12,0.1,0,10
68,0.1,1,1,13,10,-129,92,30,0.1,0,10
69,0.1,1,1,13,10,-124,92,25,0.1,0,10
70,0.1,1,1,13,9,-103,92,9,0.1,0,10
71,0.1,1,1,27,10,19,90,82,0.1,1,10
72,0.1,1,1,29,19,81,92,20,0.1,1,10
73,0.1,1,1,18,10,82,92,19,0.1,1,10
74,0.1,1,1,31,23,77,84,24,0.1,1,10
75,0.1,1,1,18,10,78,92,23,0.1,1,10
76,0.1,1,1,28,18,80,92,21,0.1,1,10
77,0.1,1,1,18,11,83,92,18,0.1,1,10
78,0.1,1,1,30,14,77,91,24,0.1,1,10
79,0.1,1,1,18,14,82,92,19,0.1,1,10
80,0.1,1,1,11,13,-115,-108,16,0.1,0,10
81,0.1,1,1,11,13,-117,69,32,0.1,0,10
82,0.1,1,1,19,10,-126,92,27,0.1,0,10
83,0.1,1,1,20,10,-117,92,18,0.1,0,10
84,0.1,1,1,17,9,54,92,47,0.1,1,10
85,0.1,1,1,17,23,84,75,26,0.1,1,10
86,0.1,1,1,9,10,-122,92,23,0.1,0,10
87,0.1,1,1,11,10,-110,92,11,0.1,0,10
88,0.1,1,1,11,10,-148,92,49,0.1,0,10
89,0.1,1,1,11,10,-136,92,37,0.1,0,10
90,0.1,1,1,11,10,-136,92,37,0.1,0,10
91,0.1,1,1,16,10,81,90,20,0.1,1,10
92,0.1,1,1,20,19,84,92,17,0.1,1,10
93,0.1,1,1,16,10,84,92,17,0.1,1,10
94,0.1,1,1,20,19,85,92,16,0.1,1,10
95,0.1,1,1,16,10,85,92,16,0.1,1,10
96,0.1,1,1,18,12,85,-105,16,0.1,0,10
97,0.1,1,1,18,14,82,76,25,0.1,1,10
98,0.1,1,1,20,18,83,90,18,0.1,1,10
99,0.1,1,1,9,11,-111,-105,12,0.1,0,10
100,0.1,1,1,9,11,-118,-128,29,0.1,0,10
101,0.1,1,1,9,11,-136,-112,37,0.1,0,10
102,0.1,1,1,9,7,-127,-120,28,0.1,0,10
103,0.1,1,1,24,9,49,-142,52,0.1,0,10
104,0.1,1,1,22,21,76,-127,28,0.1,0,10
105,0.1,1,1,20,11,80,88,21,0.1,1,10
106,0.1,1,1,21,20,81,91,20,0.1,1,10
107,0.1,1,1,20,10,80,92,21,0.1,1,10
108,0.1,1,1,16,15,-113,92,14,0.1,0,10
109,0.1,1,1,16,10,-194,92,95,0.1,0,10
110,0.1,1,1,18,13,75,92,26,0.1,1,10
111,0.1,1,1,19,16,80,92,21,0.1,1,10
112,0.1,1,1,18,13,82,90,19,0.1,1,10
113,0.1,1,1,19,16,83,92,18,0.1,1,10
114,0.1,1,1,18,13,82,92,19,0.1,1,10
115,0.1,1,1,20,14,81,92,20,0.1,1,10
116,0.1,1,1,19,15,80,92,21,0.1,1,10
117,0.1,1,1,19,14,83,92,18,0.1,1,10
118,0.1,1,1,18,15,83,92,18,0.1,1,10
119,0.1,1,1,19,14,83,92,18,0.1,1,10
120,0.1,1,1,18,15,83,92,18,0.1,1,10
121,0.1,1,1,15,14,85,92,16,0.1,1,10
122,0.1,1,1,17,14,86,92,15,0.1,1,10
123,0.1,1,1,15,14,85,92,16,0.1,1,10
124,0.1,1,1,7,14,-112,92,13,0.1,0,10
125,0.1,1,1,10,10,-185,92,86,0.1,0,10
126,0.1,1,1,10,9,-158,90,59,0.1,0,10
127,0.1,1,1,10,11,-111,85,16,0.1,0,10
128,0.1,1,1,16,10,60,92,41,0.1,1,10
129,0.1,1,1,18,18,87,92,14,0.1,1,10
130,0.1,1,1,14,10,87,92,14,0.1,1,10
131,0.1,1,1,18,18,86,92,15,0.1,1,10
132,0.1,1,1,14,10,86,92,15,0.1,1,10
133,0.1,1,1,18,16,84,92,17,0.1,1,10
134,0.1,1,1,16,11,80,92,21,0.1,1,10
135,0.1,1,1,19,16,83,92,18,0.1,1,10
136,0.1,1,1,5,12,-114,92,15,0.1,0,10
137,0.1,1,1,10,10,-136,92,37,0.1,0,10
138,0.1,1,1,25,10,33,92,68,0.1,1,10
139,0.1,1,1,28,19,81,92,20,0.1,1,10
140,0.1,1,1,21,10,78,92,23,0.1,1,10
141,0.1,1,1,28,19,81,92,20,0.1,1,10
142,0.1,1,1,21,10,80,92,21,0.1,1,10
143,0.1,1,1,30,19,74,92,27,0.1,1,10
144,0.1,1,1,21,10,78,91,23,0.1,1,10
145,0.1,1,1,28,19,81,92,20,0.1,1,10
146,0.1,1,1,21,10,80,92,21,0.1,1,10
147,0.1,1,1,28,18,78,92,23,0.1,1,10
148,0.1,1,1,30,10,23,92,78,0.1,1,10
