eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.4,1,0,0,-125,-123,26,0.1,0,10
1,0.1,0.4,1,0,0,-109,-123,24,0.1,0,10
2,0.1,0.4,1,0,0,-118,-140,41,0.1,0,10
3,0.1,0.4,1,0,0,-131,-108,32,0.1,0,10
4,0.1,0.4,1,0,0,-118,-150,51,0.1,0,10
5,0.1,0.4,1,0,0,-118,-129,30,0.1,0,10
6,0.1,0.4,1,0,0,-103,-174,75,0.1,0,10
7,0.1,0.4,1,0,16,-113,67,34,0.1,0,10
8,0.1,0.4,1,8,10,-149,90,50,0.1,0,10
9,0.1,0.4,1,10,11,-172,89,73,0.1,0,10
10,0.1,0.4,1,13,12,-115,90,16,0.1,0,10
11,0.1,0.4,1,13,12,-122,89,23,0.1,0,10
12,0.1,0.4,1,13,12,-156,90,57,0.1,0,10
13,0.1,0.4,1,13,12,-129,90,30,0.1,0,10
14,0.1,0.4,1,19,13,48,88,53,0.1,1,10
15,0.1,0.4,1,25,25,84,83,18,0.1,1,10
16,0.1,0.4,1,16,9,85,92,16,0.1,1,10
17,0.1,0.4,1,25,16,52,92,49,0.1,1,10
18,0.1,0.4,1,17,14,79,73,28,0.1,1,10
19,0.1,0.4,1,19,17,84,92,17,0.1,1,10
20,0.1,0.4,1,18,12,82,92,19,0.1,1,10
21,0.1,0.4,1,20,17,81,92,20,0.1,1,10
22,0.1,0.4,1,20,14,-117,83,18,0.1,0,10
23,0.1,0.4,1,16,19,85,84,17,0.1,1,10
24,0.1,0.4,1,20,13,80,84,21,0.1,1,10
25,0.1,0.4,1,14,17,84,87,17,0.1,1,10
26,0.1,0.4,1,19,18,83,-133,34,0.1,0,10
27,0.1,0.4,1,15,11,87,92,14,0.1,1,10
28,0.1,0.4,1,18,17,87,91,14,0.1,1,10
29,0.1,0.4,1,16,12,85,87,16,0.1,1,10
30,0.1,0.4,1,18,17,84,90,17,0.1,1,10
31,0.1,0.4,1,15,11,86,92,15,0.1,1,10
32,0.1,0.4,1,18,16,85,92,16,0.1,1,10
33,0.1,0.4,1,17,12,83,92,18,0.1,1,10
34,0.1,0.4,1,16,15,87,92,14,0.1,1,10
35,0.1,0.4,1,17,17,87,68,33,0.1,1,10
36,0.1,0.4,1,15,14,86,91,15,0.1,1,10
37,0.1,0.4,1,17,14,87,92,14,0.1,1,10
38,0.1,0.4,1,15,14,85,92,16,0.1,1,10
39,0.1,0.4,1,17,14,85,92,16,0.1,1,10
40,0.1,0.4,1,15,16,83,88,18,0.1,1,10
41,0.1,0.4,1,17,14,87,91,14,0.1,1,10
42,0.1,0.4,1,15,14,86,92,15,0.1,1,10
43,0.1,0.4,1,17,14,87,91,14,0.1,1,10
44,0.1,0.4,1,15,14,86,91,15,0.1,1,10
45,0.1,0.4,1,18,15,-116,87,17,0.1,0,10
46,0.1,0.4,1,14,14,85,92,16,0.1,1,10
47,0.1,0.4,1,17,14,87,92,14,0.1,1,10
48,0.1,0.4,1,15,14,87,92,14,0.1,1,10
49,0.1,0.4,1,17,14,86,90,15,0.1,1,10
50,0.1,0.4,1,15,14,87,92,14,0.1,1,10
51,0.1,0.4,1,14,13,89,91,12,0.1,1,10
52,0.1,0.4,1,13,13,-107,92,9,0.1,0,10
53,0.1,0.4,1,13,11,-139,-130,40,0.1,0,10
54,0.1,0.4,1,13,12,-113,-104,14,0.1,0,10
55,0.1,0.4,1,13,10,-128,92,29,0.1,0,10
56,0.1,0.4,1,12,11,84,92,17,0.1,1,10
57,0.1,0.4,1,18,17,89,89,12,0.1,1,10
58,0.1,0.4,1,13,15,88,78,23,0.1,1,10
59,0.1,0.4,1,15,16,87,92,14,0.1,1,10
60,0.1,0.4,1,13,10,89,89,12,0.1,1,10
61,0.1,0.4,1,16,19,88,78,23,0.1,1,10
62,0.1,0.4,1,14,11,89,92,12,0.1,1,10
63,0.1,0.4,1,15,15,86,91,15,0.1,1,10
64,0.1,0.4,1,14,12,88,92,13,0.1,1,10
65,0.1,0.4,1,16,15,-109,91,10,0.1,0,10
66,0.1,0.4,1,16,11,-109,92,10,0.1,0,10
67,0.1,0.4,1,15,16,87,90,14,0.1,1,10
68,0.1,0.4,1,16,12,87,92,14,0.1,1,10
69,0.1,0.4,1,15,15,87,92,14,0.1,1,10
70,0.1,0.4,1,16,12,87,92,14,0.1,1,10
71,0.1,0.4,1,15,14,87,91,14,0.1,1,10
72,0.1,0.4,1,16,13,87,92,14,0.1,1,10
73,0.1,0.4,1,15,14,83,92,18,0.1,1,10
74,0.1,0.4,1,17,13,82,92,19,0.1,1,10
75,0.1,0.4,1,17,14,-115,92,16,0.1,0,10
76,0.1,0.4,1,14,12,87,92,14,0.1,1,10
77,0.1,0.4,1,16,14,86,89,15,0.1,1,10
78,0.1,0.4,1,15,13,87,92,14,0.1,1,10
79,0.1,0.4,1,16,15,87,90,14,0.1,1,10
80,0.1,0.4,1,15,13,86,92,15,0.1,1,10
81,0.1,0.4,1,16,14,85,90,16,0.1,1,10
82,0.1,0.4,1,15,13,87,92,14,0.1,1,10
83,0.1,0.4,1,16,14,87,92,14,0.1,1,10
84,0.1,0.4,1,15,13,87,92,14,0.1,1,10
85,0.1,0.4,1,16,14,87,91,14,0.1,1,10
86,0.1,0.4,1,15,13,87,91,14,0.1,1,10
87,0.1,0.4,1,17,10,-116,90,17,0.1,0,10
88,0.1,0.4,1,15,22,86,75,26,0.1,1,10
89,0.1,0.4,1,16,10,87,92,14,0.1,1,10
90,0.1,0.4,1,15,17,87,92,14,0.1,1,10
91,0.1,0.4,1,16,10,86,92,15,0.1,1,10
92,0.1,0.4,1,16,11,-102,92,9,0.1,0,10
93,0.1,0.4,1,14,14,87,92,14,0.1,1,10
94,0.1,0.4,1,17,13,87,92,14,0.1,1,10
95,0.1,0.4,1,14,15,87,88,14,0.1,1,10
96,0.1,0.4,1,17,13,87,92,14,0.1,1,10
97,0.1,0.4,1,14,14,85,92,16,0.1,1,10
98,0.1,0.4,1,15,11,-114,90,15,0.1,0,10
99,0.1,0.4,1,20,20,87,84,17,0.1,1,10
100,0.1,0.4,1,17,13,86,90,15,0.1,1,10
101,0.1,0.4,1,20,17,87,92,14,0.1,1,10
102,0.1,0.4,1,16,12,85,92,16,0.1,1,10
103,0.1,0.4,1,20,16,84,92,17,0.1,1,10
104,0.1,0.4,1,16,18,87,88,14,0.1,1,10
105,0.1,0.4,1,20,16,85,92,16,0.1,1,10
106,0.1,0.4,1,17,12,79,92,22,0.1,1,10
107,0.1,0.4,1,21,15,84,92,17,0.1,1,10
108,0.1,0.4,1,17,13,81,92,20,0.1,1,10
109,0.1,0.4,1,20,15,87,92,14,0.1,1,10
110,0.1,0.4,1,16,13,86,92,15,0.1,1,10
111,0.1,0.4,1,20,16,87,92,14,0.1,1,10
112,0.1,0.4,1,16,14,87,91,14,0.1,1,10
113,0.1,0.4,1,20,16,85,92,16,0.1,1,10
114,0.1,0.4,1,16,13,87,92,14,0.1,1,10
115,0.1,0.4,1,20,16,87,92,14,0.1,1,10
116,0.1,0.4,1,16,13,86,92,15,0.1,1,10
117,0.1,0.4,1,17,17,85,-107,16,0.1,0,10
118,0.1,0.4,1,20,12,85,92,16,0.1,1,10
119,0.1,0.4,1,18,16,84,91,17,0.1,1,10
120,0.1,0.4,1,19,15,85,89,16,0.1,1,10
