eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,1,1,0,0,-111,-142,43,0.1,0,10
1,0.1,1,1,0,0,-110,-149,50,0.1,0,10
2,0.1,1,1,0,0,-138,-127,39,0.1,0,10
3,0.1,1,1,0,0,-132,-126,33,0.1,0,10
4,0.1,1,1,0,0,-111,-138,39,0.1,0,10
5,0.1,1,1,0,19,-118,61,40,0.1,0,10
6,0.1,1,1,8,9,-121,91,22,0.1,0,10
7,0.1,1,1,9,12,-116,86,17,0.1,0,10
8,0.1,1,1,10,10,-165,92,66,0.1,0,10
9,0.1,1,1,10,10,-130,91,31,0.1,0,10
10,0.1,1,1,10,11,-143,90,44,0.1,0,10
11,0.1,1,1,10,14,-134,78,35,0.1,0,10
12,0.1,1,1,10,10,-167,92,68,0.1,0,10
13,0.1,1,1,10,10,-167,90,68,0.1,0,10
14,0.1,1,1,24,10,53,92,48,0.1,1,10
15,0.1,1,1,18,16,-108,92,9,0.1,0,10
16,0.1,1,1,16,12,-117,91,18,0.1,0,10
17,0.1,1,1,16,9,-108,92,9,0.1,0,10
18,0.1,1,1,21,5,65,-112,36,0.1,0,10
19,0.1,1,1,21,14,75,-111,26,0.1,0,10
20,0.1,1,1,22,14,75,57,44,0.1,1,10
21,0.1,1,1,21,13,-108,92,9,0.1,0,10
22,0.1,1,1,21,15,75,92,26,0.1,1,10
23,0.1,1,1,25,13,76,92,25,0.1,1,10
24,0.1,1,1,18,16,80,86,21,0.1,1,10
25,0.1,1,1,23,16,73,-136,37,0.1,0,10
26,0.1,1,1,19,13,80,70,31,0.1,1,10
27,0.1,1,1,20,18,82,92,19,0.1,1,10
28,0.1,1,1,20,12,80,91,21,0.1,1,10
29,0.1,1,1,20,18,82,92,19,0.1,1,10
30,0.1,1,1,18,11,81,90,20,0.1,1,10
31,0.1,1,1,21,15,72,90,29,0.1,1,10
32,0.1,1,1,19,14,79,92,22,0.1,1,10
33,0.1,1,1,20,20,78,78,23,0.1,1,10
34,0.1,1,1,18,13,82,91,19,0.1,1,10
35,0.1,1,1,21,16,82,91,19,0.1,1,10
36,0.1,1,1,17,14,80,89,21,0.1,1,10
37,0.1,1,1,21,15,72,90,29,0.1,1,10
38,0.1,1,1,18,15,83,84,18,0.1,1,10
39,0.1,1,1,21,16,83,92,18,0.1,1,10
40,0.1,1,1,5,13,-119,92,20,0.1,0,10
41,0.1,1,1,9,10,-141,91,42,0.1,0,10
42,0.1,1,1,10,10,-130,92,31,0.1,0,10
43,0.1,1,1,10,10,-135,86,36,0.1,0,10
44,0.1,1,1,16,10,66,92,35,0.1,1,10
45,0.1,1,1,21,19,89,92,12,0.1,1,10
46,0.1,1,1,12,12,89,89,12,0.1,1,10
47,0.1,1,1,18,17,89,89,12,0.1,1,10
48,0.1,1,1,12,15,89,-111,12,0.1,0,10
49,0.1,1,1,6,9,-104,91,10,0.1,0,10
50,0.1,1,1,10,10,-120,88,21,0.1,0,10
51,0.1,1,1,14,12,-121,81,22,0.1,0,10
52,0.1,1,1,18,12,-148,84,49,0.1,0,10
53,0.1,1,1,19,4,-118,-110,19,0.1,0,10
54,0.1,1,1,19,4,-105,-123,24,0.1,0,10
55,0.1,1,1,19,4,-193,-112,94,0.1,0,10
56,0.1,1,1,14,9,-122,-153,54,0.1,0,10
57,0.1,1,1,14,23,-153,-61,162,0.1,0,10
58,0.1,1,1,15,19,-113,-105,14,0.1,0,10
59,0.1,1,1,21,14,-153,50,54,0.1,0,10
60,0.1,1,1,13,10,72,92,29,0.1,1,10
61,0.1,1,1,18,17,89,92,12,0.1,1,10
62,0.1,1,1,14,12,80,87,21,0.1,1,10
63,0.1,1,1,17,12,82,-107,19,0.1,0,10
64,0.1,1,1,13,15,87,83,18,0.1,1,10
65,0.1,1,1,22,18,89,89,12,0.1,1,10
66,0.1,1,1,12,15,89,89,12,0.1,1,10
67,0.1,1,1,22,19,89,90,12,0.1,1,10
68,0.1,1,1,13,14,86,90,15,0.1,1,10
69,0.1,1,1,22,19,89,90,12,0.1,1,10
70,0.1,1,1,13,16,89,88,13,0.1,1,10
71,0.1,1,1,20,17,89,89,12,0.1,1,10
72,0.1,1,1,13,16,89,80,21,0.1,1,10
73,0.1,1,1,22,18,89,89,12,0.1,1,10
74,0.1,1,1,13,13,88,87,14,0.1,1,10
75,0.1,1,1,18,17,87,89,14,0.1,1,10
76,0.1,1,1,14,15,89,76,25,0.1,1,10
77,0.1,1,1,7,17,-113,29,72,0.1,0,10
78,0.1,1,1,7,11,-132,59,42,0.1,0,10
79,0.1,1,1,7,12,-133,-122,223,0.1,0,10
80,0.1,1,1,9,11,-142,46,55,0.1,0,10
81,0.1,1,1,9,13,-114,27,74,0.1,0,10
82,0.1,1,1,10,13,-133,-96,197,0.1,0,10
83,0.1,1,1,10,13,-140,-143,244,0.1,0,10
84,0.1,1,1,10,12,-113,28,73,0.1,0,10
85,0.1,1,1,8,12,-345,86,246,0.1,0,10
86,0.1,1,1,12,10,-105,26,75,0.1,0,10
87,0.1,1,1,12,11,-118,60,41,0.1,0,10
88,0.1,1,1,12,10,-120,50,51,0.1,0,10
89,0.1,1,1,12,9,-113,61,40,0.1,0,10
90,0.1,1,1,12,12,-119,26,75,0.1,0,10
91,0.1,1,1,13,11,-200,86,101,0.1,0,10
92,0.1,1,1,23,11,-251,53,352,0.1,1,10
93,0.1,1,1,25,22,55,54,47,0.1,1,10
94,0.1,1,1,13,13,83,36,65,0.1,1,10
95,0.1,1,1,17,18,86,68,33,0.1,1,10
96,0.1,1,1,17,12,82,-152,253,0.1,1,10
97,0.1,1,1,17,23,88,65,36,0.1,1,10
98,0.1,1,1,14,11,89,14,87,0.1,1,10
99,0.1,1,1,10,19,-107,59,42,0.1,0,10
100,0.1,1,1,33,17,6,-105,95,0.1,0,10
101,0.1,1,1,22,14,79,41,60,0.1,1,10
102,0.1,1,1,19,17,81,80,21,0.1,1,10
103,0.1,1,1,19,14,83,21,80,0.1,1,10
104,0.1,1,1,20,18,80,54,47,0.1,1,10
105,0.1,1,1,19,13,82,42,59,0.1,1,10
106,0.1,1,1,18,15,83,88,18,0.1,1,10
107,0.1,1,1,20,16,83,80,21,0.1,1,10
108,0.1,1,1,19,15,82,34,67,0.1,1,10
109,0.1,1,1,20,15,83,82,19,0.1,1,10
110,0.1,1,1,14,14,-108,76,25,0.1,0,10
111,0.1,1,1,14,12,-134,81,35,0.1,0,10
112,0.1,1,1,14,9,-133,51,50,0.1,0,10
113,0.1,1,1,14,5,-125,-109,26,0.1,0,10
114,0.1,1,1,14,16,-117,55,46,0.1,0,10
115,0.1,1,1,16,10,-147,92,48,0.1,0,10
116,0.1,1,1,18,10,72,92,29,0.1,1,10
117,0.1,1,1,22,18,75,91,26,0.1,1,10
118,0.1,1,1,19,10,80,92,21,0.1,1,10
119,0.1,1,1,22,19,83,92,18,0.1,1,10
120,0.1,1,1,19,11,81,90,20,0.1,1,10
121,0.1,1,1,22,20,82,89,19,0.1,1,10
122,0.1,1,1,19,10,83,92,18,0.1,1,10
123,0.1,1,1,20,22,83,60,41,0.1,1,10
124,0.1,1,1,23,18,83,79,22,0.1,1,10
125,0.1,1,1,20,23,83,86,18,0.1,1,10
126,0.1,1,1,23,17,82,86,19,0.1,1,10
127,0.1,1,1,18,14,83,90,18,0.1,1,10
128,0.1,1,1,22,18,75,84,26,0.1,1,10
129,0.1,1,1,18,14,82,92,19,0.1,1,10
130,0.1,1,1,11,14,-110,90,11,0.1,0,10
131,0.1,1,1,11,10,-153,92,54,0.1,0,10
132,0.1,1,1,12,9,-122,91,23,0.1,0,10
133,0.1,1,1,12,10,-142,92,43,0.1,0,10
134,0.1,1,1,21,9,54,92,47,0.1,1,10
135,0.1,1,1,22,22,83,85,18,0.1,1,10
136,0.1,1,1,11,10,77,92,24,0.1,1,10
137,0.1,1,1,20,16,87,92,14,0.1,1,10
138,0.1,1,1,12,12,88,92,13,0.1,1,10
139,0.1,1,1,16,15,89,-108,12,0.1,0,10
140,0.1,1,1,12,15,87,-108,14,0.1,0,10
141,0.1,1,1,15,11,89,90,12,0.1,1,10
142,0.1,1,1,17,19,89,92,12,0.1,1,10
143,0.1,1,1,15,10,89,92,12,0.1,1,10
144,0.1,1,1,17,19,89,92,12,0.1,1,10
145,0.1,1,1,15,10,87,92,14,0.1,1,10
146,0.1,1,1,17,18,89,92,12,0.1,1,10
147,0.1,1,1,14,11,88,91,13,0.1,1,10
148,0.1,1,1,17,18,89,92,12,0.1,1,10
