eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.4,1,0,0,-134,-128,35,0.1,0,10
1,0.1,0.4,1,0,20,-119,54,47,0.1,0,10
2,0.1,0.4,1,5,14,-112,-118,19,0.1,0,10
3,0.1,0.4,1,11,14,-126,68,33,0.1,0,10
4,0.1,0.4,1,11,13,-106,88,13,0.1,0,10
5,0.1,0.4,1,11,13,-111,84,17,0.1,0,10
6,0.1,0.4,1,15,9,-121,92,22,0.1,0,10
7,0.1,0.4,1,15,11,71,82,30,0.1,1,10
8,0.1,0.4,1,18,17,89,92,12,0.1,1,10
9,0.1,0.4,1,12,12,91,92,10,0.1,1,10
10,0.1,0.4,1,13,20,88,75,26,0.1,1,10
11,0.1,0.4,1,18,14,91,90,11,0.1,1,10
12,0.1,0.4,1,13,17,91,92,10,0.1,1,10
13,0.1,0.4,1,14,12,91,86,15,0.1,1,10
14,0.1,0.4,1,16,16,90,92,11,0.1,1,10
15,0.1,0.4,1,13,14,90,90,11,0.1,1,10
16,0.1,0.4,1,18,12,71,87,30,0.1,1,10
17,0.1,0.4,1,16,22,88,85,16,0.1,1,10
18,0.1,0.4,1,16,11,89,92,12,0.1,1,10
19,0.1,0.4,1,14,17,90,92,11,0.1,1,10
20,0.1,0.4,1,17,10,-107,89,12,0.1,0,10
21,0.1,0.4,1,13,15,86,92,15,0.1,1,10
22,0.1,0.4,1,16,14,91,91,10,0.1,1,10
23,0.1,0.4,1,11,17,89,79,22,0.1,1,10
24,0.1,0.4,1,13,12,-106,88,13,0.1,0,10
25,0.1,0.4,1,17,21,89,87,14,0.1,1,10
26,0.1,0.4,1,12,22,89,-107,12,0.1,0,10
27,0.1,0.4,1,15,11,-106,88,13,0.1,0,10
28,0.1,0.4,1,16,20,91,90,11,0.1,1,10
29,0.1,0.4,1,16,14,89,88,13,0.1,1,10
30,0.1,0.4,1,18,18,84,90,17,0.1,1,10
31,0.1,0.4,1,16,15,91,87,14,0.1,1,10
32,0.1,0.4,1,16,18,91,90,11,0.1,1,10
33,0.1,0.4,1,19,12,-105,86,15,0.1,0,10
34,0.1,0.4,1,11,19,90,85,16,0.1,1,10
35,0.1,0.4,1,20,13,89,89,12,0.1,1,10
36,0.1,0.4,1,12,19,91,88,13,0.1,1,10
37,0.1,0.4,1,20,14,91,90,11,0.1,1,10
38,0.1,0.4,1,12,19,91,89,12,0.1,1,10
39,0.1,0.4,1,18,22,90,-114,15,0.1,0,10
40,0.1,0.4,1,12,11,89,86,15,0.1,1,10
41,0.1,0.4,1,16,22,91,-127,28,0.1,0,10
42,0.1,0.4,1,16,11,91,90,11,0.1,1,10
43,0.1,0.4,1,16,21,91,90,11,0.1,1,10
44,0.1,0.4,1,15,11,91,89,12,0.1,1,10
45,0.1,0.4,1,20,17,-106,90,11,0.1,0,10
