eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.5,1,0,0,-133,-138,39,0.1,0,10
1,0.1,0.5,1,0,0,-115,-114,16,0.1,0,10
2,0.1,0.5,1,0,18,-109,62,39,0.1,0,10
3,0.1,0.5,1,11,12,-119,90,20,0.1,0,10
4,0.1,0.5,1,12,12,-111,90,12,0.1,0,10
5,0.1,0.5,1,12,11,-115,88,16,0.1,0,10
6,0.1,0.5,1,14,14,-126,77,27,0.1,0,10
7,0.1,0.5,1,14,11,-148,90,49,0.1,0,10
8,0.1,0.5,1,14,14,-129,80,30,0.1,0,10
9,0.1,0.5,1,14,12,-117,-111,18,0.1,0,10
10,0.1,0.5,1,14,11,-139,-113,40,0.1,0,10
11,0.1,0.5,1,22,9,45,-128,56,0.1,0,10
12,0.1,0.5,1,22,31,76,45,56,0.1,1,10
13,0.1,0.5,1,27,16,80,86,21,0.1,1,10
14,0.1,0.5,1,10,29,-122,76,25,0.1,0,10
15,0.1,0.5,1,15,13,-132,88,33,0.1,0,10
16,0.1,0.5,1,15,13,-140,-109,41,0.1,0,10
17,0.1,0.5,1,15,10,-155,-109,56,0.1,0,10
18,0.1,0.5,1,15,18,-112,75,26,0.1,0,10
19,0.1,0.5,1,25,20,68,76,33,0.1,1,10
20,0.1,0.5,1,23,25,81,79,22,0.1,1,10
21,0.1,0.5,1,22,16,80,86,21,0.1,1,10
22,0.1,0.5,1,26,23,68,84,33,0.1,1,10
23,0.1,0.5,1,20,16,82,85,19,0.1,1,10
24,0.1,0.5,1,21,23,80,77,24,0.1,1,10
25,0.1,0.5,1,20,23,81,-108,20,0.1,0,10
26,0.1,0.5,1,22,17,77,74,27,0.1,1,10
27,0.1,0.5,1,21,23,78,82,23,0.1,1,10
28,0.1,0.5,1,24,15,70,82,31,0.1,1,10
29,0.1,0.5,1,19,21,83,86,18,0.1,1,10
30,0.1,0.5,1,22,14,79,87,22,0.1,1,10
31,0.1,0.5,1,21,20,79,88,22,0.1,1,10
32,0.1,0.5,1,24,14,-106,88,13,0.1,0,10
33,0.1,0.5,1,18,20,80,87,21,0.1,1,10
34,0.1,0.5,1,17,15,-117,88,18,0.1,0,10
35,0.1,0.5,1,17,14,-137,88,38,0.1,0,10
36,0.1,0.5,1,17,17,-157,76,58,0.1,0,10
37,0.1,0.5,1,17,17,-125,-126,27,0.1,0,10
38,0.1,0.5,1,17,13,45,88,56,0.1,1,10
