eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.29,1,0,0,-136,-150,51,0.1,0,10
1,0.1,0.29,1,0,0,-124,-119,25,0.1,0,10
2,0.1,0.29,1,0,0,-105,-110,11,0.1,0,10
3,0.1,0.29,1,0,17,-116,51,50,0.1,0,10
4,0.1,0.29,1,4,10,-103,89,12,0.1,0,10
5,0.1,0.29,1,8,11,-135,89,36,0.1,0,10
6,0.1,0.29,1,9,10,-125,91,26,0.1,0,10
7,0.1,0.29,1,11,11,-124,87,25,0.1,0,10
8,0.1,0.29,1,11,11,-118,-111,19,0.1,0,10
9,0.1,0.29,1,11,10,-134,91,35,0.1,0,10
10,0.1,0.29,1,11,10,-132,88,33,0.1,0,10
11,0.1,0.29,1,11,12,-145,87,46,0.1,0,10
12,0.1,0.29,1,11,10,-150,90,51,0.1,0,10
13,0.1,0.29,1,11,10,-118,92,19,0.1,0,10
14,0.1,0.29,1,11,10,-123,91,24,0.1,0,10
15,0.1,0.29,1,11,10,-178,92,79,0.1,0,10
16,0.1,0.29,1,11,10,-120,92,21,0.1,0,10
17,0.1,0.29,1,11,11,-162,88,63,0.1,0,10
18,0.1,0.29,1,14,11,83,-112,18,0.1,0,10
19,0.1,0.29,1,19,19,86,90,15,0.1,1,10
20,0.1,0.29,1,18,12,79,90,22,0.1,1,10
21,0.1,0.29,1,19,20,87,89,14,0.1,1,10
22,0.1,0.29,1,16,20,84,-122,23,0.1,0,10
23,0.1,0.29,1,20,13,82,85,19,0.1,1,10
24,0.1,0.29,1,22,9,-126,92,27,0.1,0,10
25,0.1,0.29,1,15,19,86,81,20,0.1,1,10
26,0.1,0.29,1,18,10,87,92,14,0.1,1,10
27,0.1,0.29,1,15,18,87,92,14,0.1,1,10
28,0.1,0.29,1,18,10,86,91,15,0.1,1,10
29,0.1,0.29,1,15,18,87,92,14,0.1,1,10
30,0.1,0.29,1,17,9,87,91,14,0.1,1,10
31,0.1,0.29,1,15,19,87,80,21,0.1,1,10
32,0.1,0.29,1,19,12,86,90,15,0.1,1,10
33,0.1,0.29,1,16,18,84,90,17,0.1,1,10
34,0.1,0.29,1,19,14,84,86,17,0.1,1,10
35,0.1,0.29,1,16,19,87,90,14,0.1,1,10
36,0.1,0.29,1,19,14,87,88,14,0.1,1,10
37,0.1,0.29,1,17,15,83,92,18,0.1,1,10
38,0.1,0.29,1,16,14,87,82,19,0.1,1,10
39,0.1,0.29,1,18,16,81,92,20,0.1,1,10
40,0.1,0.29,1,16,10,85,92,16,0.1,1,10
41,0.1,0.29,1,17,18,87,91,14,0.1,1,10
42,0.1,0.29,1,12,10,88,92,13,0.1,1,10
43,0.1,0.29,1,12,18,84,-162,63,0.1,0,10
44,0.1,0.29,1,19,12,91,92,10,0.1,1,10
45,0.1,0.29,1,11,17,91,90,11,0.1,1,10
46,0.1,0.29,1,18,11,-107,91,10,0.1,0,10
