eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-166.125,235,0.1,0,15,8
1,0.1,0.31,0.5,3.125,-159.5,327,0.1,0,15,8
2,0.1,0.31,0.5,9.0,-116.125,181,0.1,0,15,8
3,0.1,0.31,0.5,14.125,-46.375,123,0.1,0,15,8
4,0.1,0.31,0.5,40.875,-27.75,58,0.1,0,15,8
5,0.1,0.31,0.5,32.125,-28.25,53,0.1,0,15,8
6,0.1,0.31,0.5,51.125,21.25,55,0.1,0,15,8
7,0.1,0.31,0.5,48.625,46.125,61,0.1,0,15,8
8,0.1,0.31,0.5,65.375,40.0,89,0.1,0,15,8
9,0.1,0.31,0.5,60.125,10.625,120,0.1,0,15,8
10,0.1,0.31,0.5,73.375,25.0,219,0.1,0,15,8
11,0.1,0.31,0.5,77.0,20.25,51,0.1,0,15,8
12,0.1,0.31,0.5,65.625,73.25,57,0.1,1,15,8
13,0.1,0.31,0.5,66.75,73.625,56,0.1,1,15,8
14,0.1,0.31,0.5,71.25,75.75,50,0.1,1,15,8
15,0.1,0.31,0.5,71.625,63.5,109,0.1,1,15,8
16,0.1,0.31,0.5,69.25,67.5,69,0.1,1,15,8
17,0.1,0.31,0.5,71.375,70.125,44,0.1,1,15,8
18,0.1,0.31,0.5,75.625,70.25,65,0.1,1,15,8
19,0.1,0.31,0.5,74.625,61.375,95,0.1,1,15,8
20,0.1,0.31,0.5,70.0,66.375,80,0.1,1,15,8
21,0.1,0.31,0.5,76.875,70.5,56,0.1,1,15,8
22,0.1,0.31,0.5,72.5,71.375,47,0.1,1,15,8
23,0.1,0.31,0.5,70.25,51.125,48,0.1,0,15,8
24,0.1,0.31,0.5,74.125,43.0,69,0.1,0,15,8
25,0.1,0.31,0.5,77.125,18.375,233,0.1,0,15,8
26,0.1,0.31,0.5,68.75,67.25,84,0.1,1,15,8
27,0.1,0.31,0.5,74.875,40.0,87,0.1,0,15,8
28,0.1,0.31,0.5,72.625,69.0,74,0.1,1,15,8
29,0.1,0.31,0.5,70.125,69.5,53,0.1,1,15,8
30,0.1,0.31,0.5,69.0,70.75,54,0.1,1,15,8
31,0.1,0.31,0.5,69.875,70.125,64,0.1,1,15,8
32,0.1,0.31,0.5,77.125,71.25,48,0.1,1,15,8
33,0.1,0.31,0.5,68.125,71.875,50,0.1,1,15,8
34,0.1,0.31,0.5,79.25,44.875,71,0.1,0,15,8
35,0.1,0.31,0.5,76.25,35.625,141,0.1,0,15,8
36,0.1,0.31,0.5,72.375,42.5,60,0.1,0,15,8
37,0.1,0.31,0.5,75.5,53.625,175,0.1,1,15,8
38,0.1,0.31,0.5,70.375,58.125,99,0.1,1,15,8
39,0.1,0.31,0.5,67.375,64.75,77,0.1,1,15,8
40,0.1,0.31,0.5,72.875,55.375,118,0.1,1,15,8
41,0.1,0.31,0.5,70.875,69.25,70,0.1,1,15,8
42,0.1,0.31,0.5,73.75,32.5,99,0.1,0,15,8
43,0.1,0.31,0.5,71.25,64.25,87,0.1,1,15,8
44,0.1,0.31,0.5,69.5,45.75,64,0.1,0,15,8
45,0.1,0.31,0.5,73.625,62.375,99,0.1,1,15,8
46,0.1,0.31,0.5,68.875,67.0,119,0.1,1,15,8
47,0.1,0.31,0.5,66.75,39.0,144,0.1,0,15,8
48,0.1,0.31,0.5,76.375,39.0,86,0.1,0,15,8
49,0.1,0.31,0.5,77.625,-4.25,79,0.1,0,15,8
50,0.1,0.31,0.5,74.125,21.75,60,0.1,0,15,8
51,0.1,0.31,0.5,70.375,10.875,126,0.1,0,15,8
52,0.1,0.31,0.5,73.875,8.75,130,0.1,0,15,8
53,0.1,0.31,0.5,70.375,10.0,124,0.1,0,15,8
54,0.1,0.31,0.5,73.625,3.75,117,0.1,0,15,8
55,0.1,0.31,0.5,72.625,14.375,213,0.1,0,15,8
56,0.1,0.31,0.5,70.5,12.875,74,0.1,0,15,8
57,0.1,0.31,0.5,74.25,38.5,62,0.1,0,15,8
58,0.1,0.31,0.5,75.375,45.375,47,0.1,0,15,8
59,0.1,0.31,0.5,68.25,66.875,71,0.1,1,15,8
60,0.1,0.31,0.5,66.875,43.875,74,0.1,0,15,8
61,0.1,0.31,0.5,72.875,56.875,139,0.1,1,15,8
62,0.1,0.31,0.5,72.875,39.25,113,0.1,0,15,8
63,0.1,0.31,0.5,66.375,58.375,133,0.1,1,15,8
64,0.1,0.31,0.5,67.875,51.875,192,0.1,1,15,8
65,0.1,0.31,0.5,76.5,22.875,157,0.1,0,15,8
66,0.1,0.31,0.5,69.5,64.875,79,0.1,1,15,8
