eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,2.0,-107.16666666666667,128,0.1,0,10,6
1,0.1,0.31,0.5,7.0,-101.0,58,0.1,0,10,6
2,0.1,0.31,0.5,8.666666666666666,-64.66666666666667,58,0.1,0,10,6
3,0.1,0.31,0.5,13.666666666666666,-53.166666666666664,45,0.1,0,10,6
4,0.1,0.31,0.5,12.166666666666666,-27.333333333333332,43,0.1,0,10,6
5,0.1,0.31,0.5,19.666666666666668,7.166666666666667,61,0.1,0,10,6
6,0.1,0.31,0.5,23.833333333333332,19.0,29,0.1,0,10,6
7,0.1,0.31,0.5,21.166666666666668,-19.666666666666668,52,0.1,0,10,6
8,0.1,0.31,0.5,22.833333333333332,52.0,28,0.1,0,10,6
9,0.1,0.31,0.5,28.5,16.833333333333332,34,0.1,0,10,6
10,0.1,0.31,0.5,24.333333333333332,50.333333333333336,38,0.1,0,10,6
11,0.1,0.31,0.5,29.333333333333332,45.5,58,0.1,0,10,6
12,0.1,0.31,0.5,26.833333333333332,22.833333333333332,20,0.1,0,10,6
13,0.1,0.31,0.5,27.166666666666668,43.0,59,0.1,0,10,6
14,0.1,0.31,0.5,26.0,51.166666666666664,31,0.1,0,10,6
15,0.1,0.31,0.5,27.833333333333332,79.0,51,0.1,1,10,6
16,0.1,0.31,0.5,40.333333333333336,86.5,23,0.1,1,10,6
17,0.1,0.31,0.5,30.333333333333332,88.16666666666667,21,0.1,1,10,6
18,0.1,0.31,0.5,29.666666666666668,83.16666666666667,34,0.1,1,10,6
19,0.1,0.31,0.5,34.333333333333336,52.5,27,0.1,0,10,6
20,0.1,0.31,0.5,35.5,48.0,31,0.1,0,10,6
21,0.1,0.31,0.5,30.333333333333332,84.66666666666667,30,0.1,1,10,6
22,0.1,0.31,0.5,40.333333333333336,17.166666666666668,27,0.1,0,10,6
23,0.1,0.31,0.5,39.666666666666664,82.0,34,0.1,1,10,6
24,0.1,0.31,0.5,30.166666666666668,86.33333333333333,24,0.1,1,10,6
25,0.1,0.31,0.5,39.166666666666664,86.16666666666667,26,0.1,1,10,6
26,0.1,0.31,0.5,36.5,84.16666666666667,28,0.1,1,10,6
27,0.1,0.31,0.5,31.166666666666668,82.83333333333333,42,0.1,1,10,6
28,0.1,0.31,0.5,38.0,54.166666666666664,23,0.1,0,10,6
29,0.1,0.31,0.5,40.833333333333336,82.83333333333333,44,0.1,1,10,6
30,0.1,0.31,0.5,30.333333333333332,86.0,24,0.1,1,10,6
31,0.1,0.31,0.5,39.5,83.66666666666667,27,0.1,1,10,6
32,0.1,0.31,0.5,38.666666666666664,85.33333333333333,31,0.1,1,10,6
33,0.1,0.31,0.5,29.0,86.0,26,0.1,1,10,6
34,0.1,0.31,0.5,41.833333333333336,81.66666666666667,30,0.1,1,10,6
35,0.1,0.31,0.5,43.333333333333336,53.333333333333336,24,0.1,0,10,6
36,0.1,0.31,0.5,30.666666666666668,86.33333333333333,24,0.1,1,10,6
37,0.1,0.31,0.5,39.0,81.33333333333333,39,0.1,1,10,6
38,0.1,0.31,0.5,38.5,86.0,25,0.1,1,10,6
39,0.1,0.31,0.5,32.166666666666664,84.66666666666667,32,0.1,1,10,6
40,0.1,0.31,0.5,40.666666666666664,51.333333333333336,39,0.1,0,10,6
41,0.1,0.31,0.5,38.0,53.833333333333336,34,0.1,0,10,6
42,0.1,0.31,0.5,30.833333333333332,85.5,28,0.1,1,10,6
43,0.1,0.31,0.5,35.0,87.66666666666667,30,0.1,1,10,6
44,0.1,0.31,0.5,41.666666666666664,82.16666666666667,31,0.1,1,10,6
45,0.1,0.31,0.5,32.5,83.66666666666667,27,0.1,1,10,6
46,0.1,0.31,0.5,38.833333333333336,86.83333333333333,23,0.1,1,10,6
47,0.1,0.31,0.5,41.333333333333336,86.16666666666667,23,0.1,1,10,6
48,0.1,0.31,0.5,30.666666666666668,86.5,25,0.1,1,10,6
49,0.1,0.31,0.5,38.333333333333336,85.66666666666667,26,0.1,1,10,6
50,0.1,0.31,0.5,39.833333333333336,85.33333333333333,26,0.1,1,10,6
51,0.1,0.31,0.5,32.833333333333336,86.5,23,0.1,1,10,6
52,0.1,0.31,0.5,38.5,85.83333333333333,27,0.1,1,10,6
53,0.1,0.31,0.5,39.833333333333336,86.33333333333333,23,0.1,1,10,6
54,0.1,0.31,0.5,30.5,87.16666666666667,27,0.1,1,10,6
55,0.1,0.31,0.5,37.333333333333336,86.0,29,0.1,1,10,6
56,0.1,0.31,0.5,38.0,55.5,23,0.1,0,10,6
57,0.1,0.31,0.5,34.166666666666664,83.5,29,0.1,1,10,6
58,0.1,0.31,0.5,36.833333333333336,86.5,28,0.1,1,10,6
59,0.1,0.31,0.5,39.666666666666664,54.333333333333336,24,0.1,0,10,6
60,0.1,0.31,0.5,33.666666666666664,87.33333333333333,25,0.1,1,10,6
61,0.1,0.31,0.5,34.333333333333336,87.33333333333333,24,0.1,1,10,6
62,0.1,0.31,0.5,37.666666666666664,87.33333333333333,23,0.1,1,10,6
63,0.1,0.31,0.5,37.5,85.5,23,0.1,1,10,6
64,0.1,0.31,0.5,35.333333333333336,58.166666666666664,18,0.1,0,10,6
65,0.1,0.31,0.5,37.0,87.5,23,0.1,1,10,6
66,0.1,0.31,0.5,30.666666666666668,88.33333333333333,25,0.1,1,10,6
67,0.1,0.31,0.5,36.5,82.83333333333333,35,0.1,1,10,6
68,0.1,0.31,0.5,40.0,56.0,24,0.1,0,10,6
69,0.1,0.31,0.5,34.0,88.5,23,0.1,1,10,6
70,0.1,0.31,0.5,33.5,85.5,27,0.1,1,10,6
71,0.1,0.31,0.5,35.833333333333336,87.66666666666667,25,0.1,1,10,6
72,0.1,0.31,0.5,31.0,88.33333333333333,25,0.1,1,10,6
73,0.1,0.31,0.5,33.833333333333336,89.0,23,0.1,1,10,6
74,0.1,0.31,0.5,34.833333333333336,87.83333333333333,23,0.1,1,10,6
75,0.1,0.31,0.5,32.833333333333336,88.0,25,0.1,1,10,6
76,0.1,0.31,0.5,33.833333333333336,88.0,30,0.1,1,10,6
77,0.1,0.31,0.5,37.5,56.5,20,0.1,0,10,6
78,0.1,0.31,0.5,36.666666666666664,58.166666666666664,18,0.1,0,10,6
79,0.1,0.31,0.5,32.833333333333336,87.83333333333333,26,0.1,1,10,6
80,0.1,0.31,0.5,34.833333333333336,88.5,25,0.1,1,10,6
81,0.1,0.31,0.5,33.5,87.16666666666667,25,0.1,1,10,6
82,0.1,0.31,0.5,33.833333333333336,88.83333333333333,23,0.1,1,10,6
83,0.1,0.31,0.5,36.166666666666664,87.0,25,0.1,1,10,6
84,0.1,0.31,0.5,34.666666666666664,89.16666666666667,21,0.1,1,10,6
85,0.1,0.31,0.5,33.666666666666664,89.0,21,0.1,1,10,6
