eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-206.75,326,0.1,0,20,8
1,0.1,0.31,0.5,0.0,-213.875,413,0.1,0,20,8
2,0.1,0.31,0.5,25.75,-166.875,322,0.1,0,20,8
3,0.1,0.31,0.5,75.125,-123.625,257,0.1,0,20,8
4,0.1,0.31,0.5,57.5,-85.875,399,0.1,0,20,8
5,0.1,0.31,0.5,86.375,-22.75,116,0.1,0,20,8
6,0.1,0.31,0.5,68.75,-14.625,182,0.1,0,20,8
7,0.1,0.31,0.5,96.125,-12.0,67,0.1,0,20,8
8,0.1,0.31,0.5,76.875,17.125,59,0.1,0,20,8
9,0.1,0.31,0.5,69.125,9.25,261,0.1,0,20,8
10,0.1,0.31,0.5,115.25,-46.875,101,0.1,0,20,8
11,0.1,0.31,0.5,75.25,-5.5,208,0.1,0,20,8
12,0.1,0.31,0.5,120.875,-23.25,291,0.1,0,20,8
13,0.1,0.31,0.5,95.0,34.75,95,0.1,0,20,8
14,0.1,0.31,0.5,96.5,58.0,65,0.1,1,20,8
15,0.1,0.31,0.5,103.125,14.0,70,0.1,0,20,8
16,0.1,0.31,0.5,96.25,40.0,85,0.1,0,20,8
17,0.1,0.31,0.5,83.5,67.0,63,0.1,1,20,8
18,0.1,0.31,0.5,107.375,20.5,85,0.1,0,20,8
19,0.1,0.31,0.5,103.375,64.125,75,0.1,1,20,8
20,0.1,0.31,0.5,84.0,58.875,107,0.1,1,20,8
21,0.1,0.31,0.5,111.375,22.25,219,0.1,0,20,8
22,0.1,0.31,0.5,110.625,47.375,126,0.1,1,20,8
23,0.1,0.31,0.5,85.0,32.375,91,0.1,0,20,8
24,0.1,0.31,0.5,111.625,62.625,98,0.1,1,20,8
25,0.1,0.31,0.5,111.0,14.375,159,0.1,0,20,8
26,0.1,0.31,0.5,89.25,32.875,268,0.1,1,20,8
27,0.1,0.31,0.5,105.625,39.625,69,0.1,0,20,8
28,0.1,0.31,0.5,102.375,61.625,92,0.1,1,20,8
29,0.1,0.31,0.5,99.625,-27.75,246,0.1,0,20,8
30,0.1,0.31,0.5,108.25,14.25,243,0.1,0,20,8
31,0.1,0.31,0.5,111.5,-5.75,162,0.1,0,20,8
32,0.1,0.31,0.5,111.25,4.25,105,0.1,0,20,8
33,0.1,0.31,0.5,95.375,11.375,250,0.1,0,20,8
34,0.1,0.31,0.5,109.625,-24.125,233,0.1,0,20,8
35,0.1,0.31,0.5,110.25,58.75,89,0.1,1,20,8
36,0.1,0.31,0.5,83.125,56.5,112,0.1,1,20,8
37,0.1,0.31,0.5,104.375,46.875,44,0.1,0,20,8
38,0.1,0.31,0.5,96.875,65.25,57,0.1,1,20,8
39,0.1,0.31,0.5,88.875,38.875,68,0.1,0,20,8
40,0.1,0.31,0.5,88.75,70.875,44,0.1,1,20,8
41,0.1,0.31,0.5,108.875,45.375,53,0.1,0,20,8
42,0.1,0.31,0.5,91.25,56.875,95,0.1,1,20,8
43,0.1,0.31,0.5,87.25,68.375,51,0.1,1,20,8
44,0.1,0.31,0.5,111.875,2.125,114,0.1,0,20,8
45,0.1,0.31,0.5,101.125,68.0,59,0.1,1,20,8
46,0.1,0.31,0.5,94.25,68.375,63,0.1,1,20,8
47,0.1,0.31,0.5,111.625,36.375,81,0.1,0,20,8
48,0.1,0.31,0.5,109.875,63.75,83,0.1,1,20,8
49,0.1,0.31,0.5,99.75,16.875,189,0.1,0,20,8
50,0.1,0.31,0.5,97.0,59.375,77,0.1,1,20,8
51,0.1,0.31,0.5,113.875,-8.25,67,0.1,0,20,8
52,0.1,0.31,0.5,98.75,62.25,93,0.1,1,20,8
53,0.1,0.31,0.5,89.875,65.75,69,0.1,1,20,8
54,0.1,0.31,0.5,108.875,59.875,95,0.1,1,20,8
55,0.1,0.31,0.5,104.25,67.25,61,0.1,1,20,8
56,0.1,0.31,0.5,97.25,64.75,66,0.1,1,20,8
57,0.1,0.31,0.5,112.125,61.5,76,0.1,1,20,8
58,0.1,0.31,0.5,109.5,66.625,65,0.1,1,20,8
59,0.1,0.31,0.5,98.625,62.5,79,0.1,1,20,8
60,0.1,0.31,0.5,111.5,39.375,93,0.1,0,20,8
61,0.1,0.31,0.5,103.625,57.875,103,0.1,1,20,8
62,0.1,0.31,0.5,101.5,66.875,65,0.1,1,20,8
63,0.1,0.31,0.5,102.125,17.75,96,0.1,0,20,8
64,0.1,0.31,0.5,109.625,60.25,103,0.1,1,20,8
65,0.1,0.31,0.5,101.375,66.0,67,0.1,1,20,8
66,0.1,0.31,0.5,108.625,38.5,58,0.1,0,20,8
67,0.1,0.31,0.5,119.125,45.75,221,0.1,1,20,8
68,0.1,0.31,0.5,98.5,65.625,65,0.1,1,20,8
69,0.1,0.31,0.5,102.625,62.75,79,0.1,1,20,8
70,0.1,0.31,0.5,114.0,68.625,64,0.1,1,20,8
71,0.1,0.31,0.5,102.875,65.875,69,0.1,1,20,8
72,0.1,0.31,0.5,101.875,68.125,65,0.1,1,20,8
73,0.1,0.31,0.5,115.625,40.875,65,0.1,0,20,8
74,0.1,0.31,0.5,104.25,59.0,74,0.1,1,20,8
75,0.1,0.31,0.5,104.125,14.0,96,0.1,0,20,8
76,0.1,0.31,0.5,110.0,63.25,66,0.1,1,20,8
77,0.1,0.31,0.5,103.75,65.75,57,0.1,1,20,8
78,0.1,0.31,0.5,116.25,17.25,57,0.1,0,20,8
79,0.1,0.31,0.5,110.375,66.0,59,0.1,1,20,8
80,0.1,0.31,0.5,95.5,65.875,65,0.1,1,20,8
