eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-117.5,36,0.1,0,10,8
1,0.1,0.31,0.5,0.0,-111.75,29,0.1,0,10,8
2,0.1,0.31,0.5,0.0,-123.75,77,0.1,0,10,8
3,0.1,0.31,0.5,0.0,-116.75,43,0.1,0,10,8
4,0.1,0.31,0.5,0.0,-125.125,44,0.1,0,10,8
5,0.1,0.31,0.5,0.0,-113.75,35,0.1,0,10,8
6,0.1,0.31,0.5,0.0,-123.125,49,0.1,0,10,8
7,0.1,0.31,0.5,0.0,-120.0,40,0.1,0,10,8
8,0.1,0.31,0.5,0.0,-140.5,146,0.1,0,10,8
9,0.1,0.31,0.5,5.25,-54.25,57,0.1,0,10,8
10,0.1,0.31,0.5,20.75,-5.0,71,0.1,0,10,8
11,0.1,0.31,0.5,20.25,7.875,47,0.1,0,10,8
12,0.1,0.31,0.5,25.0,32.625,78,0.1,0,10,8
13,0.1,0.31,0.5,27.0,38.375,36,0.1,0,10,8
14,0.1,0.31,0.5,28.75,39.75,18,0.1,0,10,8
15,0.1,0.31,0.5,26.0,34.375,57,0.1,0,10,8
16,0.1,0.31,0.5,33.125,60.625,52,0.1,0,10,8
17,0.1,0.31,0.5,22.25,87.375,35,0.1,1,10,8
18,0.1,0.31,0.5,42.625,64.875,28,0.1,0,10,8
19,0.1,0.31,0.5,31.75,40.25,24,0.1,0,10,8
20,0.1,0.31,0.5,33.625,87.25,31,0.1,1,10,8
21,0.1,0.31,0.5,33.625,61.75,27,0.1,0,10,8
22,0.1,0.31,0.5,33.125,62.25,25,0.1,0,10,8
23,0.1,0.31,0.5,34.25,63.0,26,0.1,0,10,8
24,0.1,0.31,0.5,36.375,88.125,28,0.1,1,10,8
25,0.1,0.31,0.5,34.0,88.875,28,0.1,1,10,8
26,0.1,0.31,0.5,35.125,89.875,21,0.1,1,10,8
27,0.1,0.31,0.5,34.375,65.875,20,0.1,0,10,8
28,0.1,0.31,0.5,32.5,89.75,23,0.1,1,10,8
29,0.1,0.31,0.5,38.875,11.75,27,0.1,0,10,8
30,0.1,0.31,0.5,35.5,89.0,23,0.1,1,10,8
31,0.1,0.31,0.5,28.0,90.0,23,0.1,1,10,8
32,0.1,0.31,0.5,40.125,39.25,23,0.1,0,10,8
33,0.1,0.31,0.5,40.625,59.5,48,0.1,0,10,8
34,0.1,0.31,0.5,28.875,65.875,23,0.1,0,10,8
35,0.1,0.31,0.5,38.75,82.875,56,0.1,1,10,8
36,0.1,0.31,0.5,38.625,88.5,25,0.1,1,10,8
37,0.1,0.31,0.5,29.25,89.25,24,0.1,1,10,8
38,0.1,0.31,0.5,38.125,89.25,29,0.1,1,10,8
39,0.1,0.31,0.5,35.375,88.875,24,0.1,1,10,8
40,0.1,0.31,0.5,32.5,87.5,24,0.1,1,10,8
41,0.1,0.31,0.5,38.875,89.25,23,0.1,1,10,8
42,0.1,0.31,0.5,38.0,89.75,23,0.1,1,10,8
43,0.1,0.31,0.5,32.375,88.5,24,0.1,1,10,8
44,0.1,0.31,0.5,35.125,64.0,27,0.1,0,10,8
45,0.1,0.31,0.5,36.25,87.5,32,0.1,1,10,8
46,0.1,0.31,0.5,33.125,88.75,24,0.1,1,10,8
47,0.1,0.31,0.5,37.125,63.5,30,0.1,0,10,8
48,0.1,0.31,0.5,38.375,88.75,33,0.1,1,10,8
49,0.1,0.31,0.5,38.875,-31.125,13,0.1,0,10,8
50,0.1,0.31,0.5,39.875,-6.375,12,0.1,0,10,8
51,0.1,0.31,0.5,36.625,-8.75,17,0.1,0,10,8
52,0.1,0.31,0.5,33.125,-9.0,19,0.1,0,10,8
53,0.1,0.31,0.5,35.75,-16.25,60,0.1,0,10,8
54,0.1,0.31,0.5,30.25,61.25,27,0.1,0,10,8
55,0.1,0.31,0.5,35.75,65.75,19,0.1,0,10,8
56,0.1,0.31,0.5,37.75,64.5,19,0.1,0,10,8
57,0.1,0.31,0.5,33.125,90.125,15,0.1,1,10,8
58,0.1,0.31,0.5,36.125,90.5,15,0.1,1,10,8
59,0.1,0.31,0.5,37.5,90.75,15,0.1,1,10,8
60,0.1,0.31,0.5,35.0,90.625,14,0.1,1,10,8
61,0.1,0.31,0.5,35.75,88.5,34,0.1,1,10,8
62,0.1,0.31,0.5,36.75,64.375,20,0.1,0,10,8
63,0.1,0.31,0.5,35.875,65.875,17,0.1,0,10,8
64,0.1,0.31,0.5,35.875,67.5,13,0.1,0,10,8
65,0.1,0.31,0.5,39.0,89.25,22,0.1,1,10,8
66,0.1,0.31,0.5,34.125,64.625,24,0.1,0,10,8
67,0.1,0.31,0.5,38.75,87.75,28,0.1,1,10,8
68,0.1,0.31,0.5,31.75,66.5,17,0.1,0,10,8
69,0.1,0.31,0.5,36.375,91.0,15,0.1,1,10,8
70,0.1,0.31,0.5,36.125,90.625,14,0.1,1,10,8
71,0.1,0.31,0.5,33.375,91.125,15,0.1,1,10,8
72,0.1,0.31,0.5,38.25,91.25,13,0.1,1,10,8
73,0.1,0.31,0.5,37.625,89.875,19,0.1,1,10,8
74,0.1,0.31,0.5,31.0,91.25,15,0.1,1,10,8
75,0.1,0.31,0.5,39.125,91.125,15,0.1,1,10,8
76,0.1,0.31,0.5,36.625,91.125,14,0.1,1,10,8
77,0.1,0.31,0.5,33.125,90.0,15,0.1,1,10,8
78,0.1,0.31,0.5,41.375,65.875,19,0.1,0,10,8
79,0.1,0.31,0.5,36.875,91.0,14,0.1,1,10,8
80,0.1,0.31,0.5,30.125,91.375,14,0.1,1,10,8
81,0.1,0.31,0.5,40.125,91.125,15,0.1,1,10,8
82,0.1,0.31,0.5,38.375,87.0,42,0.1,1,10,8
83,0.1,0.31,0.5,28.875,91.25,13,0.1,1,10,8
84,0.1,0.31,0.5,42.125,91.375,13,0.1,1,10,8
85,0.1,0.31,0.5,38.875,66.375,15,0.1,0,10,8
86,0.1,0.31,0.5,31.0,90.375,17,0.1,1,10,8
87,0.1,0.31,0.5,36.625,91.25,15,0.1,1,10,8
88,0.1,0.31,0.5,38.125,90.875,14,0.1,1,10,8
89,0.1,0.31,0.5,31.125,90.5,18,0.1,1,10,8
90,0.1,0.31,0.5,38.0,91.0,15,0.1,1,10,8
91,0.1,0.31,0.5,38.0,91.125,15,0.1,1,10,8
92,0.1,0.31,0.5,30.75,90.875,16,0.1,1,10,8
93,0.1,0.31,0.5,37.5,91.75,13,0.1,1,10,8
94,0.1,0.31,0.5,37.625,91.0,17,0.1,1,10,8
95,0.1,0.31,0.5,30.5,90.5,20,0.1,1,10,8
96,0.1,0.31,0.5,37.75,91.375,18,0.1,1,10,8
97,0.1,0.31,0.5,37.5,91.5,20,0.1,1,10,8
98,0.1,0.31,0.5,30.875,91.0,14,0.1,1,10,8
99,0.1,0.31,0.5,36.5,91.0,15,0.1,1,10,8
100,0.1,0.31,0.5,36.375,66.375,13,0.1,0,10,8
101,0.1,0.31,0.5,33.25,90.875,17,0.1,1,10,8
102,0.1,0.31,0.5,36.25,91.625,14,0.1,1,10,8
103,0.1,0.31,0.5,37.625,91.375,13,0.1,1,10,8
104,0.1,0.31,0.5,32.375,91.125,17,0.1,1,10,8
105,0.1,0.31,0.5,35.75,91.125,15,0.1,1,10,8
106,0.1,0.31,0.5,39.125,87.875,43,0.1,1,10,8
107,0.1,0.31,0.5,31.875,91.375,14,0.1,1,10,8
108,0.1,0.31,0.5,34.125,91.375,15,0.1,1,10,8
109,0.1,0.31,0.5,39.875,91.375,14,0.1,1,10,8
110,0.1,0.31,0.5,36.25,66.375,13,0.1,0,10,8
111,0.1,0.31,0.5,34.375,90.875,16,0.1,1,10,8
112,0.1,0.31,0.5,37.875,91.25,15,0.1,1,10,8
113,0.1,0.31,0.5,34.875,91.75,14,0.1,1,10,8
114,0.1,0.31,0.5,35.375,90.875,16,0.1,1,10,8
115,0.1,0.31,0.5,35.25,91.75,13,0.1,1,10,8
116,0.1,0.31,0.5,34.5,91.5,14,0.1,1,10,8
117,0.1,0.31,0.5,35.75,91.125,15,0.1,1,10,8
118,0.1,0.31,0.5,33.75,66.25,20,0.1,0,10,8
119,0.1,0.31,0.5,35.25,90.125,22,0.1,1,10,8
120,0.1,0.31,0.5,37.75,91.5,14,0.1,1,10,8
121,0.1,0.31,0.5,34.125,91.625,13,0.1,1,10,8
122,0.1,0.31,0.5,36.25,91.5,13,0.1,1,10,8
123,0.1,0.31,0.5,37.125,90.625,19,0.1,1,10,8
124,0.1,0.31,0.5,33.5,91.75,13,0.1,1,10,8
125,0.1,0.31,0.5,36.125,91.375,13,0.1,1,10,8
126,0.1,0.31,0.5,36.375,91.75,13,0.1,1,10,8
127,0.1,0.31,0.5,32.125,91.125,15,0.1,1,10,8
128,0.1,0.31,0.5,34.625,91.375,14,0.1,1,10,8
129,0.1,0.31,0.5,38.75,91.375,13,0.1,1,10,8
130,0.1,0.31,0.5,34.125,91.75,13,0.1,1,10,8
131,0.1,0.31,0.5,35.25,91.25,17,0.1,1,10,8
132,0.1,0.31,0.5,37.75,66.625,14,0.1,0,10,8
133,0.1,0.31,0.5,34.25,67.375,14,0.1,0,10,8
134,0.1,0.31,0.5,30.875,90.75,16,0.1,1,10,8
135,0.1,0.31,0.5,41.0,91.75,13,0.1,1,10,8
136,0.1,0.31,0.5,34.625,91.625,13,0.1,1,10,8
137,0.1,0.31,0.5,31.625,90.625,16,0.1,1,10,8
138,0.1,0.31,0.5,41.375,91.75,13,0.1,1,10,8
139,0.1,0.31,0.5,35.75,91.75,13,0.1,1,10,8
140,0.1,0.31,0.5,33.0,66.75,15,0.1,0,10,8
141,0.1,0.31,0.5,37.75,91.75,13,0.1,1,10,8
142,0.1,0.31,0.5,35.5,91.375,14,0.1,1,10,8
143,0.1,0.31,0.5,33.875,91.625,13,0.1,1,10,8
144,0.1,0.31,0.5,36.5,91.0,18,0.1,1,10,8
145,0.1,0.31,0.5,35.125,91.375,16,0.1,1,10,8
146,0.1,0.31,0.5,31.375,91.75,13,0.1,1,10,8
147,0.1,0.31,0.5,38.375,66.625,14,0.1,0,10,8
148,0.1,0.31,0.5,37.25,91.625,13,0.1,1,10,8
