eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-407.5,566,0.1,0,25,4
1,0.1,0.31,0.5,0.0,-317.0,351,0.1,0,25,4
2,0.1,0.31,0.5,0.0,-305.5,455,0.1,0,25,4
3,0.1,0.31,0.5,0.0,-214.0,169,0.1,0,25,4
4,0.1,0.31,0.5,0.0,-266.5,422,0.1,0,25,4
5,0.1,0.31,0.5,0.0,-262.5,268,0.1,0,25,4
6,0.1,0.31,0.5,0.0,-353.25,697,0.1,0,25,4
7,0.1,0.31,0.5,22.25,-276.0,336,0.1,0,25,4
8,0.1,0.31,0.5,25.25,-224.75,321,0.1,0,25,4
9,0.1,0.31,0.5,26.75,-204.0,313,0.1,0,25,4
10,0.1,0.31,0.5,50.25,-89.25,378,0.1,0,25,4
11,0.1,0.31,0.5,82.5,-16.25,172,0.1,0,25,4
12,0.1,0.31,0.5,60.0,-128.5,558,0.1,0,25,4
13,0.1,0.31,0.5,70.5,-47.25,206,0.1,0,25,4
14,0.1,0.31,0.5,91.25,-15.25,313,0.1,1,25,4
15,0.1,0.31,0.5,122.25,-72.25,219,0.1,0,25,4
16,0.1,0.31,0.5,98.5,-59.75,477,0.1,1,25,4
17,0.1,0.31,0.5,100.75,-59.25,410,0.1,1,25,4
18,0.1,0.31,0.5,104.75,23.25,116,0.1,1,25,4
19,0.1,0.31,0.5,106.5,-28.5,120,0.1,0,25,4
20,0.1,0.31,0.5,98.5,-16.5,110,0.1,0,25,4
21,0.1,0.31,0.5,101.25,-57.25,109,0.1,0,25,4
22,0.1,0.31,0.5,94.25,50.5,85,0.1,1,25,4
23,0.1,0.31,0.5,106.75,-67.75,90,0.1,0,25,4
24,0.1,0.31,0.5,80.75,0.75,67,0.1,0,25,4
25,0.1,0.31,0.5,90.5,2.0,62,0.1,0,25,4
26,0.1,0.31,0.5,80.75,14.75,153,0.1,1,25,4
27,0.1,0.31,0.5,108.5,-9.25,93,0.1,0,25,4
28,0.1,0.31,0.5,87.5,15.5,119,0.1,1,25,4
29,0.1,0.31,0.5,123.0,29.5,110,0.1,1,25,4
