eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,2.1666666666666665,-96.83333333333333,60,0.1,0,10,6
1,0.1,0.31,0.5,7.333333333333333,-139.5,171,0.1,0,10,6
2,0.1,0.31,0.5,12.666666666666666,-29.5,57,0.1,0,10,6
3,0.1,0.31,0.5,16.166666666666668,19.166666666666668,41,0.1,0,10,6
4,0.1,0.31,0.5,19.666666666666668,23.0,16,0.1,0,10,6
5,0.1,0.31,0.5,19.666666666666668,8.666666666666666,88,0.1,0,10,6
6,0.1,0.31,0.5,27.0,53.833333333333336,19,0.1,0,10,6
7,0.1,0.31,0.5,20.833333333333332,48.0,56,0.1,0,10,6
8,0.1,0.31,0.5,29.166666666666668,51.666666666666664,37,0.1,0,10,6
9,0.1,0.31,0.5,23.166666666666668,47.166666666666664,51,0.1,0,10,6
10,0.1,0.31,0.5,27.166666666666668,44.0,85,0.1,0,10,6
11,0.1,0.31,0.5,25.0,47.166666666666664,60,0.1,0,10,6
12,0.1,0.31,0.5,25.5,55.333333333333336,16,0.1,0,10,6
13,0.1,0.31,0.5,23.833333333333332,56.5,14,0.1,0,10,6
14,0.1,0.31,0.5,23.333333333333332,46.166666666666664,77,0.1,0,10,6
15,0.1,0.31,0.5,24.5,55.5,18,0.1,0,10,6
16,0.1,0.31,0.5,22.666666666666668,43.666666666666664,54,0.1,0,10,6
17,0.1,0.31,0.5,36.833333333333336,86.16666666666667,21,0.1,1,10,6
18,0.1,0.31,0.5,23.833333333333332,89.83333333333333,15,0.1,1,10,6
19,0.1,0.31,0.5,33.833333333333336,79.83333333333333,60,0.1,1,10,6
20,0.1,0.31,0.5,27.5,88.83333333333333,19,0.1,1,10,6
21,0.1,0.31,0.5,35.333333333333336,56.333333333333336,15,0.1,0,10,6
22,0.1,0.31,0.5,34.833333333333336,87.66666666666667,22,0.1,1,10,6
23,0.1,0.31,0.5,25.0,89.66666666666667,17,0.1,1,10,6
24,0.1,0.31,0.5,33.5,89.33333333333333,19,0.1,1,10,6
25,0.1,0.31,0.5,27.666666666666668,57.5,17,0.1,0,10,6
26,0.1,0.31,0.5,28.666666666666668,89.5,21,0.1,1,10,6
27,0.1,0.31,0.5,32.833333333333336,88.16666666666667,20,0.1,1,10,6
28,0.1,0.31,0.5,32.333333333333336,87.66666666666667,17,0.1,1,10,6
29,0.1,0.31,0.5,30.333333333333332,84.66666666666667,34,0.1,1,10,6
30,0.1,0.31,0.5,32.833333333333336,88.16666666666667,19,0.1,1,10,6
31,0.1,0.31,0.5,32.5,56.0,17,0.1,0,10,6
32,0.1,0.31,0.5,30.666666666666668,88.83333333333333,16,0.1,1,10,6
33,0.1,0.31,0.5,33.833333333333336,88.83333333333333,16,0.1,1,10,6
34,0.1,0.31,0.5,30.666666666666668,56.166666666666664,17,0.1,0,10,6
35,0.1,0.31,0.5,33.0,53.333333333333336,28,0.1,0,10,6
36,0.1,0.31,0.5,29.333333333333332,89.83333333333333,17,0.1,1,10,6
37,0.1,0.31,0.5,29.833333333333332,86.33333333333333,22,0.1,1,10,6
38,0.1,0.31,0.5,34.333333333333336,89.5,16,0.1,1,10,6
39,0.1,0.31,0.5,30.0,88.83333333333333,22,0.1,1,10,6
40,0.1,0.31,0.5,30.333333333333332,51.5,43,0.1,0,10,6
41,0.1,0.31,0.5,32.666666666666664,89.5,15,0.1,1,10,6
42,0.1,0.31,0.5,31.333333333333332,90.0,14,0.1,1,10,6
43,0.1,0.31,0.5,32.0,90.0,15,0.1,1,10,6
44,0.1,0.31,0.5,27.333333333333332,90.33333333333333,14,0.1,1,10,6
45,0.1,0.31,0.5,30.5,89.66666666666667,15,0.1,1,10,6
46,0.1,0.31,0.5,33.0,86.66666666666667,25,0.1,1,10,6
47,0.1,0.31,0.5,26.166666666666668,89.66666666666667,14,0.1,1,10,6
48,0.1,0.31,0.5,30.5,86.66666666666667,25,0.1,1,10,6
49,0.1,0.31,0.5,33.166666666666664,57.666666666666664,16,0.1,0,10,6
50,0.1,0.31,0.5,32.833333333333336,57.333333333333336,15,0.1,0,10,6
51,0.1,0.31,0.5,27.833333333333332,57.0,16,0.1,0,10,6
52,0.1,0.31,0.5,27.666666666666668,37.666666666666664,130,0.1,0,10,6
53,0.1,0.31,0.5,26.333333333333332,58.5,14,0.1,0,10,6
54,0.1,0.31,0.5,29.5,20.833333333333332,27,0.1,0,10,6
55,0.1,0.31,0.5,28.333333333333332,56.833333333333336,15,0.1,0,10,6
56,0.1,0.31,0.5,23.5,53.166666666666664,31,0.1,0,10,6
57,0.1,0.31,0.5,29.0,53.833333333333336,31,0.1,0,10,6
58,0.1,0.31,0.5,27.833333333333332,57.0,16,0.1,0,10,6
59,0.1,0.31,0.5,26.166666666666668,20.166666666666668,23,0.1,0,10,6
60,0.1,0.31,0.5,27.0,19.833333333333332,33,0.1,0,10,6
61,0.1,0.31,0.5,27.0,56.833333333333336,16,0.1,0,10,6
62,0.1,0.31,0.5,25.666666666666668,57.5,15,0.1,0,10,6
63,0.1,0.31,0.5,29.333333333333332,89.0,18,0.1,1,10,6
64,0.1,0.31,0.5,27.0,90.83333333333333,14,0.1,1,10,6
65,0.1,0.31,0.5,29.166666666666668,90.5,15,0.1,1,10,6
66,0.1,0.31,0.5,33.833333333333336,90.5,15,0.1,1,10,6
67,0.1,0.31,0.5,27.0,89.83333333333333,14,0.1,1,10,6
68,0.1,0.31,0.5,29.333333333333332,90.66666666666667,14,0.1,1,10,6
69,0.1,0.31,0.5,34.5,89.16666666666667,25,0.1,1,10,6
70,0.1,0.31,0.5,25.833333333333332,89.66666666666667,15,0.1,1,10,6
71,0.1,0.31,0.5,30.666666666666668,87.66666666666667,24,0.1,1,10,6
72,0.1,0.31,0.5,33.833333333333336,90.83333333333333,16,0.1,1,10,6
73,0.1,0.31,0.5,27.666666666666668,90.83333333333333,14,0.1,1,10,6
74,0.1,0.31,0.5,28.666666666666668,91.0,14,0.1,1,10,6
75,0.1,0.31,0.5,33.166666666666664,90.5,16,0.1,1,10,6
76,0.1,0.31,0.5,29.0,51.666666666666664,31,0.1,0,10,6
77,0.1,0.31,0.5,31.166666666666668,90.33333333333333,14,0.1,1,10,6
78,0.1,0.31,0.5,29.833333333333332,91.16666666666667,14,0.1,1,10,6
79,0.1,0.31,0.5,28.5,88.83333333333333,21,0.1,1,10,6
80,0.1,0.31,0.5,31.666666666666668,90.66666666666667,16,0.1,1,10,6
