eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-351.25,480,0.1,0,25,8
1,0.1,0.31,0.5,0.0,-431.75,622,0.1,0,25,8
2,0.1,0.31,0.5,18.375,-225.25,345,0.1,0,25,8
3,0.1,0.31,0.5,66.25,-186.875,278,0.1,0,25,8
4,0.1,0.31,0.5,55.375,-23.125,146,0.1,0,25,8
5,0.1,0.31,0.5,87.75,2.25,112,0.1,0,25,8
6,0.1,0.31,0.5,74.875,-38.375,116,0.1,0,25,8
7,0.1,0.31,0.5,96.0,-62.25,233,0.1,0,25,8
8,0.1,0.31,0.5,134.75,35.75,179,0.1,1,25,8
9,0.1,0.31,0.5,106.625,28.875,105,0.1,0,25,8
10,0.1,0.31,0.5,124.125,16.25,310,0.1,1,25,8
11,0.1,0.31,0.5,131.5,35.125,65,0.1,0,25,8
12,0.1,0.31,0.5,125.625,-23.25,610,0.1,1,25,8
13,0.1,0.31,0.5,117.5,9.875,133,0.1,0,25,8
14,0.1,0.31,0.5,151.625,-14.25,121,0.1,0,25,8
15,0.1,0.31,0.5,138.125,-6.875,124,0.1,0,25,8
16,0.1,0.31,0.5,130.625,45.75,89,0.1,1,25,8
17,0.1,0.31,0.5,138.25,19.375,84,0.1,0,25,8
18,0.1,0.31,0.5,130.125,28.0,71,0.1,0,25,8
19,0.1,0.31,0.5,141.625,-9.875,109,0.1,0,25,8
20,0.1,0.31,0.5,132.875,25.875,87,0.1,0,25,8
21,0.1,0.31,0.5,123.5,3.0,96,0.1,0,25,8
22,0.1,0.31,0.5,131.125,-15.75,271,0.1,0,25,8
23,0.1,0.31,0.5,124.375,34.625,62,0.1,0,25,8
24,0.1,0.31,0.5,130.0,50.75,74,0.1,1,25,8
25,0.1,0.31,0.5,128.0,4.125,135,0.1,0,25,8
26,0.1,0.31,0.5,129.75,24.375,84,0.1,0,25,8
27,0.1,0.31,0.5,144.5,26.75,87,0.1,0,25,8
28,0.1,0.31,0.5,133.0,50.125,69,0.1,1,25,8
29,0.1,0.31,0.5,126.875,42.0,99,0.1,1,25,8
30,0.1,0.31,0.5,129.125,33.375,73,0.1,0,25,8
31,0.1,0.31,0.5,152.0,-60.375,675,0.1,1,25,8
32,0.1,0.31,0.5,127.25,12.875,57,0.1,0,25,8
33,0.1,0.31,0.5,141.75,-1.0,78,0.1,0,25,8
