eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-238.0,170,0.1,0,25,2
1,0.1,0.31,0.5,0.0,-316.5,379,0.1,0,25,2
2,0.1,0.31,0.5,0.0,-339.0,397,0.1,0,25,2
3,0.1,0.31,0.5,0.0,-375.0,440,0.1,0,25,2
4,0.1,0.31,0.5,0.0,-322.0,369,0.1,0,25,2
5,0.1,0.31,0.5,47.0,-164.0,295,0.1,0,25,2
6,0.1,0.31,0.5,30.0,-365.0,700,0.1,0,25,2
7,0.1,0.31,0.5,32.0,-42.0,44,0.1,0,25,2
8,0.1,0.31,0.5,52.0,-16.5,185,0.1,1,25,2
9,0.1,0.31,0.5,56.0,47.0,60,0.1,1,25,2
10,0.1,0.31,0.5,44.5,-30.0,35,0.1,0,25,2
11,0.1,0.31,0.5,41.0,-35.0,43,0.1,0,25,2
12,0.1,0.31,0.5,41.0,-92.0,124,0.1,0,25,2
13,0.1,0.31,0.5,52.5,-101.5,170,0.1,0,25,2
14,0.1,0.31,0.5,66.0,46.5,67,0.1,1,25,2
15,0.1,0.31,0.5,40.0,66.5,36,0.1,1,25,2
16,0.1,0.31,0.5,56.5,58.5,44,0.1,1,25,2
17,0.1,0.31,0.5,57.5,-120.5,196,0.1,0,25,2
18,0.1,0.31,0.5,50.5,50.0,60,0.1,1,25,2
19,0.1,0.31,0.5,55.5,57.0,49,0.1,1,25,2
20,0.1,0.31,0.5,49.0,60.5,52,0.1,1,25,2
21,0.1,0.31,0.5,48.5,65.5,39,0.1,1,25,2
22,0.1,0.31,0.5,56.5,57.0,51,0.1,1,25,2
23,0.1,0.31,0.5,53.0,63.0,48,0.1,1,25,2
24,0.1,0.31,0.5,59.5,29.0,108,0.1,1,25,2
25,0.1,0.31,0.5,55.0,64.0,41,0.1,1,25,2
26,0.1,0.31,0.5,55.0,-30.5,32,0.1,0,25,2
27,0.1,0.31,0.5,47.5,68.5,35,0.1,1,25,2
28,0.1,0.31,0.5,53.0,-52.0,69,0.1,0,25,2
29,0.1,0.31,0.5,50.0,43.5,76,0.1,1,25,2
30,0.1,0.31,0.5,49.0,67.5,36,0.1,1,25,2
31,0.1,0.31,0.5,50.5,61.0,46,0.1,1,25,2
32,0.1,0.31,0.5,57.5,41.0,91,0.1,1,25,2
33,0.1,0.31,0.5,67.0,9.0,152,0.1,1,25,2
34,0.1,0.31,0.5,77.0,-58.0,90,0.1,0,25,2
35,0.1,0.31,0.5,73.0,-13.0,200,0.1,1,25,2
36,0.1,0.31,0.5,58.5,40.5,91,0.1,1,25,2
37,0.1,0.31,0.5,77.0,-136.5,190,0.1,0,25,2
38,0.1,0.31,0.5,57.5,-46.0,65,0.1,0,25,2
39,0.1,0.31,0.5,89.0,-2.0,124,0.1,1,25,2
40,0.1,0.31,0.5,60.0,34.0,95,0.1,1,25,2
41,0.1,0.31,0.5,64.5,47.5,79,0.1,1,25,2
42,0.1,0.31,0.5,53.0,47.0,80,0.1,1,25,2
43,0.1,0.31,0.5,67.0,-197.0,366,0.1,0,25,2
44,0.1,0.31,0.5,63.0,49.0,73,0.1,1,25,2
45,0.1,0.31,0.5,53.0,48.5,74,0.1,1,25,2
46,0.1,0.31,0.5,76.5,34.0,83,0.1,1,25,2
47,0.1,0.31,0.5,62.0,46.5,77,0.1,1,25,2
48,0.1,0.31,0.5,64.0,46.5,74,0.1,1,25,2
49,0.1,0.31,0.5,76.5,29.0,103,0.1,1,25,2
50,0.1,0.31,0.5,61.5,43.5,80,0.1,1,25,2
51,0.1,0.31,0.5,58.5,49.0,76,0.1,1,25,2
52,0.1,0.31,0.5,63.5,50.5,73,0.1,1,25,2
53,0.1,0.31,0.5,58.5,48.0,75,0.1,1,25,2
54,0.1,0.31,0.5,113.0,-102.5,376,0.1,1,25,2
55,0.1,0.31,0.5,64.0,49.0,75,0.1,1,25,2
56,0.1,0.31,0.5,61.5,49.0,70,0.1,1,25,2
57,0.1,0.31,0.5,66.0,43.0,87,0.1,1,25,2
58,0.1,0.31,0.5,72.5,45.5,61,0.1,1,25,2
59,0.1,0.31,0.5,61.5,-45.0,64,0.1,0,25,2
60,0.1,0.31,0.5,71.0,35.0,74,0.1,1,25,2
61,0.1,0.31,0.5,65.0,0.5,173,0.1,1,25,2
62,0.1,0.31,0.5,83.5,-13.5,193,0.1,1,25,2
63,0.1,0.31,0.5,49.5,58.5,56,0.1,1,25,2
64,0.1,0.31,0.5,57.5,62.5,46,0.1,1,25,2
65,0.1,0.31,0.5,61.5,49.5,71,0.1,1,25,2
66,0.1,0.31,0.5,55.0,41.0,92,0.1,1,25,2
67,0.1,0.31,0.5,62.0,-58.5,74,0.1,0,25,2
68,0.1,0.31,0.5,71.0,52.5,50,0.1,1,25,2
