eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-480,-139,-286,-291,381,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-453,-229,-172,-219,354,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-416,-394,-276,-345,317,0.1,0,25,4
3,0.1,0.31,0.5,0,0,95,0,-205,-168,-114,-216,215,0.1,0,25,4
4,0.1,0.31,0.5,0,0,41,0,-258,-483,54,-216,384,0.1,0,25,4
5,0.1,0.31,0.5,0,0,48,0,-204,-792,31,-425,693,0.1,0,25,4
6,0.1,0.31,0.5,0,0,42,0,-459,-171,57,-280,360,0.1,0,25,4
7,0.1,0.31,0.5,0,0,42,0,-362,-244,53,-430,331,0.1,0,25,4
8,0.1,0.31,0.5,0,0,45,0,-204,-253,52,-153,154,0.1,0,25,4
9,0.1,0.31,0.5,0,0,41,0,-521,-286,59,-195,422,0.1,0,25,4
10,0.1,0.31,0.5,0,0,38,0,-436,-393,55,-219,337,0.1,0,25,4
11,0.1,0.31,0.5,0,137,38,114,-231,-349,-432,-165,450,0.1,0,25,4
12,0.1,0.31,0.5,0,32,42,49,-266,68,54,51,167,0.1,0,25,4
13,0.1,0.31,0.5,0,31,39,53,-289,66,62,17,190,0.1,0,25,4
14,0.1,0.31,0.5,0,31,40,53,-473,71,63,-497,398,0.1,0,25,4
15,0.1,0.31,0.5,0,33,40,49,-347,66,-426,24,327,0.1,0,25,4
16,0.1,0.31,0.5,0,36,40,45,-230,61,57,-156,131,0.1,0,25,4
17,0.1,0.31,0.5,0,53,54,51,-236,14,28,35,137,0.1,0,25,4
18,0.1,0.31,0.5,0,32,42,49,-269,61,57,47,170,0.1,0,25,4
19,0.1,0.31,0.5,0,31,38,47,-392,68,53,45,293,0.1,0,25,4
20,0.1,0.31,0.5,0,94,37,49,-266,-82,59,34,183,0.1,0,25,4
21,0.1,0.31,0.5,0,35,37,49,-145,52,55,54,49,0.1,0,25,4
22,0.1,0.31,0.5,53,38,37,34,-20,58,55,67,121,0.1,1,25,4
23,0.1,0.31,0.5,34,28,33,42,64,71,68,42,59,0.1,1,25,4
24,0.1,0.31,0.5,34,41,36,37,-166,52,52,64,67,0.1,0,25,4
25,0.1,0.31,0.5,30,37,72,37,66,54,-15,64,116,0.1,1,25,4
26,0.1,0.31,0.5,33,29,33,35,59,72,67,66,42,0.1,1,25,4
27,0.1,0.31,0.5,33,30,33,43,-141,71,-190,34,91,0.1,0,25,4
28,0.1,0.31,0.5,30,30,33,34,64,71,69,64,37,0.1,1,25,4
29,0.1,0.31,0.5,31,29,32,35,69,73,65,66,36,0.1,1,25,4
30,0.1,0.31,0.5,31,33,32,35,64,70,63,66,38,0.1,1,25,4
31,0.1,0.31,0.5,31,32,41,30,-168,65,48,64,69,0.1,0,25,4
32,0.1,0.31,0.5,34,31,33,44,64,70,63,36,65,0.1,1,25,4
33,0.1,0.31,0.5,31,34,33,44,67,64,69,42,59,0.1,1,25,4
34,0.1,0.31,0.5,31,48,33,38,71,23,68,68,78,0.1,1,25,4
35,0.1,0.31,0.5,31,30,35,33,68,71,56,69,45,0.1,1,25,4
36,0.1,0.31,0.5,40,30,41,32,53,-383,48,-117,284,0.1,0,25,4
37,0.1,0.31,0.5,40,29,34,41,-149,73,64,35,66,0.1,0,25,4
38,0.1,0.31,0.5,42,49,34,34,49,15,66,65,86,0.1,1,25,4
39,0.1,0.31,0.5,52,32,34,33,24,66,67,69,77,0.1,1,25,4
40,0.1,0.31,0.5,55,29,33,33,16,64,69,69,85,0.1,1,25,4
41,0.1,0.31,0.5,84,30,69,33,-153,71,-21,69,254,0.1,1,25,4
42,0.1,0.31,0.5,36,34,37,33,60,62,61,69,41,0.1,1,25,4
43,0.1,0.31,0.5,60,34,33,38,11,69,69,51,90,0.1,1,25,4
44,0.1,0.31,0.5,36,34,33,33,63,-133,69,68,38,0.1,0,25,4
45,0.1,0.31,0.5,38,33,33,36,65,63,-433,62,334,0.1,0,25,4
46,0.1,0.31,0.5,44,41,46,34,45,33,37,65,68,0.1,1,25,4
47,0.1,0.31,0.5,36,34,41,33,61,63,66,66,40,0.1,1,25,4
48,0.1,0.31,0.5,39,32,35,33,62,71,64,69,39,0.1,1,25,4
49,0.1,0.31,0.5,39,31,35,44,-136,69,62,54,47,0.1,0,25,4
50,0.1,0.31,0.5,27,41,35,35,-130,60,67,60,41,0.1,0,25,4
51,0.1,0.31,0.5,10,32,35,95,-229,68,66,-110,211,0.1,0,25,4
52,0.1,0.31,0.5,99,32,37,58,-142,-142,61,38,243,0.1,0,25,4
53,0.1,0.31,0.5,65,31,35,58,20,71,65,-158,81,0.1,0,25,4
54,0.1,0.31,0.5,56,42,38,55,42,40,63,-144,61,0.1,0,25,4
55,0.1,0.31,0.5,43,31,35,12,45,68,67,-246,147,0.1,0,25,4
56,0.1,0.31,0.5,43,31,37,12,-148,-454,58,-241,355,0.1,0,25,4
57,0.1,0.31,0.5,41,50,35,11,54,23,66,-301,202,0.1,0,25,4
58,0.1,0.31,0.5,41,32,35,11,58,69,-126,-234,135,0.1,0,25,4
59,0.1,0.31,0.5,39,31,42,141,63,68,51,-262,363,0.1,1,25,4
60,0.1,0.31,0.5,41,31,37,36,56,70,61,61,45,0.1,1,25,4
