eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-425,-179,-223,-140,326,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-216,-429,-193,-147,330,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-645,-316,-594,-247,546,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-280,-172,-381,-246,282,0.1,0,25,4
4,0.1,0.31,0.5,0,132,0,0,-352,-347,-259,-273,448,0.1,0,25,4
5,0.1,0.31,0.5,0,49,138,112,-378,46,-300,-260,401,0.1,0,25,4
6,0.1,0.31,0.5,0,52,39,43,-201,46,63,55,102,0.1,0,25,4
7,0.1,0.31,0.5,0,49,39,45,-276,51,62,36,177,0.1,0,25,4
8,0.1,0.31,0.5,0,88,39,43,-372,-82,57,32,273,0.1,0,25,4
9,0.1,0.31,0.5,0,72,36,40,-348,-1,-214,57,249,0.1,0,25,4
10,0.1,0.31,0.5,0,57,61,35,-180,17,-25,59,126,0.1,0,25,4
11,0.1,0.31,0.5,0,51,61,35,-251,38,-356,-180,257,0.1,0,25,4
12,0.1,0.31,0.5,0,53,45,36,-385,36,-205,61,286,0.1,0,25,4
13,0.1,0.31,0.5,0,51,38,35,-225,40,-346,67,247,0.1,0,25,4
14,0.1,0.31,0.5,0,56,36,35,-308,39,-515,-127,416,0.1,0,25,4
15,0.1,0.31,0.5,0,52,64,34,-269,48,-44,-152,170,0.1,0,25,4
16,0.1,0.31,0.5,0,51,53,36,-233,49,37,61,134,0.1,0,25,4
17,0.1,0.31,0.5,0,49,53,36,-247,46,32,67,148,0.1,0,25,4
18,0.1,0.31,0.5,0,50,52,41,-658,48,51,56,559,0.1,0,25,4
19,0.1,0.31,0.5,0,50,64,49,-333,-130,-8,34,234,0.1,0,25,4
20,0.1,0.31,0.5,0,57,54,37,-171,38,-309,60,210,0.1,0,25,4
21,0.1,0.31,0.5,0,51,42,34,-259,51,49,67,160,0.1,0,25,4
22,0.1,0.31,0.5,0,51,39,50,-444,48,57,26,345,0.1,0,25,4
23,0.1,0.31,0.5,0,52,43,33,-348,38,47,68,249,0.1,0,25,4
24,0.1,0.31,0.5,136,52,42,33,-252,-281,-163,68,353,0.1,0,25,4
25,0.1,0.31,0.5,53,52,44,69,43,42,41,-26,127,0.1,1,25,4
26,0.1,0.31,0.5,68,49,41,36,-11,47,57,63,112,0.1,1,25,4
27,0.1,0.31,0.5,61,49,53,33,28,50,33,69,73,0.1,1,25,4
28,0.1,0.31,0.5,61,63,41,34,-141,18,61,61,83,0.1,0,25,4
29,0.1,0.31,0.5,50,60,41,34,44,31,61,-202,103,0.1,0,25,4
30,0.1,0.31,0.5,52,54,41,33,33,43,60,68,68,0.1,1,25,4
31,0.1,0.31,0.5,59,80,41,36,25,-27,61,59,128,0.1,1,25,4
32,0.1,0.31,0.5,73,50,41,40,-16,48,60,48,117,0.1,1,25,4
33,0.1,0.31,0.5,51,50,42,38,51,40,51,53,61,0.1,1,25,4
34,0.1,0.31,0.5,49,49,57,38,44,35,9,-194,95,0.1,0,25,4
35,0.1,0.31,0.5,45,49,43,40,52,-328,61,53,229,0.1,0,25,4
36,0.1,0.31,0.5,54,44,44,35,40,-145,15,67,86,0.1,0,25,4
37,0.1,0.31,0.5,53,40,39,36,32,53,63,61,69,0.1,1,25,4
38,0.1,0.31,0.5,51,39,39,36,42,57,59,65,59,0.1,1,25,4
39,0.1,0.31,0.5,45,37,39,35,50,63,62,64,51,0.1,1,25,4
40,0.1,0.31,0.5,45,43,39,38,53,52,50,53,51,0.1,1,25,4
41,0.1,0.31,0.5,46,41,39,37,53,52,-266,58,167,0.1,0,25,4
42,0.1,0.31,0.5,59,43,47,69,29,55,43,-20,121,0.1,1,25,4
43,0.1,0.31,0.5,65,40,39,42,15,53,62,52,86,0.1,1,25,4
44,0.1,0.31,0.5,45,41,36,39,53,62,70,56,48,0.1,1,25,4
45,0.1,0.31,0.5,46,37,47,45,47,62,37,58,64,0.1,1,25,4
46,0.1,0.31,0.5,47,37,40,46,40,-804,59,58,705,0.1,0,25,4
47,0.1,0.31,0.5,45,37,45,44,56,63,49,-161,62,0.1,0,25,4
48,0.1,0.31,0.5,45,39,40,47,-159,57,59,49,60,0.1,0,25,4
49,0.1,0.31,0.5,53,37,40,45,36,65,-108,-262,163,0.1,0,25,4
50,0.1,0.31,0.5,48,52,40,42,42,15,-108,53,86,0.1,0,25,4
51,0.1,0.31,0.5,48,37,30,21,48,64,-108,-387,288,0.1,0,25,4
52,0.1,0.31,0.5,49,39,72,21,56,58,-38,-214,139,0.1,0,25,4
53,0.1,0.31,0.5,48,39,41,21,-141,-207,52,-240,141,0.1,0,25,4
54,0.1,0.31,0.5,47,40,53,21,-135,59,32,-254,155,0.1,0,25,4
55,0.1,0.31,0.5,48,40,47,21,47,50,50,-347,248,0.1,0,25,4
56,0.1,0.31,0.5,44,39,52,21,-153,61,50,-201,102,0.1,0,25,4
57,0.1,0.31,0.5,51,42,48,21,23,56,49,-427,328,0.1,0,25,4
58,0.1,0.31,0.5,47,40,46,21,42,54,41,-213,114,0.1,0,25,4
59,0.1,0.31,0.5,55,39,46,21,25,61,-117,-124,76,0.1,0,25,4
60,0.1,0.31,0.5,51,42,48,55,40,50,52,-5,106,0.1,1,25,4
61,0.1,0.31,0.5,46,39,96,39,51,58,-98,55,199,0.1,1,25,4
62,0.1,0.31,0.5,51,39,41,40,60,63,59,45,56,0.1,1,25,4
63,0.1,0.31,0.5,50,42,42,42,-194,57,60,47,95,0.1,0,25,4
64,0.1,0.31,0.5,167,39,42,40,-428,58,59,52,529,0.1,1,25,4
65,0.1,0.31,0.5,161,48,42,48,-142,48,-142,40,61,0.1,0,25,4
66,0.1,0.31,0.5,151,39,42,44,-146,61,55,-157,58,0.1,0,25,4
67,0.1,0.31,0.5,145,39,41,44,-860,62,62,-317,761,0.1,0,25,4
68,0.1,0.31,0.5,138,39,41,22,-359,63,61,-155,260,0.1,0,25,4
69,0.1,0.31,0.5,133,75,41,22,-392,-61,60,-229,293,0.1,0,25,4
70,0.1,0.31,0.5,79,75,41,100,-8,-220,55,-410,511,0.1,0,25,4
71,0.1,0.31,0.5,75,46,50,48,3,50,23,51,98,0.1,1,25,4
72,0.1,0.31,0.5,68,43,43,50,14,-426,57,43,327,0.1,0,25,4
73,0.1,0.31,0.5,68,43,43,47,-232,52,49,51,133,0.1,0,25,4
74,0.1,0.31,0.5,70,46,44,47,23,51,47,-213,114,0.1,0,25,4
75,0.1,0.31,0.5,105,43,41,49,-50,59,60,51,151,0.1,1,25,4
76,0.1,0.31,0.5,72,43,44,48,24,-516,51,50,417,0.1,0,25,4
77,0.1,0.31,0.5,86,48,41,52,-22,43,61,40,123,0.1,1,25,4
78,0.1,0.31,0.5,71,43,41,52,36,58,62,-130,65,0.1,0,25,4
79,0.1,0.31,0.5,57,43,81,51,36,61,-64,48,165,0.1,1,25,4
80,0.1,0.31,0.5,56,45,47,55,43,50,56,35,66,0.1,1,25,4
81,0.1,0.31,0.5,65,45,41,34,25,-125,61,60,76,0.1,0,25,4
82,0.1,0.31,0.5,54,44,41,41,44,52,61,45,57,0.1,1,25,4
83,0.1,0.31,0.5,52,42,47,37,43,62,48,58,58,0.1,1,25,4
84,0.1,0.31,0.5,51,52,44,31,45,25,58,71,76,0.1,1,25,4
85,0.1,0.31,0.5,50,41,41,31,49,60,59,71,52,0.1,1,25,4
86,0.1,0.31,0.5,62,41,65,36,29,60,27,65,74,0.1,1,25,4
87,0.1,0.31,0.5,50,44,43,33,48,56,48,67,53,0.1,1,25,4
88,0.1,0.31,0.5,51,43,38,32,43,56,59,-149,58,0.1,0,25,4
89,0.1,0.31,0.5,52,39,39,31,39,61,62,69,62,0.1,1,25,4
90,0.1,0.31,0.5,50,39,39,31,45,62,-147,70,56,0.1,0,25,4
91,0.1,0.31,0.5,60,39,39,31,28,-161,63,70,73,0.1,0,25,4
92,0.1,0.31,0.5,50,40,44,31,48,61,51,71,53,0.1,1,25,4
93,0.1,0.31,0.5,51,40,40,32,49,59,60,69,52,0.1,1,25,4
94,0.1,0.31,0.5,55,41,40,32,39,57,58,66,62,0.1,1,25,4
