eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-590,-184,-171,-146,-245,-213,-145,-171,491,0.1,0,25,8
1,0.1,0.31,0.5,0,0,48,0,0,0,0,0,-331,-317,-13,-258,-210,-441,-288,-169,342,0.1,0,25,8
2,0.1,0.31,0.5,0,0,34,0,0,0,0,0,-693,-184,65,-277,-528,-220,-243,-183,594,0.1,0,25,8
3,0.1,0.31,0.5,0,0,34,0,0,0,0,0,-348,-179,-178,-192,-326,-313,-231,-331,249,0.1,0,25,8
4,0.1,0.31,0.5,0,0,39,0,0,0,0,0,-362,-177,54,-661,-386,-441,-187,-130,562,0.1,0,25,8
5,0.1,0.31,0.5,0,0,51,0,0,0,0,0,-313,-287,-69,-169,-146,-186,-234,-141,214,0.1,0,25,8
6,0.1,0.31,0.5,0,0,39,0,0,0,0,0,-279,-781,-48,-307,-291,-191,-267,-141,682,0.1,0,25,8
7,0.1,0.31,0.5,0,0,39,0,0,97,65,0,-220,-435,-129,-262,-556,-193,-34,-400,457,0.1,0,25,8
8,0.1,0.31,0.5,0,0,83,0,0,49,65,0,-196,-334,-132,-166,-338,32,-147,-231,239,0.1,0,25,8
9,0.1,0.31,0.5,0,0,44,0,0,43,41,0,-379,-142,2,-557,-154,52,56,-724,625,0.1,0,25,8
10,0.1,0.31,0.5,0,0,49,0,0,36,44,0,-277,-452,29,-549,-361,65,52,-157,450,0.1,0,25,8
11,0.1,0.31,0.5,0,0,39,0,0,41,31,0,-419,-597,35,-371,-756,70,45,-232,657,0.1,0,25,8
12,0.1,0.31,0.5,0,0,37,0,0,41,21,0,-277,-181,53,-192,-207,52,75,-129,178,0.1,0,25,8
13,0.1,0.31,0.5,0,0,42,0,0,37,21,0,-407,-609,14,-248,-448,63,81,-294,510,0.1,0,25,8
14,0.1,0.31,0.5,0,0,47,0,103,49,21,0,-181,-332,-29,-148,-368,14,-154,-352,469,0.1,0,25,8
15,0.1,0.31,0.5,0,0,39,0,29,49,21,0,-159,-403,12,-223,68,-157,81,-162,304,0.1,0,25,8
16,0.1,0.31,0.5,0,0,56,0,27,46,24,0,-626,-794,-191,-294,71,32,71,-733,695,0.1,0,25,8
17,0.1,0.31,0.5,0,0,51,0,28,37,21,0,-330,-316,-33,-293,72,55,78,-200,231,0.1,0,25,8
18,0.1,0.31,0.5,0,0,39,0,27,38,21,0,-355,-723,12,-216,71,62,79,-169,624,0.1,0,25,8
19,0.1,0.31,0.5,0,0,39,0,29,40,22,0,-283,-132,31,-378,72,66,77,-510,411,0.1,0,25,8
20,0.1,0.31,0.5,0,0,36,0,34,40,26,0,-316,-173,11,-239,59,-223,66,-175,217,0.1,0,25,8
