eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-108,-165,-112,-129,-155,-119,66,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-128,-203,-130,-116,-128,-166,104,0.1,0,10,6
2,0.1,0.31,0.5,0,26,0,0,0,22,-117,19,-106,-106,-116,23,82,0.1,0,10,6
3,0.1,0.31,0.5,0,12,0,0,0,15,-112,90,-107,-145,-149,82,50,0.1,0,10,6
4,0.1,0.31,0.5,19,12,0,0,12,15,48,90,-265,-117,80,85,166,0.1,0,10,6
5,0.1,0.31,0.5,15,14,0,0,6,15,86,87,-158,-119,96,87,59,0.1,0,10,6
6,0.1,0.31,0.5,15,24,17,0,6,15,85,50,46,-130,96,87,55,0.1,0,10,6
7,0.1,0.31,0.5,15,12,11,0,6,23,87,90,91,-116,96,62,39,0.1,0,10,6
8,0.1,0.31,0.5,27,12,11,0,6,15,46,90,90,-106,-103,85,55,0.1,0,10,6
9,0.1,0.31,0.5,21,14,11,0,6,15,64,85,90,-165,96,87,66,0.1,0,10,6
10,0.1,0.31,0.5,18,12,11,0,6,15,80,90,89,-129,96,87,30,0.1,0,10,6
11,0.1,0.31,0.5,19,12,11,0,7,15,73,90,90,-162,91,83,63,0.1,0,10,6
12,0.1,0.31,0.5,17,12,11,0,6,15,85,90,91,-139,96,84,40,0.1,0,10,6
13,0.1,0.31,0.5,17,12,12,0,6,17,-110,90,91,-152,96,84,53,0.1,0,10,6
14,0.1,0.31,0.5,17,12,12,0,6,17,85,-125,92,-146,96,-125,47,0.1,0,10,6
15,0.1,0.31,0.5,17,12,11,0,7,16,83,90,91,-179,93,81,80,0.1,0,10,6
16,0.1,0.31,0.5,17,12,11,0,6,16,-106,88,90,-145,96,-105,46,0.1,0,10,6
17,0.1,0.31,0.5,17,14,11,0,6,15,84,80,91,-128,96,87,29,0.1,0,10,6
