eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-148,-103,-105,-113,-127,-102,-103,-117,49,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-107,-133,-109,-121,-102,-127,-137,-123,38,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,0,7,0,-145,-109,-128,-117,-117,-104,94,-103,46,0.1,0,10,8
3,0.1,0.31,0.5,0,0,0,0,0,0,7,0,-101,-113,-162,-111,-109,-108,95,-109,63,0.1,0,10,8
4,0.1,0.31,0.5,0,0,0,0,0,0,8,0,-108,-133,-116,-124,-124,-111,91,-135,36,0.1,0,10,8
5,0.1,0.31,0.5,0,0,0,0,0,0,7,0,-131,-102,-107,-145,-139,-139,95,-104,46,0.1,0,10,8
6,0.1,0.31,0.5,0,0,0,0,0,0,7,12,-112,-157,-145,-134,-140,-144,95,79,58,0.1,0,10,8
7,0.1,0.31,0.5,0,0,15,0,0,0,7,9,-123,-121,67,-131,-115,-102,94,90,34,0.1,0,10,8
8,0.1,0.31,0.5,0,0,9,0,0,7,7,8,-138,-137,93,-156,-123,92,94,93,57,0.1,0,10,8
9,0.1,0.31,0.5,0,0,10,0,0,7,7,8,-117,-134,89,-154,-106,95,95,93,55,0.1,0,10,8
10,0.1,0.31,0.5,0,0,9,21,0,7,7,8,-129,-134,91,45,-114,95,-120,91,56,0.1,0,10,8
11,0.1,0.31,0.5,0,0,9,12,0,8,7,8,-118,-136,91,88,-154,93,94,-104,55,0.1,0,10,8
12,0.1,0.31,0.5,0,0,9,11,0,7,7,8,-137,-124,93,88,-112,95,95,91,38,0.1,0,10,8
13,0.1,0.31,0.5,0,0,9,11,0,7,7,8,-113,-136,91,86,-109,95,95,94,37,0.1,0,10,8
14,0.1,0.31,0.5,0,0,9,10,0,7,7,8,-123,-106,93,91,-137,95,95,94,38,0.1,0,10,8
15,0.1,0.31,0.5,0,0,9,10,0,7,7,8,-131,-191,93,92,-122,94,94,94,92,0.1,0,10,8
16,0.1,0.31,0.5,0,0,9,10,0,7,7,10,-110,-109,93,92,-131,95,95,89,32,0.1,0,10,8
17,0.1,0.31,0.5,0,0,9,10,0,7,7,8,-102,-110,93,92,-131,95,95,94,32,0.1,0,10,8
18,0.1,0.31,0.5,0,0,9,10,0,7,7,13,-199,-154,93,90,-193,95,95,86,100,0.1,0,10,8
19,0.1,0.31,0.5,0,0,12,10,0,7,18,8,-160,-136,78,92,-201,95,62,94,102,0.1,0,10,8
20,0.1,0.31,0.5,0,0,9,10,0,7,7,8,-136,-127,89,92,-118,94,92,92,37,0.1,0,10,8
21,0.1,0.31,0.5,0,0,9,10,0,22,7,8,-190,-128,92,92,-139,66,95,94,91,0.1,0,10,8
22,0.1,0.31,0.5,0,0,9,10,0,7,7,8,-146,-108,93,91,-108,95,95,94,47,0.1,0,10,8
23,0.1,0.31,0.5,0,0,10,10,0,7,8,8,-140,-110,91,92,-140,93,97,92,41,0.1,0,10,8
24,0.1,0.31,0.5,0,0,9,10,0,7,11,8,-142,-161,92,92,-163,95,83,94,64,0.1,0,10,8
25,0.1,0.31,0.5,28,0,10,10,0,7,7,8,4,-133,90,92,-136,95,95,94,97,0.1,0,10,8
26,0.1,0.31,0.5,11,29,9,10,0,7,7,8,88,9,91,92,-122,95,95,94,92,0.1,0,10,8
27,0.1,0.31,0.5,11,10,9,10,0,7,7,8,91,92,93,92,-314,95,95,94,215,0.1,0,10,8
28,0.1,0.31,0.5,11,11,9,10,12,7,7,8,-117,89,91,92,82,95,95,94,19,0.1,0,10,8
29,0.1,0.31,0.5,12,10,9,11,12,7,7,12,85,92,93,84,87,95,95,92,17,0.1,1,10,8
30,0.1,0.31,0.5,11,10,9,10,12,7,7,8,90,92,93,90,88,94,94,94,13,0.1,1,10,8
31,0.1,0.31,0.5,11,10,9,10,12,7,8,8,91,92,88,92,90,95,95,93,13,0.1,1,10,8
32,0.1,0.31,0.5,11,10,9,9,12,9,7,8,91,91,93,92,89,88,95,94,13,0.1,1,10,8
33,0.1,0.31,0.5,13,12,9,10,12,7,8,8,88,86,93,88,90,95,92,93,15,0.1,1,10,8
34,0.1,0.31,0.5,11,10,9,10,12,7,7,8,91,92,92,92,90,95,95,94,11,0.1,1,10,8
35,0.1,0.31,0.5,11,10,9,10,12,7,11,8,-105,92,93,92,95,95,82,94,19,0.1,0,10,8
36,0.1,0.31,0.5,11,10,9,10,12,7,7,8,91,90,91,91,88,95,95,-119,20,0.1,0,10,8
37,0.1,0.31,0.5,11,14,9,10,12,7,7,9,91,85,92,92,90,95,95,87,16,0.1,1,10,8
38,0.1,0.31,0.5,11,10,9,10,12,7,7,10,87,89,92,92,89,95,94,90,14,0.1,1,10,8
39,0.1,0.31,0.5,11,10,9,10,11,7,7,10,91,92,93,91,90,95,95,92,11,0.1,1,10,8
40,0.1,0.31,0.5,11,9,9,10,12,7,7,10,91,89,93,92,90,95,95,92,12,0.1,1,10,8
41,0.1,0.31,0.5,11,9,11,10,12,7,7,10,91,-111,88,92,90,93,95,-102,13,0.1,0,10,8
42,0.1,0.31,0.5,11,10,9,12,11,7,8,10,91,92,93,91,90,94,91,92,11,0.1,1,10,8
43,0.1,0.31,0.5,11,10,10,10,12,7,8,13,91,92,84,92,89,95,-111,91,17,0.1,0,10,8
44,0.1,0.31,0.5,11,10,9,10,12,7,8,10,89,92,93,91,-201,95,91,92,102,0.1,0,10,8
45,0.1,0.31,0.5,11,15,9,10,12,7,7,9,90,80,93,92,90,94,95,-119,21,0.1,0,10,8
46,0.1,0.31,0.5,11,12,14,10,12,8,7,9,91,90,81,-111,-111,95,95,89,20,0.1,0,10,8
47,0.1,0.31,0.5,14,12,8,10,12,7,7,10,83,89,93,92,89,95,95,89,18,0.1,1,10,8
48,0.1,0.31,0.5,24,13,10,10,12,7,7,8,63,88,80,92,89,95,95,93,38,0.1,1,10,8
49,0.1,0.31,0.5,11,13,10,10,12,7,7,8,87,-103,-103,91,-107,95,95,94,14,0.1,0,10,8
50,0.1,0.31,0.5,11,12,7,10,9,7,7,8,90,-119,-102,92,-107,95,95,94,20,0.1,0,10,8
51,0.1,0.31,0.5,11,9,6,10,5,7,7,8,91,-112,-104,92,-109,94,95,94,13,0.1,0,10,8
52,0.1,0.31,0.5,11,9,6,10,5,7,7,8,91,-122,-110,92,-144,95,95,94,45,0.1,0,10,8
53,0.1,0.31,0.5,11,17,13,13,9,7,7,8,91,75,71,80,93,95,95,94,30,0.1,1,10,8
54,0.1,0.31,0.5,11,10,11,10,8,7,7,8,91,92,91,89,93,95,95,93,12,0.1,1,10,8
55,0.1,0.31,0.5,11,10,11,10,8,7,7,8,91,92,-134,92,94,95,95,94,35,0.1,0,10,8
56,0.1,0.31,0.5,11,10,10,10,8,7,7,8,-115,92,85,92,96,95,95,94,16,0.1,0,10,8
57,0.1,0.31,0.5,11,10,11,17,8,7,7,9,91,92,91,80,94,93,95,94,21,0.1,1,10,8
58,0.1,0.31,0.5,11,10,10,10,8,7,7,8,91,92,91,92,94,95,95,94,10,0.1,1,10,8
59,0.1,0.31,0.5,10,10,10,9,8,7,7,8,91,92,91,92,94,94,95,94,10,0.1,1,10,8
60,0.1,0.31,0.5,11,10,11,10,8,9,7,21,91,91,91,85,94,92,95,64,37,0.1,1,10,8
61,0.1,0.31,0.5,11,10,11,10,8,7,7,21,-109,92,90,92,94,95,-106,-127,28,0.1,0,10,8
62,0.1,0.31,0.5,11,10,26,10,8,7,7,9,89,90,76,92,92,-102,95,90,25,0.1,0,10,8
63,0.1,0.31,0.5,11,10,11,11,8,7,8,8,91,91,91,88,94,95,95,94,13,0.1,1,10,8
