eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,16,0,-118,-118,53,-116,48,0.1,0,10,4
1,0.1,0.31,0.5,0,0,14,0,-146,-112,84,-120,47,0.1,0,10,4
2,0.1,0.31,0.5,0,0,13,0,-126,-153,84,-131,54,0.1,0,10,4
3,0.1,0.31,0.5,0,0,13,20,-112,-104,89,32,69,0.1,0,10,4
4,0.1,0.31,0.5,0,0,13,19,-128,-108,89,81,29,0.1,0,10,4
5,0.1,0.31,0.5,0,0,13,18,-114,-135,89,84,36,0.1,0,10,4
6,0.1,0.31,0.5,0,0,13,18,-177,-111,87,-121,78,0.1,0,10,4
7,0.1,0.31,0.5,0,42,13,18,-107,-5,87,82,106,0.1,0,10,4
8,0.1,0.31,0.5,0,12,17,17,-129,90,71,84,30,0.1,0,10,4
9,0.1,0.31,0.5,0,12,13,15,-152,-106,89,80,53,0.1,0,10,4
10,0.1,0.31,0.5,0,12,13,17,-148,88,-110,87,49,0.1,0,10,4
11,0.1,0.31,0.5,0,12,14,16,-133,90,84,84,34,0.1,0,10,4
12,0.1,0.31,0.5,0,16,13,17,-109,78,87,86,23,0.1,0,10,4
13,0.1,0.31,0.5,0,12,13,18,-170,88,89,81,71,0.1,0,10,4
14,0.1,0.31,0.5,0,17,13,19,-196,79,89,74,97,0.1,0,10,4
15,0.1,0.31,0.5,0,12,13,20,-137,90,88,70,38,0.1,0,10,4
16,0.1,0.31,0.5,0,12,13,17,-137,-110,93,82,38,0.1,0,10,4
17,0.1,0.31,0.5,19,12,18,16,62,90,79,86,39,0.1,1,10,4
18,0.1,0.31,0.5,11,12,15,17,90,89,86,88,15,0.1,1,10,4
19,0.1,0.31,0.5,10,9,15,14,88,88,-117,88,18,0.1,0,10,4
20,0.1,0.31,0.5,11,10,16,14,86,92,80,88,21,0.1,1,10,4
21,0.1,0.31,0.5,11,10,15,14,91,92,82,84,19,0.1,1,10,4
22,0.1,0.31,0.5,11,11,15,14,91,88,87,86,15,0.1,1,10,4
23,0.1,0.31,0.5,11,10,14,14,91,89,86,88,15,0.1,1,10,4
24,0.1,0.31,0.5,11,10,14,13,88,91,-103,87,14,0.1,0,10,4
25,0.1,0.31,0.5,11,10,15,13,91,92,87,86,15,0.1,1,10,4
26,0.1,0.31,0.5,13,10,15,14,82,92,87,88,19,0.1,1,10,4
27,0.1,0.31,0.5,11,10,15,24,91,-105,87,48,53,0.1,0,10,4
28,0.1,0.31,0.5,11,15,15,18,-116,81,84,79,22,0.1,0,10,4
29,0.1,0.31,0.5,12,10,15,15,87,88,87,88,14,0.1,1,10,4
30,0.1,0.31,0.5,11,11,15,14,90,89,85,81,20,0.1,1,10,4
31,0.1,0.31,0.5,11,10,15,14,91,89,76,88,25,0.1,1,10,4
32,0.1,0.31,0.5,13,10,15,13,89,92,87,86,15,0.1,1,10,4
33,0.1,0.31,0.5,11,10,14,14,91,91,86,88,15,0.1,1,10,4
34,0.1,0.31,0.5,11,10,19,14,89,92,73,88,28,0.1,1,10,4
35,0.1,0.31,0.5,11,10,14,14,91,92,86,88,15,0.1,1,10,4
36,0.1,0.31,0.5,11,10,14,14,91,92,87,88,14,0.1,1,10,4
37,0.1,0.31,0.5,11,10,15,15,91,92,87,86,15,0.1,1,10,4
38,0.1,0.31,0.5,11,11,14,14,87,90,87,88,14,0.1,1,10,4
39,0.1,0.31,0.5,11,10,16,14,91,92,88,84,17,0.1,1,10,4
40,0.1,0.31,0.5,14,10,16,14,87,92,81,87,20,0.1,1,10,4
41,0.1,0.31,0.5,11,10,16,15,91,92,82,88,19,0.1,1,10,4
42,0.1,0.31,0.5,11,10,15,14,-115,92,86,84,17,0.1,0,10,4
43,0.1,0.31,0.5,11,10,14,14,91,92,86,88,15,0.1,1,10,4
44,0.1,0.31,0.5,11,10,14,14,91,91,-122,87,23,0.1,0,10,4
45,0.1,0.31,0.5,11,10,15,14,91,90,83,86,18,0.1,1,10,4
46,0.1,0.31,0.5,15,10,18,14,79,90,85,88,22,0.1,1,10,4
47,0.1,0.31,0.5,11,10,14,14,90,92,87,-107,14,0.1,0,10,4
48,0.1,0.31,0.5,11,10,17,14,89,-106,82,86,19,0.1,0,10,4
49,0.1,0.31,0.5,12,10,16,14,89,-104,-118,88,19,0.1,0,10,4
50,0.1,0.31,0.5,11,6,15,15,91,-104,77,85,24,0.1,0,10,4
51,0.1,0.31,0.5,11,6,14,14,91,-110,87,87,14,0.1,0,10,4
52,0.1,0.31,0.5,11,6,15,15,91,-124,87,86,25,0.1,0,10,4
53,0.1,0.31,0.5,13,6,14,14,86,-111,86,88,15,0.1,0,10,4
54,0.1,0.31,0.5,11,5,14,14,91,-176,-112,88,77,0.1,0,10,4
55,0.1,0.31,0.5,11,5,15,15,91,-149,84,87,50,0.1,0,10,4
56,0.1,0.31,0.5,17,16,15,16,66,40,87,83,61,0.1,1,10,4
57,0.1,0.31,0.5,11,16,15,14,91,-110,82,88,19,0.1,0,10,4
58,0.1,0.31,0.5,12,10,15,17,90,92,-111,86,15,0.1,0,10,4
59,0.1,0.31,0.5,11,10,16,14,91,-120,84,86,21,0.1,0,10,4
60,0.1,0.31,0.5,11,10,14,14,91,92,87,88,14,0.1,1,10,4
61,0.1,0.31,0.5,12,10,14,14,88,91,87,88,14,0.1,1,10,4
62,0.1,0.31,0.5,11,10,21,14,91,92,68,88,33,0.1,1,10,4
63,0.1,0.31,0.5,11,10,17,15,91,92,75,84,26,0.1,1,10,4
64,0.1,0.31,0.5,13,10,17,17,86,91,84,74,27,0.1,1,10,4
65,0.1,0.31,0.5,11,10,16,14,91,92,87,88,14,0.1,1,10,4
66,0.1,0.31,0.5,12,10,15,14,91,-113,84,77,24,0.1,0,10,4
67,0.1,0.31,0.5,11,10,14,14,90,92,87,88,14,0.1,1,10,4
68,0.1,0.31,0.5,10,10,22,14,87,92,73,88,28,0.1,1,10,4
69,0.1,0.31,0.5,14,10,22,14,85,89,-124,88,25,0.1,0,10,4
70,0.1,0.31,0.5,11,10,14,14,91,-111,83,86,18,0.1,0,10,4
71,0.1,0.31,0.5,11,11,15,14,91,90,85,88,16,0.1,1,10,4
72,0.1,0.31,0.5,11,10,15,17,91,92,86,82,19,0.1,1,10,4
73,0.1,0.31,0.5,11,10,14,17,89,92,87,-106,14,0.1,0,10,4
74,0.1,0.31,0.5,11,10,15,12,91,92,87,83,18,0.1,1,10,4
75,0.1,0.31,0.5,13,10,15,14,91,92,87,83,18,0.1,1,10,4
76,0.1,0.31,0.5,11,10,14,15,91,92,87,90,14,0.1,1,10,4
77,0.1,0.31,0.5,11,10,14,12,89,92,87,90,14,0.1,1,10,4
