eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,59,0,0,0,0,0,-408,-195,-45,-238,-350,-504,-484,-180,405,0.1,0,25,8
1,0.1,0.31,0.5,0,0,30,0,0,0,0,0,-211,-306,64,-320,-171,-144,-205,-787,688,0.1,0,25,8
2,0.1,0.31,0.5,0,0,35,0,0,0,0,0,-484,-202,59,-149,-680,-237,-337,-280,581,0.1,0,25,8
3,0.1,0.31,0.5,0,0,35,0,0,0,151,0,-224,-165,-112,-143,-212,-139,-302,-120,403,0.1,0,25,8
4,0.1,0.31,0.5,0,0,31,0,0,0,26,0,-285,-265,71,-185,-237,-189,70,-163,186,0.1,0,25,8
5,0.1,0.31,0.5,0,0,30,0,0,0,26,0,-303,-345,-254,-164,-279,-160,-306,-149,246,0.1,0,25,8
6,0.1,0.31,0.5,0,0,33,0,0,0,25,0,-403,-446,58,-490,-247,-709,73,-172,610,0.1,0,25,8
7,0.1,0.31,0.5,0,0,28,0,0,40,80,0,-493,-410,-209,-226,-400,26,-64,-143,394,0.1,0,25,8
8,0.1,0.31,0.5,0,0,41,0,0,20,25,0,-399,-340,31,-540,-199,80,74,-121,441,0.1,0,25,8
9,0.1,0.31,0.5,0,0,32,0,0,28,25,0,-156,-544,67,-554,-326,60,-174,-421,455,0.1,0,25,8
10,0.1,0.31,0.5,0,0,54,0,0,20,27,0,-392,-175,-18,-162,-687,77,70,-234,588,0.1,0,25,8
11,0.1,0.31,0.5,0,158,33,0,0,28,29,0,-154,-567,64,-314,-159,78,70,-153,668,0.1,0,25,8
