eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-243,-377,-128,-155,-125,-378,279,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-106,-139,-300,-121,-131,-136,201,0.1,0,15,6
2,0.1,0.31,0.5,0,0,0,0,0,0,-127,-211,-275,-115,-309,-189,210,0.1,0,15,6
3,0.1,0.31,0.5,0,39,0,29,0,0,-166,-11,-244,53,-166,-204,145,0.1,0,15,6
4,0.1,0.31,0.5,0,15,0,18,0,0,-118,87,-120,81,-120,-482,383,0.1,0,15,6
5,0.1,0.31,0.5,0,15,0,19,0,0,-120,86,-158,81,-403,-149,304,0.1,0,15,6
6,0.1,0.31,0.5,0,15,0,17,0,25,-161,-112,-301,83,-136,56,202,0.1,0,15,6
7,0.1,0.31,0.5,0,11,0,17,0,16,-116,-109,-281,85,-107,86,182,0.1,0,15,6
8,0.1,0.31,0.5,0,21,35,18,0,16,-196,65,29,82,-112,84,97,0.1,0,15,6
9,0.1,0.31,0.5,0,19,20,17,0,17,-160,83,81,85,-112,83,61,0.1,0,15,6
10,0.1,0.31,0.5,0,19,21,17,0,16,-114,81,81,83,-130,90,31,0.1,0,15,6
11,0.1,0.31,0.5,0,24,21,17,0,12,-604,72,81,85,-188,90,505,0.1,0,15,6
12,0.1,0.31,0.5,0,20,24,17,72,11,-157,83,71,82,-109,89,210,0.1,0,15,6
13,0.1,0.31,0.5,0,20,19,22,22,18,-156,79,-136,76,78,69,57,0.1,0,15,6
14,0.1,0.31,0.5,0,20,19,19,22,16,-169,78,-321,79,78,86,222,0.1,0,15,6
15,0.1,0.31,0.5,0,20,22,20,15,16,-172,81,44,76,85,86,73,0.1,0,15,6
16,0.1,0.31,0.5,52,20,19,17,17,20,-86,74,79,83,83,77,187,0.1,1,15,6
17,0.1,0.31,0.5,17,19,17,17,16,16,83,81,85,84,86,86,20,0.1,1,15,6
18,0.1,0.31,0.5,25,19,17,17,16,16,64,-156,82,85,86,-116,57,0.1,0,15,6
19,0.1,0.31,0.5,17,19,19,17,17,17,81,80,76,85,82,81,25,0.1,1,15,6
