eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-962,-182,-259,-288,-199,-140,863,0.1,0,25,6
1,0.1,0.31,0.5,0,80,0,0,0,0,-822,-89,-543,-188,-303,-134,723,0.1,0,25,6
2,0.1,0.31,0.5,0,41,0,0,0,0,-183,47,-151,-251,-395,-499,400,0.1,0,25,6
3,0.1,0.31,0.5,0,69,0,0,0,0,-219,-10,-211,-151,-295,-273,196,0.1,0,25,6
4,0.1,0.31,0.5,0,43,0,0,0,0,-206,58,-609,-328,-490,-149,510,0.1,0,25,6
5,0.1,0.31,0.5,0,36,0,0,0,0,-216,60,-474,-188,-176,-325,375,0.1,0,25,6
6,0.1,0.31,0.5,0,36,0,0,0,0,-681,67,-384,-583,-314,-231,582,0.1,0,25,6
7,0.1,0.31,0.5,0,35,72,0,70,49,-282,64,-54,-300,-53,-3,201,0.1,0,25,6
8,0.1,0.31,0.5,0,33,47,0,27,24,-197,-124,38,-208,68,74,109,0.1,0,25,6
9,0.1,0.31,0.5,0,36,55,0,27,31,-383,65,17,-446,65,55,347,0.1,0,25,6
10,0.1,0.31,0.5,0,50,45,0,23,31,-250,24,47,-204,79,-185,151,0.1,0,25,6
11,0.1,0.31,0.5,0,40,50,0,23,28,-315,45,42,-312,78,-243,216,0.1,0,25,6
12,0.1,0.31,0.5,0,40,46,0,23,25,-308,-132,54,-349,76,66,250,0.1,0,25,6
13,0.1,0.31,0.5,0,36,47,0,23,21,-236,61,43,-183,-118,81,137,0.1,0,25,6
14,0.1,0.31,0.5,0,37,45,0,23,24,-351,63,57,-210,77,73,252,0.1,0,25,6
15,0.1,0.31,0.5,0,37,52,71,24,22,-464,56,29,-86,76,80,365,0.1,0,25,6
16,0.1,0.31,0.5,0,38,56,38,24,32,-192,61,35,59,-200,58,101,0.1,0,25,6
17,0.1,0.31,0.5,0,35,84,44,28,28,-360,65,-17,45,69,67,261,0.1,0,25,6
18,0.1,0.31,0.5,0,35,84,42,31,30,-168,66,-237,53,61,52,138,0.1,0,25,6
19,0.1,0.31,0.5,0,65,40,38,23,21,-202,-8,43,62,78,81,109,0.1,0,25,6
20,0.1,0.31,0.5,0,40,39,37,23,21,-423,52,60,59,79,79,324,0.1,0,25,6
21,0.1,0.31,0.5,0,37,37,38,41,26,-265,76,64,55,31,63,166,0.1,0,25,6
22,0.1,0.31,0.5,0,37,35,38,23,21,-500,58,67,59,78,81,401,0.1,0,25,6
23,0.1,0.31,0.5,0,30,40,38,23,24,-451,64,38,-146,78,80,352,0.1,0,25,6
24,0.1,0.31,0.5,0,30,46,40,25,21,-278,-121,42,50,69,81,179,0.1,0,25,6
25,0.1,0.31,0.5,0,46,40,37,23,21,-226,1,36,61,77,80,127,0.1,0,25,6
26,0.1,0.31,0.5,0,45,34,38,23,22,-563,-505,65,65,76,78,464,0.1,0,25,6
27,0.1,0.31,0.5,0,34,39,38,23,22,-204,55,56,-161,78,-110,105,0.1,0,25,6
28,0.1,0.31,0.5,0,26,37,37,23,26,-383,75,64,56,77,71,284,0.1,0,25,6
29,0.1,0.31,0.5,0,27,34,37,34,23,-245,69,66,-356,54,76,257,0.1,0,25,6
30,0.1,0.31,0.5,0,56,34,37,29,22,-136,-1,-132,54,77,79,102,0.1,0,25,6
31,0.1,0.31,0.5,0,40,32,38,22,21,-864,59,-255,62,73,81,765,0.1,0,25,6
32,0.1,0.31,0.5,0,25,65,37,21,23,-399,70,-60,71,81,76,300,0.1,0,25,6
33,0.1,0.31,0.5,0,25,38,34,23,52,-541,77,57,54,71,7,442,0.1,0,25,6
34,0.1,0.31,0.5,0,25,37,33,23,21,-312,77,64,67,-202,81,213,0.1,0,25,6
35,0.1,0.31,0.5,0,25,43,33,50,21,-297,75,49,69,13,75,198,0.1,0,25,6
36,0.1,0.31,0.5,0,25,39,33,22,26,-475,77,53,-169,80,69,376,0.1,0,25,6
37,0.1,0.31,0.5,116,58,39,31,21,22,-184,3,-449,63,81,78,350,0.1,0,25,6
38,0.1,0.31,0.5,56,26,38,30,21,22,31,77,53,-254,78,77,155,0.1,0,25,6
39,0.1,0.31,0.5,44,26,37,42,24,21,49,77,64,26,72,76,75,0.1,1,25,6
40,0.1,0.31,0.5,42,25,37,31,24,21,57,77,64,70,-118,78,44,0.1,0,25,6
41,0.1,0.31,0.5,50,28,40,34,22,20,19,75,53,56,76,81,82,0.1,1,25,6
42,0.1,0.31,0.5,109,25,38,33,71,20,-277,71,59,66,-59,-346,378,0.1,0,25,6
43,0.1,0.31,0.5,53,34,37,31,32,19,44,56,63,-241,50,-362,263,0.1,0,25,6
44,0.1,0.31,0.5,60,25,38,32,19,23,28,75,63,64,83,71,73,0.1,1,25,6
45,0.1,0.31,0.5,55,25,37,39,22,23,34,75,67,56,74,75,67,0.1,1,25,6
46,0.1,0.31,0.5,74,25,37,29,26,21,-44,77,62,73,70,79,145,0.1,1,25,6
47,0.1,0.31,0.5,66,38,37,36,20,21,12,63,63,64,77,83,89,0.1,1,25,6
48,0.1,0.31,0.5,65,27,37,30,19,74,23,71,62,61,83,-85,186,0.1,1,25,6
49,0.1,0.31,0.5,76,28,38,26,19,27,11,68,64,-112,83,64,90,0.1,0,25,6
50,0.1,0.31,0.5,76,25,38,25,19,21,-132,75,54,-199,79,81,100,0.1,0,25,6
51,0.1,0.31,0.5,115,51,37,74,19,22,-110,-6,65,-39,-492,78,393,0.1,0,25,6
52,0.1,0.31,0.5,59,26,66,33,20,22,36,72,-26,67,85,79,127,0.1,1,25,6
53,0.1,0.31,0.5,57,27,37,28,19,21,36,70,65,72,81,79,65,0.1,1,25,6
54,0.1,0.31,0.5,57,26,38,29,19,22,36,74,65,72,83,79,65,0.1,1,25,6
55,0.1,0.31,0.5,56,29,37,29,19,21,-185,61,65,68,83,79,86,0.1,0,25,6
56,0.1,0.31,0.5,60,28,49,44,19,32,25,66,43,58,83,70,76,0.1,1,25,6
57,0.1,0.31,0.5,56,25,37,30,19,21,43,75,69,70,-112,80,58,0.1,0,25,6
58,0.1,0.31,0.5,56,25,38,28,22,28,44,77,61,74,75,65,57,0.1,1,25,6
59,0.1,0.31,0.5,59,26,38,39,21,21,27,72,-137,44,81,79,74,0.1,0,25,6
60,0.1,0.31,0.5,78,30,34,27,25,24,-6,59,59,75,68,69,107,0.1,1,25,6
61,0.1,0.31,0.5,75,26,36,27,21,21,-274,69,53,74,80,80,175,0.1,0,25,6
62,0.1,0.31,0.5,57,28,36,27,21,39,25,75,57,75,81,38,76,0.1,1,25,6
63,0.1,0.31,0.5,54,36,33,27,24,21,-144,46,64,74,81,80,55,0.1,0,25,6
64,0.1,0.31,0.5,68,25,64,30,22,22,10,73,-11,68,74,79,112,0.1,1,25,6
65,0.1,0.31,0.5,63,25,36,27,21,21,22,77,59,75,81,79,79,0.1,1,25,6
66,0.1,0.31,0.5,59,25,43,61,21,21,38,75,43,-27,80,81,128,0.1,1,25,6
67,0.1,0.31,0.5,62,27,34,27,22,21,34,70,64,72,75,81,67,0.1,1,25,6
68,0.1,0.31,0.5,68,25,34,28,21,21,13,75,65,69,80,81,88,0.1,1,25,6
69,0.1,0.31,0.5,64,25,37,31,22,27,17,75,61,63,78,68,84,0.1,1,25,6
70,0.1,0.31,0.5,63,27,33,29,21,21,-149,73,69,72,81,79,50,0.1,0,25,6
71,0.1,0.31,0.5,63,35,52,29,20,21,42,59,22,69,81,-113,79,0.1,0,25,6
72,0.1,0.31,0.5,56,35,41,29,20,21,45,-128,60,72,-347,79,248,0.1,0,25,6
73,0.1,0.31,0.5,52,27,41,31,17,22,38,70,58,68,83,79,63,0.1,1,25,6
74,0.1,0.31,0.5,53,25,41,28,17,21,41,76,54,-121,85,81,60,0.1,0,25,6
75,0.1,0.31,0.5,53,25,41,57,17,24,-140,75,-227,-3,83,77,128,0.1,0,25,6
76,0.1,0.31,0.5,54,87,44,51,17,21,38,-94,59,-248,85,81,195,0.1,0,25,6
77,0.1,0.31,0.5,53,34,37,34,17,21,44,60,64,61,83,-184,85,0.1,0,25,6
78,0.1,0.31,0.5,50,27,37,33,17,21,51,75,65,67,85,81,50,0.1,1,25,6
79,0.1,0.31,0.5,54,27,62,33,23,21,44,75,24,67,79,81,77,0.1,1,25,6
80,0.1,0.31,0.5,55,55,60,35,17,51,32,34,-338,63,85,21,239,0.1,0,25,6
81,0.1,0.31,0.5,57,27,45,40,17,27,28,75,29,60,83,65,73,0.1,1,25,6
82,0.1,0.31,0.5,62,27,58,40,25,21,25,75,13,61,71,76,88,0.1,1,25,6
83,0.1,0.31,0.5,61,27,33,33,18,21,-315,75,68,67,83,81,216,0.1,0,25,6
84,0.1,0.31,0.5,61,27,35,35,18,21,-649,75,65,64,-130,81,550,0.1,0,25,6
85,0.1,0.31,0.5,54,27,33,33,19,21,-167,75,67,68,80,81,68,0.1,0,25,6
86,0.1,0.31,0.5,54,30,33,33,20,21,-353,73,69,64,81,79,254,0.1,0,25,6
87,0.1,0.31,0.5,63,27,33,40,17,23,7,73,69,56,85,74,94,0.1,1,25,6
88,0.1,0.31,0.5,59,40,37,37,17,23,-138,47,54,63,85,-207,108,0.1,0,25,6
89,0.1,0.31,0.5,53,32,33,33,17,142,47,61,73,69,84,-384,485,0.1,1,25,6
90,0.1,0.31,0.5,53,27,34,34,17,21,44,74,63,69,85,81,57,0.1,1,25,6
91,0.1,0.31,0.5,60,28,37,34,17,28,31,73,62,65,84,59,70,0.1,1,25,6
92,0.1,0.31,0.5,89,28,33,33,17,25,12,74,69,69,82,72,89,0.1,1,25,6
93,0.1,0.31,0.5,41,27,35,33,18,26,46,73,64,69,85,75,55,0.1,1,25,6
94,0.1,0.31,0.5,38,28,38,33,17,21,60,73,56,67,85,81,45,0.1,1,25,6
95,0.1,0.31,0.5,37,31,34,37,18,21,63,69,66,60,81,78,41,0.1,1,25,6
96,0.1,0.31,0.5,37,27,38,33,17,21,65,73,55,67,85,78,46,0.1,1,25,6
97,0.1,0.31,0.5,37,27,33,33,17,21,-134,75,69,-155,85,79,56,0.1,0,25,6
98,0.1,0.31,0.5,57,29,33,52,17,21,10,69,69,26,85,81,91,0.1,1,25,6
99,0.1,0.31,0.5,46,28,33,43,17,37,44,72,69,56,85,49,57,0.1,1,25,6
100,0.1,0.31,0.5,45,27,33,40,17,22,-359,74,68,58,85,77,260,0.1,0,25,6
101,0.1,0.31,0.5,46,75,39,39,17,23,46,-73,66,62,84,79,174,0.1,1,25,6
102,0.1,0.31,0.5,51,75,33,39,17,21,36,-282,69,61,85,81,183,0.1,0,25,6
103,0.1,0.31,0.5,45,27,33,43,17,21,53,73,69,57,-158,-110,59,0.1,0,25,6
104,0.1,0.31,0.5,44,28,33,37,17,21,52,71,69,61,84,81,49,0.1,1,25,6
105,0.1,0.31,0.5,48,27,34,38,17,34,46,73,65,65,84,63,55,0.1,1,25,6
106,0.1,0.31,0.5,45,27,33,37,17,26,53,75,66,60,85,79,48,0.1,1,25,6
107,0.1,0.31,0.5,52,27,33,37,17,20,61,-218,67,65,82,81,119,0.1,0,25,6
108,0.1,0.31,0.5,49,44,33,37,17,59,24,34,69,67,85,-28,129,0.1,1,25,6
109,0.1,0.31,0.5,45,109,33,37,17,19,55,-113,69,65,85,83,214,0.1,1,25,6
110,0.1,0.31,0.5,45,27,33,43,23,19,-126,72,69,54,71,82,47,0.1,0,25,6
111,0.1,0.31,0.5,45,27,33,37,17,19,54,75,67,62,85,83,47,0.1,1,25,6
112,0.1,0.31,0.5,45,27,33,43,17,19,54,-126,69,53,85,81,48,0.1,0,25,6
113,0.1,0.31,0.5,44,28,33,39,17,19,56,73,66,64,85,83,45,0.1,1,25,6
114,0.1,0.31,0.5,44,29,39,37,17,19,-120,67,58,56,84,83,45,0.1,0,25,6
115,0.1,0.31,0.5,45,27,65,39,17,20,57,75,13,60,85,76,88,0.1,1,25,6
116,0.1,0.31,0.5,44,27,33,38,35,21,55,75,68,59,57,75,46,0.1,1,25,6
117,0.1,0.31,0.5,56,27,33,37,41,20,46,75,68,65,43,79,58,0.1,1,25,6
118,0.1,0.31,0.5,50,27,33,37,32,19,-134,75,68,-121,61,82,40,0.1,0,25,6
119,0.1,0.31,0.5,48,27,31,37,30,19,52,75,67,65,63,83,49,0.1,1,25,6
120,0.1,0.31,0.5,62,29,37,37,35,38,31,71,30,-117,55,46,71,0.1,0,25,6
121,0.1,0.31,0.5,48,27,37,39,29,22,48,75,65,60,69,75,53,0.1,1,25,6
122,0.1,0.31,0.5,49,27,37,37,86,35,53,73,63,63,-235,47,336,0.1,1,25,6
123,0.1,0.31,0.5,48,27,37,38,29,25,54,75,63,63,73,73,47,0.1,1,25,6
124,0.1,0.31,0.5,48,28,37,39,29,24,51,73,65,66,72,78,50,0.1,1,25,6
125,0.1,0.31,0.5,147,38,37,46,128,23,-220,47,64,47,-243,79,344,0.1,1,25,6
126,0.1,0.31,0.5,59,27,37,42,29,23,27,74,63,52,73,79,74,0.1,1,25,6
127,0.1,0.31,0.5,66,27,54,37,29,23,2,75,22,63,72,78,99,0.1,1,25,6
128,0.1,0.31,0.5,49,40,54,37,30,23,47,46,-180,64,68,78,81,0.1,0,25,6
129,0.1,0.31,0.5,48,27,37,41,34,23,-135,73,65,58,58,78,43,0.1,0,25,6
130,0.1,0.31,0.5,50,27,37,37,30,23,45,73,62,64,71,79,56,0.1,1,25,6
131,0.1,0.31,0.5,47,27,37,40,29,24,53,74,64,58,73,72,48,0.1,1,25,6
132,0.1,0.31,0.5,57,27,46,53,29,23,31,75,29,29,73,79,72,0.1,1,25,6
133,0.1,0.31,0.5,46,27,37,37,29,23,55,75,65,64,75,77,46,0.1,1,25,6
134,0.1,0.31,0.5,47,27,52,43,29,23,52,76,24,63,69,79,77,0.1,1,25,6
135,0.1,0.31,0.5,46,27,37,37,29,23,54,75,63,62,73,78,47,0.1,1,25,6
136,0.1,0.31,0.5,53,27,37,40,29,23,39,73,61,68,73,79,62,0.1,1,25,6
137,0.1,0.31,0.5,46,27,37,37,29,25,55,73,63,63,73,72,46,0.1,1,25,6
138,0.1,0.31,0.5,51,27,37,38,35,23,43,75,65,65,70,79,58,0.1,1,25,6
139,0.1,0.31,0.5,49,27,38,37,29,30,46,75,68,65,73,71,55,0.1,1,25,6
140,0.1,0.31,0.5,51,40,38,37,26,30,63,44,69,-259,71,-132,160,0.1,0,25,6
141,0.1,0.31,0.5,41,28,44,38,29,23,50,71,51,71,52,79,51,0.1,1,25,6
142,0.1,0.31,0.5,61,37,37,34,29,23,11,63,64,-318,-452,79,353,0.1,0,25,6
143,0.1,0.31,0.5,37,49,37,34,26,23,65,35,64,-171,77,-112,72,0.1,0,25,6
144,0.1,0.31,0.5,37,31,39,49,28,39,65,65,57,19,72,39,82,0.1,1,25,6
145,0.1,0.31,0.5,47,27,37,41,27,23,46,75,65,58,75,77,55,0.1,1,25,6
146,0.1,0.31,0.5,37,28,37,41,27,23,65,71,-126,58,75,79,43,0.1,0,25,6
147,0.1,0.31,0.5,37,44,37,41,27,23,64,29,61,61,75,76,72,0.1,1,25,6
148,0.1,0.31,0.5,39,27,37,43,30,23,62,74,62,56,62,77,45,0.1,1,25,6
