eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-472,-120,373,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-305,-161,206,0.1,0,20,2
2,0.1,0.31,0.5,35,0,21,-105,80,0.1,0,20,2
3,0.1,0.31,0.5,27,0,73,-212,113,0.1,0,20,2
4,0.1,0.31,0.5,27,0,-132,-417,318,0.1,0,20,2
5,0.1,0.31,0.5,15,0,-113,-125,26,0.1,0,20,2
6,0.1,0.31,0.5,15,55,-253,-50,154,0.1,0,20,2
7,0.1,0.31,0.5,15,22,-164,80,65,0.1,0,20,2
8,0.1,0.31,0.5,43,22,6,80,95,0.1,1,20,2
9,0.1,0.31,0.5,49,22,42,78,59,0.1,1,20,2
10,0.1,0.31,0.5,55,24,29,72,72,0.1,1,20,2
11,0.1,0.31,0.5,45,26,50,57,51,0.1,1,20,2
12,0.1,0.31,0.5,46,22,51,78,50,0.1,1,20,2
13,0.1,0.31,0.5,106,46,-161,-7,262,0.1,1,20,2
14,0.1,0.31,0.5,46,25,57,68,44,0.1,1,20,2
15,0.1,0.31,0.5,47,33,33,52,68,0.1,1,20,2
16,0.1,0.31,0.5,47,26,-208,69,109,0.1,0,20,2
17,0.1,0.31,0.5,41,22,-188,79,89,0.1,0,20,2
18,0.1,0.31,0.5,31,29,-187,65,88,0.1,0,20,2
19,0.1,0.31,0.5,29,23,-387,76,288,0.1,0,20,2
20,0.1,0.31,0.5,29,22,-179,80,80,0.1,0,20,2
21,0.1,0.31,0.5,29,26,-229,67,130,0.1,0,20,2
22,0.1,0.31,0.5,8,22,-214,76,115,0.1,0,20,2
23,0.1,0.31,0.5,71,22,-108,-194,209,0.1,0,20,2
24,0.1,0.31,0.5,27,25,75,70,31,0.1,1,20,2
25,0.1,0.31,0.5,24,22,65,77,36,0.1,1,20,2
26,0.1,0.31,0.5,24,23,-134,75,35,0.1,0,20,2
27,0.1,0.31,0.5,36,27,53,69,48,0.1,1,20,2
28,0.1,0.31,0.5,28,22,71,80,30,0.1,1,20,2
29,0.1,0.31,0.5,29,23,73,70,31,0.1,1,20,2
30,0.1,0.31,0.5,29,34,68,42,59,0.1,1,20,2
31,0.1,0.31,0.5,28,29,69,75,32,0.1,1,20,2
32,0.1,0.31,0.5,28,26,73,74,28,0.1,1,20,2
33,0.1,0.31,0.5,26,26,73,76,28,0.1,1,20,2
34,0.1,0.31,0.5,27,26,71,75,30,0.1,1,20,2
