eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-279,-151,-190,-385,286,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-287,-159,-329,-152,230,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-549,-622,-378,-838,739,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-424,-248,-160,-147,325,0.1,0,25,4
4,0.1,0.31,0.5,0,0,0,0,-324,-142,-623,-266,524,0.1,0,25,4
5,0.1,0.31,0.5,0,0,0,0,-577,-190,-492,-174,478,0.1,0,25,4
6,0.1,0.31,0.5,0,0,0,54,-344,-832,-483,-16,733,0.1,0,25,4
7,0.1,0.31,0.5,0,0,0,32,-185,-523,-171,68,424,0.1,0,25,4
8,0.1,0.31,0.5,0,116,119,38,-253,-246,-314,45,415,0.1,0,25,4
9,0.1,0.31,0.5,0,46,31,34,-276,54,62,65,177,0.1,0,25,4
10,0.1,0.31,0.5,0,44,27,34,-566,52,75,58,467,0.1,0,25,4
11,0.1,0.31,0.5,0,40,29,32,-208,50,65,69,109,0.1,0,25,4
12,0.1,0.31,0.5,0,37,34,31,-453,62,55,70,354,0.1,0,25,4
13,0.1,0.31,0.5,0,37,41,36,-165,53,31,52,70,0.1,0,25,4
14,0.1,0.31,0.5,0,37,32,32,-262,-186,55,67,163,0.1,0,25,4
15,0.1,0.31,0.5,0,40,31,32,-266,53,70,-132,167,0.1,0,25,4
16,0.1,0.31,0.5,0,39,27,27,-430,56,74,74,331,0.1,0,25,4
17,0.1,0.31,0.5,0,52,29,28,-195,21,62,69,96,0.1,0,25,4
18,0.1,0.31,0.5,0,42,27,27,-224,53,74,74,125,0.1,0,25,4
19,0.1,0.31,0.5,0,39,32,27,-360,59,68,71,261,0.1,0,25,4
20,0.1,0.31,0.5,0,126,27,27,-1047,-289,73,70,948,0.1,0,25,4
21,0.1,0.31,0.5,0,43,27,34,-230,53,-168,66,131,0.1,0,25,4
22,0.1,0.31,0.5,0,40,28,28,-533,56,70,71,434,0.1,0,25,4
23,0.1,0.31,0.5,0,42,29,27,-331,57,68,73,232,0.1,0,25,4
24,0.1,0.31,0.5,127,42,27,27,-369,-151,71,73,470,0.1,0,25,4
25,0.1,0.31,0.5,49,68,32,27,47,-26,65,75,127,0.1,1,25,4
26,0.1,0.31,0.5,65,39,28,27,-3,57,73,75,104,0.1,1,25,4
27,0.1,0.31,0.5,65,40,30,29,-168,55,73,64,69,0.1,0,25,4
28,0.1,0.31,0.5,63,42,29,29,-283,53,67,75,184,0.1,0,25,4
29,0.1,0.31,0.5,49,41,34,28,47,58,53,70,54,0.1,1,25,4
30,0.1,0.31,0.5,48,40,27,36,44,58,77,53,57,0.1,1,25,4
31,0.1,0.31,0.5,73,41,38,30,-24,52,42,69,125,0.1,1,25,4
32,0.1,0.31,0.5,41,39,37,27,57,61,67,75,44,0.1,1,25,4
33,0.1,0.31,0.5,52,40,31,27,30,56,64,-157,71,0.1,0,25,4
34,0.1,0.31,0.5,40,40,27,28,57,59,74,72,44,0.1,1,25,4
35,0.1,0.31,0.5,41,39,34,27,61,63,55,-132,46,0.1,0,25,4
36,0.1,0.31,0.5,82,39,32,28,-11,59,56,66,112,0.1,1,25,4
37,0.1,0.31,0.5,66,45,27,27,-131,53,69,75,48,0.1,0,25,4
38,0.1,0.31,0.5,34,40,40,29,63,60,59,57,44,0.1,1,25,4
39,0.1,0.31,0.5,38,42,27,27,54,58,73,75,47,0.1,1,25,4
40,0.1,0.31,0.5,34,42,31,27,59,57,67,-164,65,0.1,0,25,4
41,0.1,0.31,0.5,34,58,31,32,61,16,63,59,85,0.1,1,25,4
42,0.1,0.31,0.5,33,45,27,28,69,58,73,69,43,0.1,1,25,4
43,0.1,0.31,0.5,33,45,27,31,-150,-471,74,66,372,0.1,0,25,4
44,0.1,0.31,0.5,33,40,31,27,67,61,65,74,40,0.1,1,25,4
45,0.1,0.31,0.5,42,45,27,29,38,56,72,63,63,0.1,1,25,4
46,0.1,0.31,0.5,44,41,27,33,31,60,73,58,70,0.1,1,25,4
47,0.1,0.31,0.5,38,50,27,33,55,37,75,-122,64,0.1,0,25,4
48,0.1,0.31,0.5,35,47,27,27,64,-181,-722,71,623,0.1,0,25,4
49,0.1,0.31,0.5,35,46,38,28,-135,-180,41,71,81,0.1,0,25,4
50,0.1,0.31,0.5,29,25,27,28,-134,-145,75,-121,46,0.1,0,25,4
51,0.1,0.31,0.5,7,18,28,27,-152,-256,65,70,157,0.1,0,25,4
52,0.1,0.31,0.5,7,18,31,28,-246,-186,59,65,147,0.1,0,25,4
53,0.1,0.31,0.5,7,18,26,27,-328,-373,77,72,274,0.1,0,25,4
54,0.1,0.31,0.5,6,12,26,38,-462,-320,-158,51,363,0.1,0,25,4
55,0.1,0.31,0.5,5,12,25,27,-324,-535,74,73,436,0.1,0,25,4
56,0.1,0.31,0.5,3,12,31,27,-207,-315,64,74,216,0.1,0,25,4
57,0.1,0.31,0.5,3,12,25,50,-233,-553,77,30,454,0.1,0,25,4
58,0.1,0.31,0.5,119,9,22,27,-218,-302,-404,75,319,0.1,0,25,4
59,0.1,0.31,0.5,57,100,34,27,36,-310,49,75,411,0.1,1,25,4
60,0.1,0.31,0.5,54,32,34,27,42,64,-149,75,59,0.1,0,25,4
61,0.1,0.31,0.5,57,41,25,31,39,47,77,68,62,0.1,1,25,4
62,0.1,0.31,0.5,59,36,28,27,34,56,67,73,67,0.1,1,25,4
63,0.1,0.31,0.5,59,33,26,30,-193,67,72,72,94,0.1,0,25,4
64,0.1,0.31,0.5,76,33,30,27,5,69,64,75,96,0.1,1,25,4
