eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-145,-144,-183,-182,84,0.1,0,15,4
1,0.1,0.31,0.5,0,0,0,0,-181,-460,-183,-183,361,0.1,0,15,4
2,0.1,0.31,0.5,0,0,80,0,-135,-121,-248,-154,349,0.1,0,15,4
3,0.1,0.31,0.5,23,0,41,0,68,-324,58,-137,225,0.1,0,15,4
4,0.1,0.31,0.5,19,0,42,0,83,-223,50,-216,124,0.1,0,15,4
5,0.1,0.31,0.5,19,33,42,0,82,31,-118,-236,137,0.1,0,15,4
6,0.1,0.31,0.5,23,19,42,18,76,77,-125,70,31,0.1,0,15,4
7,0.1,0.31,0.5,20,19,34,15,81,82,61,83,40,0.1,1,15,4
8,0.1,0.31,0.5,19,19,35,19,78,83,57,78,44,0.1,1,15,4
9,0.1,0.31,0.5,19,20,34,16,82,79,65,83,36,0.1,1,15,4
10,0.1,0.31,0.5,18,20,42,16,79,78,36,-130,65,0.1,0,15,4
11,0.1,0.31,0.5,21,38,38,16,72,40,43,-116,61,0.1,0,15,4
12,0.1,0.31,0.5,21,25,38,15,81,71,-152,83,53,0.1,0,15,4
13,0.1,0.31,0.5,21,20,21,17,-121,82,-126,83,27,0.1,0,15,4
14,0.1,0.31,0.5,25,17,26,15,68,83,8,80,93,0.1,1,15,4
15,0.1,0.31,0.5,18,17,17,15,82,85,85,85,19,0.1,1,15,4
16,0.1,0.31,0.5,18,17,17,16,-118,85,85,77,24,0.1,0,15,4
17,0.1,0.31,0.5,19,17,17,18,80,84,82,74,27,0.1,1,15,4
18,0.1,0.31,0.5,16,17,17,15,83,84,85,85,18,0.1,1,15,4
19,0.1,0.31,0.5,17,17,19,19,85,-172,79,80,73,0.1,0,15,4
20,0.1,0.31,0.5,17,17,17,15,84,81,84,87,20,0.1,1,15,4
21,0.1,0.31,0.5,19,20,17,16,79,69,84,86,32,0.1,1,15,4
22,0.1,0.31,0.5,17,17,17,16,84,85,82,85,19,0.1,1,15,4
23,0.1,0.31,0.5,16,18,17,15,83,84,84,87,18,0.1,1,15,4
24,0.1,0.31,0.5,16,18,16,15,-113,85,84,87,17,0.1,0,15,4
25,0.1,0.31,0.5,16,17,17,15,83,85,83,-114,18,0.1,0,15,4
26,0.1,0.31,0.5,17,19,18,15,85,76,79,87,25,0.1,1,15,4
27,0.1,0.31,0.5,17,17,17,15,85,85,85,-153,54,0.1,0,15,4
28,0.1,0.31,0.5,16,17,17,15,83,83,84,83,18,0.1,1,15,4
29,0.1,0.31,0.5,17,17,16,17,83,85,82,85,19,0.1,1,15,4
30,0.1,0.31,0.5,18,17,19,15,77,-204,80,87,105,0.1,0,15,4
31,0.1,0.31,0.5,16,19,17,15,83,87,85,87,18,0.1,1,15,4
32,0.1,0.31,0.5,18,17,17,16,80,82,80,83,21,0.1,1,15,4
33,0.1,0.31,0.5,18,17,17,15,-146,83,79,83,47,0.1,0,15,4
34,0.1,0.31,0.5,17,18,17,50,85,82,85,-6,107,0.1,1,15,4
35,0.1,0.31,0.5,17,17,17,23,85,83,85,76,25,0.1,1,15,4
36,0.1,0.31,0.5,17,18,17,25,84,82,84,74,27,0.1,1,15,4
37,0.1,0.31,0.5,17,22,20,25,85,75,78,-113,26,0.1,0,15,4
38,0.1,0.31,0.5,17,17,17,25,85,85,85,68,33,0.1,1,15,4
39,0.1,0.31,0.5,18,17,17,29,80,85,85,63,38,0.1,1,15,4
40,0.1,0.31,0.5,17,18,17,20,82,85,83,81,20,0.1,1,15,4
41,0.1,0.31,0.5,17,17,17,22,-196,85,82,76,97,0.1,0,15,4
42,0.1,0.31,0.5,17,17,17,18,84,85,85,83,18,0.1,1,15,4
43,0.1,0.31,0.5,21,19,18,19,81,76,82,82,25,0.1,1,15,4
44,0.1,0.31,0.5,17,17,22,19,85,85,73,83,28,0.1,1,15,4
45,0.1,0.31,0.5,17,17,17,19,84,85,82,-252,153,0.1,0,15,4
46,0.1,0.31,0.5,18,17,17,19,80,85,83,83,21,0.1,1,15,4
47,0.1,0.31,0.5,23,17,17,24,69,85,84,67,34,0.1,1,15,4
48,0.1,0.31,0.5,17,17,18,21,84,85,82,73,28,0.1,1,15,4
49,0.1,0.31,0.5,17,17,17,20,85,-113,84,76,25,0.1,0,15,4
50,0.1,0.31,0.5,18,17,17,19,86,-120,85,83,21,0.1,0,15,4
51,0.1,0.31,0.5,18,14,17,19,82,-115,85,83,19,0.1,0,15,4
52,0.1,0.31,0.5,17,4,17,20,83,-123,84,81,24,0.1,0,15,4
53,0.1,0.31,0.5,18,4,17,20,83,-196,85,-111,97,0.1,0,15,4
54,0.1,0.31,0.5,17,4,17,20,84,-202,85,85,103,0.1,0,15,4
55,0.1,0.31,0.5,17,4,17,18,84,-196,85,83,97,0.1,0,15,4
56,0.1,0.31,0.5,18,35,18,23,82,16,83,71,85,0.1,1,15,4
57,0.1,0.31,0.5,18,17,20,19,85,83,84,82,19,0.1,1,15,4
58,0.1,0.31,0.5,17,15,23,20,85,84,79,78,23,0.1,1,15,4
59,0.1,0.31,0.5,17,15,23,19,85,87,-231,79,132,0.1,0,15,4
60,0.1,0.31,0.5,18,15,23,19,83,87,82,83,19,0.1,1,15,4
61,0.1,0.31,0.5,17,24,20,19,85,73,81,82,28,0.1,1,15,4
62,0.1,0.31,0.5,17,15,18,18,-112,87,83,83,18,0.1,0,15,4
63,0.1,0.31,0.5,17,14,19,18,-119,87,83,79,22,0.1,0,15,4
64,0.1,0.31,0.5,17,22,19,19,85,66,-174,83,75,0.1,0,15,4
65,0.1,0.31,0.5,19,22,19,20,84,-167,81,81,68,0.1,0,15,4
66,0.1,0.31,0.5,17,23,23,19,83,68,85,81,33,0.1,1,15,4
67,0.1,0.31,0.5,17,33,19,19,85,41,79,83,60,0.1,1,15,4
68,0.1,0.31,0.5,16,25,17,19,-123,76,-121,-115,25,0.1,0,15,4
69,0.1,0.31,0.5,25,26,20,22,65,75,78,86,36,0.1,1,15,4
70,0.1,0.31,0.5,17,25,20,19,85,85,80,83,21,0.1,1,15,4
71,0.1,0.31,0.5,17,24,20,19,85,71,78,81,30,0.1,1,15,4
72,0.1,0.31,0.5,17,24,19,19,-157,43,81,83,58,0.1,0,15,4
73,0.1,0.31,0.5,16,28,22,19,-115,24,82,83,77,0.1,0,15,4
74,0.1,0.31,0.5,8,18,19,19,-125,68,81,82,33,0.1,0,15,4
75,0.1,0.31,0.5,8,18,19,19,-135,-225,83,83,126,0.1,0,15,4
76,0.1,0.31,0.5,6,24,19,19,-131,-378,83,83,479,0.1,0,15,4
77,0.1,0.31,0.5,6,20,23,24,-147,-348,66,71,249,0.1,0,15,4
