eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-130,-118,-177,-119,78,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-130,-110,-110,-142,43,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,0,-134,-114,-152,-165,66,0.1,0,10,4
3,0.1,0.31,0.5,0,0,0,0,-111,-118,-127,-104,28,0.1,0,10,4
4,0.1,0.31,0.5,0,0,0,0,-153,-115,-182,-157,83,0.1,0,10,4
5,0.1,0.31,0.5,0,0,0,19,-116,-112,-132,26,75,0.1,0,10,4
6,0.1,0.31,0.5,0,0,0,10,-127,-121,-120,92,28,0.1,0,10,4
7,0.1,0.31,0.5,0,18,15,10,-126,47,44,92,57,0.1,0,10,4
8,0.1,0.31,0.5,0,12,12,10,-136,89,89,92,37,0.1,0,10,4
9,0.1,0.31,0.5,0,12,16,10,-139,-116,73,92,40,0.1,0,10,4
10,0.1,0.31,0.5,19,12,18,11,33,90,78,86,68,0.1,1,10,4
11,0.1,0.31,0.5,11,12,16,10,91,84,84,91,17,0.1,1,10,4
12,0.1,0.31,0.5,11,12,15,10,91,84,86,92,17,0.1,1,10,4
13,0.1,0.31,0.5,11,12,15,10,-111,90,85,92,16,0.1,0,10,4
14,0.1,0.31,0.5,11,12,14,12,90,90,82,85,19,0.1,1,10,4
15,0.1,0.31,0.5,12,12,14,10,85,89,85,87,16,0.1,1,10,4
16,0.1,0.31,0.5,12,15,15,13,-122,85,85,78,23,0.1,0,10,4
17,0.1,0.31,0.5,11,12,14,10,91,-107,85,90,16,0.1,0,10,4
18,0.1,0.31,0.5,11,15,16,11,91,50,81,91,51,0.1,1,10,4
19,0.1,0.31,0.5,11,12,14,12,90,90,89,90,12,0.1,1,10,4
20,0.1,0.31,0.5,11,12,12,11,91,90,88,88,13,0.1,1,10,4
21,0.1,0.31,0.5,11,12,13,12,85,89,89,88,16,0.1,1,10,4
22,0.1,0.31,0.5,10,12,12,12,89,89,89,90,12,0.1,1,10,4
23,0.1,0.31,0.5,12,12,13,12,86,90,88,90,15,0.1,1,10,4
24,0.1,0.31,0.5,11,12,12,12,91,90,89,90,12,0.1,1,10,4
25,0.1,0.31,0.5,11,12,12,12,90,89,87,88,14,0.1,1,10,4
26,0.1,0.31,0.5,11,12,12,12,91,90,89,90,12,0.1,1,10,4
27,0.1,0.31,0.5,11,11,12,12,90,89,-107,90,12,0.1,0,10,4
28,0.1,0.31,0.5,11,12,12,12,90,90,87,89,14,0.1,1,10,4
29,0.1,0.31,0.5,11,12,13,12,87,89,89,89,14,0.1,1,10,4
30,0.1,0.31,0.5,11,11,13,13,-111,88,89,89,13,0.1,0,10,4
31,0.1,0.31,0.5,11,14,13,12,89,78,-111,90,23,0.1,0,10,4
32,0.1,0.31,0.5,11,12,14,12,89,88,89,90,13,0.1,1,10,4
33,0.1,0.31,0.5,11,12,13,15,90,90,89,86,15,0.1,1,10,4
34,0.1,0.31,0.5,11,11,13,12,90,88,89,90,13,0.1,1,10,4
35,0.1,0.31,0.5,11,11,12,12,91,-111,88,90,13,0.1,0,10,4
36,0.1,0.31,0.5,11,14,12,12,91,91,89,90,12,0.1,1,10,4
37,0.1,0.31,0.5,11,11,13,12,91,88,93,89,13,0.1,1,10,4
38,0.1,0.31,0.5,11,10,12,12,91,91,89,90,12,0.1,1,10,4
39,0.1,0.31,0.5,11,10,9,12,90,92,90,90,11,0.1,1,10,4
40,0.1,0.31,0.5,11,10,12,12,-111,92,78,89,23,0.1,0,10,4
41,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
42,0.1,0.31,0.5,12,10,11,12,86,92,91,90,15,0.1,1,10,4
43,0.1,0.31,0.5,11,10,13,12,91,92,86,82,19,0.1,1,10,4
44,0.1,0.31,0.5,10,10,11,11,90,92,91,90,11,0.1,1,10,4
45,0.1,0.31,0.5,11,11,11,12,86,90,91,90,15,0.1,1,10,4
46,0.1,0.31,0.5,14,10,11,13,79,92,91,90,22,0.1,1,10,4
47,0.1,0.31,0.5,15,10,11,12,87,92,90,90,14,0.1,1,10,4
48,0.1,0.31,0.5,11,22,13,12,90,75,89,90,26,0.1,1,10,4
49,0.1,0.31,0.5,11,10,11,12,91,92,91,89,12,0.1,1,10,4
50,0.1,0.31,0.5,10,10,11,12,89,90,91,90,12,0.1,1,10,4
51,0.1,0.31,0.5,11,10,11,12,90,91,91,88,13,0.1,1,10,4
52,0.1,0.31,0.5,11,10,11,12,89,92,91,90,12,0.1,1,10,4
53,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
54,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
55,0.1,0.31,0.5,14,10,11,12,89,-114,91,90,15,0.1,0,10,4
56,0.1,0.31,0.5,11,10,11,11,91,91,91,90,11,0.1,1,10,4
57,0.1,0.31,0.5,11,10,11,11,90,92,90,90,11,0.1,1,10,4
58,0.1,0.31,0.5,11,10,13,11,91,91,82,-110,19,0.1,0,10,4
59,0.1,0.31,0.5,11,10,10,12,91,92,89,90,12,0.1,1,10,4
60,0.1,0.31,0.5,10,10,10,12,91,92,-107,-105,10,0.1,0,10,4
61,0.1,0.31,0.5,10,10,11,12,86,92,90,90,15,0.1,1,10,4
62,0.1,0.31,0.5,11,10,10,11,91,92,90,90,11,0.1,1,10,4
63,0.1,0.31,0.5,12,10,10,12,91,92,89,90,12,0.1,1,10,4
64,0.1,0.31,0.5,10,10,11,12,90,91,91,89,12,0.1,1,10,4
65,0.1,0.31,0.5,11,10,10,12,91,90,90,90,11,0.1,1,10,4
66,0.1,0.31,0.5,10,10,11,12,89,92,91,90,12,0.1,1,10,4
67,0.1,0.31,0.5,11,10,11,11,89,92,89,86,15,0.1,1,10,4
68,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
69,0.1,0.31,0.5,12,10,11,13,85,92,89,84,17,0.1,1,10,4
70,0.1,0.31,0.5,12,10,12,12,-121,92,88,90,22,0.1,0,10,4
71,0.1,0.31,0.5,11,10,11,12,91,92,87,89,14,0.1,1,10,4
72,0.1,0.31,0.5,11,10,11,11,91,92,91,88,13,0.1,1,10,4
73,0.1,0.31,0.5,11,10,10,11,90,90,90,90,11,0.1,1,10,4
74,0.1,0.31,0.5,10,10,11,11,89,92,91,89,12,0.1,1,10,4
75,0.1,0.31,0.5,11,9,11,11,91,90,91,90,11,0.1,1,10,4
76,0.1,0.31,0.5,11,10,11,12,91,89,91,90,12,0.1,1,10,4
77,0.1,0.31,0.5,11,10,11,11,-113,92,91,86,15,0.1,0,10,4
78,0.1,0.31,0.5,11,11,11,11,91,91,91,90,11,0.1,1,10,4
79,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
80,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
81,0.1,0.31,0.5,11,10,11,21,89,92,91,68,33,0.1,1,10,4
82,0.1,0.31,0.5,11,10,11,11,91,92,91,90,11,0.1,1,10,4
83,0.1,0.31,0.5,11,10,11,11,91,92,91,88,13,0.1,1,10,4
84,0.1,0.31,0.5,11,10,11,12,91,90,91,89,12,0.1,1,10,4
85,0.1,0.31,0.5,12,10,11,11,91,92,91,89,12,0.1,1,10,4
86,0.1,0.31,0.5,11,10,12,11,89,92,89,89,12,0.1,1,10,4
87,0.1,0.31,0.5,15,10,11,12,85,90,91,88,16,0.1,1,10,4
88,0.1,0.31,0.5,11,10,11,13,91,90,89,81,20,0.1,1,10,4
89,0.1,0.31,0.5,11,10,11,11,91,92,91,89,12,0.1,1,10,4
90,0.1,0.31,0.5,11,11,11,11,91,91,91,90,11,0.1,1,10,4
91,0.1,0.31,0.5,11,10,11,11,91,91,91,90,11,0.1,1,10,4
92,0.1,0.31,0.5,11,10,11,11,91,90,91,90,11,0.1,1,10,4
93,0.1,0.31,0.5,10,10,11,12,90,92,91,90,11,0.1,1,10,4
94,0.1,0.31,0.5,11,9,11,12,90,89,91,90,12,0.1,1,10,4
95,0.1,0.31,0.5,10,10,11,11,91,92,91,90,11,0.1,1,10,4
96,0.1,0.31,0.5,11,10,11,16,91,92,91,89,12,0.1,1,10,4
97,0.1,0.31,0.5,10,10,13,8,91,-105,91,91,10,0.1,0,10,4
98,0.1,0.31,0.5,11,10,11,13,90,92,91,76,25,0.1,1,10,4
99,0.1,0.31,0.5,11,10,10,10,-106,91,91,92,10,0.1,0,10,4
100,0.1,0.31,0.5,11,9,11,11,-106,90,91,92,11,0.1,0,10,4
101,0.1,0.31,0.5,3,11,10,10,-106,91,90,92,11,0.1,0,10,4
102,0.1,0.31,0.5,3,12,12,10,-136,90,93,92,37,0.1,0,10,4
103,0.1,0.31,0.5,3,10,11,10,-178,92,91,92,79,0.1,0,10,4
104,0.1,0.31,0.5,3,10,11,10,-113,92,89,92,14,0.1,0,10,4
105,0.1,0.31,0.5,3,11,11,10,-165,89,-122,92,66,0.1,0,10,4
106,0.1,0.31,0.5,3,10,12,11,-214,92,87,90,115,0.1,0,10,4
107,0.1,0.31,0.5,3,10,9,10,-107,92,93,92,9,0.1,0,10,4
108,0.1,0.31,0.5,3,10,9,10,-184,92,93,92,85,0.1,0,10,4
109,0.1,0.31,0.5,3,10,9,10,-193,91,93,92,94,0.1,0,10,4
110,0.1,0.31,0.5,3,10,9,10,-111,92,93,92,12,0.1,0,10,4
111,0.1,0.31,0.5,3,10,11,10,-125,92,93,92,26,0.1,0,10,4
112,0.1,0.31,0.5,3,10,10,10,-228,92,93,92,129,0.1,0,10,4
113,0.1,0.31,0.5,3,10,9,10,-115,92,93,91,16,0.1,0,10,4
114,0.1,0.31,0.5,3,10,9,10,-123,91,92,92,24,0.1,0,10,4
115,0.1,0.31,0.5,3,10,9,10,-150,92,93,92,51,0.1,0,10,4
116,0.1,0.31,0.5,3,10,9,10,-131,90,93,92,32,0.1,0,10,4
117,0.1,0.31,0.5,3,10,9,10,-178,92,93,92,79,0.1,0,10,4
118,0.1,0.31,0.5,3,10,9,10,-286,92,90,92,187,0.1,0,10,4
