eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,40,0,-238,-127,-192,-132,25,-232,139,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,0,40,0,-240,-151,-298,-128,-159,-168,199,0.1,0,20,6
2,0.1,0.31,0.5,86,0,0,0,28,0,-177,-126,-133,-208,69,-273,278,0.1,0,20,6
3,0.1,0.31,0.5,31,0,0,0,30,0,65,-182,-109,-224,61,-200,125,0.1,0,20,6
4,0.1,0.31,0.5,31,0,0,0,30,0,-120,-251,-121,-209,63,-208,152,0.1,0,20,6
5,0.1,0.31,0.5,34,0,0,0,48,23,58,-424,-128,-132,21,54,325,0.1,0,20,6
6,0.1,0.31,0.5,22,44,0,0,48,16,-141,-24,-157,-261,-139,82,162,0.1,0,20,6
7,0.1,0.31,0.5,18,22,0,0,33,16,-273,80,-304,-250,60,-112,205,0.1,0,20,6
8,0.1,0.31,0.5,18,23,0,0,31,17,-287,72,-344,-191,60,81,245,0.1,0,20,6
9,0.1,0.31,0.5,13,28,0,0,29,16,-288,63,-264,-185,73,85,189,0.1,0,20,6
10,0.1,0.31,0.5,13,24,0,0,25,21,-305,74,-171,-185,75,73,206,0.1,0,20,6
11,0.1,0.31,0.5,13,24,0,0,25,16,-233,-124,-291,-332,73,84,233,0.1,0,20,6
12,0.1,0.31,0.5,13,25,0,0,25,16,-213,76,-292,-142,76,86,193,0.1,0,20,6
13,0.1,0.31,0.5,13,26,0,0,27,17,-360,76,-175,-127,70,78,261,0.1,0,20,6
14,0.1,0.31,0.5,13,25,67,0,29,16,-337,76,-47,-229,65,88,238,0.1,0,20,6
15,0.1,0.31,0.5,13,24,22,0,29,17,-286,76,78,-208,-149,85,187,0.1,0,20,6
16,0.1,0.31,0.5,13,24,29,0,25,16,-310,73,61,-161,76,85,211,0.1,0,20,6
17,0.1,0.31,0.5,13,31,25,0,44,16,-204,56,75,-162,26,86,105,0.1,0,20,6
18,0.1,0.31,0.5,13,24,21,0,31,16,-207,78,77,-150,62,85,108,0.1,0,20,6
19,0.1,0.31,0.5,13,25,21,0,29,19,-277,75,79,-249,-113,90,178,0.1,0,20,6
20,0.1,0.31,0.5,88,24,26,0,27,13,-97,76,69,-299,76,86,200,0.1,0,20,6
21,0.1,0.31,0.5,40,36,22,0,23,14,58,60,77,-140,77,88,43,0.1,0,20,6
22,0.1,0.31,0.5,38,23,49,0,21,14,60,74,-9,-312,79,87,213,0.1,0,20,6
23,0.1,0.31,0.5,38,73,21,0,21,14,-179,-63,80,-169,-119,88,164,0.1,0,20,6
24,0.1,0.31,0.5,13,32,21,0,17,14,-185,72,-245,-207,-183,-121,146,0.1,0,20,6
25,0.1,0.31,0.5,8,26,20,0,61,14,-183,70,-126,-245,-29,88,146,0.1,0,20,6
26,0.1,0.31,0.5,8,24,23,34,35,14,-135,70,73,35,54,88,66,0.1,0,20,6
27,0.1,0.31,0.5,8,24,24,20,33,14,-217,78,74,80,67,87,118,0.1,0,20,6
28,0.1,0.31,0.5,8,24,28,20,33,17,-385,78,67,80,66,83,286,0.1,0,20,6
29,0.1,0.31,0.5,6,24,21,20,29,22,-253,78,79,80,71,73,154,0.1,0,20,6
30,0.1,0.31,0.5,3,24,21,20,30,14,-386,76,79,82,65,88,287,0.1,0,20,6
31,0.1,0.31,0.5,3,28,23,20,34,14,-265,71,73,82,73,87,166,0.1,0,20,6
32,0.1,0.31,0.5,46,28,35,20,29,14,-10,-149,48,82,72,88,111,0.1,0,20,6
33,0.1,0.31,0.5,28,24,22,26,29,15,70,74,79,69,71,90,32,0.1,1,20,6
34,0.1,0.31,0.5,30,31,31,50,30,14,52,54,59,-18,69,86,119,0.1,1,20,6
35,0.1,0.31,0.5,31,26,30,23,35,14,46,73,68,79,50,86,55,0.1,1,20,6
36,0.1,0.31,0.5,23,26,29,20,29,14,75,72,73,80,72,88,29,0.1,1,20,6
37,0.1,0.31,0.5,24,28,33,21,29,14,75,72,66,80,73,86,35,0.1,1,20,6
38,0.1,0.31,0.5,23,26,27,21,29,14,79,76,53,-127,71,88,48,0.1,0,20,6
39,0.1,0.31,0.5,23,25,22,20,28,14,78,73,80,81,73,87,28,0.1,1,20,6
40,0.1,0.31,0.5,23,33,25,23,29,14,77,50,70,73,71,88,51,0.1,1,20,6
41,0.1,0.31,0.5,30,33,21,20,29,14,61,-277,81,79,-157,88,178,0.1,0,20,6
42,0.1,0.31,0.5,23,29,21,20,29,15,77,64,81,80,69,83,37,0.1,1,20,6
43,0.1,0.31,0.5,23,24,21,21,23,15,79,67,82,80,-128,88,34,0.1,0,20,6
44,0.1,0.31,0.5,26,28,29,20,31,14,67,58,59,78,62,86,43,0.1,1,20,6
45,0.1,0.31,0.5,27,26,21,21,27,14,65,77,81,82,69,88,36,0.1,1,20,6
46,0.1,0.31,0.5,23,55,21,22,27,14,74,-29,80,76,74,88,130,0.1,1,20,6
47,0.1,0.31,0.5,24,24,21,76,27,14,76,77,79,-65,77,87,166,0.1,1,20,6
48,0.1,0.31,0.5,23,24,21,38,27,14,79,74,81,45,75,88,56,0.1,1,20,6
49,0.1,0.31,0.5,23,24,25,38,24,14,-118,77,75,-105,-123,88,26,0.1,0,20,6
50,0.1,0.31,0.5,23,24,21,38,24,14,-118,78,81,-105,-144,88,45,0.1,0,20,6
51,0.1,0.31,0.5,6,24,21,31,13,14,-138,78,81,-105,-140,88,41,0.1,0,20,6
52,0.1,0.31,0.5,6,25,22,31,8,14,-264,73,79,-596,-117,87,497,0.1,0,20,6
53,0.1,0.31,0.5,3,24,23,28,8,14,-244,76,79,62,-235,88,145,0.1,0,20,6
54,0.1,0.31,0.5,3,26,22,24,8,24,-251,72,77,77,-563,60,464,0.1,0,20,6
55,0.1,0.31,0.5,3,32,23,24,106,14,-267,55,81,76,-239,88,340,0.1,0,20,6
56,0.1,0.31,0.5,3,24,23,24,33,14,-290,76,-122,76,69,-251,191,0.1,0,20,6
57,0.1,0.31,0.5,3,30,21,24,33,14,-270,51,79,80,64,86,171,0.1,0,20,6
58,0.1,0.31,0.5,3,24,27,21,38,14,-167,76,70,-133,44,88,68,0.1,0,20,6
