eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-194,-140,-125,-236,-157,-138,-109,-173,137,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-197,-149,-112,-184,-230,-132,-158,-163,131,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-522,-110,-125,-194,-243,-200,-112,-155,423,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,0,58,0,0,-185,-111,-253,-153,-250,-129,-175,-104,230,0.1,0,20,8
4,0.1,0.31,0.5,0,0,0,0,0,16,0,0,-293,-176,-124,-130,-190,84,-254,-163,194,0.1,0,20,8
5,0.1,0.31,0.5,0,0,0,0,0,29,0,0,-345,-255,-256,-184,-368,48,-120,-155,269,0.1,0,20,8
6,0.1,0.31,0.5,0,0,0,0,0,20,0,0,-275,-123,-478,-149,-151,82,-128,-179,379,0.1,0,20,8
7,0.1,0.31,0.5,0,0,0,0,0,16,0,0,-220,-357,-257,-144,-168,86,-144,-157,258,0.1,0,20,8
8,0.1,0.31,0.5,0,0,0,48,0,16,0,0,-191,-163,-133,-45,-253,84,-282,-160,183,0.1,0,20,8
9,0.1,0.31,0.5,0,0,33,23,0,16,0,0,-481,-455,36,78,-170,86,-232,-171,382,0.1,0,20,8
10,0.1,0.31,0.5,0,0,20,26,0,16,0,0,-216,-363,81,66,-209,84,-154,-119,264,0.1,0,20,8
11,0.1,0.31,0.5,133,0,20,24,0,18,0,0,-239,-238,78,65,-210,80,-130,-121,340,0.1,0,20,8
12,0.1,0.31,0.5,41,53,24,22,0,16,0,0,57,-68,71,79,-229,85,-115,-247,169,0.1,0,20,8
13,0.1,0.31,0.5,41,30,20,23,0,16,0,0,59,65,81,77,-178,86,-237,-116,138,0.1,0,20,8
14,0.1,0.31,0.5,45,27,19,26,0,16,0,0,52,73,81,68,-314,80,-267,-116,215,0.1,0,20,8
15,0.1,0.31,0.5,36,27,19,22,0,16,0,0,64,-188,80,80,-398,-119,-295,-225,299,0.1,0,20,8
16,0.1,0.31,0.5,38,26,88,30,39,16,0,0,60,76,-118,71,18,84,-201,-467,368,0.1,0,20,8
17,0.1,0.31,0.5,36,25,26,22,17,16,0,0,-137,75,74,80,84,85,-192,-597,498,0.1,0,20,8
18,0.1,0.31,0.5,66,31,23,25,17,16,0,0,-18,59,76,77,84,86,-236,-170,137,0.1,0,20,8
19,0.1,0.31,0.5,49,31,23,22,21,16,27,0,52,-141,-127,79,73,82,44,-191,92,0.1,0,20,8
20,0.1,0.31,0.5,43,26,23,23,19,16,17,62,51,73,79,76,81,86,82,-124,225,0.1,1,20,8
21,0.1,0.31,0.5,40,26,23,22,18,16,16,22,49,75,79,80,83,86,86,74,52,0.1,1,20,8
22,0.1,0.31,0.5,38,27,23,22,17,16,16,22,61,72,75,80,81,86,86,76,40,0.1,1,20,8
23,0.1,0.31,0.5,41,29,23,22,18,16,16,21,58,52,73,80,85,86,82,77,49,0.1,1,20,8
24,0.1,0.31,0.5,39,66,23,35,18,14,18,21,61,-31,79,42,83,81,77,77,132,0.1,1,20,8
