eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,45,-103,-6,107,0.1,0,15,2
1,0.1,0.31,0.5,0,22,-113,65,36,0.1,0,15,2
2,0.1,0.31,0.5,0,19,-103,81,20,0.1,0,15,2
3,0.1,0.31,0.5,0,18,-122,76,25,0.1,0,15,2
4,0.1,0.31,0.5,0,19,-173,77,74,0.1,0,15,2
5,0.1,0.31,0.5,0,19,-137,83,38,0.1,0,15,2
6,0.1,0.31,0.5,0,20,-130,83,31,0.1,0,15,2
7,0.1,0.31,0.5,0,19,-301,82,202,0.1,0,15,2
8,0.1,0.31,0.5,0,18,-117,83,18,0.1,0,15,2
9,0.1,0.31,0.5,0,18,-129,-123,30,0.1,0,15,2
10,0.1,0.31,0.5,0,19,-156,83,57,0.1,0,15,2
11,0.1,0.31,0.5,28,18,52,83,49,0.1,1,15,2
12,0.1,0.31,0.5,19,28,82,29,72,0.1,1,15,2
13,0.1,0.31,0.5,19,19,83,76,25,0.1,1,15,2
14,0.1,0.31,0.5,20,17,79,77,24,0.1,1,15,2
15,0.1,0.31,0.5,31,17,25,78,76,0.1,1,15,2
16,0.1,0.31,0.5,19,16,83,82,19,0.1,1,15,2
17,0.1,0.31,0.5,29,18,59,81,42,0.1,1,15,2
18,0.1,0.31,0.5,23,17,63,83,38,0.1,1,15,2
19,0.1,0.31,0.5,19,28,78,53,48,0.1,1,15,2
20,0.1,0.31,0.5,22,28,73,-125,28,0.1,0,15,2
21,0.1,0.31,0.5,17,17,82,85,19,0.1,1,15,2
22,0.1,0.31,0.5,17,17,-180,83,81,0.1,0,15,2
23,0.1,0.31,0.5,16,17,83,83,18,0.1,1,15,2
24,0.1,0.31,0.5,16,17,-147,-119,48,0.1,0,15,2
25,0.1,0.31,0.5,16,17,81,85,20,0.1,1,15,2
