eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-102,-242,143,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-100,-220,121,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-154,-259,160,0.1,0,15,2
3,0.1,0.31,0.5,0,0,-136,-251,152,0.1,0,15,2
4,0.1,0.31,0.5,0,39,-143,-25,126,0.1,0,15,2
5,0.1,0.31,0.5,0,16,-112,83,18,0.1,0,15,2
6,0.1,0.31,0.5,0,15,-133,86,34,0.1,0,15,2
7,0.1,0.31,0.5,0,15,-121,83,22,0.1,0,15,2
8,0.1,0.31,0.5,0,33,-123,69,32,0.1,0,15,2
9,0.1,0.31,0.5,0,14,-100,86,15,0.1,0,15,2
10,0.1,0.31,0.5,0,13,-107,86,15,0.1,0,15,2
11,0.1,0.31,0.5,0,16,-165,82,66,0.1,0,15,2
12,0.1,0.31,0.5,0,14,-102,87,14,0.1,0,15,2
13,0.1,0.31,0.5,0,14,-142,-125,43,0.1,0,15,2
14,0.1,0.31,0.5,0,16,-172,83,73,0.1,0,15,2
15,0.1,0.31,0.5,0,14,-134,86,35,0.1,0,15,2
16,0.1,0.31,0.5,0,16,-145,83,46,0.1,0,15,2
17,0.1,0.31,0.5,0,15,-395,86,296,0.1,0,15,2
18,0.1,0.31,0.5,0,15,-207,87,108,0.1,0,15,2
19,0.1,0.31,0.5,0,15,-260,87,161,0.1,0,15,2
20,0.1,0.31,0.5,0,15,-125,86,26,0.1,0,15,2
21,0.1,0.31,0.5,0,15,-225,84,126,0.1,0,15,2
22,0.1,0.31,0.5,0,16,-303,80,204,0.1,0,15,2
23,0.1,0.31,0.5,0,15,-137,87,38,0.1,0,15,2
24,0.1,0.31,0.5,0,16,-141,82,42,0.1,0,15,2
25,0.1,0.31,0.5,0,15,-158,87,59,0.1,0,15,2
26,0.1,0.31,0.5,30,17,48,79,53,0.1,1,15,2
27,0.1,0.31,0.5,20,15,68,87,33,0.1,1,15,2
28,0.1,0.31,0.5,19,15,67,-120,34,0.1,0,15,2
29,0.1,0.31,0.5,18,15,77,85,24,0.1,1,15,2
30,0.1,0.31,0.5,19,15,81,87,20,0.1,1,15,2
31,0.1,0.31,0.5,16,15,84,86,17,0.1,1,15,2
32,0.1,0.31,0.5,17,16,85,76,25,0.1,1,15,2
33,0.1,0.31,0.5,17,18,85,74,27,0.1,1,15,2
34,0.1,0.31,0.5,16,15,83,87,18,0.1,1,15,2
35,0.1,0.31,0.5,16,15,76,87,25,0.1,1,15,2
36,0.1,0.31,0.5,18,15,82,87,19,0.1,1,15,2
37,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
38,0.1,0.31,0.5,17,14,85,84,17,0.1,1,15,2
39,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
40,0.1,0.31,0.5,49,20,14,78,87,0.1,1,15,2
41,0.1,0.31,0.5,21,15,69,87,32,0.1,1,15,2
42,0.1,0.31,0.5,17,19,83,74,27,0.1,1,15,2
43,0.1,0.31,0.5,17,15,81,87,20,0.1,1,15,2
44,0.1,0.31,0.5,16,15,84,87,17,0.1,1,15,2
45,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
46,0.1,0.31,0.5,17,15,85,81,20,0.1,1,15,2
47,0.1,0.31,0.5,16,14,87,87,14,0.1,1,15,2
48,0.1,0.31,0.5,16,15,84,87,17,0.1,1,15,2
49,0.1,0.31,0.5,16,14,-101,87,14,0.1,0,15,2
50,0.1,0.31,0.5,16,15,-101,87,14,0.1,0,15,2
51,0.1,0.31,0.5,13,14,-101,87,14,0.1,0,15,2
52,0.1,0.31,0.5,13,14,-103,86,15,0.1,0,15,2
53,0.1,0.31,0.5,13,14,-112,87,14,0.1,0,15,2
54,0.1,0.31,0.5,9,14,-113,87,14,0.1,0,15,2
55,0.1,0.31,0.5,8,15,-122,87,23,0.1,0,15,2
56,0.1,0.31,0.5,7,15,-105,-171,72,0.1,0,15,2
57,0.1,0.31,0.5,7,15,-146,87,47,0.1,0,15,2
58,0.1,0.31,0.5,7,15,-107,85,16,0.1,0,15,2
59,0.1,0.31,0.5,7,16,-155,85,56,0.1,0,15,2
60,0.1,0.31,0.5,17,15,77,87,24,0.1,1,15,2
61,0.1,0.31,0.5,17,33,85,53,48,0.1,1,15,2
62,0.1,0.31,0.5,15,15,84,87,17,0.1,1,15,2
63,0.1,0.31,0.5,15,17,-121,79,22,0.1,0,15,2
64,0.1,0.31,0.5,18,15,76,87,25,0.1,1,15,2
65,0.1,0.31,0.5,16,16,84,87,17,0.1,1,15,2
66,0.1,0.31,0.5,17,15,85,-127,28,0.1,0,15,2
67,0.1,0.31,0.5,16,15,84,87,17,0.1,1,15,2
68,0.1,0.31,0.5,16,15,84,87,17,0.1,1,15,2
69,0.1,0.31,0.5,16,17,85,85,16,0.1,1,15,2
70,0.1,0.31,0.5,18,15,83,82,19,0.1,1,15,2
71,0.1,0.31,0.5,22,15,72,86,29,0.1,1,15,2
72,0.1,0.31,0.5,17,16,84,87,17,0.1,1,15,2
73,0.1,0.31,0.5,16,14,85,85,16,0.1,1,15,2
74,0.1,0.31,0.5,16,15,85,86,16,0.1,1,15,2
75,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
76,0.1,0.31,0.5,17,15,82,85,19,0.1,1,15,2
77,0.1,0.31,0.5,16,15,81,85,20,0.1,1,15,2
78,0.1,0.31,0.5,16,15,-129,-116,30,0.1,0,15,2
79,0.1,0.31,0.5,16,15,83,87,18,0.1,1,15,2
80,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
81,0.1,0.31,0.5,16,15,85,85,16,0.1,1,15,2
82,0.1,0.31,0.5,19,21,72,77,29,0.1,1,15,2
83,0.1,0.31,0.5,17,16,84,85,17,0.1,1,15,2
84,0.1,0.31,0.5,17,17,85,83,18,0.1,1,15,2
85,0.1,0.31,0.5,17,16,84,79,22,0.1,1,15,2
86,0.1,0.31,0.5,19,15,77,86,24,0.1,1,15,2
87,0.1,0.31,0.5,17,15,85,84,17,0.1,1,15,2
88,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
89,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
90,0.1,0.31,0.5,16,15,85,86,16,0.1,1,15,2
91,0.1,0.31,0.5,17,15,79,87,22,0.1,1,15,2
92,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
93,0.1,0.31,0.5,17,21,85,79,22,0.1,1,15,2
94,0.1,0.31,0.5,16,14,85,85,16,0.1,1,15,2
95,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
96,0.1,0.31,0.5,17,17,85,81,20,0.1,1,15,2
97,0.1,0.31,0.5,16,15,83,86,18,0.1,1,15,2
98,0.1,0.31,0.5,16,15,85,87,16,0.1,1,15,2
99,0.1,0.31,0.5,16,14,-109,86,15,0.1,0,15,2
100,0.1,0.31,0.5,16,14,-112,87,14,0.1,0,15,2
101,0.1,0.31,0.5,5,15,-110,86,15,0.1,0,15,2
102,0.1,0.31,0.5,5,14,-115,85,16,0.1,0,15,2
103,0.1,0.31,0.5,5,14,-103,85,16,0.1,0,15,2
104,0.1,0.31,0.5,5,15,-135,87,36,0.1,0,15,2
105,0.1,0.31,0.5,5,15,-423,87,324,0.1,0,15,2
106,0.1,0.31,0.5,25,16,62,85,39,0.1,1,15,2
107,0.1,0.31,0.5,20,15,81,85,20,0.1,1,15,2
108,0.1,0.31,0.5,21,26,81,65,36,0.1,1,15,2
109,0.1,0.31,0.5,21,15,78,87,23,0.1,1,15,2
110,0.1,0.31,0.5,20,15,81,86,20,0.1,1,15,2
111,0.1,0.31,0.5,21,15,79,-118,22,0.1,0,15,2
112,0.1,0.31,0.5,20,15,81,85,20,0.1,1,15,2
113,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
114,0.1,0.31,0.5,21,15,79,85,22,0.1,1,15,2
115,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
116,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
117,0.1,0.31,0.5,24,15,68,87,33,0.1,1,15,2
118,0.1,0.31,0.5,21,20,81,69,32,0.1,1,15,2
119,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
120,0.1,0.31,0.5,26,18,60,81,41,0.1,1,15,2
121,0.1,0.31,0.5,20,17,81,83,20,0.1,1,15,2
122,0.1,0.31,0.5,21,15,79,87,22,0.1,1,15,2
123,0.1,0.31,0.5,21,15,72,87,29,0.1,1,15,2
124,0.1,0.31,0.5,20,15,78,87,23,0.1,1,15,2
125,0.1,0.31,0.5,60,15,-40,87,141,0.1,1,15,2
126,0.1,0.31,0.5,21,15,78,87,23,0.1,1,15,2
127,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
128,0.1,0.31,0.5,20,15,80,87,21,0.1,1,15,2
129,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
130,0.1,0.31,0.5,20,16,81,85,20,0.1,1,15,2
131,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
132,0.1,0.31,0.5,21,15,81,-168,69,0.1,0,15,2
133,0.1,0.31,0.5,20,15,79,87,22,0.1,1,15,2
134,0.1,0.31,0.5,20,15,78,86,23,0.1,1,15,2
135,0.1,0.31,0.5,20,16,81,83,20,0.1,1,15,2
136,0.1,0.31,0.5,25,15,64,87,37,0.1,1,15,2
137,0.1,0.31,0.5,21,16,77,86,24,0.1,1,15,2
138,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
139,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
140,0.1,0.31,0.5,20,15,80,86,21,0.1,1,15,2
141,0.1,0.31,0.5,20,15,81,87,20,0.1,1,15,2
142,0.1,0.31,0.5,22,15,76,87,25,0.1,1,15,2
143,0.1,0.31,0.5,22,16,-107,87,14,0.1,0,15,2
144,0.1,0.31,0.5,20,15,79,87,22,0.1,1,15,2
145,0.1,0.31,0.5,21,15,77,85,24,0.1,1,15,2
146,0.1,0.31,0.5,20,15,80,87,21,0.1,1,15,2
147,0.1,0.31,0.5,20,15,81,86,20,0.1,1,15,2
148,0.1,0.31,0.5,22,15,76,87,25,0.1,1,15,2
