eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-132,-174,75,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-124,-182,83,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-128,-200,101,0.1,0,15,2
3,0.1,0.31,0.5,0,0,-181,-301,202,0.1,0,15,2
4,0.1,0.31,0.5,0,27,-150,44,57,0.1,0,15,2
5,0.1,0.31,0.5,19,20,-149,81,50,0.1,0,15,2
6,0.1,0.31,0.5,20,21,-157,72,58,0.1,0,15,2
7,0.1,0.31,0.5,40,19,15,80,86,0.1,1,15,2
8,0.1,0.31,0.5,35,38,70,77,31,0.1,1,15,2
9,0.1,0.31,0.5,41,19,67,82,34,0.1,1,15,2
10,0.1,0.31,0.5,26,34,75,82,26,0.1,1,15,2
11,0.1,0.31,0.5,34,27,74,72,29,0.1,1,15,2
12,0.1,0.31,0.5,33,39,72,-122,29,0.1,0,15,2
13,0.1,0.31,0.5,30,19,72,81,29,0.1,1,15,2
14,0.1,0.31,0.5,32,35,70,79,31,0.1,1,15,2
15,0.1,0.31,0.5,35,36,77,80,24,0.1,1,15,2
16,0.1,0.31,0.5,38,19,44,79,57,0.1,1,15,2
17,0.1,0.31,0.5,32,34,67,76,34,0.1,1,15,2
18,0.1,0.31,0.5,56,25,24,81,77,0.1,1,15,2
19,0.1,0.31,0.5,33,28,79,81,22,0.1,1,15,2
20,0.1,0.31,0.5,32,30,75,75,26,0.1,1,15,2
21,0.1,0.31,0.5,33,28,-111,81,20,0.1,0,15,2
22,0.1,0.31,0.5,31,30,75,74,27,0.1,1,15,2
23,0.1,0.31,0.5,25,36,77,-120,24,0.1,0,15,2
24,0.1,0.31,0.5,35,25,71,82,30,0.1,1,15,2
25,0.1,0.31,0.5,43,40,55,59,46,0.1,1,15,2
26,0.1,0.31,0.5,26,42,79,-131,32,0.1,0,15,2
27,0.1,0.31,0.5,30,33,79,46,55,0.1,1,15,2
28,0.1,0.31,0.5,34,27,-110,77,24,0.1,0,15,2
29,0.1,0.31,0.5,57,27,4,79,97,0.1,1,15,2
30,0.1,0.31,0.5,29,37,79,-179,80,0.1,0,15,2
31,0.1,0.31,0.5,32,26,78,84,23,0.1,1,15,2
32,0.1,0.31,0.5,27,26,78,85,23,0.1,1,15,2
33,0.1,0.31,0.5,34,33,78,82,23,0.1,1,15,2
34,0.1,0.31,0.5,29,30,77,77,24,0.1,1,15,2
35,0.1,0.31,0.5,30,30,73,83,28,0.1,1,15,2
36,0.1,0.31,0.5,33,35,77,85,24,0.1,1,15,2
37,0.1,0.31,0.5,31,23,73,84,28,0.1,1,15,2
38,0.1,0.31,0.5,38,23,56,85,45,0.1,1,15,2
39,0.1,0.31,0.5,29,33,77,83,24,0.1,1,15,2
40,0.1,0.31,0.5,31,23,74,83,27,0.1,1,15,2
41,0.1,0.31,0.5,33,34,79,79,22,0.1,1,15,2
42,0.1,0.31,0.5,31,35,73,85,28,0.1,1,15,2
43,0.1,0.31,0.5,37,24,-114,81,20,0.1,0,15,2
44,0.1,0.31,0.5,31,27,78,84,23,0.1,1,15,2
45,0.1,0.31,0.5,27,32,79,85,22,0.1,1,15,2
46,0.1,0.31,0.5,35,24,75,85,26,0.1,1,15,2
47,0.1,0.31,0.5,33,27,79,85,22,0.1,1,15,2
48,0.1,0.31,0.5,27,32,78,84,23,0.1,1,15,2
49,0.1,0.31,0.5,32,30,79,75,26,0.1,1,15,2
50,0.1,0.31,0.5,34,22,-114,84,17,0.1,0,15,2
51,0.1,0.31,0.5,32,28,78,87,23,0.1,1,15,2
52,0.1,0.31,0.5,25,25,79,87,22,0.1,1,15,2
53,0.1,0.31,0.5,32,22,76,83,25,0.1,1,15,2
54,0.1,0.31,0.5,34,30,78,83,23,0.1,1,15,2
55,0.1,0.31,0.5,26,25,77,87,24,0.1,1,15,2
56,0.1,0.31,0.5,29,22,73,87,28,0.1,1,15,2
57,0.1,0.31,0.5,35,31,-122,84,23,0.1,0,15,2
58,0.1,0.31,0.5,33,27,78,82,23,0.1,1,15,2
59,0.1,0.31,0.5,27,33,73,69,32,0.1,1,15,2
60,0.1,0.31,0.5,36,31,77,85,24,0.1,1,15,2
61,0.1,0.31,0.5,31,27,73,83,28,0.1,1,15,2
62,0.1,0.31,0.5,32,28,75,79,26,0.1,1,15,2
