eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-130,-309,210,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-179,-165,80,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-161,-256,157,0.1,0,15,2
3,0.1,0.31,0.5,0,0,-107,-156,57,0.1,0,15,2
4,0.1,0.31,0.5,0,30,-125,8,93,0.1,0,15,2
5,0.1,0.31,0.5,13,30,-160,-113,61,0.1,0,15,2
6,0.1,0.31,0.5,17,23,-171,74,72,0.1,0,15,2
7,0.1,0.31,0.5,31,23,18,79,83,0.1,1,15,2
8,0.1,0.31,0.5,43,34,-114,77,24,0.1,0,15,2
9,0.1,0.31,0.5,19,22,83,83,18,0.1,1,15,2
10,0.1,0.31,0.5,30,18,-124,83,25,0.1,0,15,2
11,0.1,0.31,0.5,21,32,85,74,27,0.1,1,15,2
12,0.1,0.31,0.5,26,23,82,77,24,0.1,1,15,2
13,0.1,0.31,0.5,28,31,83,77,24,0.1,1,15,2
14,0.1,0.31,0.5,25,32,81,82,20,0.1,1,15,2
15,0.1,0.31,0.5,25,22,82,84,19,0.1,1,15,2
16,0.1,0.31,0.5,27,32,85,83,18,0.1,1,15,2
17,0.1,0.31,0.5,24,33,80,77,24,0.1,1,15,2
18,0.1,0.31,0.5,22,23,85,73,28,0.1,1,15,2
19,0.1,0.31,0.5,29,33,-119,74,27,0.1,0,15,2
20,0.1,0.31,0.5,21,34,83,-139,40,0.1,0,15,2
21,0.1,0.31,0.5,26,30,82,85,19,0.1,1,15,2
22,0.1,0.31,0.5,31,20,-116,81,20,0.1,0,15,2
23,0.1,0.31,0.5,31,27,-111,80,21,0.1,0,15,2
24,0.1,0.31,0.5,26,20,84,85,17,0.1,1,15,2
25,0.1,0.31,0.5,30,28,-130,81,31,0.1,0,15,2
26,0.1,0.31,0.5,23,14,67,86,34,0.1,1,15,2
27,0.1,0.31,0.5,22,29,81,-150,51,0.1,0,15,2
28,0.1,0.31,0.5,28,17,85,77,24,0.1,1,15,2
29,0.1,0.31,0.5,29,27,-114,87,15,0.1,0,15,2
