eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-191,-248,149,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-131,-231,132,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-134,-206,107,0.1,0,15,2
3,0.1,0.31,0.5,0,33,-131,22,79,0.1,0,15,2
4,0.1,0.31,0.5,20,21,-136,79,37,0.1,0,15,2
5,0.1,0.31,0.5,21,23,-130,73,31,0.1,0,15,2
6,0.1,0.31,0.5,21,23,-173,78,74,0.1,0,15,2
7,0.1,0.31,0.5,21,24,-170,78,71,0.1,0,15,2
8,0.1,0.31,0.5,21,21,-118,76,25,0.1,0,15,2
9,0.1,0.31,0.5,21,21,-173,75,74,0.1,0,15,2
10,0.1,0.31,0.5,21,21,-150,81,51,0.1,0,15,2
11,0.1,0.31,0.5,21,24,-182,71,83,0.1,0,15,2
12,0.1,0.31,0.5,58,21,-66,79,167,0.1,1,15,2
13,0.1,0.31,0.5,42,44,59,73,42,0.1,1,15,2
14,0.1,0.31,0.5,43,24,60,76,41,0.1,1,15,2
15,0.1,0.31,0.5,46,41,36,69,65,0.1,1,15,2
16,0.1,0.31,0.5,43,30,52,77,49,0.1,1,15,2
17,0.1,0.31,0.5,43,30,-111,75,26,0.1,0,15,2
18,0.1,0.31,0.5,43,40,42,78,59,0.1,1,15,2
19,0.1,0.31,0.5,42,28,60,81,41,0.1,1,15,2
20,0.1,0.31,0.5,42,33,63,82,38,0.1,1,15,2
21,0.1,0.31,0.5,39,41,66,62,39,0.1,1,15,2
22,0.1,0.31,0.5,40,26,52,80,49,0.1,1,15,2
23,0.1,0.31,0.5,40,39,60,77,41,0.1,1,15,2
24,0.1,0.31,0.5,41,38,51,80,50,0.1,1,15,2
25,0.1,0.31,0.5,39,28,62,74,39,0.1,1,15,2
26,0.1,0.31,0.5,42,38,53,80,48,0.1,1,15,2
27,0.1,0.31,0.5,44,34,64,80,37,0.1,1,15,2
28,0.1,0.31,0.5,45,29,-147,81,48,0.1,0,15,2
29,0.1,0.31,0.5,38,38,63,71,38,0.1,1,15,2
30,0.1,0.31,0.5,41,26,55,81,46,0.1,1,15,2
31,0.1,0.31,0.5,40,32,57,79,44,0.1,1,15,2
32,0.1,0.31,0.5,44,30,53,80,48,0.1,1,15,2
33,0.1,0.31,0.5,40,29,72,81,29,0.1,1,15,2
34,0.1,0.31,0.5,32,31,73,81,28,0.1,1,15,2
35,0.1,0.31,0.5,43,34,65,79,36,0.1,1,15,2
36,0.1,0.31,0.5,37,31,69,79,32,0.1,1,15,2
37,0.1,0.31,0.5,52,34,17,81,84,0.1,1,15,2
38,0.1,0.31,0.5,40,39,74,66,35,0.1,1,15,2
