eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,56,-182,-199,100,0.1,0,15,2
1,0.1,0.31,0.5,57,-115,-115,16,0.1,0,15,2
2,0.1,0.31,0.5,53,-115,-118,19,0.1,0,15,2
3,0.1,0.31,0.5,51,-119,-130,31,0.1,0,15,2
4,0.1,0.31,0.5,55,-120,-115,21,0.1,0,15,2
5,0.1,0.31,0.5,56,-117,-160,61,0.1,0,15,2
6,0.1,0.31,0.5,54,-114,-124,25,0.1,0,15,2
7,0.1,0.31,0.5,58,-113,-129,30,0.1,0,15,2
8,0.1,0.31,0.5,60,-116,-111,17,0.1,0,15,2
9,0.1,0.31,0.5,56,-113,-135,36,0.1,0,15,2
10,0.1,0.31,0.5,64,-108,-219,120,0.1,0,15,2
11,0.1,0.31,0.5,58,-150,-120,51,0.1,0,15,2
12,0.1,0.31,0.5,52,-117,-171,72,0.1,0,15,2
13,0.1,0.31,0.5,64,-496,-124,397,0.1,0,15,2
14,0.1,0.31,0.5,69,-119,-162,63,0.1,0,15,2
15,0.1,0.31,0.5,71,-120,-143,44,0.1,0,15,2
16,0.1,0.31,0.5,71,-150,-180,81,0.1,0,15,2
17,0.1,0.31,0.5,69,-151,-120,52,0.1,0,15,2
18,0.1,0.31,0.5,62,-116,-153,54,0.1,0,15,2
19,0.1,0.31,0.5,77,-134,-200,101,0.1,0,15,2
20,0.1,0.31,0.5,79,-123,-135,36,0.1,0,15,2
21,0.1,0.31,0.5,62,-105,-136,37,0.1,0,15,2
22,0.1,0.31,0.5,65,-166,-126,67,0.1,0,15,2
23,0.1,0.31,0.5,60,-106,-149,50,0.1,0,15,2
24,0.1,0.31,0.5,67,-108,-171,72,0.1,0,15,2
25,0.1,0.31,0.5,68,-105,-115,16,0.1,0,15,2
26,0.1,0.31,0.5,67,-105,-167,68,0.1,0,15,2
27,0.1,0.31,0.5,70,-109,-128,29,0.1,0,15,2
28,0.1,0.31,0.5,67,-108,-120,21,0.1,0,15,2
29,0.1,0.31,0.5,62,-118,-129,30,0.1,0,15,2
30,0.1,0.31,0.5,76,-106,-183,84,0.1,0,15,2
31,0.1,0.31,0.5,73,-105,-143,44,0.1,0,15,2
32,0.1,0.31,0.5,79,-105,-179,80,0.1,0,15,2
33,0.1,0.31,0.5,72,-105,-141,42,0.1,0,15,2
34,0.1,0.31,0.5,71,-105,-210,111,0.1,0,15,2
35,0.1,0.31,0.5,23,-105,78,23,0.1,0,15,2
36,0.1,0.31,0.5,25,-108,75,26,0.1,0,15,2
37,0.1,0.31,0.5,30,-109,74,27,0.1,0,15,2
38,0.1,0.31,0.5,32,-105,70,31,0.1,0,15,2
39,0.1,0.31,0.5,37,-105,59,42,0.1,0,15,2
40,0.1,0.31,0.5,35,-110,64,37,0.1,0,15,2
41,0.1,0.31,0.5,28,-105,76,25,0.1,0,15,2
42,0.1,0.31,0.5,24,-105,83,18,0.1,0,15,2
43,0.1,0.31,0.5,23,-105,84,17,0.1,0,15,2
44,0.1,0.31,0.5,23,-105,85,16,0.1,0,15,2
45,0.1,0.31,0.5,23,-105,85,16,0.1,0,15,2
46,0.1,0.31,0.5,23,-105,85,16,0.1,0,15,2
47,0.1,0.31,0.5,24,-108,85,16,0.1,0,15,2
48,0.1,0.31,0.5,25,-110,85,16,0.1,0,15,2
49,0.1,0.31,0.5,24,-155,81,56,0.1,0,15,2
50,0.1,0.31,0.5,32,-113,71,30,0.1,0,15,2
51,0.1,0.31,0.5,24,-106,85,16,0.1,0,15,2
52,0.1,0.31,0.5,24,-106,85,16,0.1,0,15,2
53,0.1,0.31,0.5,24,-110,84,17,0.1,0,15,2
54,0.1,0.31,0.5,24,-107,81,20,0.1,0,15,2
55,0.1,0.31,0.5,35,-122,77,24,0.1,0,15,2
56,0.1,0.31,0.5,30,-114,81,20,0.1,0,15,2
57,0.1,0.31,0.5,56,-120,-36,137,0.1,0,15,2
58,0.1,0.31,0.5,38,-118,71,30,0.1,0,15,2
59,0.1,0.31,0.5,39,-123,80,24,0.1,0,15,2
60,0.1,0.31,0.5,37,-119,81,20,0.1,0,15,2
61,0.1,0.31,0.5,39,-120,81,21,0.1,0,15,2
62,0.1,0.31,0.5,48,-119,53,48,0.1,0,15,2
63,0.1,0.31,0.5,39,-119,71,30,0.1,0,15,2
64,0.1,0.31,0.5,39,-120,78,23,0.1,0,15,2
65,0.1,0.31,0.5,33,-114,83,18,0.1,0,15,2
66,0.1,0.31,0.5,56,-116,39,62,0.1,0,15,2
67,0.1,0.31,0.5,34,-114,82,19,0.1,0,15,2
68,0.1,0.31,0.5,27,-117,-120,21,0.1,0,15,2
69,0.1,0.31,0.5,37,-117,-142,43,0.1,0,15,2
70,0.1,0.31,0.5,63,-122,-153,54,0.1,0,15,2
71,0.1,0.31,0.5,52,-115,-133,34,0.1,0,15,2
72,0.1,0.31,0.5,68,-170,-128,71,0.1,0,15,2
73,0.1,0.31,0.5,59,-108,-113,14,0.1,0,15,2
74,0.1,0.31,0.5,154,-130,-716,617,0.1,0,15,2
75,0.1,0.31,0.5,151,-112,-122,23,0.1,0,15,2
76,0.1,0.31,0.5,141,-111,-144,45,0.1,0,15,2
77,0.1,0.31,0.5,150,-114,-556,457,0.1,0,15,2
78,0.1,0.31,0.5,152,-112,-408,309,0.1,0,15,2
79,0.1,0.31,0.5,139,-112,-287,188,0.1,0,15,2
80,0.1,0.31,0.5,146,-111,-1113,1014,0.1,0,15,2
81,0.1,0.31,0.5,140,-113,-264,165,0.1,0,15,2
82,0.1,0.31,0.5,139,-113,-185,86,0.1,0,15,2
83,0.1,0.31,0.5,137,-110,-134,35,0.1,0,15,2
84,0.1,0.31,0.5,137,-110,-124,25,0.1,0,15,2
85,0.1,0.31,0.5,144,-110,-174,75,0.1,0,15,2
86,0.1,0.31,0.5,143,-111,-113,14,0.1,0,15,2
87,0.1,0.31,0.5,141,-110,-120,21,0.1,0,15,2
88,0.1,0.31,0.5,133,-112,-208,109,0.1,0,15,2
89,0.1,0.31,0.5,128,-113,-167,68,0.1,0,15,2
90,0.1,0.31,0.5,133,-110,-206,107,0.1,0,15,2
91,0.1,0.31,0.5,138,-190,-141,91,0.1,0,15,2
92,0.1,0.31,0.5,138,-121,-124,25,0.1,0,15,2
93,0.1,0.31,0.5,142,-206,-160,107,0.1,0,15,2
94,0.1,0.31,0.5,136,-117,-155,56,0.1,0,15,2
95,0.1,0.31,0.5,136,-305,-236,206,0.1,0,15,2
96,0.1,0.31,0.5,147,-181,-155,82,0.1,0,15,2
97,0.1,0.31,0.5,142,-188,-125,89,0.1,0,15,2
98,0.1,0.31,0.5,30,70,-162,63,0.1,0,15,2
99,0.1,0.31,0.5,63,-125,-10,111,0.1,0,15,2
100,0.1,0.31,0.5,35,-107,71,30,0.1,0,15,2
101,0.1,0.31,0.5,35,-107,75,26,0.1,0,15,2
102,0.1,0.31,0.5,36,-107,66,35,0.1,0,15,2
103,0.1,0.31,0.5,35,-107,69,32,0.1,0,15,2
104,0.1,0.31,0.5,43,-129,74,30,0.1,0,15,2
105,0.1,0.31,0.5,37,-107,69,32,0.1,0,15,2
106,0.1,0.31,0.5,35,-107,75,26,0.1,0,15,2
107,0.1,0.31,0.5,34,-107,67,34,0.1,0,15,2
108,0.1,0.31,0.5,32,-107,-132,33,0.1,0,15,2
109,0.1,0.31,0.5,40,-107,-122,23,0.1,0,15,2
110,0.1,0.31,0.5,43,-111,-107,12,0.1,0,15,2
