eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,67,-125,-11,112,0.1,0,15,2
1,0.1,0.31,0.5,39,-111,69,32,0.1,0,15,2
2,0.1,0.31,0.5,41,-111,61,40,0.1,0,15,2
3,0.1,0.31,0.5,35,-112,74,27,0.1,0,15,2
4,0.1,0.31,0.5,35,-109,75,26,0.1,0,15,2
5,0.1,0.31,0.5,36,-109,74,27,0.1,0,15,2
6,0.1,0.31,0.5,33,-111,75,26,0.1,0,15,2
7,0.1,0.31,0.5,53,-132,25,76,0.1,0,15,2
8,0.1,0.31,0.5,46,-123,62,39,0.1,0,15,2
9,0.1,0.31,0.5,41,-123,76,25,0.1,0,15,2
10,0.1,0.31,0.5,43,-113,61,40,0.1,0,15,2
11,0.1,0.31,0.5,58,36,69,65,0.1,1,15,2
12,0.1,0.31,0.5,50,53,74,48,0.1,1,15,2
13,0.1,0.31,0.5,46,54,69,47,0.1,1,15,2
14,0.1,0.31,0.5,45,61,72,40,0.1,1,15,2
15,0.1,0.31,0.5,44,-110,73,28,0.1,0,15,2
16,0.1,0.31,0.5,47,-119,-128,29,0.1,0,15,2
17,0.1,0.31,0.5,44,-117,60,41,0.1,0,15,2
18,0.1,0.31,0.5,47,-115,57,44,0.1,0,15,2
19,0.1,0.31,0.5,45,-113,63,38,0.1,0,15,2
20,0.1,0.31,0.5,42,-119,71,30,0.1,0,15,2
21,0.1,0.31,0.5,54,-131,-132,33,0.1,0,15,2
22,0.1,0.31,0.5,60,-199,-110,100,0.1,0,15,2
23,0.1,0.31,0.5,36,-111,69,32,0.1,0,15,2
24,0.1,0.31,0.5,36,-113,70,31,0.1,0,15,2
25,0.1,0.31,0.5,20,-110,-128,29,0.1,0,15,2
26,0.1,0.31,0.5,83,-154,-283,184,0.1,0,15,2
27,0.1,0.31,0.5,110,-110,-192,93,0.1,0,15,2
28,0.1,0.31,0.5,107,-111,-125,26,0.1,0,15,2
29,0.1,0.31,0.5,98,-151,-111,52,0.1,0,15,2
30,0.1,0.31,0.5,112,-116,-223,124,0.1,0,15,2
31,0.1,0.31,0.5,106,-113,-129,30,0.1,0,15,2
32,0.1,0.31,0.5,113,-151,-118,52,0.1,0,15,2
33,0.1,0.31,0.5,112,-117,-127,28,0.1,0,15,2
34,0.1,0.31,0.5,113,-137,-322,223,0.1,0,15,2
35,0.1,0.31,0.5,112,-118,-189,90,0.1,0,15,2
36,0.1,0.31,0.5,114,-107,-220,121,0.1,0,15,2
37,0.1,0.31,0.5,119,-312,-158,213,0.1,0,15,2
38,0.1,0.31,0.5,127,-109,-172,73,0.1,0,15,2
39,0.1,0.31,0.5,119,-178,-178,79,0.1,0,15,2
40,0.1,0.31,0.5,130,-110,-249,150,0.1,0,15,2
41,0.1,0.31,0.5,131,-111,-206,107,0.1,0,15,2
42,0.1,0.31,0.5,136,-132,-150,51,0.1,0,15,2
43,0.1,0.31,0.5,136,-131,-157,58,0.1,0,15,2
44,0.1,0.31,0.5,135,-112,-142,43,0.1,0,15,2
45,0.1,0.31,0.5,135,-112,-172,73,0.1,0,15,2
46,0.1,0.31,0.5,138,-115,-120,21,0.1,0,15,2
47,0.1,0.31,0.5,46,-115,-180,281,0.1,0,15,2
48,0.1,0.31,0.5,37,79,74,27,0.1,1,15,2
49,0.1,0.31,0.5,19,-119,-110,20,0.1,0,15,2
50,0.1,0.31,0.5,73,-125,-79,180,0.1,0,15,2
51,0.1,0.31,0.5,29,-108,81,20,0.1,0,15,2
52,0.1,0.31,0.5,28,-108,81,20,0.1,0,15,2
53,0.1,0.31,0.5,35,-129,81,30,0.1,0,15,2
54,0.1,0.31,0.5,28,-111,83,18,0.1,0,15,2
55,0.1,0.31,0.5,35,-108,64,37,0.1,0,15,2
56,0.1,0.31,0.5,30,-108,76,25,0.1,0,15,2
57,0.1,0.31,0.5,54,-118,-156,57,0.1,0,15,2
58,0.1,0.31,0.5,54,-109,-118,19,0.1,0,15,2
59,0.1,0.31,0.5,44,-111,-116,17,0.1,0,15,2
60,0.1,0.31,0.5,27,-114,81,20,0.1,0,15,2
61,0.1,0.31,0.5,27,-109,83,18,0.1,0,15,2
62,0.1,0.31,0.5,26,-108,85,16,0.1,0,15,2
