eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,0.2,0,0,-109,-144,45,0.1,0,10
1,0.1,0.1,0.2,0,0,-109,-147,48,0.1,0,10
2,0.1,0.1,0.2,0,0,-109,-113,14,0.1,0,10
3,0.1,0.1,0.2,0,0,-126,-147,48,0.1,0,10
4,0.1,0.1,0.2,0,0,-130,-138,39,0.1,0,10
5,0.1,0.1,0.2,0,0,-163,-124,64,0.1,0,10
6,0.1,0.1,0.2,0,0,-128,-131,32,0.1,0,10
7,0.1,0.1,0.2,0,28,-112,15,86,0.1,0,10
8,0.1,0.1,0.2,9,29,-134,92,35,0.1,0,10
9,0.1,0.1,0.2,10,10,-121,92,22,0.1,0,10
10,0.1,0.1,0.2,10,10,-133,92,34,0.1,0,10
11,0.1,0.1,0.2,25,10,51,92,50,0.1,1,10
12,0.1,0.1,0.2,21,24,83,82,19,0.1,1,10
13,0.1,0.1,0.2,23,24,85,92,16,0.1,1,10
14,0.1,0.1,0.2,23,11,-123,90,24,0.1,0,10
15,0.1,0.1,0.2,24,23,80,91,21,0.1,1,10
16,0.1,0.1,0.2,20,22,83,90,18,0.1,1,10
17,0.1,0.1,0.2,22,11,83,89,18,0.1,1,10
18,0.1,0.1,0.2,22,18,83,90,18,0.1,1,10
19,0.1,0.1,0.2,22,19,-113,92,14,0.1,0,10
20,0.1,0.1,0.2,22,25,-105,78,23,0.1,0,10
21,0.1,0.1,0.2,19,18,82,91,19,0.1,1,10
22,0.1,0.1,0.2,25,19,80,90,21,0.1,1,10
23,0.1,0.1,0.2,22,18,82,92,19,0.1,1,10
24,0.1,0.1,0.2,20,18,85,92,16,0.1,1,10
25,0.1,0.1,0.2,20,16,85,92,16,0.1,1,10
26,0.1,0.1,0.2,22,17,85,90,16,0.1,1,10
27,0.1,0.1,0.2,22,20,85,92,16,0.1,1,10
28,0.1,0.1,0.2,18,21,85,90,16,0.1,1,10
29,0.1,0.1,0.2,22,20,85,90,16,0.1,1,10
30,0.1,0.1,0.2,22,20,85,92,16,0.1,1,10
31,0.1,0.1,0.2,20,19,84,81,20,0.1,1,10
32,0.1,0.1,0.2,22,27,83,84,18,0.1,1,10
33,0.1,0.1,0.2,25,23,79,91,22,0.1,1,10
34,0.1,0.1,0.2,22,21,85,92,16,0.1,1,10
35,0.1,0.1,0.2,23,20,77,92,24,0.1,1,10
36,0.1,0.1,0.2,24,19,84,92,17,0.1,1,10
37,0.1,0.1,0.2,24,17,-118,91,19,0.1,0,10
38,0.1,0.1,0.2,23,16,75,92,26,0.1,1,10
