eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,0.2,0,0,-115,-158,59,0.1,0,10
1,0.1,0.1,0.2,0,0,-110,-148,49,0.1,0,10
2,0.1,0.1,0.2,0,0,-128,-135,36,0.1,0,10
3,0.1,0.1,0.2,0,0,-114,-125,26,0.1,0,10
4,0.1,0.1,0.2,0,0,-115,-139,40,0.1,0,10
5,0.1,0.1,0.2,0,0,-105,-179,80,0.1,0,10
6,0.1,0.1,0.2,0,27,-130,24,77,0.1,0,10
7,0.1,0.1,0.2,9,28,-131,92,32,0.1,0,10
8,0.1,0.1,0.2,10,10,-157,92,58,0.1,0,10
9,0.1,0.1,0.2,10,10,-127,92,28,0.1,0,10
10,0.1,0.1,0.2,10,10,-144,92,45,0.1,0,10
11,0.1,0.1,0.2,10,10,-183,92,84,0.1,0,10
12,0.1,0.1,0.2,10,10,-119,92,20,0.1,0,10
13,0.1,0.1,0.2,10,11,-156,89,57,0.1,0,10
14,0.1,0.1,0.2,10,13,-148,82,49,0.1,0,10
15,0.1,0.1,0.2,10,12,-139,92,40,0.1,0,10
16,0.1,0.1,0.2,10,10,-145,90,46,0.1,0,10
17,0.1,0.1,0.2,10,10,-134,92,35,0.1,0,10
18,0.1,0.1,0.2,10,10,-117,92,18,0.1,0,10
19,0.1,0.1,0.2,28,11,51,90,50,0.1,1,10
20,0.1,0.1,0.2,18,20,91,92,10,0.1,1,10
21,0.1,0.1,0.2,19,20,91,90,11,0.1,1,10
22,0.1,0.1,0.2,20,14,87,91,14,0.1,1,10
23,0.1,0.1,0.2,12,15,82,92,19,0.1,1,10
24,0.1,0.1,0.2,20,20,91,91,10,0.1,1,10
25,0.1,0.1,0.2,19,20,91,-122,23,0.1,0,10
26,0.1,0.1,0.2,17,20,86,-109,15,0.1,0,10
27,0.1,0.1,0.2,18,23,89,90,12,0.1,1,10
28,0.1,0.1,0.2,18,22,84,92,17,0.1,1,10
29,0.1,0.1,0.2,22,19,83,92,18,0.1,1,10
30,0.1,0.1,0.2,20,12,91,92,10,0.1,1,10
31,0.1,0.1,0.2,19,16,86,92,15,0.1,1,10
32,0.1,0.1,0.2,20,18,91,92,10,0.1,1,10
33,0.1,0.1,0.2,21,19,-109,92,10,0.1,0,10
34,0.1,0.1,0.2,20,18,91,92,10,0.1,1,10
35,0.1,0.1,0.2,20,18,-111,91,12,0.1,0,10
36,0.1,0.1,0.2,13,16,91,92,10,0.1,1,10
37,0.1,0.1,0.2,19,17,91,91,10,0.1,1,10
38,0.1,0.1,0.2,19,17,86,91,15,0.1,1,10
39,0.1,0.1,0.2,18,20,91,92,10,0.1,1,10
40,0.1,0.1,0.2,21,18,89,91,12,0.1,1,10
41,0.1,0.1,0.2,21,18,-128,-142,43,0.1,0,10
42,0.1,0.1,0.2,22,21,86,83,18,0.1,1,10
43,0.1,0.1,0.2,15,17,91,91,10,0.1,1,10
44,0.1,0.1,0.2,19,19,91,90,11,0.1,1,10
45,0.1,0.1,0.2,18,16,91,92,10,0.1,1,10
46,0.1,0.1,0.2,18,19,91,90,11,0.1,1,10
47,0.1,0.1,0.2,22,18,86,92,15,0.1,1,10
48,0.1,0.1,0.2,21,20,91,92,10,0.1,1,10
49,0.1,0.1,0.2,21,16,-102,92,9,0.1,0,10
50,0.1,0.1,0.2,21,18,-102,-108,9,0.1,0,10
51,0.1,0.1,0.2,21,18,-102,86,15,0.1,0,10
52,0.1,0.1,0.2,21,15,-104,92,9,0.1,0,10
53,0.1,0.1,0.2,21,13,-102,90,11,0.1,0,10
54,0.1,0.1,0.2,21,9,-102,92,9,0.1,0,10
55,0.1,0.1,0.2,21,13,-102,92,9,0.1,0,10
56,0.1,0.1,0.2,21,13,-102,91,10,0.1,0,10
57,0.1,0.1,0.2,21,9,-102,92,9,0.1,0,10
58,0.1,0.1,0.2,17,13,-102,92,9,0.1,0,10
59,0.1,0.1,0.2,17,11,-116,90,17,0.1,0,10
60,0.1,0.1,0.2,18,11,-122,92,23,0.1,0,10
61,0.1,0.1,0.2,16,10,81,92,20,0.1,1,10
62,0.1,0.1,0.2,18,18,90,92,11,0.1,1,10
63,0.1,0.1,0.2,18,20,89,-112,13,0.1,0,10
64,0.1,0.1,0.2,18,20,-102,92,9,0.1,0,10
65,0.1,0.1,0.2,18,15,91,90,11,0.1,1,10
66,0.1,0.1,0.2,20,20,91,92,10,0.1,1,10
67,0.1,0.1,0.2,19,20,87,92,14,0.1,1,10
68,0.1,0.1,0.2,15,14,91,92,10,0.1,1,10
69,0.1,0.1,0.2,19,14,-107,90,11,0.1,0,10
70,0.1,0.1,0.2,19,21,91,91,10,0.1,1,10
71,0.1,0.1,0.2,18,20,89,92,12,0.1,1,10
72,0.1,0.1,0.2,23,20,62,92,39,0.1,1,10
73,0.1,0.1,0.2,25,18,91,89,12,0.1,1,10
74,0.1,0.1,0.2,16,15,91,92,10,0.1,1,10
75,0.1,0.1,0.2,18,17,91,92,10,0.1,1,10
76,0.1,0.1,0.2,20,19,91,92,10,0.1,1,10
77,0.1,0.1,0.2,18,19,91,92,10,0.1,1,10
78,0.1,0.1,0.2,18,19,91,92,10,0.1,1,10
79,0.1,0.1,0.2,19,17,91,92,10,0.1,1,10
80,0.1,0.1,0.2,16,14,90,92,11,0.1,1,10
81,0.1,0.1,0.2,20,15,-108,90,11,0.1,0,10
82,0.1,0.1,0.2,19,19,91,92,10,0.1,1,10
83,0.1,0.1,0.2,20,19,90,92,11,0.1,1,10
84,0.1,0.1,0.2,17,19,91,92,10,0.1,1,10
85,0.1,0.1,0.2,18,20,90,90,11,0.1,1,10
86,0.1,0.1,0.2,15,19,91,92,10,0.1,1,10
87,0.1,0.1,0.2,19,18,91,88,13,0.1,1,10
88,0.1,0.1,0.2,20,18,-129,92,30,0.1,0,10
89,0.1,0.1,0.2,19,20,91,92,10,0.1,1,10
90,0.1,0.1,0.2,20,19,91,92,10,0.1,1,10
91,0.1,0.1,0.2,18,18,91,89,12,0.1,1,10
92,0.1,0.1,0.2,19,17,89,92,12,0.1,1,10
93,0.1,0.1,0.2,17,20,91,92,10,0.1,1,10
94,0.1,0.1,0.2,19,16,91,91,10,0.1,1,10
95,0.1,0.1,0.2,20,18,88,92,13,0.1,1,10
96,0.1,0.1,0.2,21,17,89,92,12,0.1,1,10
97,0.1,0.1,0.2,18,17,91,92,10,0.1,1,10
98,0.1,0.1,0.2,18,16,91,92,10,0.1,1,10
99,0.1,0.1,0.2,20,21,-108,89,12,0.1,0,10
100,0.1,0.1,0.2,20,20,-108,89,12,0.1,0,10
101,0.1,0.1,0.2,20,20,-107,92,9,0.1,0,10
102,0.1,0.1,0.2,20,17,-107,92,9,0.1,0,10
103,0.1,0.1,0.2,20,15,-109,92,10,0.1,0,10
104,0.1,0.1,0.2,20,14,-109,92,10,0.1,0,10
105,0.1,0.1,0.2,20,15,-110,92,11,0.1,0,10
106,0.1,0.1,0.2,20,19,-107,92,9,0.1,0,10
107,0.1,0.1,0.2,20,13,-107,92,9,0.1,0,10
108,0.1,0.1,0.2,12,15,-108,92,9,0.1,0,10
109,0.1,0.1,0.2,12,10,-133,92,34,0.1,0,10
110,0.1,0.1,0.2,12,10,-139,92,40,0.1,0,10
111,0.1,0.1,0.2,12,10,-120,92,21,0.1,0,10
112,0.1,0.1,0.2,12,10,-188,90,89,0.1,0,10
113,0.1,0.1,0.2,12,11,-119,90,20,0.1,0,10
114,0.1,0.1,0.2,12,14,-133,91,34,0.1,0,10
115,0.1,0.1,0.2,12,13,-156,92,57,0.1,0,10
116,0.1,0.1,0.2,12,10,-196,92,97,0.1,0,10
117,0.1,0.1,0.2,22,10,60,92,41,0.1,1,10
118,0.1,0.1,0.2,22,19,83,92,18,0.1,1,10
119,0.1,0.1,0.2,22,20,79,91,22,0.1,1,10
120,0.1,0.1,0.2,21,10,82,92,19,0.1,1,10
121,0.1,0.1,0.2,20,18,82,92,19,0.1,1,10
122,0.1,0.1,0.2,19,19,81,92,20,0.1,1,10
123,0.1,0.1,0.2,20,21,83,88,18,0.1,1,10
124,0.1,0.1,0.2,24,15,71,92,30,0.1,1,10
125,0.1,0.1,0.2,24,18,83,92,18,0.1,1,10
126,0.1,0.1,0.2,19,19,83,90,18,0.1,1,10
127,0.1,0.1,0.2,19,18,82,92,19,0.1,1,10
128,0.1,0.1,0.2,21,19,81,92,20,0.1,1,10
129,0.1,0.1,0.2,22,19,81,92,20,0.1,1,10
130,0.1,0.1,0.2,22,13,80,92,21,0.1,1,10
131,0.1,0.1,0.2,23,17,81,92,20,0.1,1,10
132,0.1,0.1,0.2,22,19,83,92,18,0.1,1,10
133,0.1,0.1,0.2,19,19,83,90,18,0.1,1,10
134,0.1,0.1,0.2,19,20,83,92,18,0.1,1,10
135,0.1,0.1,0.2,20,20,83,92,18,0.1,1,10
136,0.1,0.1,0.2,20,14,82,92,19,0.1,1,10
137,0.1,0.1,0.2,20,17,82,92,19,0.1,1,10
138,0.1,0.1,0.2,20,19,83,91,18,0.1,1,10
139,0.1,0.1,0.2,19,22,83,92,18,0.1,1,10
140,0.1,0.1,0.2,19,22,82,92,19,0.1,1,10
141,0.1,0.1,0.2,21,20,83,92,18,0.1,1,10
142,0.1,0.1,0.2,21,14,83,89,18,0.1,1,10
143,0.1,0.1,0.2,20,17,83,92,18,0.1,1,10
144,0.1,0.1,0.2,20,18,81,92,20,0.1,1,10
145,0.1,0.1,0.2,19,19,83,92,18,0.1,1,10
146,0.1,0.1,0.2,19,19,83,92,18,0.1,1,10
147,0.1,0.1,0.2,20,19,83,92,18,0.1,1,10
148,0.1,0.1,0.2,20,13,81,92,20,0.1,1,10
