eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,1,0,0,-109,-148,49,0.1,0,10
1,0.1,0.1,1,0,0,-107,-115,16,0.1,0,10
2,0.1,0.1,1,0,0,-147,-134,48,0.1,0,10
3,0.1,0.1,1,0,0,-118,-155,56,0.1,0,10
4,0.1,0.1,1,0,0,-122,-124,25,0.1,0,10
5,0.1,0.1,1,0,0,-122,-106,23,0.1,0,10
6,0.1,0.1,1,0,19,-133,34,67,0.1,0,10
7,0.1,0.1,1,11,11,-110,90,11,0.1,0,10
8,0.1,0.1,1,11,12,-124,89,25,0.1,0,10
9,0.1,0.1,1,12,12,-118,90,19,0.1,0,10
10,0.1,0.1,1,12,12,-124,-107,25,0.1,0,10
11,0.1,0.1,1,12,13,-144,88,45,0.1,0,10
12,0.1,0.1,1,12,9,-183,91,84,0.1,0,10
13,0.1,0.1,1,12,9,-135,-115,36,0.1,0,10
14,0.1,0.1,1,14,10,71,90,30,0.1,1,10
15,0.1,0.1,1,18,15,-106,90,11,0.1,0,10
16,0.1,0.1,1,13,11,85,92,16,0.1,1,10
17,0.1,0.1,1,18,16,87,92,14,0.1,1,10
18,0.1,0.1,1,12,10,85,92,16,0.1,1,10
19,0.1,0.1,1,17,16,-111,92,12,0.1,0,10
20,0.1,0.1,1,12,11,87,90,14,0.1,1,10
21,0.1,0.1,1,20,10,79,91,22,0.1,1,10
22,0.1,0.1,1,20,16,-115,-133,34,0.1,0,10
23,0.1,0.1,1,12,12,88,89,13,0.1,1,10
24,0.1,0.1,1,16,15,88,92,13,0.1,1,10
25,0.1,0.1,1,13,12,86,92,15,0.1,1,10
26,0.1,0.1,1,15,16,89,-134,35,0.1,0,10
27,0.1,0.1,1,15,10,89,88,13,0.1,1,10
28,0.1,0.1,1,15,25,89,75,26,0.1,1,10
29,0.1,0.1,1,15,11,89,92,12,0.1,1,10
30,0.1,0.1,1,16,16,87,91,14,0.1,1,10
31,0.1,0.1,1,15,11,85,92,16,0.1,1,10
32,0.1,0.1,1,14,15,89,92,12,0.1,1,10
33,0.1,0.1,1,14,11,88,92,13,0.1,1,10
34,0.1,0.1,1,16,17,87,84,17,0.1,1,10
35,0.1,0.1,1,14,12,88,92,13,0.1,1,10
36,0.1,0.1,1,16,15,89,92,12,0.1,1,10
37,0.1,0.1,1,13,12,88,92,13,0.1,1,10
38,0.1,0.1,1,26,16,62,87,39,0.1,1,10
39,0.1,0.1,1,13,13,88,92,13,0.1,1,10
40,0.1,0.1,1,16,17,87,88,14,0.1,1,10
41,0.1,0.1,1,18,11,-138,92,39,0.1,0,10
42,0.1,0.1,1,12,16,89,92,12,0.1,1,10
43,0.1,0.1,1,18,11,89,92,12,0.1,1,10
44,0.1,0.1,1,12,16,89,91,12,0.1,1,10
45,0.1,0.1,1,18,11,88,92,13,0.1,1,10
46,0.1,0.1,1,12,16,87,92,14,0.1,1,10
47,0.1,0.1,1,17,11,84,91,17,0.1,1,10
48,0.1,0.1,1,13,15,89,91,12,0.1,1,10
49,0.1,0.1,1,17,12,-105,90,11,0.1,0,10
50,0.1,0.1,1,17,15,-105,84,17,0.1,0,10
51,0.1,0.1,1,17,17,-113,-104,14,0.1,0,10
52,0.1,0.1,1,17,11,-105,85,16,0.1,0,10
53,0.1,0.1,1,17,15,-105,92,9,0.1,0,10
54,0.1,0.1,1,17,10,-105,92,9,0.1,0,10
55,0.1,0.1,1,17,15,-105,92,9,0.1,0,10
56,0.1,0.1,1,17,10,-105,92,9,0.1,0,10
57,0.1,0.1,1,17,15,-105,92,9,0.1,0,10
58,0.1,0.1,1,12,10,-105,92,9,0.1,0,10
59,0.1,0.1,1,12,10,-114,92,15,0.1,0,10
60,0.1,0.1,1,13,10,-131,91,32,0.1,0,10
61,0.1,0.1,1,13,10,-137,-115,38,0.1,0,10
