eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,0.2,0,15,-128,68,33,0.1,0,10
1,0.1,0.1,0.2,9,16,-115,92,16,0.1,0,10
2,0.1,0.1,0.2,10,11,-116,90,17,0.1,0,10
3,0.1,0.1,0.2,10,11,-109,92,10,0.1,0,10
4,0.1,0.1,0.2,10,10,-133,92,34,0.1,0,10
5,0.1,0.1,0.2,10,10,-105,91,10,0.1,0,10
6,0.1,0.1,0.2,10,10,-119,92,20,0.1,0,10
7,0.1,0.1,0.2,10,11,-111,88,13,0.1,0,10
8,0.1,0.1,0.2,10,11,-177,91,78,0.1,0,10
9,0.1,0.1,0.2,10,10,-170,92,71,0.1,0,10
10,0.1,0.1,0.2,10,10,-143,92,44,0.1,0,10
11,0.1,0.1,0.2,10,10,-127,92,28,0.1,0,10
12,0.1,0.1,0.2,10,10,-147,92,48,0.1,0,10
13,0.1,0.1,0.2,10,10,-126,92,27,0.1,0,10
14,0.1,0.1,0.2,10,11,-127,90,28,0.1,0,10
15,0.1,0.1,0.2,10,11,-157,92,58,0.1,0,10
16,0.1,0.1,0.2,26,10,41,92,60,0.1,1,10
17,0.1,0.1,0.2,18,17,83,92,18,0.1,1,10
18,0.1,0.1,0.2,22,18,88,90,13,0.1,1,10
19,0.1,0.1,0.2,21,11,87,92,14,0.1,1,10
20,0.1,0.1,0.2,21,17,91,92,10,0.1,1,10
21,0.1,0.1,0.2,20,19,91,92,10,0.1,1,10
22,0.1,0.1,0.2,20,19,91,92,10,0.1,1,10
23,0.1,0.1,0.2,10,12,91,92,10,0.1,1,10
24,0.1,0.1,0.2,17,20,91,88,13,0.1,1,10
25,0.1,0.1,0.2,23,20,88,92,13,0.1,1,10
26,0.1,0.1,0.2,26,20,81,92,20,0.1,1,10
27,0.1,0.1,0.2,24,20,91,92,10,0.1,1,10
28,0.1,0.1,0.2,20,18,91,82,19,0.1,1,10
29,0.1,0.1,0.2,17,24,90,92,11,0.1,1,10
30,0.1,0.1,0.2,17,17,89,90,12,0.1,1,10
31,0.1,0.1,0.2,17,20,91,91,10,0.1,1,10
32,0.1,0.1,0.2,17,21,-105,90,11,0.1,0,10
33,0.1,0.1,0.2,20,22,91,91,10,0.1,1,10
34,0.1,0.1,0.2,19,15,90,91,11,0.1,1,10
35,0.1,0.1,0.2,19,20,91,91,10,0.1,1,10
36,0.1,0.1,0.2,17,17,90,92,11,0.1,1,10
37,0.1,0.1,0.2,15,17,90,92,11,0.1,1,10
38,0.1,0.1,0.2,18,20,90,90,11,0.1,1,10
39,0.1,0.1,0.2,20,20,89,92,12,0.1,1,10
40,0.1,0.1,0.2,20,15,-108,89,12,0.1,0,10
41,0.1,0.1,0.2,20,16,-106,92,9,0.1,0,10
42,0.1,0.1,0.2,20,19,91,92,10,0.1,1,10
43,0.1,0.1,0.2,19,18,89,92,12,0.1,1,10
44,0.1,0.1,0.2,17,18,90,92,11,0.1,1,10
45,0.1,0.1,0.2,15,20,91,-110,11,0.1,0,10
46,0.1,0.1,0.2,15,20,91,-117,18,0.1,0,10
47,0.1,0.1,0.2,14,23,91,86,15,0.1,1,10
48,0.1,0.1,0.2,19,24,91,92,10,0.1,1,10
49,0.1,0.1,0.2,20,17,90,92,11,0.1,1,10
50,0.1,0.1,0.2,12,17,89,92,12,0.1,1,10
51,0.1,0.1,0.2,18,20,90,92,11,0.1,1,10
52,0.1,0.1,0.2,23,17,85,92,16,0.1,1,10
53,0.1,0.1,0.2,22,18,91,92,10,0.1,1,10
54,0.1,0.1,0.2,19,19,91,92,10,0.1,1,10
55,0.1,0.1,0.2,16,16,90,91,11,0.1,1,10
56,0.1,0.1,0.2,18,16,91,92,10,0.1,1,10
57,0.1,0.1,0.2,17,17,88,92,13,0.1,1,10
58,0.1,0.1,0.2,20,17,90,92,11,0.1,1,10
59,0.1,0.1,0.2,20,18,91,92,10,0.1,1,10
60,0.1,0.1,0.2,19,25,91,76,25,0.1,1,10
61,0.1,0.1,0.2,20,23,-106,91,10,0.1,0,10
62,0.1,0.1,0.2,17,20,91,92,10,0.1,1,10
63,0.1,0.1,0.2,18,19,89,90,12,0.1,1,10
64,0.1,0.1,0.2,16,18,91,92,10,0.1,1,10
65,0.1,0.1,0.2,20,16,88,92,13,0.1,1,10
