eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,0.4,0,0,-121,-185,86,0.1,0,10
1,0.1,0.1,0.4,0,0,-116,-133,34,0.1,0,10
2,0.1,0.1,0.4,0,0,-132,-125,33,0.1,0,10
3,0.1,0.1,0.4,0,0,-104,-107,8,0.1,0,10
4,0.1,0.1,0.4,0,0,-111,-130,31,0.1,0,10
5,0.1,0.1,0.4,0,12,-121,81,22,0.1,0,10
6,0.1,0.1,0.4,4,9,-111,87,14,0.1,0,10
7,0.1,0.1,0.4,5,12,-140,82,41,0.1,0,10
8,0.1,0.1,0.4,9,10,-114,91,15,0.1,0,10
9,0.1,0.1,0.4,10,10,-139,91,40,0.1,0,10
10,0.1,0.1,0.4,10,10,-167,92,68,0.1,0,10
11,0.1,0.1,0.4,10,10,-111,92,12,0.1,0,10
12,0.1,0.1,0.4,10,10,-165,92,66,0.1,0,10
13,0.1,0.1,0.4,10,10,-131,92,32,0.1,0,10
14,0.1,0.1,0.4,10,10,-142,92,43,0.1,0,10
15,0.1,0.1,0.4,10,10,-148,91,49,0.1,0,10
16,0.1,0.1,0.4,28,12,43,83,58,0.1,1,10
17,0.1,0.1,0.4,21,21,80,88,21,0.1,1,10
18,0.1,0.1,0.4,23,10,72,92,29,0.1,1,10
19,0.1,0.1,0.4,22,15,76,-107,25,0.1,0,10
20,0.1,0.1,0.4,20,18,81,92,20,0.1,1,10
21,0.1,0.1,0.4,22,14,76,92,25,0.1,1,10
22,0.1,0.1,0.4,21,17,78,89,23,0.1,1,10
23,0.1,0.1,0.4,21,18,81,92,20,0.1,1,10
24,0.1,0.1,0.4,20,19,80,92,21,0.1,1,10
25,0.1,0.1,0.4,21,15,81,90,20,0.1,1,10
26,0.1,0.1,0.4,21,19,81,92,20,0.1,1,10
27,0.1,0.1,0.4,21,18,78,92,23,0.1,1,10
28,0.1,0.1,0.4,22,24,79,78,23,0.1,1,10
29,0.1,0.1,0.4,20,16,75,89,26,0.1,1,10
30,0.1,0.1,0.4,23,19,82,91,19,0.1,1,10
31,0.1,0.1,0.4,23,20,83,89,18,0.1,1,10
32,0.1,0.1,0.4,18,19,83,92,18,0.1,1,10
33,0.1,0.1,0.4,23,14,73,90,28,0.1,1,10
34,0.1,0.1,0.4,21,17,83,92,18,0.1,1,10
35,0.1,0.1,0.4,21,24,85,75,26,0.1,1,10
36,0.1,0.1,0.4,20,19,82,92,19,0.1,1,10
37,0.1,0.1,0.4,21,13,81,92,20,0.1,1,10
38,0.1,0.1,0.4,22,21,81,87,20,0.1,1,10
39,0.1,0.1,0.4,21,21,79,89,22,0.1,1,10
40,0.1,0.1,0.4,20,19,81,92,20,0.1,1,10
41,0.1,0.1,0.4,22,17,-107,92,9,0.1,0,10
42,0.1,0.1,0.4,28,14,62,91,39,0.1,1,10
43,0.1,0.1,0.4,28,16,-109,92,10,0.1,0,10
44,0.1,0.1,0.4,28,16,-118,91,19,0.1,0,10
45,0.1,0.1,0.4,22,19,82,92,19,0.1,1,10
46,0.1,0.1,0.4,21,15,81,92,20,0.1,1,10
47,0.1,0.1,0.4,22,16,82,90,19,0.1,1,10
48,0.1,0.1,0.4,22,20,81,92,20,0.1,1,10
49,0.1,0.1,0.4,22,20,-102,92,9,0.1,0,10
50,0.1,0.1,0.4,22,13,-103,92,9,0.1,0,10
51,0.1,0.1,0.4,22,14,-102,87,14,0.1,0,10
52,0.1,0.1,0.4,22,11,-102,92,9,0.1,0,10
53,0.1,0.1,0.4,22,12,-103,92,9,0.1,0,10
54,0.1,0.1,0.4,22,11,-102,90,11,0.1,0,10
55,0.1,0.1,0.4,20,12,-102,92,9,0.1,0,10
56,0.1,0.1,0.4,19,17,84,91,17,0.1,1,10
57,0.1,0.1,0.4,17,19,81,92,20,0.1,1,10
58,0.1,0.1,0.4,19,17,84,92,17,0.1,1,10
59,0.1,0.1,0.4,21,19,75,-108,26,0.1,0,10
60,0.1,0.1,0.4,22,12,81,92,20,0.1,1,10
61,0.1,0.1,0.4,17,16,84,92,17,0.1,1,10
62,0.1,0.1,0.4,20,19,74,91,27,0.1,1,10
63,0.1,0.1,0.4,18,16,82,92,19,0.1,1,10
64,0.1,0.1,0.4,20,16,85,91,16,0.1,1,10
65,0.1,0.1,0.4,19,18,85,92,16,0.1,1,10
66,0.1,0.1,0.4,20,18,-113,92,14,0.1,0,10
67,0.1,0.1,0.4,19,17,84,89,17,0.1,1,10
