eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.1,0.4,0,0,-119,-128,29,0.1,0,10
1,0.1,0.1,0.4,0,0,-120,-124,25,0.1,0,10
2,0.1,0.1,0.4,0,0,-105,-112,13,0.1,0,10
3,0.1,0.1,0.4,0,0,-128,-147,48,0.1,0,10
4,0.1,0.1,0.4,0,0,-126,-182,83,0.1,0,10
5,0.1,0.1,0.4,0,0,-119,-155,56,0.1,0,10
6,0.1,0.1,0.4,0,13,-107,77,24,0.1,0,10
7,0.1,0.1,0.4,13,14,-123,88,24,0.1,0,10
8,0.1,0.1,0.4,14,15,-137,85,38,0.1,0,10
9,0.1,0.1,0.4,15,13,-131,-110,32,0.1,0,10
10,0.1,0.1,0.4,15,15,-117,80,21,0.1,0,10
11,0.1,0.1,0.4,15,14,-148,88,49,0.1,0,10
12,0.1,0.1,0.4,15,14,-152,88,53,0.1,0,10
13,0.1,0.1,0.4,15,14,-128,88,29,0.1,0,10
14,0.1,0.1,0.4,21,15,65,88,36,0.1,1,10
15,0.1,0.1,0.4,25,24,81,88,20,0.1,1,10
16,0.1,0.1,0.4,25,15,78,82,23,0.1,1,10
17,0.1,0.1,0.4,23,25,75,86,26,0.1,1,10
18,0.1,0.1,0.4,24,24,80,88,21,0.1,1,10
19,0.1,0.1,0.4,25,14,78,87,23,0.1,1,10
20,0.1,0.1,0.4,25,22,-108,88,13,0.1,0,10
21,0.1,0.1,0.4,24,24,69,87,32,0.1,1,10
22,0.1,0.1,0.4,24,24,78,88,23,0.1,1,10
23,0.1,0.1,0.4,26,14,74,88,27,0.1,1,10
24,0.1,0.1,0.4,23,25,80,86,21,0.1,1,10
25,0.1,0.1,0.4,27,25,75,87,26,0.1,1,10
26,0.1,0.1,0.4,28,25,89,88,13,0.1,1,10
27,0.1,0.1,0.4,29,14,-123,88,24,0.1,0,10
28,0.1,0.1,0.4,24,25,75,85,26,0.1,1,10
29,0.1,0.1,0.4,25,30,79,66,35,0.1,1,10
30,0.1,0.1,0.4,21,33,77,-106,24,0.1,0,10
31,0.1,0.1,0.4,25,20,80,88,21,0.1,1,10
32,0.1,0.1,0.4,23,21,80,88,21,0.1,1,10
33,0.1,0.1,0.4,27,20,73,88,28,0.1,1,10
34,0.1,0.1,0.4,24,25,80,86,21,0.1,1,10
35,0.1,0.1,0.4,22,24,79,88,22,0.1,1,10
36,0.1,0.1,0.4,26,22,76,88,25,0.1,1,10
37,0.1,0.1,0.4,24,20,81,88,20,0.1,1,10
38,0.1,0.1,0.4,23,25,79,80,22,0.1,1,10
39,0.1,0.1,0.4,25,21,-139,83,40,0.1,0,10
40,0.1,0.1,0.4,24,25,76,76,25,0.1,1,10
41,0.1,0.1,0.4,25,27,70,83,31,0.1,1,10
42,0.1,0.1,0.4,21,21,79,86,22,0.1,1,10
43,0.1,0.1,0.4,24,24,-117,86,18,0.1,0,10
44,0.1,0.1,0.4,24,22,79,88,22,0.1,1,10
