eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.2,0.2,0,0,-108,-136,37,0.1,0,10,2
1,0.1,0.2,0.2,0,0,-137,-112,38,0.1,0,10,2
2,0.1,0.2,0.2,0,0,-125,-122,26,0.1,0,10,2
3,0.1,0.2,0.2,0,0,-103,-155,56,0.1,0,10,2
4,0.1,0.2,0.2,0,0,-122,-152,53,0.1,0,10,2
5,0.1,0.2,0.2,0,0,-110,-125,26,0.1,0,10,2
6,0.1,0.2,0.2,0,0,-131,-119,32,0.1,0,10,2
7,0.1,0.2,0.2,0,0,-113,-120,21,0.1,0,10,2
8,0.1,0.2,0.2,0,25,-114,15,86,0.1,0,10,2
9,0.1,0.2,0.2,9,26,-119,92,20,0.1,0,10,2
10,0.1,0.2,0.2,10,10,-164,92,65,0.1,0,10,2
11,0.1,0.2,0.2,10,10,-129,92,30,0.1,0,10,2
12,0.1,0.2,0.2,23,10,36,92,65,0.1,1,10,2
13,0.1,0.2,0.2,20,20,81,90,20,0.1,1,10,2
14,0.1,0.2,0.2,21,21,81,91,20,0.1,1,10,2
15,0.1,0.2,0.2,20,10,85,90,16,0.1,1,10,2
16,0.1,0.2,0.2,20,17,-108,92,9,0.1,0,10,2
17,0.1,0.2,0.2,19,20,83,89,18,0.1,1,10,2
18,0.1,0.2,0.2,19,13,82,90,19,0.1,1,10,2
19,0.1,0.2,0.2,16,21,83,84,18,0.1,1,10,2
20,0.1,0.2,0.2,21,24,81,87,20,0.1,1,10,2
21,0.1,0.2,0.2,23,13,80,92,21,0.1,1,10,2
22,0.1,0.2,0.2,21,19,84,92,17,0.1,1,10,2
23,0.1,0.2,0.2,21,19,-109,91,10,0.1,0,10,2
24,0.1,0.2,0.2,26,19,74,-139,40,0.1,0,10,2
25,0.1,0.2,0.2,26,17,-116,92,17,0.1,0,10,2
26,0.1,0.2,0.2,23,20,84,90,17,0.1,1,10,2
27,0.1,0.2,0.2,19,14,85,90,16,0.1,1,10,2
28,0.1,0.2,0.2,19,22,84,90,17,0.1,1,10,2
29,0.1,0.2,0.2,19,21,83,92,18,0.1,1,10,2
30,0.1,0.2,0.2,19,18,85,87,16,0.1,1,10,2
31,0.1,0.2,0.2,19,18,82,91,19,0.1,1,10,2
32,0.1,0.2,0.2,18,15,85,92,16,0.1,1,10,2
33,0.1,0.2,0.2,20,21,81,80,21,0.1,1,10,2
34,0.1,0.2,0.2,20,24,84,92,17,0.1,1,10,2
35,0.1,0.2,0.2,21,20,83,92,18,0.1,1,10,2
36,0.1,0.2,0.2,20,20,82,92,19,0.1,1,10,2
37,0.1,0.2,0.2,19,16,85,90,16,0.1,1,10,2
38,0.1,0.2,0.2,16,18,84,-108,17,0.1,0,10,2
39,0.1,0.2,0.2,18,19,85,-118,19,0.1,0,10,2
40,0.1,0.2,0.2,19,16,85,92,16,0.1,1,10,2
41,0.1,0.2,0.2,19,16,-103,91,10,0.1,0,10,2
42,0.1,0.2,0.2,18,19,83,91,18,0.1,1,10,2
43,0.1,0.2,0.2,20,19,77,92,24,0.1,1,10,2
44,0.1,0.2,0.2,19,16,83,92,18,0.1,1,10,2
45,0.1,0.2,0.2,19,19,82,91,19,0.1,1,10,2
46,0.1,0.2,0.2,19,16,84,92,17,0.1,1,10,2
47,0.1,0.2,0.2,19,16,85,92,16,0.1,1,10,2
48,0.1,0.2,0.2,21,19,75,91,26,0.1,1,10,2
49,0.1,0.2,0.2,21,19,-102,91,10,0.1,0,10,2
50,0.1,0.2,0.2,21,20,-102,85,16,0.1,0,10,2
51,0.1,0.2,0.2,21,19,-103,92,9,0.1,0,10,2
52,0.1,0.2,0.2,21,16,-102,92,9,0.1,0,10,2
53,0.1,0.2,0.2,17,12,-102,91,10,0.1,0,10,2
54,0.1,0.2,0.2,17,9,-103,92,9,0.1,0,10,2
55,0.1,0.2,0.2,17,10,-117,92,18,0.1,0,10,2
56,0.1,0.2,0.2,24,12,70,85,31,0.1,1,10,2
57,0.1,0.2,0.2,21,19,85,92,16,0.1,1,10,2
58,0.1,0.2,0.2,18,17,87,92,14,0.1,1,10,2
59,0.1,0.2,0.2,18,13,-107,92,9,0.1,0,10,2
60,0.1,0.2,0.2,17,17,86,92,15,0.1,1,10,2
61,0.1,0.2,0.2,16,14,87,92,14,0.1,1,10,2
62,0.1,0.2,0.2,22,13,74,92,27,0.1,1,10,2
63,0.1,0.2,0.2,23,17,85,91,16,0.1,1,10,2
64,0.1,0.2,0.2,16,14,87,92,14,0.1,1,10,2
65,0.1,0.2,0.2,17,17,86,91,15,0.1,1,10,2
66,0.1,0.2,0.2,17,15,-112,91,13,0.1,0,10,2
67,0.1,0.2,0.2,16,15,85,92,16,0.1,1,10,2
68,0.1,0.2,0.2,23,17,59,92,42,0.1,1,10,2
69,0.1,0.2,0.2,23,14,87,92,14,0.1,1,10,2
70,0.1,0.2,0.2,17,18,81,89,20,0.1,1,10,2
71,0.1,0.2,0.2,19,21,81,92,20,0.1,1,10,2
72,0.1,0.2,0.2,18,18,87,87,14,0.1,1,10,2
73,0.1,0.2,0.2,19,19,87,92,14,0.1,1,10,2
74,0.1,0.2,0.2,17,17,87,90,14,0.1,1,10,2
75,0.1,0.2,0.2,16,14,87,92,14,0.1,1,10,2
76,0.1,0.2,0.2,16,15,87,92,14,0.1,1,10,2
77,0.1,0.2,0.2,16,16,87,90,14,0.1,1,10,2
78,0.1,0.2,0.2,17,16,85,92,16,0.1,1,10,2
79,0.1,0.2,0.2,17,17,87,92,14,0.1,1,10,2
80,0.1,0.2,0.2,17,17,85,92,16,0.1,1,10,2
81,0.1,0.2,0.2,17,20,87,74,27,0.1,1,10,2
82,0.1,0.2,0.2,19,23,84,90,17,0.1,1,10,2
83,0.1,0.2,0.2,18,17,87,92,14,0.1,1,10,2
84,0.1,0.2,0.2,18,16,85,88,16,0.1,1,10,2
85,0.1,0.2,0.2,18,16,-102,91,10,0.1,0,10,2
86,0.1,0.2,0.2,18,17,87,92,14,0.1,1,10,2
87,0.1,0.2,0.2,19,14,84,92,17,0.1,1,10,2
88,0.1,0.2,0.2,19,16,87,92,14,0.1,1,10,2
89,0.1,0.2,0.2,16,15,87,92,14,0.1,1,10,2
90,0.1,0.2,0.2,15,17,87,92,14,0.1,1,10,2
91,0.1,0.2,0.2,28,16,67,92,34,0.1,1,10,2
92,0.1,0.2,0.2,28,17,87,92,14,0.1,1,10,2
93,0.1,0.2,0.2,17,14,86,92,15,0.1,1,10,2
94,0.1,0.2,0.2,17,16,86,90,15,0.1,1,10,2
95,0.1,0.2,0.2,16,16,87,90,14,0.1,1,10,2
96,0.1,0.2,0.2,15,18,87,92,14,0.1,1,10,2
97,0.1,0.2,0.2,17,16,87,92,14,0.1,1,10,2
98,0.1,0.2,0.2,17,23,84,81,20,0.1,1,10,2
99,0.1,0.2,0.2,17,23,-113,-107,14,0.1,0,10,2
