eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.25,0.5,0,12,-131,84,32,0.1,0,10,2
1,0.1,0.25,0.5,7,10,-111,87,14,0.1,0,10,2
2,0.1,0.25,0.5,7,13,-111,77,24,0.1,0,10,2
3,0.1,0.25,0.5,7,13,-108,-108,9,0.1,0,10,2
4,0.1,0.25,0.5,9,12,-118,78,23,0.1,0,10,2
5,0.1,0.25,0.5,9,10,-108,88,13,0.1,0,10,2
6,0.1,0.25,0.5,11,11,-118,92,19,0.1,0,10,2
7,0.1,0.25,0.5,12,15,-121,81,22,0.1,0,10,2
8,0.1,0.25,0.5,12,15,-119,-132,33,0.1,0,10,2
9,0.1,0.25,0.5,12,15,-108,-106,9,0.1,0,10,2
10,0.1,0.25,0.5,24,10,23,92,78,0.1,1,10,2
11,0.1,0.25,0.5,23,16,78,92,23,0.1,1,10,2
12,0.1,0.25,0.5,23,19,-122,89,23,0.1,0,10,2
13,0.1,0.25,0.5,20,15,79,91,22,0.1,1,10,2
14,0.1,0.25,0.5,19,14,85,92,16,0.1,1,10,2
15,0.1,0.25,0.5,22,19,85,90,16,0.1,1,10,2
16,0.1,0.25,0.5,18,12,82,92,19,0.1,1,10,2
17,0.1,0.25,0.5,23,15,72,92,29,0.1,1,10,2
18,0.1,0.25,0.5,20,23,85,-121,22,0.1,0,10,2
19,0.1,0.25,0.5,23,21,-117,92,18,0.1,0,10,2
20,0.1,0.25,0.5,19,12,83,90,18,0.1,1,10,2
21,0.1,0.25,0.5,20,19,84,90,17,0.1,1,10,2
22,0.1,0.25,0.5,23,20,81,92,20,0.1,1,10,2
23,0.1,0.25,0.5,19,11,85,90,16,0.1,1,10,2
24,0.1,0.25,0.5,21,19,84,92,17,0.1,1,10,2
25,0.1,0.25,0.5,23,18,83,92,18,0.1,1,10,2
26,0.1,0.25,0.5,19,10,84,92,17,0.1,1,10,2
27,0.1,0.25,0.5,22,19,81,92,20,0.1,1,10,2
28,0.1,0.25,0.5,21,19,83,-109,18,0.1,0,10,2
29,0.1,0.25,0.5,23,17,-111,92,12,0.1,0,10,2
30,0.1,0.25,0.5,19,10,84,92,17,0.1,1,10,2
31,0.1,0.25,0.5,21,14,79,92,22,0.1,1,10,2
32,0.1,0.25,0.5,23,38,85,65,36,0.1,1,10,2
33,0.1,0.25,0.5,18,19,85,91,16,0.1,1,10,2
34,0.1,0.25,0.5,21,14,85,92,16,0.1,1,10,2
35,0.1,0.25,0.5,23,19,-111,91,12,0.1,0,10,2
36,0.1,0.25,0.5,23,19,85,83,18,0.1,1,10,2
37,0.1,0.25,0.5,16,16,84,92,17,0.1,1,10,2
38,0.1,0.25,0.5,23,19,85,92,16,0.1,1,10,2
39,0.1,0.25,0.5,22,14,84,91,17,0.1,1,10,2
40,0.1,0.25,0.5,17,17,83,90,18,0.1,1,10,2
41,0.1,0.25,0.5,23,17,-109,91,10,0.1,0,10,2
42,0.1,0.25,0.5,24,12,76,92,25,0.1,1,10,2
43,0.1,0.25,0.5,24,11,-103,91,10,0.1,0,10,2
44,0.1,0.25,0.5,17,17,81,91,20,0.1,1,10,2
45,0.1,0.25,0.5,23,17,84,90,17,0.1,1,10,2
46,0.1,0.25,0.5,23,16,-134,92,35,0.1,0,10,2
47,0.1,0.25,0.5,22,17,81,92,20,0.1,1,10,2
48,0.1,0.25,0.5,19,16,85,92,16,0.1,1,10,2
49,0.1,0.25,0.5,22,14,-102,91,10,0.1,0,10,2
50,0.1,0.25,0.5,22,13,-102,92,9,0.1,0,10,2
51,0.1,0.25,0.5,19,10,-102,91,10,0.1,0,10,2
52,0.1,0.25,0.5,19,9,-107,92,9,0.1,0,10,2
53,0.1,0.25,0.5,24,10,71,92,30,0.1,1,10,2
54,0.1,0.25,0.5,24,18,76,92,25,0.1,1,10,2
55,0.1,0.25,0.5,19,14,84,92,17,0.1,1,10,2
56,0.1,0.25,0.5,23,16,-113,92,14,0.1,0,10,2
57,0.1,0.25,0.5,22,18,82,92,19,0.1,1,10,2
58,0.1,0.25,0.5,18,14,85,92,16,0.1,1,10,2
59,0.1,0.25,0.5,19,21,84,89,17,0.1,1,10,2
60,0.1,0.25,0.5,23,17,-112,92,13,0.1,0,10,2
61,0.1,0.25,0.5,19,14,85,92,16,0.1,1,10,2
62,0.1,0.25,0.5,20,19,85,91,16,0.1,1,10,2
63,0.1,0.25,0.5,24,13,80,92,21,0.1,1,10,2
64,0.1,0.25,0.5,19,16,87,92,14,0.1,1,10,2
65,0.1,0.25,0.5,20,19,85,92,16,0.1,1,10,2
66,0.1,0.25,0.5,24,12,83,89,18,0.1,1,10,2
67,0.1,0.25,0.5,19,18,83,92,18,0.1,1,10,2
68,0.1,0.25,0.5,20,16,85,92,16,0.1,1,10,2
69,0.1,0.25,0.5,23,15,84,92,17,0.1,1,10,2
70,0.1,0.25,0.5,19,16,81,92,20,0.1,1,10,2
71,0.1,0.25,0.5,20,15,84,92,17,0.1,1,10,2
72,0.1,0.25,0.5,23,16,83,92,18,0.1,1,10,2
73,0.1,0.25,0.5,19,21,84,87,17,0.1,1,10,2
74,0.1,0.25,0.5,20,19,85,88,16,0.1,1,10,2
75,0.1,0.25,0.5,26,16,71,91,30,0.1,1,10,2
76,0.1,0.25,0.5,20,16,84,92,17,0.1,1,10,2
77,0.1,0.25,0.5,19,16,85,92,16,0.1,1,10,2
78,0.1,0.25,0.5,23,14,87,92,14,0.1,1,10,2
79,0.1,0.25,0.5,23,13,-114,90,15,0.1,0,10,2
80,0.1,0.25,0.5,20,18,85,91,16,0.1,1,10,2
81,0.1,0.25,0.5,19,17,83,92,18,0.1,1,10,2
82,0.1,0.25,0.5,22,12,81,92,20,0.1,1,10,2
83,0.1,0.25,0.5,20,19,85,92,16,0.1,1,10,2
84,0.1,0.25,0.5,20,16,85,92,16,0.1,1,10,2
85,0.1,0.25,0.5,22,13,83,92,18,0.1,1,10,2
86,0.1,0.25,0.5,23,14,-104,92,9,0.1,0,10,2
87,0.1,0.25,0.5,21,16,85,92,16,0.1,1,10,2
88,0.1,0.25,0.5,17,21,82,88,19,0.1,1,10,2
89,0.1,0.25,0.5,23,15,85,92,16,0.1,1,10,2
90,0.1,0.25,0.5,20,16,85,92,16,0.1,1,10,2
91,0.1,0.25,0.5,19,20,84,90,17,0.1,1,10,2
92,0.1,0.25,0.5,23,15,-109,92,10,0.1,0,10,2
93,0.1,0.25,0.5,23,22,83,85,18,0.1,1,10,2
94,0.1,0.25,0.5,16,21,85,92,16,0.1,1,10,2
95,0.1,0.25,0.5,21,22,85,-108,16,0.1,0,10,2
96,0.1,0.25,0.5,25,14,86,92,15,0.1,1,10,2
97,0.1,0.25,0.5,18,15,85,92,16,0.1,1,10,2
98,0.1,0.25,0.5,21,19,83,92,18,0.1,1,10,2
99,0.1,0.25,0.5,22,19,-114,-107,15,0.1,0,10,2
100,0.1,0.25,0.5,22,19,-108,-108,9,0.1,0,10,2
101,0.1,0.25,0.5,22,19,-111,-107,12,0.1,0,10,2
102,0.1,0.25,0.5,13,11,-115,-107,16,0.1,0,10,2
103,0.1,0.25,0.5,13,11,-173,-133,74,0.1,0,10,2
104,0.1,0.25,0.5,13,11,-185,-132,86,0.1,0,10,2
105,0.1,0.25,0.5,14,11,-150,-104,51,0.1,0,10,2
106,0.1,0.25,0.5,14,10,-173,-120,74,0.1,0,10,2
107,0.1,0.25,0.5,14,10,-134,-121,35,0.1,0,10,2
108,0.1,0.25,0.5,14,9,-191,-127,92,0.1,0,10,2
109,0.1,0.25,0.5,14,11,-108,-118,19,0.1,0,10,2
110,0.1,0.25,0.5,13,11,-182,-111,83,0.1,0,10,2
111,0.1,0.25,0.5,13,23,-117,32,69,0.1,0,10,2
112,0.1,0.25,0.5,16,10,-142,92,43,0.1,0,10,2
113,0.1,0.25,0.5,16,10,-141,-106,42,0.1,0,10,2
114,0.1,0.25,0.5,16,10,-149,90,50,0.1,0,10,2
115,0.1,0.25,0.5,31,10,23,92,78,0.1,1,10,2
116,0.1,0.25,0.5,20,21,87,90,14,0.1,1,10,2
117,0.1,0.25,0.5,23,10,87,92,14,0.1,1,10,2
118,0.1,0.25,0.5,15,19,87,92,14,0.1,1,10,2
119,0.1,0.25,0.5,17,20,86,80,21,0.1,1,10,2
120,0.1,0.25,0.5,23,23,87,92,14,0.1,1,10,2
121,0.1,0.25,0.5,20,19,87,92,14,0.1,1,10,2
122,0.1,0.25,0.5,18,11,86,92,15,0.1,1,10,2
123,0.1,0.25,0.5,22,18,87,92,14,0.1,1,10,2
124,0.1,0.25,0.5,22,19,87,92,14,0.1,1,10,2
125,0.1,0.25,0.5,16,11,84,92,17,0.1,1,10,2
126,0.1,0.25,0.5,24,17,86,92,15,0.1,1,10,2
127,0.1,0.25,0.5,22,19,87,92,14,0.1,1,10,2
128,0.1,0.25,0.5,16,12,87,92,14,0.1,1,10,2
129,0.1,0.25,0.5,25,22,85,86,16,0.1,1,10,2
130,0.1,0.25,0.5,25,23,-109,92,10,0.1,0,10,2
131,0.1,0.25,0.5,22,12,86,92,15,0.1,1,10,2
132,0.1,0.25,0.5,17,17,83,92,18,0.1,1,10,2
133,0.1,0.25,0.5,22,19,87,92,14,0.1,1,10,2
134,0.1,0.25,0.5,24,12,87,92,14,0.1,1,10,2
135,0.1,0.25,0.5,16,19,87,91,14,0.1,1,10,2
136,0.1,0.25,0.5,22,20,87,91,14,0.1,1,10,2
137,0.1,0.25,0.5,24,12,87,92,14,0.1,1,10,2
138,0.1,0.25,0.5,14,16,85,92,16,0.1,1,10,2
139,0.1,0.25,0.5,22,18,86,92,15,0.1,1,10,2
140,0.1,0.25,0.5,24,14,87,92,14,0.1,1,10,2
141,0.1,0.25,0.5,16,17,87,92,14,0.1,1,10,2
142,0.1,0.25,0.5,22,19,87,91,14,0.1,1,10,2
143,0.1,0.25,0.5,22,14,87,92,14,0.1,1,10,2
144,0.1,0.25,0.5,24,17,-111,91,12,0.1,0,10,2
145,0.1,0.25,0.5,18,18,87,92,14,0.1,1,10,2
146,0.1,0.25,0.5,20,13,87,92,14,0.1,1,10,2
147,0.1,0.25,0.5,24,17,87,92,14,0.1,1,10,2
148,0.1,0.25,0.5,18,18,87,92,14,0.1,1,10,2
