eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-109,-115,16,0.45,0,10
1,0.1,0.2,0.1,0,0,-111,-133,34,0.45,0,10
2,0.1,0.2,0.1,0,0,-119,-121,22,0.45,0,10
3,0.1,0.2,0.1,0,15,-109,67,34,0.45,0,10
4,0.1,0.2,0.1,11,12,-127,90,28,0.45,0,10
5,0.1,0.2,0.1,12,12,-121,88,22,0.45,0,10
6,0.1,0.2,0.1,12,13,-126,81,27,0.45,0,10
7,0.1,0.2,0.1,12,15,-106,86,15,0.45,0,10
8,0.1,0.2,0.1,15,14,-133,88,34,0.45,0,10
9,0.1,0.2,0.1,15,14,-174,86,75,0.45,0,10
10,0.1,0.2,0.1,24,14,48,86,53,0.45,1,10
11,0.1,0.2,0.1,10,27,-132,84,33,0.45,0,10
12,0.1,0.2,0.1,14,15,-235,87,136,0.45,0,10
13,0.1,0.2,0.1,14,14,-135,86,36,0.45,0,10
14,0.1,0.2,0.1,14,14,-128,88,29,0.45,0,10
15,0.1,0.2,0.1,14,14,-109,87,14,0.45,0,10
16,0.1,0.2,0.1,14,14,-130,88,31,0.45,0,10
17,0.1,0.2,0.1,14,14,-137,86,38,0.45,0,10
18,0.1,0.2,0.1,26,14,63,88,38,0.45,1,10
19,0.1,0.2,0.1,29,26,75,86,26,0.45,1,10
20,0.1,0.2,0.1,23,14,89,84,17,0.45,1,10
21,0.1,0.2,0.1,23,29,88,77,24,0.45,1,10
22,0.1,0.2,0.1,21,27,89,-107,12,0.45,0,10
23,0.1,0.2,0.1,21,23,89,86,15,0.45,1,10
24,0.1,0.2,0.1,23,23,84,84,17,0.45,1,10
25,0.1,0.2,0.1,18,18,88,88,13,0.45,1,10
26,0.1,0.2,0.1,19,21,-109,85,16,0.45,0,10
27,0.1,0.2,0.1,22,23,86,88,15,0.45,1,10
28,0.1,0.2,0.1,23,22,-228,88,129,0.45,0,10
29,0.1,0.2,0.1,24,24,86,86,15,0.45,1,10
30,0.1,0.2,0.1,23,21,89,88,13,0.45,1,10
31,0.1,0.2,0.1,23,22,73,87,28,0.45,1,10
32,0.1,0.2,0.1,25,17,-109,90,11,0.45,0,10
33,0.1,0.2,0.1,22,23,89,89,12,0.45,1,10
34,0.1,0.2,0.1,20,22,86,90,15,0.45,1,10
35,0.1,0.2,0.1,25,22,81,89,20,0.45,1,10
36,0.1,0.2,0.1,20,24,88,90,13,0.45,1,10
37,0.1,0.2,0.1,19,16,89,90,12,0.45,1,10
38,0.1,0.2,0.1,21,18,76,-108,25,0.45,0,10
39,0.1,0.2,0.1,22,22,89,-124,25,0.45,0,10
40,0.1,0.2,0.1,20,22,89,90,12,0.45,1,10
41,0.1,0.2,0.1,20,23,89,79,22,0.45,1,10
42,0.1,0.2,0.1,20,21,89,87,14,0.45,1,10
43,0.1,0.2,0.1,33,21,71,92,30,0.45,1,10
44,0.1,0.2,0.1,21,21,86,90,15,0.45,1,10
45,0.1,0.2,0.1,19,16,87,89,14,0.45,1,10
46,0.1,0.2,0.1,23,20,84,90,17,0.45,1,10
47,0.1,0.2,0.1,21,24,87,88,14,0.45,1,10
48,0.1,0.2,0.1,18,20,89,89,12,0.45,1,10
49,0.1,0.2,0.1,22,21,83,88,18,0.45,1,10
50,0.1,0.2,0.1,19,23,89,87,14,0.45,1,10
51,0.1,0.2,0.1,26,21,72,90,29,0.45,1,10
52,0.1,0.2,0.1,19,19,87,90,14,0.45,1,10
53,0.1,0.2,0.1,21,23,89,-117,18,0.45,0,10
54,0.1,0.2,0.1,22,20,89,88,13,0.45,1,10
55,0.1,0.2,0.1,20,26,88,73,28,0.45,1,10
56,0.1,0.2,0.1,22,18,87,92,14,0.45,1,10
57,0.1,0.2,0.1,17,21,88,92,13,0.45,1,10
58,0.1,0.2,0.1,20,22,89,86,15,0.45,1,10
59,0.1,0.2,0.1,23,18,71,92,30,0.45,1,10
60,0.1,0.2,0.1,21,23,89,90,12,0.45,1,10
61,0.1,0.2,0.1,18,22,89,90,12,0.45,1,10
62,0.1,0.2,0.1,21,22,89,90,12,0.45,1,10
63,0.1,0.2,0.1,22,19,89,90,12,0.45,1,10
64,0.1,0.2,0.1,20,20,89,89,12,0.45,1,10
65,0.1,0.2,0.1,18,21,89,90,12,0.45,1,10
66,0.1,0.2,0.1,21,17,89,92,12,0.45,1,10
67,0.1,0.2,0.1,22,22,89,90,12,0.45,1,10
68,0.1,0.2,0.1,19,22,87,88,14,0.45,1,10
69,0.1,0.2,0.1,20,23,88,88,13,0.45,1,10
70,0.1,0.2,0.1,22,20,87,90,14,0.45,1,10
71,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
72,0.1,0.2,0.1,17,22,89,90,12,0.45,1,10
73,0.1,0.2,0.1,22,16,87,90,14,0.45,1,10
74,0.1,0.2,0.1,22,22,89,90,12,0.45,1,10
75,0.1,0.2,0.1,19,22,88,90,13,0.45,1,10
76,0.1,0.2,0.1,21,22,89,88,13,0.45,1,10
77,0.1,0.2,0.1,22,22,89,81,20,0.45,1,10
78,0.1,0.2,0.1,22,18,-105,89,12,0.45,0,10
79,0.1,0.2,0.1,21,23,89,86,15,0.45,1,10
80,0.1,0.2,0.1,17,16,89,90,12,0.45,1,10
81,0.1,0.2,0.1,19,21,88,92,13,0.45,1,10
82,0.1,0.2,0.1,20,21,-102,90,11,0.45,0,10
83,0.1,0.2,0.1,20,20,-102,90,11,0.45,0,10
84,0.1,0.2,0.1,21,22,89,90,12,0.45,1,10
85,0.1,0.2,0.1,20,18,89,88,13,0.45,1,10
86,0.1,0.2,0.1,21,22,89,88,13,0.45,1,10
87,0.1,0.2,0.1,22,17,89,90,12,0.45,1,10
88,0.1,0.2,0.1,20,22,89,90,12,0.45,1,10
89,0.1,0.2,0.1,19,22,89,90,12,0.45,1,10
90,0.1,0.2,0.1,22,20,-107,90,11,0.45,0,10
91,0.1,0.2,0.1,20,22,89,90,12,0.45,1,10
92,0.1,0.2,0.1,20,19,89,92,12,0.45,1,10
93,0.1,0.2,0.1,17,22,89,-110,12,0.45,0,10
94,0.1,0.2,0.1,21,22,89,90,12,0.45,1,10
95,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
96,0.1,0.2,0.1,18,20,87,89,14,0.45,1,10
97,0.1,0.2,0.1,22,22,87,89,14,0.45,1,10
98,0.1,0.2,0.1,22,21,89,89,12,0.45,1,10
99,0.1,0.2,0.1,22,21,-106,85,16,0.45,0,10
100,0.1,0.2,0.1,22,20,-106,90,11,0.45,0,10
101,0.1,0.2,0.1,16,20,-106,88,13,0.45,0,10
102,0.1,0.2,0.1,14,16,-148,90,49,0.45,0,10
103,0.1,0.2,0.1,14,14,-166,90,67,0.45,0,10
104,0.1,0.2,0.1,14,13,-128,90,29,0.45,0,10
105,0.1,0.2,0.1,14,13,-140,90,41,0.45,0,10
106,0.1,0.2,0.1,23,12,71,89,30,0.45,1,10
107,0.1,0.2,0.1,23,20,78,90,23,0.45,1,10
108,0.1,0.2,0.1,24,14,81,87,20,0.45,1,10
109,0.1,0.2,0.1,24,22,80,90,21,0.45,1,10
110,0.1,0.2,0.1,24,20,79,90,22,0.45,1,10
111,0.1,0.2,0.1,25,20,70,90,31,0.45,1,10
112,0.1,0.2,0.1,22,13,81,92,20,0.45,1,10
113,0.1,0.2,0.1,21,22,80,89,21,0.45,1,10
114,0.1,0.2,0.1,21,22,79,90,22,0.45,1,10
115,0.1,0.2,0.1,22,22,81,90,20,0.45,1,10
116,0.1,0.2,0.1,22,22,81,90,20,0.45,1,10
117,0.1,0.2,0.1,22,22,-110,90,11,0.45,0,10
118,0.1,0.2,0.1,22,20,83,90,18,0.45,1,10
119,0.1,0.2,0.1,22,14,80,90,21,0.45,1,10
120,0.1,0.2,0.1,22,22,78,90,23,0.45,1,10
