eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,14,-124,82,25,0.45,0,10
1,0.1,0.2,0.1,6,8,-119,-110,20,0.45,0,10
2,0.1,0.2,0.1,6,15,-117,61,40,0.45,0,10
3,0.1,0.2,0.1,9,9,-105,91,10,0.45,0,10
4,0.1,0.2,0.1,13,11,-122,90,23,0.45,0,10
5,0.1,0.2,0.1,14,10,-114,92,15,0.45,0,10
6,0.1,0.2,0.1,14,10,-121,92,22,0.45,0,10
7,0.1,0.2,0.1,14,10,-113,92,14,0.45,0,10
8,0.1,0.2,0.1,14,10,-154,90,55,0.45,0,10
9,0.1,0.2,0.1,19,12,71,87,30,0.45,1,10
10,0.1,0.2,0.1,22,17,87,92,14,0.45,1,10
11,0.1,0.2,0.1,22,12,88,92,13,0.45,1,10
12,0.1,0.2,0.1,22,16,86,92,15,0.45,1,10
13,0.1,0.2,0.1,22,17,-118,85,19,0.45,0,10
14,0.1,0.2,0.1,22,17,85,90,16,0.45,1,10
15,0.1,0.2,0.1,22,21,85,83,18,0.45,1,10
16,0.1,0.2,0.1,21,19,89,92,12,0.45,1,10
17,0.1,0.2,0.1,15,22,89,91,12,0.45,1,10
18,0.1,0.2,0.1,19,17,89,89,12,0.45,1,10
19,0.1,0.2,0.1,19,23,89,83,18,0.45,1,10
20,0.1,0.2,0.1,21,21,89,90,12,0.45,1,10
21,0.1,0.2,0.1,22,22,89,92,12,0.45,1,10
22,0.1,0.2,0.1,21,12,89,92,12,0.45,1,10
23,0.1,0.2,0.1,23,18,84,90,17,0.45,1,10
24,0.1,0.2,0.1,21,19,79,92,22,0.45,1,10
25,0.1,0.2,0.1,22,22,88,-113,14,0.45,0,10
26,0.1,0.2,0.1,18,25,87,85,16,0.45,1,10
27,0.1,0.2,0.1,22,21,88,92,13,0.45,1,10
28,0.1,0.2,0.1,22,22,88,-117,18,0.45,0,10
29,0.1,0.2,0.1,22,21,88,92,13,0.45,1,10
30,0.1,0.2,0.1,22,22,-114,92,15,0.45,0,10
31,0.1,0.2,0.1,22,16,88,90,13,0.45,1,10
32,0.1,0.2,0.1,17,17,88,92,13,0.45,1,10
33,0.1,0.2,0.1,18,18,84,92,17,0.45,1,10
34,0.1,0.2,0.1,21,17,-106,91,10,0.45,0,10
35,0.1,0.2,0.1,20,19,89,92,12,0.45,1,10
36,0.1,0.2,0.1,22,18,-108,92,9,0.45,0,10
37,0.1,0.2,0.1,22,15,89,91,12,0.45,1,10
38,0.1,0.2,0.1,22,20,87,92,14,0.45,1,10
39,0.1,0.2,0.1,23,19,87,92,14,0.45,1,10
40,0.1,0.2,0.1,22,19,89,92,12,0.45,1,10
41,0.1,0.2,0.1,14,19,89,90,12,0.45,1,10
42,0.1,0.2,0.1,19,15,87,92,14,0.45,1,10
43,0.1,0.2,0.1,22,18,86,92,15,0.45,1,10
44,0.1,0.2,0.1,22,18,86,92,15,0.45,1,10
45,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
46,0.1,0.2,0.1,22,19,89,92,12,0.45,1,10
47,0.1,0.2,0.1,25,17,80,92,21,0.45,1,10
48,0.1,0.2,0.1,15,18,87,92,14,0.45,1,10
49,0.1,0.2,0.1,22,14,-109,92,10,0.45,0,10
50,0.1,0.2,0.1,22,16,-105,91,10,0.45,0,10
51,0.1,0.2,0.1,16,15,-106,92,9,0.45,0,10
52,0.1,0.2,0.1,16,15,-109,90,11,0.45,0,10
53,0.1,0.2,0.1,16,14,-104,92,9,0.45,0,10
54,0.1,0.2,0.1,16,11,-109,92,10,0.45,0,10
55,0.1,0.2,0.1,16,10,-124,92,25,0.45,0,10
56,0.1,0.2,0.1,26,17,59,73,42,0.45,1,10
57,0.1,0.2,0.1,28,19,72,91,29,0.45,1,10
58,0.1,0.2,0.1,23,12,87,92,14,0.45,1,10
59,0.1,0.2,0.1,22,19,89,92,12,0.45,1,10
60,0.1,0.2,0.1,22,12,87,92,14,0.45,1,10
61,0.1,0.2,0.1,15,19,89,92,12,0.45,1,10
62,0.1,0.2,0.1,22,20,89,91,12,0.45,1,10
63,0.1,0.2,0.1,22,15,77,81,24,0.45,1,10
64,0.1,0.2,0.1,28,24,84,90,17,0.45,1,10
65,0.1,0.2,0.1,22,23,86,92,15,0.45,1,10
66,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
67,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
68,0.1,0.2,0.1,15,19,87,92,14,0.45,1,10
69,0.1,0.2,0.1,21,16,89,89,12,0.45,1,10
70,0.1,0.2,0.1,21,16,83,92,18,0.45,1,10
71,0.1,0.2,0.1,24,21,-109,92,10,0.45,0,10
72,0.1,0.2,0.1,22,22,87,90,14,0.45,1,10
73,0.1,0.2,0.1,30,22,70,-113,31,0.45,0,10
74,0.1,0.2,0.1,29,28,85,92,16,0.45,1,10
75,0.1,0.2,0.1,25,22,88,92,13,0.45,1,10
76,0.1,0.2,0.1,21,19,89,92,12,0.45,1,10
77,0.1,0.2,0.1,22,16,89,92,12,0.45,1,10
78,0.1,0.2,0.1,23,14,87,91,14,0.45,1,10
79,0.1,0.2,0.1,22,18,89,92,12,0.45,1,10
80,0.1,0.2,0.1,15,20,89,91,12,0.45,1,10
81,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
82,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
83,0.1,0.2,0.1,20,20,85,92,16,0.45,1,10
84,0.1,0.2,0.1,20,20,86,86,15,0.45,1,10
85,0.1,0.2,0.1,22,17,89,92,12,0.45,1,10
86,0.1,0.2,0.1,22,21,89,91,12,0.45,1,10
87,0.1,0.2,0.1,22,20,-105,91,10,0.45,0,10
88,0.1,0.2,0.1,15,21,89,92,12,0.45,1,10
89,0.1,0.2,0.1,23,23,89,90,12,0.45,1,10
90,0.1,0.2,0.1,23,20,-126,92,27,0.45,0,10
91,0.1,0.2,0.1,22,17,89,92,12,0.45,1,10
92,0.1,0.2,0.1,20,15,89,92,12,0.45,1,10
93,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
94,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
95,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
96,0.1,0.2,0.1,22,22,-109,84,17,0.45,0,10
97,0.1,0.2,0.1,25,17,68,92,33,0.45,1,10
98,0.1,0.2,0.1,24,20,87,92,14,0.45,1,10
99,0.1,0.2,0.1,24,20,-106,-107,8,0.45,0,10
100,0.1,0.2,0.1,23,20,-107,-107,8,0.45,0,10
101,0.1,0.2,0.1,16,12,-106,-107,8,0.45,0,10
102,0.1,0.2,0.1,16,12,-142,-119,43,0.45,0,10
103,0.1,0.2,0.1,16,12,-253,-120,154,0.45,0,10
104,0.1,0.2,0.1,16,12,-145,-122,46,0.45,0,10
105,0.1,0.2,0.1,16,12,-149,-152,53,0.45,0,10
106,0.1,0.2,0.1,16,12,-161,-119,62,0.45,0,10
107,0.1,0.2,0.1,16,12,-118,-130,31,0.45,0,10
108,0.1,0.2,0.1,16,12,-193,-127,94,0.45,0,10
109,0.1,0.2,0.1,34,25,27,34,74,0.45,1,10
110,0.1,0.2,0.1,37,23,81,90,20,0.45,1,10
111,0.1,0.2,0.1,29,15,79,92,22,0.45,1,10
112,0.1,0.2,0.1,33,18,79,92,22,0.45,1,10
113,0.1,0.2,0.1,35,17,76,90,25,0.45,1,10
114,0.1,0.2,0.1,23,16,79,92,22,0.45,1,10
115,0.1,0.2,0.1,29,21,81,90,20,0.45,1,10
116,0.1,0.2,0.1,29,20,73,90,28,0.45,1,10
117,0.1,0.2,0.1,29,21,79,92,22,0.45,1,10
118,0.1,0.2,0.1,30,20,81,92,20,0.45,1,10
119,0.1,0.2,0.1,30,19,81,92,20,0.45,1,10
120,0.1,0.2,0.1,23,21,81,87,20,0.45,1,10
121,0.1,0.2,0.1,30,21,80,92,21,0.45,1,10
122,0.1,0.2,0.1,30,21,81,91,20,0.45,1,10
123,0.1,0.2,0.1,29,26,78,86,23,0.45,1,10
124,0.1,0.2,0.1,30,24,79,92,22,0.45,1,10
125,0.1,0.2,0.1,31,24,80,-110,21,0.45,0,10
126,0.1,0.2,0.1,30,23,81,92,20,0.45,1,10
127,0.1,0.2,0.1,23,19,79,92,22,0.45,1,10
128,0.1,0.2,0.1,30,19,81,92,20,0.45,1,10
129,0.1,0.2,0.1,30,19,81,92,20,0.45,1,10
130,0.1,0.2,0.1,28,17,81,92,20,0.45,1,10
