eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.3,0,0,-107,-111,12,0.45,0,10
1,0.1,0.2,0.3,0,0,-116,-139,40,0.45,0,10
2,0.1,0.2,0.3,0,0,-132,-123,33,0.45,0,10
3,0.1,0.2,0.3,0,0,-113,-138,39,0.45,0,10
4,0.1,0.2,0.3,0,0,-124,-147,48,0.45,0,10
5,0.1,0.2,0.3,0,0,-113,-128,29,0.45,0,10
6,0.1,0.2,0.3,0,0,-150,-136,51,0.45,0,10
7,0.1,0.2,0.3,0,21,-107,32,69,0.45,0,10
8,0.1,0.2,0.3,9,12,-124,90,25,0.45,0,10
9,0.1,0.2,0.3,12,12,-127,87,28,0.45,0,10
10,0.1,0.2,0.3,12,12,-153,90,54,0.45,0,10
11,0.1,0.2,0.3,12,12,-153,90,54,0.45,0,10
12,0.1,0.2,0.3,12,12,-192,90,93,0.45,0,10
13,0.1,0.2,0.3,21,12,53,90,48,0.45,1,10
14,0.1,0.2,0.3,24,28,83,80,21,0.45,1,10
15,0.1,0.2,0.3,22,13,85,86,16,0.45,1,10
16,0.1,0.2,0.3,22,12,-106,89,12,0.45,0,10
17,0.1,0.2,0.3,31,11,42,85,59,0.45,1,10
18,0.1,0.2,0.3,25,19,-110,88,13,0.45,0,10
19,0.1,0.2,0.3,23,11,-130,92,31,0.45,0,10
20,0.1,0.2,0.3,22,10,-163,-113,64,0.45,0,10
21,0.1,0.2,0.3,22,12,-123,86,24,0.45,0,10
22,0.1,0.2,0.3,22,10,-127,88,28,0.45,0,10
23,0.1,0.2,0.3,21,10,-114,92,15,0.45,0,10
24,0.1,0.2,0.3,21,15,-135,77,36,0.45,0,10
25,0.1,0.2,0.3,19,10,-180,92,81,0.45,0,10
26,0.1,0.2,0.3,19,11,-111,89,12,0.45,0,10
27,0.1,0.2,0.3,19,10,46,92,55,0.45,1,10
28,0.1,0.2,0.3,15,22,91,87,14,0.45,1,10
29,0.1,0.2,0.3,18,9,91,91,10,0.45,1,10
30,0.1,0.2,0.3,11,18,90,92,11,0.45,1,10
31,0.1,0.2,0.3,19,10,86,92,15,0.45,1,10
32,0.1,0.2,0.3,12,18,90,92,11,0.45,1,10
33,0.1,0.2,0.3,17,12,91,92,10,0.45,1,10
34,0.1,0.2,0.3,17,19,90,-113,14,0.45,0,10
35,0.1,0.2,0.3,14,18,87,92,14,0.45,1,10
36,0.1,0.2,0.3,17,11,90,92,11,0.45,1,10
37,0.1,0.2,0.3,24,14,77,91,24,0.45,1,10
38,0.1,0.2,0.3,14,16,89,92,12,0.45,1,10
39,0.1,0.2,0.3,16,12,90,92,11,0.45,1,10
40,0.1,0.2,0.3,17,26,89,76,25,0.45,1,10
41,0.1,0.2,0.3,13,17,88,92,13,0.45,1,10
42,0.1,0.2,0.3,19,13,91,90,11,0.45,1,10
43,0.1,0.2,0.3,16,18,91,91,10,0.45,1,10
44,0.1,0.2,0.3,13,15,91,92,10,0.45,1,10
45,0.1,0.2,0.3,18,14,91,92,10,0.45,1,10
46,0.1,0.2,0.3,16,19,91,92,10,0.45,1,10
47,0.1,0.2,0.3,14,14,91,89,12,0.45,1,10
48,0.1,0.2,0.3,17,14,91,92,10,0.45,1,10
49,0.1,0.2,0.3,17,19,91,92,10,0.45,1,10
50,0.1,0.2,0.3,13,19,91,-112,13,0.45,0,10
51,0.1,0.2,0.3,19,14,-108,92,9,0.45,0,10
52,0.1,0.2,0.3,19,9,-108,92,9,0.45,0,10
53,0.1,0.2,0.3,19,13,-104,92,9,0.45,0,10
54,0.1,0.2,0.3,15,16,-108,92,9,0.45,0,10
55,0.1,0.2,0.3,15,12,-103,92,9,0.45,0,10
56,0.1,0.2,0.3,15,10,-131,92,32,0.45,0,10
57,0.1,0.2,0.3,19,10,83,92,18,0.45,1,10
58,0.1,0.2,0.3,12,19,91,92,10,0.45,1,10
59,0.1,0.2,0.3,16,13,91,92,10,0.45,1,10
60,0.1,0.2,0.3,18,16,91,92,10,0.45,1,10
61,0.1,0.2,0.3,19,11,-107,92,9,0.45,0,10
62,0.1,0.2,0.3,14,16,91,90,11,0.45,1,10
63,0.1,0.2,0.3,14,14,88,92,13,0.45,1,10
64,0.1,0.2,0.3,19,17,89,90,12,0.45,1,10
65,0.1,0.2,0.3,15,17,91,89,12,0.45,1,10
