eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.2,0,0,-113,-189,90,0.45,0,10
1,0.1,0.2,0.2,0,0,-116,-105,17,0.45,0,10
2,0.1,0.2,0.2,0,0,-129,-123,30,0.45,0,10
3,0.1,0.2,0.2,0,0,-109,-114,15,0.45,0,10
4,0.1,0.2,0.2,0,18,-120,69,32,0.45,0,10
5,0.1,0.2,0.2,6,9,-105,92,9,0.45,0,10
6,0.1,0.2,0.2,9,10,-126,91,27,0.45,0,10
7,0.1,0.2,0.2,10,10,-129,91,30,0.45,0,10
8,0.1,0.2,0.2,10,10,-143,91,44,0.45,0,10
9,0.1,0.2,0.2,10,10,-119,92,20,0.45,0,10
10,0.1,0.2,0.2,10,10,-173,92,74,0.45,0,10
11,0.1,0.2,0.2,10,9,-107,89,12,0.45,0,10
12,0.1,0.2,0.2,10,21,-127,71,30,0.45,0,10
13,0.1,0.2,0.2,10,10,-160,92,61,0.45,0,10
14,0.1,0.2,0.2,21,10,36,92,65,0.45,1,10
15,0.1,0.2,0.2,25,14,-108,92,9,0.45,0,10
16,0.1,0.2,0.2,21,13,-123,92,24,0.45,0,10
17,0.1,0.2,0.2,18,11,-145,90,46,0.45,0,10
18,0.1,0.2,0.2,18,10,-111,91,12,0.45,0,10
19,0.1,0.2,0.2,18,10,-116,92,17,0.45,0,10
20,0.1,0.2,0.2,17,11,-111,91,12,0.45,0,10
21,0.1,0.2,0.2,28,10,36,92,65,0.45,1,10
22,0.1,0.2,0.2,21,19,85,92,16,0.45,1,10
23,0.1,0.2,0.2,18,10,82,92,19,0.45,1,10
24,0.1,0.2,0.2,22,19,80,92,21,0.45,1,10
25,0.1,0.2,0.2,22,13,82,90,19,0.45,1,10
26,0.1,0.2,0.2,22,15,78,90,23,0.45,1,10
27,0.1,0.2,0.2,17,18,81,91,20,0.45,1,10
28,0.1,0.2,0.2,20,16,83,88,18,0.45,1,10
29,0.1,0.2,0.2,20,19,84,-109,17,0.45,0,10
30,0.1,0.2,0.2,21,21,83,92,18,0.45,1,10
31,0.1,0.2,0.2,18,17,84,92,17,0.45,1,10
32,0.1,0.2,0.2,20,15,85,88,16,0.45,1,10
33,0.1,0.2,0.2,20,18,83,92,18,0.45,1,10
34,0.1,0.2,0.2,20,18,-108,91,10,0.45,0,10
35,0.1,0.2,0.2,21,26,84,58,43,0.45,1,10
36,0.1,0.2,0.2,19,17,85,92,16,0.45,1,10
37,0.1,0.2,0.2,23,20,85,92,16,0.45,1,10
38,0.1,0.2,0.2,23,20,-118,92,19,0.45,0,10
39,0.1,0.2,0.2,20,16,85,92,16,0.45,1,10
40,0.1,0.2,0.2,20,14,84,92,17,0.45,1,10
41,0.1,0.2,0.2,17,19,85,92,16,0.45,1,10
42,0.1,0.2,0.2,22,19,83,92,18,0.45,1,10
43,0.1,0.2,0.2,22,15,-128,92,29,0.45,0,10
44,0.1,0.2,0.2,24,12,75,92,26,0.45,1,10
45,0.1,0.2,0.2,21,19,79,91,22,0.45,1,10
46,0.1,0.2,0.2,19,18,81,92,20,0.45,1,10
47,0.1,0.2,0.2,20,18,84,92,17,0.45,1,10
48,0.1,0.2,0.2,20,13,83,89,18,0.45,1,10
49,0.1,0.2,0.2,20,20,81,-117,20,0.45,0,10
50,0.1,0.2,0.2,20,20,78,92,23,0.45,1,10
51,0.1,0.2,0.2,22,18,-109,91,10,0.45,0,10
52,0.1,0.2,0.2,21,12,84,90,17,0.45,1,10
53,0.1,0.2,0.2,21,20,-114,92,15,0.45,0,10
54,0.1,0.2,0.2,20,19,83,92,18,0.45,1,10
55,0.1,0.2,0.2,18,19,84,92,17,0.45,1,10
56,0.1,0.2,0.2,20,13,84,89,17,0.45,1,10
57,0.1,0.2,0.2,21,18,-107,92,9,0.45,0,10
58,0.1,0.2,0.2,21,24,85,85,16,0.45,1,10
59,0.1,0.2,0.2,20,19,83,92,18,0.45,1,10
60,0.1,0.2,0.2,17,12,85,92,16,0.45,1,10
61,0.1,0.2,0.2,22,13,75,91,26,0.45,1,10
62,0.1,0.2,0.2,23,13,-102,91,10,0.45,0,10
63,0.1,0.2,0.2,21,18,84,92,17,0.45,1,10
64,0.1,0.2,0.2,19,16,85,92,16,0.45,1,10
65,0.1,0.2,0.2,21,19,-115,92,16,0.45,0,10
66,0.1,0.2,0.2,21,14,-122,90,23,0.45,0,10
67,0.1,0.2,0.2,19,18,83,92,18,0.45,1,10
68,0.1,0.2,0.2,21,17,85,91,16,0.45,1,10
69,0.1,0.2,0.2,19,17,84,86,17,0.45,1,10
70,0.1,0.2,0.2,20,21,85,92,16,0.45,1,10
71,0.1,0.2,0.2,19,17,85,92,16,0.45,1,10
72,0.1,0.2,0.2,21,16,83,92,18,0.45,1,10
73,0.1,0.2,0.2,19,15,85,92,16,0.45,1,10
74,0.1,0.2,0.2,21,19,83,92,18,0.45,1,10
75,0.1,0.2,0.2,19,22,85,78,23,0.45,1,10
76,0.1,0.2,0.2,20,17,85,92,16,0.45,1,10
77,0.1,0.2,0.2,21,13,79,92,22,0.45,1,10
78,0.1,0.2,0.2,20,18,84,91,17,0.45,1,10
79,0.1,0.2,0.2,19,20,86,92,15,0.45,1,10
80,0.1,0.2,0.2,20,19,85,92,16,0.45,1,10
81,0.1,0.2,0.2,20,17,85,88,16,0.45,1,10
82,0.1,0.2,0.2,20,17,83,92,18,0.45,1,10
83,0.1,0.2,0.2,19,19,85,92,16,0.45,1,10
84,0.1,0.2,0.2,20,13,85,92,16,0.45,1,10
85,0.1,0.2,0.2,20,19,85,87,16,0.45,1,10
86,0.1,0.2,0.2,22,21,77,90,24,0.45,1,10
87,0.1,0.2,0.2,19,21,85,92,16,0.45,1,10
88,0.1,0.2,0.2,21,14,81,90,20,0.45,1,10
89,0.1,0.2,0.2,21,17,85,92,16,0.45,1,10
90,0.1,0.2,0.2,19,19,85,92,16,0.45,1,10
91,0.1,0.2,0.2,21,19,-123,92,24,0.45,0,10
92,0.1,0.2,0.2,21,19,-105,-116,17,0.45,0,10
93,0.1,0.2,0.2,19,13,79,92,22,0.45,1,10
94,0.1,0.2,0.2,21,16,85,92,16,0.45,1,10
95,0.1,0.2,0.2,19,18,84,92,17,0.45,1,10
96,0.1,0.2,0.2,21,15,83,92,18,0.45,1,10
97,0.1,0.2,0.2,18,16,85,91,16,0.45,1,10
98,0.1,0.2,0.2,21,19,84,91,17,0.45,1,10
99,0.1,0.2,0.2,21,19,-115,-107,16,0.45,0,10
100,0.1,0.2,0.2,21,20,-114,-107,15,0.45,0,10
101,0.1,0.2,0.2,6,15,-116,-110,17,0.45,0,10
102,0.1,0.2,0.2,9,12,-187,-120,88,0.45,0,10
103,0.1,0.2,0.2,10,26,-200,51,101,0.45,0,10
104,0.1,0.2,0.2,14,18,-120,86,21,0.45,0,10
105,0.1,0.2,0.2,15,10,-130,92,31,0.45,0,10
106,0.1,0.2,0.2,15,10,-113,91,14,0.45,0,10
107,0.1,0.2,0.2,14,10,-183,92,84,0.45,0,10
108,0.1,0.2,0.2,14,10,-126,92,27,0.45,0,10
109,0.1,0.2,0.2,9,10,-153,92,54,0.45,0,10
110,0.1,0.2,0.2,12,10,-166,92,67,0.45,0,10
111,0.1,0.2,0.2,12,10,-207,92,108,0.45,0,10
112,0.1,0.2,0.2,19,10,67,92,34,0.45,1,10
113,0.1,0.2,0.2,21,19,87,92,14,0.45,1,10
114,0.1,0.2,0.2,18,11,87,91,14,0.45,1,10
115,0.1,0.2,0.2,20,18,86,92,15,0.45,1,10
116,0.1,0.2,0.2,20,16,-112,87,14,0.45,0,10
117,0.1,0.2,0.2,16,18,87,92,14,0.45,1,10
118,0.1,0.2,0.2,20,12,87,90,14,0.45,1,10
119,0.1,0.2,0.2,18,19,87,92,14,0.45,1,10
120,0.1,0.2,0.2,20,17,87,92,14,0.45,1,10
121,0.1,0.2,0.2,16,12,87,92,14,0.45,1,10
122,0.1,0.2,0.2,19,19,85,-110,16,0.45,0,10
123,0.1,0.2,0.2,19,19,89,92,12,0.45,1,10
124,0.1,0.2,0.2,21,20,89,92,12,0.45,1,10
125,0.1,0.2,0.2,13,10,89,92,12,0.45,1,10
126,0.1,0.2,0.2,19,19,89,92,12,0.45,1,10
127,0.1,0.2,0.2,20,19,89,92,12,0.45,1,10
128,0.1,0.2,0.2,14,13,89,91,12,0.45,1,10
129,0.1,0.2,0.2,19,18,89,92,12,0.45,1,10
