eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.2,0,0,-128,-110,29,0.45,0,10
1,0.1,0.2,0.2,0,11,-108,79,22,0.45,0,10
2,0.1,0.2,0.2,9,10,-110,90,11,0.45,0,10
3,0.1,0.2,0.2,9,10,-117,92,18,0.45,0,10
4,0.1,0.2,0.2,10,10,-128,88,29,0.45,0,10
5,0.1,0.2,0.2,11,13,-113,76,25,0.45,0,10
6,0.1,0.2,0.2,11,10,-116,91,17,0.45,0,10
7,0.1,0.2,0.2,11,10,-164,92,65,0.45,0,10
8,0.1,0.2,0.2,11,9,-108,92,9,0.45,0,10
9,0.1,0.2,0.2,11,10,-135,91,36,0.45,0,10
10,0.1,0.2,0.2,11,6,-155,-113,56,0.45,0,10
11,0.1,0.2,0.2,11,10,-138,89,39,0.45,0,10
12,0.1,0.2,0.2,14,10,-134,92,35,0.45,0,10
13,0.1,0.2,0.2,14,10,-115,92,16,0.45,0,10
14,0.1,0.2,0.2,14,10,-148,92,49,0.45,0,10
15,0.1,0.2,0.2,27,12,41,87,60,0.45,1,10
16,0.1,0.2,0.2,24,17,78,92,23,0.45,1,10
17,0.1,0.2,0.2,30,10,47,92,54,0.45,1,10
18,0.1,0.2,0.2,21,16,72,91,29,0.45,1,10
19,0.1,0.2,0.2,19,13,83,92,18,0.45,1,10
20,0.1,0.2,0.2,22,17,82,92,19,0.45,1,10
21,0.1,0.2,0.2,22,13,82,89,19,0.45,1,10
22,0.1,0.2,0.2,22,18,78,91,23,0.45,1,10
23,0.1,0.2,0.2,20,16,82,92,19,0.45,1,10
24,0.1,0.2,0.2,23,12,-107,91,10,0.45,0,10
25,0.1,0.2,0.2,22,23,82,87,19,0.45,1,10
26,0.1,0.2,0.2,23,21,73,92,28,0.45,1,10
27,0.1,0.2,0.2,18,19,81,82,20,0.45,1,10
28,0.1,0.2,0.2,22,16,83,92,18,0.45,1,10
29,0.1,0.2,0.2,22,20,83,90,18,0.45,1,10
30,0.1,0.2,0.2,22,19,81,92,20,0.45,1,10
31,0.1,0.2,0.2,20,14,76,90,25,0.45,1,10
32,0.1,0.2,0.2,22,15,83,92,18,0.45,1,10
33,0.1,0.2,0.2,22,19,83,92,18,0.45,1,10
34,0.1,0.2,0.2,22,19,-111,90,12,0.45,0,10
35,0.1,0.2,0.2,22,14,81,92,20,0.45,1,10
36,0.1,0.2,0.2,23,15,85,92,16,0.45,1,10
37,0.1,0.2,0.2,23,19,85,92,16,0.45,1,10
38,0.1,0.2,0.2,18,15,79,92,22,0.45,1,10
39,0.1,0.2,0.2,23,10,81,92,20,0.45,1,10
40,0.1,0.2,0.2,22,19,85,92,16,0.45,1,10
41,0.1,0.2,0.2,21,23,84,79,22,0.45,1,10
42,0.1,0.2,0.2,19,15,79,92,22,0.45,1,10
43,0.1,0.2,0.2,21,20,84,92,17,0.45,1,10
44,0.1,0.2,0.2,20,17,82,90,19,0.45,1,10
45,0.1,0.2,0.2,22,22,84,88,17,0.45,1,10
46,0.1,0.2,0.2,19,22,85,-108,16,0.45,0,10
47,0.1,0.2,0.2,21,15,83,91,18,0.45,1,10
48,0.1,0.2,0.2,19,23,85,88,16,0.45,1,10
49,0.1,0.2,0.2,23,19,80,92,21,0.45,1,10
50,0.1,0.2,0.2,23,19,-112,92,13,0.45,0,10
51,0.1,0.2,0.2,22,12,85,92,16,0.45,1,10
