eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-332,-181,-312,-138,-320,-453,-297,-498,399,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,91,0,-273,-378,-305,-224,-318,-453,-255,-132,356,0.1,0,25,8
2,0.1,0.31,0.5,0,165,71,0,0,104,21,0,-375,-392,-69,-323,-156,-152,81,-146,493,0.1,0,25,8
3,0.1,0.31,0.5,0,33,38,0,0,28,21,0,-151,62,58,-314,-166,69,-139,-326,227,0.1,0,25,8
4,0.1,0.31,0.5,98,95,38,0,0,28,21,0,-153,-93,-225,-379,-256,71,81,-335,280,0.1,0,25,8
5,0.1,0.31,0.5,48,95,41,0,0,25,21,48,51,-130,45,-377,-253,73,78,-4,278,0.1,0,25,8
6,0.1,0.31,0.5,48,39,41,0,0,25,19,20,-362,42,61,-214,-224,77,83,76,263,0.1,0,25,8
7,0.1,0.31,0.5,46,30,41,0,0,25,21,19,47,-157,-117,-541,-363,-125,70,83,442,0.1,0,25,8
8,0.1,0.31,0.5,45,29,58,0,0,53,21,20,54,-317,-16,-282,-470,3,-617,80,518,0.1,0,25,8
9,0.1,0.31,0.5,48,29,43,0,0,24,19,19,43,-123,45,-197,-128,74,83,83,98,0.1,0,25,8
10,0.1,0.31,0.5,48,21,36,0,0,24,25,19,52,-164,57,-216,-518,67,68,81,419,0.1,0,25,8
11,0.1,0.31,0.5,56,21,45,0,0,21,22,21,-1,-213,45,-213,-565,-151,76,81,466,0.1,0,25,8
12,0.1,0.31,0.5,45,106,34,0,0,21,22,23,55,-295,65,-263,-303,78,-113,76,396,0.1,0,25,8
13,0.1,0.31,0.5,45,38,33,0,0,22,19,19,56,53,69,-148,-158,77,82,83,59,0.1,0,25,8
14,0.1,0.31,0.5,45,38,33,0,0,22,19,60,-159,-137,69,-164,-374,79,83,-20,275,0.1,0,25,8
15,0.1,0.31,0.5,24,35,34,0,0,22,20,26,-358,58,65,-310,-249,-150,81,71,259,0.1,0,25,8
16,0.1,0.31,0.5,23,35,34,0,0,22,20,41,-172,66,-703,-190,-129,79,-141,51,604,0.1,0,25,8
17,0.1,0.31,0.5,87,38,33,0,0,23,20,33,-112,55,68,-277,-446,75,80,44,347,0.1,0,25,8
18,0.1,0.31,0.5,62,35,37,0,0,23,32,18,15,63,58,-220,-311,78,55,79,212,0.1,0,25,8
19,0.1,0.31,0.5,47,39,41,0,0,26,19,21,-240,44,61,-578,-480,69,83,80,479,0.1,0,25,8
20,0.1,0.31,0.5,24,37,37,0,0,21,35,21,-234,51,49,-371,-268,78,55,81,272,0.1,0,25,8
21,0.1,0.31,0.5,19,37,38,0,0,28,23,21,-194,61,52,-304,-418,59,76,79,319,0.1,0,25,8
22,0.1,0.31,0.5,18,37,33,161,0,21,24,21,-243,-138,62,-373,-205,81,74,81,474,0.1,0,25,8
23,0.1,0.31,0.5,18,35,33,74,0,22,29,21,-301,66,65,11,-618,75,70,80,519,0.1,0,25,8
24,0.1,0.31,0.5,17,53,32,76,0,21,24,22,-281,41,70,13,-206,77,79,76,182,0.1,0,25,8
25,0.1,0.31,0.5,17,50,31,76,43,21,21,21,-538,-149,69,-6,8,79,77,79,439,0.1,0,25,8
26,0.1,0.31,0.5,17,48,31,142,28,33,22,21,-295,49,71,-182,71,58,73,78,283,0.1,0,25,8
27,0.1,0.31,0.5,9,45,33,100,178,21,29,21,-324,50,62,-53,-459,78,64,80,560,0.1,0,25,8
28,0.1,0.31,0.5,148,46,34,75,35,20,21,22,-342,52,65,24,54,81,81,75,443,0.1,1,25,8
