eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,67,-430,-152,-202,-319,-335,-97,331,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,67,-299,-208,-264,-252,-763,-126,664,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,76,0,29,-219,-116,-185,-120,-288,70,221,0.1,0,25,6
3,0.1,0.31,0.5,0,0,0,34,0,24,-712,-596,-465,65,-146,76,613,0.1,0,25,6
4,0.1,0.31,0.5,0,0,0,34,0,3,-181,-415,-141,-129,-134,-155,316,0.1,0,25,6
5,0.1,0.31,0.5,0,0,0,40,0,3,-475,-542,-620,49,-199,-126,521,0.1,0,25,6
6,0.1,0.31,0.5,0,0,0,39,0,3,-155,-725,-330,52,-199,-740,641,0.1,0,25,6
7,0.1,0.31,0.5,177,0,135,39,0,3,-416,-157,-459,-129,-191,-184,560,0.1,0,25,6
8,0.1,0.31,0.5,50,0,31,36,0,3,45,-479,69,62,-496,-245,397,0.1,0,25,6
9,0.1,0.31,0.5,43,103,29,37,0,3,51,-159,73,71,-144,-295,260,0.1,0,25,6
10,0.1,0.31,0.5,43,32,29,22,105,3,-162,64,73,-145,-212,-681,582,0.1,0,25,6
11,0.1,0.31,0.5,39,24,31,16,41,3,-140,73,69,-196,59,-311,212,0.1,0,25,6
12,0.1,0.31,0.5,51,44,42,16,41,3,3,21,37,-201,-310,-187,211,0.1,0,25,6
13,0.1,0.31,0.5,50,25,41,9,43,3,-195,77,-113,-243,50,-146,144,0.1,0,25,6
14,0.1,0.31,0.5,46,28,34,9,36,148,40,71,48,-471,63,-431,532,0.1,0,25,6
15,0.1,0.31,0.5,40,25,29,8,46,48,60,72,71,-221,38,50,122,0.1,0,25,6
16,0.1,0.31,0.5,53,28,29,8,40,26,19,69,70,-332,55,71,233,0.1,0,25,6
17,0.1,0.31,0.5,37,24,32,52,88,70,55,76,65,-28,-53,-101,202,0.1,1,25,6
18,0.1,0.31,0.5,46,28,30,38,41,38,40,71,73,57,72,58,61,0.1,1,25,6
19,0.1,0.31,0.5,42,26,27,32,105,38,56,73,74,63,-218,-154,319,0.1,0,25,6
20,0.1,0.31,0.5,38,50,24,32,41,37,61,16,77,-136,60,59,85,0.1,0,25,6
21,0.1,0.31,0.5,37,28,80,46,29,37,65,68,-95,36,71,-145,196,0.1,0,25,6
22,0.1,0.31,0.5,58,28,41,41,30,38,2,-218,47,55,61,61,119,0.1,0,25,6
23,0.1,0.31,0.5,37,30,69,43,25,38,63,66,8,51,-119,53,93,0.1,0,25,6
