eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,40,0,-155,-284,17,-109,185,0.1,0,15,4
1,0.1,0.31,0.5,0,0,16,0,-123,-184,84,-207,108,0.1,0,15,4
2,0.1,0.31,0.5,0,33,22,0,-120,29,74,-227,128,0.1,0,15,4
3,0.1,0.31,0.5,0,19,19,0,-118,79,80,-189,90,0.1,0,15,4
4,0.1,0.31,0.5,0,22,18,0,-153,72,77,-131,54,0.1,0,15,4
5,0.1,0.31,0.5,0,24,17,0,-142,67,85,-206,107,0.1,0,15,4
6,0.1,0.31,0.5,0,24,17,0,-160,-145,-112,-130,61,0.1,0,15,4
7,0.1,0.31,0.5,0,19,17,0,-185,83,85,-155,86,0.1,0,15,4
8,0.1,0.31,0.5,0,19,17,0,-208,83,84,-295,196,0.1,0,15,4
9,0.1,0.31,0.5,0,19,18,0,-167,80,82,-142,68,0.1,0,15,4
10,0.1,0.31,0.5,0,16,17,0,-220,-210,85,-173,121,0.1,0,15,4
11,0.1,0.31,0.5,0,18,20,0,-120,81,73,-147,48,0.1,0,15,4
12,0.1,0.31,0.5,0,20,18,0,-117,68,81,-125,33,0.1,0,15,4
13,0.1,0.31,0.5,0,19,19,0,-155,77,80,-152,56,0.1,0,15,4
14,0.1,0.31,0.5,0,17,17,25,-178,83,85,61,79,0.1,0,15,4
15,0.1,0.31,0.5,0,17,17,19,-115,-128,84,83,29,0.1,0,15,4
16,0.1,0.31,0.5,0,17,22,20,-238,85,69,81,139,0.1,0,15,4
17,0.1,0.31,0.5,0,21,17,19,-146,76,82,83,47,0.1,0,15,4
18,0.1,0.31,0.5,0,17,36,19,-238,84,22,81,139,0.1,0,15,4
19,0.1,0.31,0.5,0,17,17,19,-215,85,83,81,116,0.1,0,15,4
20,0.1,0.31,0.5,0,17,17,20,-113,83,81,81,20,0.1,0,15,4
21,0.1,0.31,0.5,0,17,17,19,-155,85,84,80,56,0.1,0,15,4
22,0.1,0.31,0.5,0,20,17,19,-169,78,85,81,70,0.1,0,15,4
23,0.1,0.31,0.5,0,19,17,19,-167,80,85,-109,68,0.1,0,15,4
24,0.1,0.31,0.5,0,20,17,19,-198,76,83,80,99,0.1,0,15,4
25,0.1,0.31,0.5,0,17,17,23,-178,84,85,73,79,0.1,0,15,4
26,0.1,0.31,0.5,0,19,17,19,-145,81,84,78,46,0.1,0,15,4
27,0.1,0.31,0.5,0,17,19,20,-165,85,80,81,66,0.1,0,15,4
28,0.1,0.31,0.5,0,17,18,19,-171,84,85,83,72,0.1,0,15,4
29,0.1,0.31,0.5,0,17,21,22,-225,-115,77,79,126,0.1,0,15,4
30,0.1,0.31,0.5,0,17,17,19,-163,-115,85,83,64,0.1,0,15,4
31,0.1,0.31,0.5,0,17,21,19,-249,85,75,83,150,0.1,0,15,4
32,0.1,0.31,0.5,34,17,17,19,9,85,85,83,92,0.1,1,15,4
33,0.1,0.31,0.5,16,15,20,20,82,82,75,80,26,0.1,1,15,4
34,0.1,0.31,0.5,32,19,17,19,50,69,84,83,51,0.1,1,15,4
35,0.1,0.31,0.5,20,16,17,19,77,81,83,80,24,0.1,1,15,4
36,0.1,0.31,0.5,21,16,17,26,76,84,85,65,36,0.1,1,15,4
37,0.1,0.31,0.5,20,15,17,19,81,87,85,82,20,0.1,1,15,4
38,0.1,0.31,0.5,21,15,17,20,76,87,85,78,25,0.1,1,15,4
39,0.1,0.31,0.5,21,17,18,34,80,85,81,42,59,0.1,1,15,4
40,0.1,0.31,0.5,23,16,17,19,70,83,85,83,31,0.1,1,15,4
41,0.1,0.31,0.5,20,15,17,19,80,87,85,82,21,0.1,1,15,4
42,0.1,0.31,0.5,21,15,17,19,78,84,84,-119,23,0.1,0,15,4
43,0.1,0.31,0.5,20,15,17,19,79,85,85,82,22,0.1,1,15,4
44,0.1,0.31,0.5,22,15,17,20,71,87,85,81,30,0.1,1,15,4
45,0.1,0.31,0.5,23,20,18,20,71,80,82,82,30,0.1,1,15,4
46,0.1,0.31,0.5,21,15,17,21,80,87,85,79,22,0.1,1,15,4
47,0.1,0.31,0.5,20,15,17,19,78,85,83,87,23,0.1,1,15,4
48,0.1,0.31,0.5,23,15,17,19,74,87,-136,82,37,0.1,0,15,4
49,0.1,0.31,0.5,23,15,22,24,-110,-111,58,64,43,0.1,0,15,4
50,0.1,0.31,0.5,23,15,27,19,-112,-110,68,83,33,0.1,0,15,4
51,0.1,0.31,0.5,13,5,27,19,-112,-121,-165,83,66,0.1,0,15,4
52,0.1,0.31,0.5,13,41,17,19,-122,-19,85,-225,126,0.1,0,15,4
53,0.1,0.31,0.5,13,23,17,19,-354,79,85,83,255,0.1,0,15,4
54,0.1,0.31,0.5,13,28,17,19,-119,61,85,83,40,0.1,0,15,4
55,0.1,0.31,0.5,11,27,17,22,-143,70,83,74,44,0.1,0,15,4
56,0.1,0.31,0.5,11,21,18,19,-125,79,87,83,26,0.1,0,15,4
57,0.1,0.31,0.5,10,20,17,32,-126,76,80,43,58,0.1,0,15,4
58,0.1,0.31,0.5,10,22,17,19,-176,75,85,83,77,0.1,0,15,4
59,0.1,0.31,0.5,85,21,17,14,-223,81,85,87,324,0.1,1,15,4
60,0.1,0.31,0.5,41,21,17,16,59,79,-107,83,42,0.1,0,15,4
61,0.1,0.31,0.5,45,21,17,15,43,-136,83,87,58,0.1,0,15,4
62,0.1,0.31,0.5,45,25,17,21,-130,74,85,73,31,0.1,0,15,4
63,0.1,0.31,0.5,26,21,19,15,73,81,82,87,28,0.1,1,15,4
64,0.1,0.31,0.5,23,21,19,15,79,81,-165,87,66,0.1,0,15,4
65,0.1,0.31,0.5,23,21,18,16,78,-184,81,85,85,0.1,0,15,4
66,0.1,0.31,0.5,24,24,17,15,82,77,85,87,24,0.1,1,15,4
67,0.1,0.31,0.5,20,23,17,15,81,75,85,-123,26,0.1,0,15,4
68,0.1,0.31,0.5,37,23,17,15,48,79,-112,87,53,0.1,0,15,4
69,0.1,0.31,0.5,20,22,17,15,79,79,84,-117,22,0.1,0,15,4
70,0.1,0.31,0.5,20,22,17,15,81,79,85,87,22,0.1,1,15,4
71,0.1,0.31,0.5,19,22,17,15,83,77,85,86,24,0.1,1,15,4
72,0.1,0.31,0.5,19,27,17,15,83,64,83,85,37,0.1,1,15,4
73,0.1,0.31,0.5,19,42,17,15,81,8,-106,86,93,0.1,0,15,4
74,0.1,0.31,0.5,19,22,17,15,-121,79,85,87,22,0.1,0,15,4
75,0.1,0.31,0.5,20,22,17,15,78,77,85,-102,24,0.1,0,15,4
76,0.1,0.31,0.5,21,22,17,15,82,78,85,85,23,0.1,1,15,4
77,0.1,0.31,0.5,19,25,20,15,82,73,70,86,31,0.1,1,15,4
78,0.1,0.31,0.5,19,26,17,17,83,82,85,81,20,0.1,1,15,4
79,0.1,0.31,0.5,18,19,17,15,82,83,85,87,19,0.1,1,15,4
80,0.1,0.31,0.5,18,19,17,18,-115,81,85,82,20,0.1,0,15,4
81,0.1,0.31,0.5,19,18,17,15,83,81,85,87,20,0.1,1,15,4
82,0.1,0.31,0.5,19,20,17,15,83,79,-122,-113,23,0.1,0,15,4
83,0.1,0.31,0.5,22,20,17,15,71,82,85,87,30,0.1,1,15,4
84,0.1,0.31,0.5,18,19,17,16,83,-116,85,84,18,0.1,0,15,4
85,0.1,0.31,0.5,19,25,17,20,79,73,85,84,28,0.1,1,15,4
86,0.1,0.31,0.5,19,20,17,17,82,81,85,83,20,0.1,1,15,4
87,0.1,0.31,0.5,19,23,18,15,83,63,82,87,38,0.1,1,15,4
88,0.1,0.31,0.5,21,22,20,15,74,78,77,87,27,0.1,1,15,4
89,0.1,0.31,0.5,20,19,17,15,81,83,85,87,20,0.1,1,15,4
90,0.1,0.31,0.5,19,19,17,15,83,83,-192,86,93,0.1,0,15,4
91,0.1,0.31,0.5,19,23,17,15,83,78,83,-196,97,0.1,0,15,4
92,0.1,0.31,0.5,19,19,18,15,83,83,78,86,23,0.1,1,15,4
93,0.1,0.31,0.5,19,19,17,15,-112,83,85,87,18,0.1,0,15,4
94,0.1,0.31,0.5,48,24,18,16,30,67,79,82,71,0.1,1,15,4
95,0.1,0.31,0.5,19,18,18,15,83,85,-166,87,67,0.1,0,15,4
96,0.1,0.31,0.5,19,17,17,15,79,78,83,86,23,0.1,1,15,4
97,0.1,0.31,0.5,19,18,17,15,83,81,85,87,20,0.1,1,15,4
98,0.1,0.31,0.5,18,17,17,15,83,85,85,86,18,0.1,1,15,4
99,0.1,0.31,0.5,18,17,17,15,83,84,85,-101,18,0.1,0,15,4
100,0.1,0.31,0.5,19,19,17,15,83,77,84,-101,24,0.1,0,15,4
101,0.1,0.31,0.5,18,18,17,12,80,82,85,-101,21,0.1,0,15,4
102,0.1,0.31,0.5,18,17,17,12,81,85,85,-113,20,0.1,0,15,4
103,0.1,0.31,0.5,19,17,17,12,82,85,85,-126,27,0.1,0,15,4
104,0.1,0.31,0.5,18,17,17,12,83,83,85,-116,18,0.1,0,15,4
105,0.1,0.31,0.5,29,17,17,12,63,82,85,-111,38,0.1,0,15,4
106,0.1,0.31,0.5,22,57,17,9,81,-68,85,-111,169,0.1,0,15,4
107,0.1,0.31,0.5,19,17,17,9,80,85,85,-154,55,0.1,0,15,4
108,0.1,0.31,0.5,19,17,17,6,82,82,85,-165,66,0.1,0,15,4
109,0.1,0.31,0.5,19,17,17,6,82,85,85,-183,84,0.1,0,15,4
110,0.1,0.31,0.5,19,17,17,5,80,85,85,-128,29,0.1,0,15,4
111,0.1,0.31,0.5,19,17,17,5,83,85,85,-171,72,0.1,0,15,4
112,0.1,0.31,0.5,19,16,17,5,81,80,85,-114,21,0.1,0,15,4
113,0.1,0.31,0.5,19,17,17,25,83,85,85,53,48,0.1,1,15,4
114,0.1,0.31,0.5,21,17,17,15,73,85,85,87,28,0.1,1,15,4
115,0.1,0.31,0.5,18,20,17,16,83,85,85,83,18,0.1,1,15,4
116,0.1,0.31,0.5,18,17,18,16,83,85,85,87,18,0.1,1,15,4
117,0.1,0.31,0.5,33,18,17,22,46,83,85,58,55,0.1,1,15,4
118,0.1,0.31,0.5,18,17,17,15,83,85,85,87,18,0.1,1,15,4
119,0.1,0.31,0.5,18,17,17,15,-114,85,-245,87,146,0.1,0,15,4
120,0.1,0.31,0.5,19,17,17,28,83,85,85,62,39,0.1,1,15,4
121,0.1,0.31,0.5,41,19,17,15,15,87,84,87,86,0.1,1,15,4
122,0.1,0.31,0.5,18,17,17,16,82,85,85,84,19,0.1,1,15,4
123,0.1,0.31,0.5,19,18,17,16,82,82,-173,-125,74,0.1,0,15,4
124,0.1,0.31,0.5,22,17,23,15,78,85,69,85,32,0.1,1,15,4
125,0.1,0.31,0.5,19,17,17,19,83,85,85,75,26,0.1,1,15,4
126,0.1,0.31,0.5,18,17,16,15,83,83,83,86,18,0.1,1,15,4
127,0.1,0.31,0.5,19,17,38,15,83,85,-7,87,108,0.1,1,15,4
128,0.1,0.31,0.5,18,17,17,15,83,85,85,85,18,0.1,1,15,4
129,0.1,0.31,0.5,19,17,16,15,83,85,82,86,19,0.1,1,15,4
130,0.1,0.31,0.5,18,17,17,15,83,85,85,87,18,0.1,1,15,4
131,0.1,0.31,0.5,19,18,18,24,82,83,83,76,25,0.1,1,15,4
132,0.1,0.31,0.5,18,17,17,15,83,83,85,86,18,0.1,1,15,4
133,0.1,0.31,0.5,19,17,17,15,81,85,85,86,20,0.1,1,15,4
134,0.1,0.31,0.5,18,17,17,15,80,85,-103,87,21,0.1,0,15,4
135,0.1,0.31,0.5,19,17,18,27,83,85,83,72,29,0.1,1,15,4
136,0.1,0.31,0.5,18,17,17,15,82,85,85,87,19,0.1,1,15,4
137,0.1,0.31,0.5,19,17,20,15,83,84,75,87,26,0.1,1,15,4
138,0.1,0.31,0.5,18,17,17,16,83,85,85,85,18,0.1,1,15,4
139,0.1,0.31,0.5,18,17,17,15,83,85,85,87,18,0.1,1,15,4
140,0.1,0.31,0.5,23,17,17,15,78,84,85,87,23,0.1,1,15,4
141,0.1,0.31,0.5,20,17,17,18,77,85,85,81,24,0.1,1,15,4
142,0.1,0.31,0.5,20,18,17,15,-133,85,85,87,34,0.1,0,15,4
143,0.1,0.31,0.5,21,17,19,23,80,85,79,69,32,0.1,1,15,4
144,0.1,0.31,0.5,20,17,17,15,81,85,83,87,20,0.1,1,15,4
145,0.1,0.31,0.5,20,17,17,15,81,84,85,87,20,0.1,1,15,4
146,0.1,0.31,0.5,21,17,17,15,81,-115,85,86,20,0.1,0,15,4
147,0.1,0.31,0.5,23,21,17,15,72,73,84,85,29,0.1,1,15,4
148,0.1,0.31,0.5,20,17,17,15,81,85,85,85,20,0.1,1,15,4
