eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,69,-256,-157,-136,-186,-219,-116,217,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,0,0,16,-214,-190,-121,-125,-300,86,201,0.1,0,20,6
2,0.1,0.31,0.5,0,0,0,0,0,16,-169,-116,-287,-107,-228,84,188,0.1,0,20,6
3,0.1,0.31,0.5,0,0,0,34,0,22,-268,-104,-293,26,-126,68,194,0.1,0,20,6
4,0.1,0.31,0.5,0,0,0,26,0,16,-257,-200,-185,74,-248,85,158,0.1,0,20,6
5,0.1,0.31,0.5,0,0,0,26,0,16,-443,-328,-106,71,-166,86,344,0.1,0,20,6
6,0.1,0.31,0.5,0,0,0,26,0,17,-342,-365,-189,72,-239,84,266,0.1,0,20,6
7,0.1,0.31,0.5,0,0,0,24,0,16,-323,-286,-158,76,-122,84,224,0.1,0,20,6
8,0.1,0.31,0.5,0,0,68,24,0,16,-177,-112,-109,73,-147,86,210,0.1,0,20,6
9,0.1,0.31,0.5,0,0,22,24,0,16,-184,-443,79,77,-199,86,344,0.1,0,20,6
10,0.1,0.31,0.5,0,0,25,26,0,46,-226,-244,68,71,-591,29,492,0.1,0,20,6
11,0.1,0.31,0.5,0,0,26,26,0,16,-227,-276,72,68,-366,84,267,0.1,0,20,6
12,0.1,0.31,0.5,0,0,63,24,0,16,-171,-476,-12,76,-209,85,377,0.1,0,20,6
13,0.1,0.31,0.5,0,0,26,24,0,16,-226,-373,70,-112,-334,86,274,0.1,0,20,6
14,0.1,0.31,0.5,0,58,27,27,0,16,-209,-63,70,75,-289,81,190,0.1,0,20,6
