eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-107,-110,-129,-156,-107,-121,57,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,23,0,0,-129,-131,-182,43,-142,-102,83,0.1,0,10,6
2,0.1,0.31,0.5,0,0,0,13,0,0,-107,-110,-128,85,-113,-109,29,0.1,0,10,6
3,0.1,0.31,0.5,0,0,14,10,0,35,-145,-108,63,91,-103,-62,163,0.1,0,10,6
4,0.1,0.31,0.5,0,0,9,10,0,9,-135,-114,91,92,-144,93,45,0.1,0,10,6
5,0.1,0.31,0.5,0,0,11,10,0,9,-113,-143,90,90,-117,93,44,0.1,0,10,6
6,0.1,0.31,0.5,0,0,18,10,0,6,-114,-169,73,92,-128,95,70,0.1,0,10,6
7,0.1,0.31,0.5,0,0,11,10,0,7,-115,-166,91,-124,-110,95,67,0.1,0,10,6
8,0.1,0.31,0.5,0,0,11,10,0,7,-146,-117,91,88,-133,94,47,0.1,0,10,6
9,0.1,0.31,0.5,0,0,11,10,0,7,-213,-170,92,91,-117,93,114,0.1,0,10,6
10,0.1,0.31,0.5,12,25,11,10,0,9,84,7,91,92,-161,93,94,0.1,0,10,6
11,0.1,0.31,0.5,11,14,11,10,0,8,89,86,91,92,-110,93,15,0.1,0,10,6
12,0.1,0.31,0.5,11,10,11,10,14,7,-110,92,91,91,65,95,36,0.1,0,10,6
13,0.1,0.31,0.5,11,10,10,10,9,7,91,92,90,91,92,-109,11,0.1,0,10,6
14,0.1,0.31,0.5,17,10,11,10,8,7,76,-112,86,92,93,95,25,0.1,0,10,6
15,0.1,0.31,0.5,17,10,11,11,8,7,-107,92,91,89,94,95,12,0.1,0,10,6
16,0.1,0.31,0.5,10,11,14,10,8,7,-116,87,87,91,93,95,17,0.1,0,10,6
17,0.1,0.31,0.5,10,6,12,10,8,7,-110,-109,93,92,94,95,11,0.1,0,10,6
18,0.1,0.31,0.5,5,5,12,10,8,7,-151,-161,86,92,94,95,62,0.1,0,10,6
19,0.1,0.31,0.5,14,4,11,10,8,7,75,-163,89,92,-106,95,64,0.1,0,10,6
20,0.1,0.31,0.5,11,16,11,10,8,7,91,73,91,92,92,93,28,0.1,1,10,6
21,0.1,0.31,0.5,11,10,11,10,10,7,91,90,91,-106,87,94,14,0.1,0,10,6
22,0.1,0.31,0.5,10,10,11,10,8,7,91,-104,91,92,94,94,10,0.1,0,10,6
23,0.1,0.31,0.5,11,8,11,10,8,7,91,-108,-119,92,94,95,20,0.1,0,10,6
