eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-122,-153,54,0.1,0,15,2
1,0.1,0.31,0.5,0,37,-139,-1,102,0.1,0,15,2
2,0.1,0.31,0.5,0,22,-128,77,29,0.1,0,15,2
3,0.1,0.31,0.5,0,17,-163,84,64,0.1,0,15,2
4,0.1,0.31,0.5,0,19,-172,79,73,0.1,0,15,2
5,0.1,0.31,0.5,0,17,-193,84,94,0.1,0,15,2
6,0.1,0.31,0.5,0,17,-143,85,44,0.1,0,15,2
7,0.1,0.31,0.5,0,17,-189,81,90,0.1,0,15,2
8,0.1,0.31,0.5,57,17,-81,85,182,0.1,1,15,2
9,0.1,0.31,0.5,31,17,59,85,42,0.1,1,15,2
10,0.1,0.31,0.5,32,17,62,83,39,0.1,1,15,2
11,0.1,0.31,0.5,37,17,45,85,56,0.1,1,15,2
12,0.1,0.31,0.5,37,19,-135,79,36,0.1,0,15,2
13,0.1,0.31,0.5,34,21,55,73,46,0.1,1,15,2
14,0.1,0.31,0.5,32,17,67,84,34,0.1,1,15,2
15,0.1,0.31,0.5,28,19,-133,78,34,0.1,0,15,2
16,0.1,0.31,0.5,37,18,51,81,50,0.1,1,15,2
17,0.1,0.31,0.5,26,17,75,82,26,0.1,1,15,2
18,0.1,0.31,0.5,27,17,69,-254,155,0.1,0,15,2
19,0.1,0.31,0.5,27,44,-116,-56,157,0.1,0,15,2
20,0.1,0.31,0.5,21,36,-129,35,66,0.1,0,15,2
21,0.1,0.31,0.5,21,31,-180,51,81,0.1,0,15,2
22,0.1,0.31,0.5,31,25,55,77,46,0.1,1,15,2
23,0.1,0.31,0.5,29,27,68,69,33,0.1,1,15,2
24,0.1,0.31,0.5,52,27,16,69,85,0.1,1,15,2
25,0.1,0.31,0.5,31,27,66,-128,35,0.1,0,15,2
26,0.1,0.31,0.5,30,26,62,64,39,0.1,1,15,2
27,0.1,0.31,0.5,28,23,70,77,31,0.1,1,15,2
28,0.1,0.31,0.5,32,28,66,64,37,0.1,1,15,2
29,0.1,0.31,0.5,30,26,67,67,34,0.1,1,15,2
30,0.1,0.31,0.5,28,27,73,75,28,0.1,1,15,2
31,0.1,0.31,0.5,29,27,72,-143,44,0.1,0,15,2
32,0.1,0.31,0.5,28,21,71,72,30,0.1,1,15,2
33,0.1,0.31,0.5,28,25,-111,61,40,0.1,0,15,2
34,0.1,0.31,0.5,28,20,67,76,34,0.1,1,15,2
35,0.1,0.31,0.5,30,19,66,81,35,0.1,1,15,2
36,0.1,0.31,0.5,30,19,69,81,32,0.1,1,15,2
37,0.1,0.31,0.5,28,21,74,77,27,0.1,1,15,2
38,0.1,0.31,0.5,28,20,72,80,29,0.1,1,15,2
39,0.1,0.31,0.5,28,24,-151,65,52,0.1,0,15,2
40,0.1,0.31,0.5,28,19,69,74,32,0.1,1,15,2
41,0.1,0.31,0.5,28,19,73,83,28,0.1,1,15,2
42,0.1,0.31,0.5,32,19,68,83,33,0.1,1,15,2
43,0.1,0.31,0.5,28,20,73,83,28,0.1,1,15,2
