eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,35,0,-114,-112,-17,-109,118,0.1,0,10,4
1,0.1,0.31,0.5,0,0,17,0,-104,-112,85,-135,36,0.1,0,10,4
2,0.1,0.31,0.5,0,0,17,0,-111,-121,72,-172,73,0.1,0,10,4
3,0.1,0.31,0.5,0,0,17,19,-137,-110,85,53,48,0.1,0,10,4
4,0.1,0.31,0.5,0,0,17,12,-127,-119,85,89,28,0.1,0,10,4
5,0.1,0.31,0.5,0,0,17,12,-125,-111,85,90,26,0.1,0,10,4
6,0.1,0.31,0.5,0,0,13,12,-119,-124,88,90,25,0.1,0,10,4
7,0.1,0.31,0.5,0,0,10,12,-160,-165,90,88,66,0.1,0,10,4
8,0.1,0.31,0.5,0,0,11,12,-134,-137,89,86,38,0.1,0,10,4
9,0.1,0.31,0.5,0,0,11,12,-135,-146,90,90,47,0.1,0,10,4
10,0.1,0.31,0.5,0,0,11,12,-110,-122,91,89,23,0.1,0,10,4
11,0.1,0.31,0.5,0,0,11,12,-142,-151,91,90,52,0.1,0,10,4
12,0.1,0.31,0.5,0,0,11,13,-104,-148,91,86,49,0.1,0,10,4
13,0.1,0.31,0.5,0,25,11,12,-113,32,91,87,69,0.1,0,10,4
14,0.1,0.31,0.5,0,14,11,14,-127,87,90,84,28,0.1,0,10,4
15,0.1,0.31,0.5,0,14,11,14,-155,-117,91,-105,56,0.1,0,10,4
16,0.1,0.31,0.5,0,14,11,12,-122,87,93,88,23,0.1,0,10,4
17,0.1,0.31,0.5,0,14,11,12,-119,88,91,90,20,0.1,0,10,4
18,0.1,0.31,0.5,0,12,12,12,-117,90,87,86,18,0.1,0,10,4
19,0.1,0.31,0.5,0,11,11,12,-147,90,91,90,48,0.1,0,10,4
20,0.1,0.31,0.5,0,13,9,9,-151,72,93,92,52,0.1,0,10,4
21,0.1,0.31,0.5,0,10,8,10,-167,91,-108,90,68,0.1,0,10,4
22,0.1,0.31,0.5,0,10,9,10,-121,92,93,92,22,0.1,0,10,4
23,0.1,0.31,0.5,0,16,10,10,-115,83,89,91,18,0.1,0,10,4
24,0.1,0.31,0.5,0,11,9,10,-154,87,91,-109,55,0.1,0,10,4
25,0.1,0.31,0.5,0,14,9,14,-152,79,93,85,53,0.1,0,10,4
26,0.1,0.31,0.5,0,12,9,12,-124,90,93,87,25,0.1,0,10,4
27,0.1,0.31,0.5,0,31,9,10,-151,54,93,90,52,0.1,0,10,4
28,0.1,0.31,0.5,0,12,9,10,-121,80,93,92,22,0.1,0,10,4
29,0.1,0.31,0.5,0,12,10,10,-137,88,91,92,38,0.1,0,10,4
30,0.1,0.31,0.5,11,12,10,10,83,90,90,92,18,0.1,1,10,4
31,0.1,0.31,0.5,10,12,11,10,90,90,93,92,11,0.1,1,10,4
32,0.1,0.31,0.5,10,11,9,10,91,90,93,92,11,0.1,1,10,4
33,0.1,0.31,0.5,13,12,9,23,82,88,92,44,57,0.1,1,10,4
34,0.1,0.31,0.5,11,12,9,14,91,86,90,74,27,0.1,1,10,4
35,0.1,0.31,0.5,19,14,9,14,82,87,93,88,19,0.1,1,10,4
36,0.1,0.31,0.5,12,12,9,13,91,90,93,88,13,0.1,1,10,4
37,0.1,0.31,0.5,14,12,9,14,79,90,93,88,22,0.1,1,10,4
38,0.1,0.31,0.5,11,13,9,13,91,88,93,88,13,0.1,1,10,4
39,0.1,0.31,0.5,11,12,9,13,89,90,93,88,13,0.1,1,10,4
40,0.1,0.31,0.5,11,12,9,13,91,90,93,87,14,0.1,1,10,4
41,0.1,0.31,0.5,11,11,9,13,90,88,93,88,13,0.1,1,10,4
42,0.1,0.31,0.5,18,12,9,14,71,89,93,88,30,0.1,1,10,4
43,0.1,0.31,0.5,11,12,9,14,91,87,93,-107,14,0.1,0,10,4
44,0.1,0.31,0.5,11,12,9,13,91,89,93,88,13,0.1,1,10,4
45,0.1,0.31,0.5,11,12,9,13,90,90,93,86,15,0.1,1,10,4
46,0.1,0.31,0.5,11,12,9,17,91,90,90,79,22,0.1,1,10,4
47,0.1,0.31,0.5,11,12,9,13,91,88,93,88,13,0.1,1,10,4
48,0.1,0.31,0.5,11,12,9,16,91,90,-132,86,33,0.1,0,10,4
49,0.1,0.31,0.5,11,12,9,16,90,-105,93,-104,11,0.1,0,10,4
