eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-128,-118,-117,-119,-111,-105,-126,-102,29,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-123,-111,-136,-116,-117,-128,-121,-103,37,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-152,-118,-120,-105,-106,-106,-118,-108,53,0.1,0,10,8
3,0.1,0.31,0.5,0,0,0,0,0,0,9,0,-109,-121,-103,-135,-138,-115,88,-130,39,0.1,0,10,8
4,0.1,0.31,0.5,0,0,0,0,0,0,7,12,-140,-121,-136,-183,-109,-104,93,77,84,0.1,0,10,8
5,0.1,0.31,0.5,0,0,0,0,0,0,12,12,-116,-117,-133,-140,-107,-103,83,-120,41,0.1,0,10,8
6,0.1,0.31,0.5,0,0,0,0,0,0,12,8,-130,-143,-111,-114,-129,-157,-108,94,58,0.1,0,10,8
7,0.1,0.31,0.5,0,0,0,0,0,0,9,5,-142,-130,-125,-173,-132,-118,93,-107,74,0.1,0,10,8
8,0.1,0.31,0.5,0,0,0,19,0,0,9,5,-114,-117,-139,39,-126,-112,93,-129,62,0.1,0,10,8
9,0.1,0.31,0.5,0,0,0,11,11,9,12,8,-124,-147,-141,88,80,76,74,91,48,0.1,0,10,8
10,0.1,0.31,0.5,0,0,0,11,11,5,9,9,-152,-145,-138,87,-108,97,93,85,53,0.1,0,10,8
11,0.1,0.31,0.5,0,0,0,11,8,5,9,8,-101,-151,-110,92,-154,97,-110,94,55,0.1,0,10,8
12,0.1,0.31,0.5,0,0,0,10,10,5,9,8,-122,-155,-104,91,88,97,93,94,56,0.1,0,10,8
13,0.1,0.31,0.5,0,0,14,13,8,5,7,8,-172,-176,77,90,94,96,-117,93,77,0.1,0,10,8
14,0.1,0.31,0.5,0,0,11,12,8,5,8,8,-160,-112,90,89,94,97,95,93,61,0.1,0,10,8
15,0.1,0.31,0.5,23,0,11,10,8,5,7,8,53,-121,88,88,96,97,94,94,48,0.1,0,10,8
16,0.1,0.31,0.5,20,14,12,10,15,5,7,8,81,73,87,92,77,97,95,94,28,0.1,1,10,8
17,0.1,0.31,0.5,19,10,12,10,8,5,7,8,83,92,81,91,92,97,95,94,20,0.1,1,10,8
18,0.1,0.31,0.5,19,12,11,10,9,10,7,8,-117,84,89,92,89,77,93,94,24,0.1,0,10,8
19,0.1,0.31,0.5,3,10,11,10,8,5,7,8,-131,92,91,92,94,97,95,94,32,0.1,0,10,8
20,0.1,0.31,0.5,3,10,12,10,8,5,7,8,-110,91,88,-132,92,97,97,94,33,0.1,0,10,8
21,0.1,0.31,0.5,3,10,11,10,8,5,4,8,-157,90,91,92,94,97,97,96,58,0.1,0,10,8
22,0.1,0.31,0.5,3,10,12,10,8,5,5,8,-191,92,88,92,93,97,97,94,92,0.1,0,10,8
23,0.1,0.31,0.5,3,10,11,12,8,5,5,8,-144,92,88,85,93,97,97,94,45,0.1,0,10,8
24,0.1,0.31,0.5,3,10,11,10,8,5,5,8,-155,92,91,92,94,97,97,94,56,0.1,0,10,8
25,0.1,0.31,0.5,31,14,11,10,8,5,5,8,13,82,91,91,-106,97,97,94,88,0.1,0,10,8
26,0.1,0.31,0.5,22,10,11,10,8,5,5,8,77,91,91,91,94,96,97,94,24,0.1,1,10,8
27,0.1,0.31,0.5,22,10,11,10,8,7,5,8,79,91,91,92,94,95,95,94,22,0.1,1,10,8
28,0.1,0.31,0.5,21,10,11,10,8,5,5,8,78,-112,91,92,92,96,97,94,23,0.1,0,10,8
29,0.1,0.31,0.5,32,13,11,10,8,5,5,8,38,86,90,88,94,97,97,94,63,0.1,1,10,8
30,0.1,0.31,0.5,24,10,11,10,8,5,5,9,72,92,91,92,94,97,97,92,29,0.1,1,10,8
31,0.1,0.31,0.5,27,10,12,10,8,5,5,8,67,92,91,92,93,97,97,94,34,0.1,1,10,8
32,0.1,0.31,0.5,22,10,12,10,8,5,5,8,79,92,-103,92,94,97,97,94,22,0.1,0,10,8
33,0.1,0.31,0.5,22,10,11,11,8,5,5,8,78,92,91,88,94,97,97,94,23,0.1,1,10,8
34,0.1,0.31,0.5,26,10,11,11,8,5,5,8,86,90,91,-110,94,97,97,94,15,0.1,0,10,8
35,0.1,0.31,0.5,11,12,11,14,8,5,5,8,91,82,89,90,94,97,97,94,19,0.1,1,10,8
36,0.1,0.31,0.5,11,11,11,10,8,5,5,8,91,87,91,92,-103,97,97,94,14,0.1,0,10,8
37,0.1,0.31,0.5,10,9,10,10,8,5,5,8,90,90,90,91,93,97,97,94,11,0.1,1,10,8
38,0.1,0.31,0.5,11,9,11,10,8,5,5,8,91,90,91,92,94,97,97,94,11,0.1,1,10,8
39,0.1,0.31,0.5,11,10,10,9,7,5,5,8,91,92,90,90,90,97,-108,94,11,0.1,0,10,8
40,0.1,0.31,0.5,17,11,11,10,8,5,5,10,82,92,90,92,94,97,97,88,19,0.1,1,10,8
41,0.1,0.31,0.5,11,10,11,10,15,5,5,8,91,92,91,92,72,97,97,91,29,0.1,1,10,8
