eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-113,-115,-122,-129,30,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-113,-113,-129,-119,30,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,0,-149,-114,-128,-131,50,0.1,0,10,4
3,0.1,0.31,0.5,0,0,0,0,-113,-126,-283,-129,184,0.1,0,10,4
4,0.1,0.31,0.5,0,0,0,10,-125,-148,-136,88,49,0.1,0,10,4
5,0.1,0.31,0.5,0,0,0,12,-159,-144,-125,84,60,0.1,0,10,4
6,0.1,0.31,0.5,0,0,11,21,-145,-125,79,66,46,0.1,0,10,4
7,0.1,0.31,0.5,0,0,9,16,-119,-105,93,82,20,0.1,0,10,4
8,0.1,0.31,0.5,0,0,9,16,-122,-113,93,86,23,0.1,0,10,4
9,0.1,0.31,0.5,0,0,9,16,-118,-108,93,84,19,0.1,0,10,4
10,0.1,0.31,0.5,0,0,10,17,-140,-155,93,82,56,0.1,0,10,4
11,0.1,0.31,0.5,0,0,9,16,-170,-126,93,85,71,0.1,0,10,4
12,0.1,0.31,0.5,0,0,9,17,-134,-187,93,80,88,0.1,0,10,4
13,0.1,0.31,0.5,0,16,10,16,-131,74,91,86,32,0.1,0,10,4
14,0.1,0.31,0.5,0,12,9,16,-198,88,93,86,99,0.1,0,10,4
15,0.1,0.31,0.5,0,12,13,16,-155,87,86,88,56,0.1,0,10,4
16,0.1,0.31,0.5,0,12,9,16,-123,88,93,85,24,0.1,0,10,4
17,0.1,0.31,0.5,0,12,9,16,-111,90,93,83,18,0.1,0,10,4
18,0.1,0.31,0.5,0,9,9,16,-187,92,92,-113,88,0.1,0,10,4
19,0.1,0.31,0.5,0,10,9,17,-122,90,93,84,23,0.1,0,10,4
20,0.1,0.31,0.5,0,10,9,16,-146,92,93,86,47,0.1,0,10,4
21,0.1,0.31,0.5,0,10,9,24,-197,92,93,65,98,0.1,0,10,4
22,0.1,0.31,0.5,0,10,13,16,-118,-108,84,80,21,0.1,0,10,4
23,0.1,0.31,0.5,27,10,9,16,-6,-110,92,85,107,0.1,0,10,4
24,0.1,0.31,0.5,13,11,16,16,88,90,83,85,18,0.1,1,10,4
25,0.1,0.31,0.5,13,10,9,15,88,92,93,86,15,0.1,1,10,4
26,0.1,0.31,0.5,13,10,9,15,88,90,93,86,15,0.1,1,10,4
27,0.1,0.31,0.5,12,10,9,11,89,92,93,89,12,0.1,1,10,4
28,0.1,0.31,0.5,12,10,9,12,88,91,93,90,13,0.1,1,10,4
29,0.1,0.31,0.5,12,9,9,12,88,91,91,90,13,0.1,1,10,4
30,0.1,0.31,0.5,13,11,11,12,89,85,90,89,16,0.1,1,10,4
31,0.1,0.31,0.5,12,10,9,12,89,90,92,90,12,0.1,1,10,4
32,0.1,0.31,0.5,12,10,9,12,86,90,93,87,15,0.1,1,10,4
33,0.1,0.31,0.5,13,10,9,17,86,90,93,75,26,0.1,1,10,4
34,0.1,0.31,0.5,12,10,9,12,89,92,93,90,12,0.1,1,10,4
35,0.1,0.31,0.5,12,10,9,12,88,89,93,90,13,0.1,1,10,4
36,0.1,0.31,0.5,12,10,9,12,-141,92,93,89,42,0.1,0,10,4
37,0.1,0.31,0.5,13,10,9,12,85,91,91,90,16,0.1,1,10,4
38,0.1,0.31,0.5,13,11,9,12,89,87,93,88,14,0.1,1,10,4
39,0.1,0.31,0.5,13,10,9,12,87,92,92,90,14,0.1,1,10,4
40,0.1,0.31,0.5,12,10,9,12,89,91,93,89,12,0.1,1,10,4
41,0.1,0.31,0.5,12,10,9,13,89,92,91,90,12,0.1,1,10,4
42,0.1,0.31,0.5,12,10,10,12,87,92,91,90,14,0.1,1,10,4
43,0.1,0.31,0.5,14,10,9,12,82,92,93,90,19,0.1,1,10,4
44,0.1,0.31,0.5,13,10,9,12,87,92,93,90,14,0.1,1,10,4
45,0.1,0.31,0.5,13,10,9,16,89,91,93,83,18,0.1,1,10,4
46,0.1,0.31,0.5,12,10,10,11,89,92,93,89,12,0.1,1,10,4
47,0.1,0.31,0.5,12,10,9,12,88,90,92,90,13,0.1,1,10,4
48,0.1,0.31,0.5,12,10,9,12,89,92,93,90,12,0.1,1,10,4
49,0.1,0.31,0.5,13,10,9,11,89,-104,93,88,13,0.1,0,10,4
50,0.1,0.31,0.5,13,10,10,12,-114,-104,91,89,15,0.1,0,10,4
51,0.1,0.31,0.5,12,4,9,12,89,-104,93,90,12,0.1,0,10,4
52,0.1,0.31,0.5,13,4,9,12,89,-124,93,89,25,0.1,0,10,4
53,0.1,0.31,0.5,13,4,9,12,89,-116,93,90,17,0.1,0,10,4
54,0.1,0.31,0.5,13,34,9,12,89,-33,93,90,134,0.1,1,10,4
55,0.1,0.31,0.5,13,18,9,12,89,81,93,90,20,0.1,1,10,4
56,0.1,0.31,0.5,13,17,11,12,89,82,87,90,19,0.1,1,10,4
57,0.1,0.31,0.5,13,17,9,12,-112,84,90,90,17,0.1,0,10,4
58,0.1,0.31,0.5,13,17,9,12,89,84,93,92,17,0.1,1,10,4
59,0.1,0.31,0.5,13,17,9,13,89,84,92,86,17,0.1,1,10,4
60,0.1,0.31,0.5,14,27,9,12,89,65,93,90,36,0.1,1,10,4
61,0.1,0.31,0.5,13,17,9,12,89,84,93,90,17,0.1,1,10,4
62,0.1,0.31,0.5,13,17,9,12,88,83,92,90,18,0.1,1,10,4
63,0.1,0.31,0.5,13,18,9,12,89,77,91,90,24,0.1,1,10,4
64,0.1,0.31,0.5,13,18,9,12,89,79,92,90,22,0.1,1,10,4
65,0.1,0.31,0.5,13,17,9,12,89,84,93,90,17,0.1,1,10,4
66,0.1,0.31,0.5,13,17,9,12,89,-118,93,90,19,0.1,0,10,4
67,0.1,0.31,0.5,13,17,10,12,87,84,93,90,17,0.1,1,10,4
68,0.1,0.31,0.5,13,18,10,12,88,84,-144,90,45,0.1,0,10,4
69,0.1,0.31,0.5,13,18,9,12,89,-108,93,84,17,0.1,0,10,4
70,0.1,0.31,0.5,13,18,9,12,89,84,93,90,17,0.1,1,10,4
71,0.1,0.31,0.5,13,23,9,12,89,61,93,90,40,0.1,1,10,4
72,0.1,0.31,0.5,13,17,9,12,87,82,93,90,19,0.1,1,10,4
73,0.1,0.31,0.5,13,18,9,15,91,84,93,79,22,0.1,1,10,4
74,0.1,0.31,0.5,13,20,9,14,89,78,93,87,23,0.1,1,10,4
75,0.1,0.31,0.5,13,17,9,12,87,83,93,90,18,0.1,1,10,4
76,0.1,0.31,0.5,22,18,9,12,74,79,93,90,27,0.1,1,10,4
77,0.1,0.31,0.5,12,18,9,12,89,-104,93,90,12,0.1,0,10,4
78,0.1,0.31,0.5,13,22,12,12,89,69,82,90,32,0.1,1,10,4
79,0.1,0.31,0.5,13,17,9,12,88,83,93,90,18,0.1,1,10,4
80,0.1,0.31,0.5,13,17,9,12,89,83,93,84,18,0.1,1,10,4
81,0.1,0.31,0.5,13,17,9,12,89,84,93,90,17,0.1,1,10,4
82,0.1,0.31,0.5,12,20,9,12,89,91,93,90,12,0.1,1,10,4
83,0.1,0.31,0.5,12,10,9,12,89,92,93,90,12,0.1,1,10,4
84,0.1,0.31,0.5,12,10,9,12,89,91,93,90,12,0.1,1,10,4
85,0.1,0.31,0.5,12,10,9,12,89,92,93,90,12,0.1,1,10,4
86,0.1,0.31,0.5,12,10,9,12,89,92,93,90,12,0.1,1,10,4
87,0.1,0.31,0.5,12,10,9,12,88,92,93,90,13,0.1,1,10,4
88,0.1,0.31,0.5,13,10,12,18,87,92,87,75,26,0.1,1,10,4
89,0.1,0.31,0.5,13,10,9,12,87,92,93,90,14,0.1,1,10,4
90,0.1,0.31,0.5,13,10,9,11,91,92,93,90,11,0.1,1,10,4
91,0.1,0.31,0.5,11,10,9,11,91,92,93,90,11,0.1,1,10,4
92,0.1,0.31,0.5,11,10,9,11,91,92,93,90,11,0.1,1,10,4
93,0.1,0.31,0.5,11,10,9,11,89,92,93,89,12,0.1,1,10,4
94,0.1,0.31,0.5,11,10,9,11,91,92,91,90,11,0.1,1,10,4
95,0.1,0.31,0.5,11,10,9,11,91,-108,93,90,11,0.1,0,10,4
96,0.1,0.31,0.5,11,10,9,11,91,92,93,90,11,0.1,1,10,4
97,0.1,0.31,0.5,11,10,9,12,87,91,93,88,14,0.1,1,10,4
98,0.1,0.31,0.5,11,10,17,12,91,91,85,90,16,0.1,1,10,4
99,0.1,0.31,0.5,11,10,8,12,-105,-107,93,-107,8,0.1,0,10,4
100,0.1,0.31,0.5,11,10,9,11,-108,-105,92,90,11,0.1,0,10,4
101,0.1,0.31,0.5,6,4,9,11,-108,-105,93,90,11,0.1,0,10,4
102,0.1,0.31,0.5,3,17,9,12,-107,66,93,90,35,0.1,0,10,4
103,0.1,0.31,0.5,3,12,9,12,-123,90,93,90,24,0.1,0,10,4
104,0.1,0.31,0.5,3,13,10,12,-140,87,90,90,41,0.1,0,10,4
