eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,8,0,7,-122,-108,-216,-103,-118,91,-144,91,117,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,7,0,7,-107,-144,-140,-111,-110,95,-124,94,45,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,7,0,7,-123,-129,-186,-126,-115,95,-118,95,87,0.1,0,10,8
3,0.1,0.31,0.5,0,0,13,0,0,7,0,7,-122,-121,84,-122,-127,95,-110,95,28,0.1,0,10,8
4,0.1,0.31,0.5,0,0,9,0,0,10,0,7,-110,-106,93,-111,-117,90,-102,95,18,0.1,0,10,8
5,0.1,0.31,0.5,0,0,9,16,0,8,0,8,-135,-118,93,72,-110,93,-120,93,36,0.1,0,10,8
6,0.1,0.31,0.5,0,0,9,10,0,7,0,7,-160,-108,91,92,-149,95,-127,95,61,0.1,0,10,8
7,0.1,0.31,0.5,0,0,11,10,0,13,0,8,-109,-157,86,92,-175,91,-130,93,76,0.1,0,10,8
8,0.1,0.31,0.5,0,0,9,12,0,7,0,8,-133,-115,93,87,-117,95,-118,93,34,0.1,0,10,8
9,0.1,0.31,0.5,23,0,9,10,0,7,0,7,18,-140,93,92,-120,95,-106,95,83,0.1,0,10,8
10,0.1,0.31,0.5,11,0,9,10,0,7,0,7,91,-144,93,92,-119,93,-111,95,45,0.1,0,10,8
11,0.1,0.31,0.5,11,0,9,10,0,7,0,7,91,-136,92,90,-107,95,-118,94,37,0.1,0,10,8
12,0.1,0.31,0.5,11,0,11,11,0,7,0,7,91,-132,90,88,-115,95,-152,95,53,0.1,0,10,8
13,0.1,0.31,0.5,14,0,9,13,0,7,0,7,84,-136,92,86,-144,95,-114,95,45,0.1,0,10,8
14,0.1,0.31,0.5,13,0,9,12,0,9,0,7,84,-132,93,86,-107,93,-256,95,157,0.1,0,10,8
15,0.1,0.31,0.5,12,0,9,10,0,10,0,7,89,-107,-127,91,-120,88,-133,95,34,0.1,0,10,8
16,0.1,0.31,0.5,11,21,9,10,0,7,0,7,89,46,93,92,-114,95,-116,95,55,0.1,0,10,8
17,0.1,0.31,0.5,13,21,9,12,0,8,0,14,86,-111,92,83,-149,93,-171,78,72,0.1,0,10,8
18,0.1,0.31,0.5,12,23,9,10,14,7,19,8,85,70,93,88,63,95,65,91,38,0.1,1,10,8
19,0.1,0.31,0.5,11,15,9,10,11,7,12,7,91,84,93,91,88,94,88,95,17,0.1,1,10,8
20,0.1,0.31,0.5,11,15,9,10,10,7,12,7,90,86,92,90,92,95,90,95,15,0.1,1,10,8
21,0.1,0.31,0.5,11,15,9,10,10,7,12,7,-112,84,91,90,92,95,90,95,17,0.1,0,10,8
22,0.1,0.31,0.5,11,15,9,11,10,7,14,7,91,-129,92,90,92,95,83,95,30,0.1,0,10,8
23,0.1,0.31,0.5,11,15,9,11,10,7,15,10,91,81,93,92,92,94,81,89,20,0.1,1,10,8
24,0.1,0.31,0.5,11,10,9,11,10,7,12,13,90,-107,91,-105,92,94,90,79,22,0.1,0,10,8
25,0.1,0.31,0.5,11,18,9,9,10,7,12,7,91,68,-125,-120,92,95,89,94,33,0.1,0,10,8
26,0.1,0.31,0.5,12,18,9,7,18,7,12,7,86,75,93,-159,58,95,90,95,60,0.1,0,10,8
27,0.1,0.31,0.5,11,16,9,15,10,7,30,7,91,85,93,59,92,95,31,95,70,0.1,1,10,8
28,0.1,0.31,0.5,11,18,9,12,10,7,13,7,-122,79,93,87,92,95,94,94,23,0.1,0,10,8
29,0.1,0.31,0.5,11,18,9,12,10,7,12,7,-118,-117,93,86,92,95,90,95,19,0.1,0,10,8
30,0.1,0.31,0.5,11,15,9,12,10,7,12,7,91,86,93,90,92,95,89,95,15,0.1,1,10,8
31,0.1,0.31,0.5,11,18,9,12,10,7,19,7,-107,75,92,90,92,95,54,95,47,0.1,0,10,8
32,0.1,0.31,0.5,12,17,9,11,11,7,12,7,89,78,91,86,86,93,90,95,23,0.1,1,10,8
33,0.1,0.31,0.5,11,17,10,18,10,7,12,7,89,-110,87,81,90,95,-124,95,25,0.1,0,10,8
34,0.1,0.31,0.5,11,15,9,14,10,7,12,7,91,-130,93,84,-108,95,89,95,31,0.1,0,10,8
35,0.1,0.31,0.5,11,14,9,15,10,8,12,7,91,87,93,85,90,93,87,95,16,0.1,1,10,8
36,0.1,0.31,0.5,11,13,9,14,10,7,12,7,91,87,93,88,92,93,92,95,14,0.1,1,10,8
37,0.1,0.31,0.5,11,15,9,13,10,7,10,7,91,81,92,88,92,95,91,95,20,0.1,1,10,8
38,0.1,0.31,0.5,11,12,9,15,10,7,11,7,91,87,92,73,91,95,90,95,28,0.1,1,10,8
39,0.1,0.31,0.5,11,11,9,14,10,7,10,7,91,-132,93,92,92,95,92,95,33,0.1,0,10,8
40,0.1,0.31,0.5,11,14,9,14,10,7,10,7,91,78,92,86,92,95,91,95,23,0.1,1,10,8
41,0.1,0.31,0.5,11,12,9,14,10,7,10,7,90,90,93,83,92,95,92,95,18,0.1,1,10,8
42,0.1,0.31,0.5,12,15,10,15,10,7,10,7,89,82,91,80,-115,-101,92,95,21,0.1,0,10,8
43,0.1,0.31,0.5,11,12,9,15,10,7,10,7,91,90,93,82,92,95,92,95,19,0.1,1,10,8
44,0.1,0.31,0.5,11,12,9,16,13,7,10,7,91,90,93,90,82,95,90,93,19,0.1,1,10,8
45,0.1,0.31,0.5,11,14,10,15,10,8,10,7,91,84,88,82,92,95,88,95,19,0.1,1,10,8
46,0.1,0.31,0.5,11,12,9,10,10,6,10,7,91,88,91,72,92,95,92,95,29,0.1,1,10,8
47,0.1,0.31,0.5,11,12,9,10,10,8,10,7,91,89,93,88,90,93,92,-102,13,0.1,0,10,8
48,0.1,0.31,0.5,11,12,9,10,10,7,10,7,91,90,93,87,89,95,92,-105,14,0.1,0,10,8
49,0.1,0.31,0.5,11,12,9,10,10,8,10,7,-106,-106,93,-105,-105,89,-104,95,12,0.1,0,10,8
50,0.1,0.31,0.5,4,8,8,9,4,7,7,7,-106,-106,93,-103,-105,94,-102,95,8,0.1,0,10,8
51,0.1,0.31,0.5,3,6,9,8,3,7,6,7,-127,-113,93,-103,-118,95,-104,93,28,0.1,0,10,8
52,0.1,0.31,0.5,3,6,10,6,3,7,4,7,-166,-113,90,-106,-106,95,-126,95,67,0.1,0,10,8
53,0.1,0.31,0.5,3,6,9,5,3,7,4,7,-109,-168,93,-105,-101,95,-102,95,69,0.1,0,10,8
54,0.1,0.31,0.5,3,6,9,5,3,7,11,7,-162,-120,93,-129,-203,95,88,95,104,0.1,0,10,8
55,0.1,0.31,0.5,3,6,9,17,3,7,10,7,-154,-115,91,70,-142,95,91,95,55,0.1,0,10,8
56,0.1,0.31,0.5,3,31,9,10,3,7,13,7,-150,25,93,90,-115,95,74,95,76,0.1,0,10,8
57,0.1,0.31,0.5,3,10,9,10,3,7,11,7,-164,91,93,92,-132,95,88,95,65,0.1,0,10,8
58,0.1,0.31,0.5,3,10,9,10,3,7,10,7,-129,92,93,92,-138,94,92,95,39,0.1,0,10,8
59,0.1,0.31,0.5,3,10,9,10,3,7,10,7,-132,92,93,91,-123,95,-105,94,33,0.1,0,10,8
60,0.1,0.31,0.5,3,10,9,10,3,7,10,7,-142,92,91,92,-201,95,92,95,102,0.1,0,10,8
61,0.1,0.31,0.5,3,10,11,10,3,7,10,7,-233,89,88,92,-125,94,92,95,134,0.1,0,10,8
62,0.1,0.31,0.5,21,10,9,10,3,7,10,7,64,92,93,92,-219,95,92,95,120,0.1,0,10,8
63,0.1,0.31,0.5,15,10,9,10,3,7,10,19,83,92,93,92,-112,95,92,64,37,0.1,0,10,8
64,0.1,0.31,0.5,24,10,9,10,3,7,10,9,61,92,93,92,-167,95,90,91,68,0.1,0,10,8
65,0.1,0.31,0.5,15,10,9,12,3,7,15,8,86,92,92,84,-103,95,74,93,27,0.1,0,10,8
66,0.1,0.31,0.5,15,10,9,10,3,7,10,7,86,92,93,92,-137,95,92,95,38,0.1,0,10,8
67,0.1,0.31,0.5,18,11,9,12,3,7,10,7,80,88,93,89,-193,95,92,95,94,0.1,0,10,8
68,0.1,0.31,0.5,15,12,9,10,3,7,10,7,85,87,93,91,-198,94,91,95,99,0.1,0,10,8
69,0.1,0.31,0.5,15,10,9,10,11,7,10,7,87,92,93,92,86,95,92,95,15,0.1,1,10,8
70,0.1,0.31,0.5,15,10,9,10,12,7,10,7,86,92,93,92,88,95,92,95,15,0.1,1,10,8
71,0.1,0.31,0.5,15,10,9,10,12,7,10,7,87,92,93,92,-127,95,92,95,28,0.1,0,10,8
72,0.1,0.31,0.5,15,10,9,10,12,7,10,7,84,91,93,92,88,95,92,-129,30,0.1,0,10,8
73,0.1,0.31,0.5,15,10,9,10,12,7,10,7,86,92,93,91,90,95,91,95,15,0.1,1,10,8
74,0.1,0.31,0.5,16,10,9,10,12,7,10,7,84,92,93,90,90,95,91,95,17,0.1,1,10,8
75,0.1,0.31,0.5,14,10,9,10,12,7,10,7,87,92,93,91,90,95,92,95,14,0.1,1,10,8
76,0.1,0.31,0.5,14,10,9,10,12,7,10,9,87,-105,93,90,89,95,92,97,14,0.1,0,10,8
77,0.1,0.31,0.5,14,10,9,11,13,7,12,6,87,92,93,90,88,95,89,95,14,0.1,1,10,8
78,0.1,0.31,0.5,15,8,9,10,12,7,13,7,83,-118,93,91,90,95,77,91,24,0.1,0,10,8
